propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108296421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/96/e9/1339876895.webp,867181,42,,298000.0,flat,sale,43.0,True,2,2,calle de Arregui y Aruej,Madrid,Madrid,Retiro,es,40.4006181,-3.6705563,False,https://www.idealista.com/inmueble/108296421/,"Housfy vende piso en Retiro, Madrid, perfecto para personas que busquen un lugar cómodo para su día a día. Detalles del inmueble: -Planta baja tipo dúplex en finca de 1930. - Completamente reformado hace 3 años. - Sensacional piso de 43 m2 en Adelfas. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Coqueto salón-comedor que es un lugar perfecto para descansar tras una jornada de trabajo, un lugar perfecto para descansar en los ratos libres. - Con una funcional cocina tipo americana equipada con lo necesario para el día a día. - Cuenta con acceso a patio de 10mts2 es el lugar perfecto para relajarte al aire libre. - 2 dormitorios cómodos, de buen tamaño uno de ellos con despacho, vestidor. - Baño completo en la planta de abajo y aseo de cortesía en planta superior. -Reforma integral con materiales de calidad, incluyendo trabajos de impermeabilización, maximizando el espacio para que se sienta amplio y acogedor. -Dispone de armarios empotrados. - Muy bien comunicado, con fácil acceso a paradas de transporte público. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,False,6930.0,True,True,False,False,[],False,False,298000.0,€,,,flat,"Adelfas, Madrid",Piso en calle de Arregui y Aruej,Destacado,Adelfas,,,,,
107381861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/3c/ec/1311255839.webp,LCM35158,58,1,1650000.0,flat,sale,250.0,True,5,3,calle del Acuerdo,Madrid,Madrid,Centro,es,40.4294342,-3.7062084,False,https://www.idealista.com/inmueble/107381861/,"¡EXCEPCIONAL OPORTUNIDAD EXTERIOR CON DOS TERRAZAS CERCA DE QUEVEDO Y BILBAO! Edificio con ITE FAVORABLE En una ubicación inmejorable, presentamos esta magnífica propiedad con ITE favorable, situada en un edificio de 1975 diseñado por el renombrado arquitecto Fernando Higueras. La finca cuenta con ascensor, servicio de portería y una plaza de garaje incluida, ofreciendo comodidad y exclusividad en una de las zonas más emblemáticas de Madrid. El inmueble, con una distribución ideal para personalizar a gusto del comprador, se encuentra en estado para reformar, permitiendo adaptarlo a las necesidades y preferencias de su futuro propietario. Su amplitud, sus techos altos, la abundante luz natural y las dos terrazas privadas son solo algunos de los atributos que aportan un gran valor añadido a esta vivienda. Ubicado en el corazón de un barrio con gran historia y tradición, este piso está rodeado de una excelente oferta de ocio, gastronomía, cultura y servicios, además de contar con una excelente comunicación con transporte público. Una oportunidad única para quienes buscan una vivienda con carácter en pleno centro de Madrid. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,renew,False,True,6600.0,True,True,False,False,[],False,False,1650000.0,€,True,True,flat,"Malasaña-Universidad, Madrid",Piso en calle del Acuerdo,Destacado,Malasaña-Universidad,,,,,
108700216,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/9e/f8/1352538942.webp,663-PALOMERAS,46,2,260000.0,flat,sale,83.0,True,2,1,AV PALOMERAS,Madrid,Madrid,Puente de Vallecas,es,40.390197,-3.6595955,False,https://www.idealista.com/inmueble/108700216/,"ZONA MADRID VALLECAS. PISO DE 2 DORMITORIOS, ANTES 3, REFORMADO, CON ASCENSOR. ZONA MADRID VALLECAS vende EN EXCLUSIVA esta estupenda vivienda totalmente exterior, ubicada en una segunda planta con ascensor, en una finca tranquila y a pocos minutos del Metro Portazgo (Línea 1). Zona Palomeras Bajas. El piso cuenta con 83m² construidos y 70 m² útiles, distribuidos en 2 dormitorios, un baño completo, cocina independiente, un salón amplio y luminoso, donde antes estaba el tercer dormitorio, con salida a terraza exterior. La vivienda fue reformada integralmente en 2021 y se encuentra en muy buen estado. Al entrar, un pasillo distribuye el acceso a todas las estancias, donde destaca la gran luminosidad y ventilación natural en toda la casa. El baño dispone de ventana, plato de ducha con mampara, inodoro, bidé y mueble lavabo suspendido en acabado madera. La cocina es independiente, equipada con muebles modernos, placa vitrocerámica y horno integrado. Tiene buena capacidad de almacenamiento y una ventana al patio interior, lo que favorece la ventilación y también accede a una terraza tendedero, con espacio para lavadora y almacenaje. El salón es muy espacioso y luminoso, cuenta con aire acondicionado y tiene acceso a una agradable terraza exterior. Los dos dormitorios son amplios, ambos con ventanas al exterior, lo que garantiza buena entrada de luz y ventilación. Toda la vivienda dispone de ventanas aislaglas de doble acristalamiento, que aportan aislamiento térmico y acústico, además, cuenta con suelo de tarima, caldera y calefacción individual a gas en todas las estancias. Situado en una zona tranquila, con todos los servicios: metro, autobuses, supermercados, centros de salud, colegios y zonas verdes. Una oportunidad ideal tanto para familias como para quienes buscan una vivienda cómoda, bien distribuida y lista para entrar a vivir. MAGNIFICA UBICACIÓN: En plena Av. Palomeras, Tiene a su alrededor Centro de Salud, Colegios, un sinfín de lugares de ocio, el El Parque Azorín, Estadio de Fútbol del Rayo Vallecano, lugares de restauración, bancos, supermercados y transporte. A unos minutos de la Estación de metro Portazgo, Línea 1. Varias líneas de buses 10, 54, 58, 103, 136 y N25. ¡Ven a verlo sin compromiso y descubre tu nuevo hogar en Palomeras Bajas! ¡LLAMA para Organizar una Visita, a Andrea al 6-5-6-8-9-1-2-1-6 y para más detalles! ZONA MADRID cuenta con dos oficinas en VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47), una en el CENTRO (calle Santa Isabel 17, junto al museo Reina Sofía), una en TETUAN (Calle Palencia 3) y una más en Barrio de Salamanca (calle Paseo Marques de Zafra 36). ¡NO SOMOS FRANQUICIA!",True,good,False,True,3133.0,True,True,False,False,[],False,False,260000.0,€,,,flat,"Palomeras Bajas, Madrid",Piso en Av Palomeras,Destacado,Palomeras Bajas,,,,,
107765643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/06/0d/1323147925.webp,LCM35829,53,2,589000.0,flat,sale,78.0,True,3,1,paseo de las Yeserías,Madrid,Madrid,Arganzuela,es,40.4026184,-3.7147055,False,https://www.idealista.com/inmueble/107765643/,"La Casa Agency presenta un espectacular piso exterior con terraza, situado en una de las zonas más demandadas de Madrid, con vistas impresionantes a Madrid Río. La vivienda, completamente reformada, está lista para entrar a vivir. Con una superficie de 78 m², se distribuye de forma funcional y cómoda, aprovechando al máximo cada espacio. El luminoso salón-comedor se integra con una moderna cocina totalmente equipada, pensada para quienes disfrutan de la mejor experiencia culinaria. Además, cuenta con tres amplios y luminosos dormitorios dobles, perfectos para un descanso reparador. El baño, con acabados de alta calidad, te brindará una experiencia única de confort y diseño. Uno de los mayores atractivos de esta propiedad es su espaciosa terraza, que, junto con la abundante luz natural, convierte este espacio en el lugar ideal para disfrutar de los días soleados o relajarte mientras contemplas las impresionantes vistas a la ciudad. Situado en la segunda planta, que corresponde a una altura real de tercera planta, el piso ofrece vistas despejadas hacia Madrid Río, lo que genera una sensación de amplitud y libertad, ideal para aquellos que buscan un refugio urbano lleno de luz y tranquilidad. La vivienda está equipada con aire acondicionado con bomba de calor, calefacción individual de gas y agua caliente. El edificio cuenta con ascensor y accesos adaptados, lo que garantiza comodidad y accesibilidad para todos los residentes. Su ubicación es excelente. Frente a Madrid Río, disfrutarás de un entorno verde y tranquilo, con todos los servicios a tu alcance, como supermercados, comercios, restaurantes, así como centros educativos y de salud, todo a pocos pasos. Además, contarás con un fácil acceso a las principales vías de comunicación y una excelente red de transporte público, con la estación de metro y cercanías Pirámides a solo unos minutos caminando, además de numerosas paradas de autobuses. No dejes pasar la oportunidad de vivir en este maravilloso piso, ¡una propiedad única en el corazón de Madrid!",True,good,False,True,7551.0,True,True,False,False,[],False,False,589000.0,€,,,flat,"Acacias, Madrid",Piso en paseo de las Yeserías,Destacado,Acacias,,,,,
108588767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/43/75/1349278640.webp,,23,3,279900.0,flat,sale,123.0,True,3,2,calle Cristo de la Victoria,Madrid,Madrid,Usera,es,40.3783679,-3.7040677,False,https://www.idealista.com/inmueble/108588767/,"En GRUPO HOGARES presentamos en exclusiva este piso totalmente preparado para empezar una nueva etapa. Sois una pareja joven, con o sin hijos, que busca un hogar propio donde crear vuestro hogar, sin tener que irse lejos de todo. Buscáis un barrio bien comunicado, con servicios cerca, un entorno tranquilo pero con vida. Las viviendas que habéis visto hasta ahora puede que estén mal distribuidas, sin luz, o necesitan reformas costosas. Y lo peor: muchas ya se salen de vuestro presupuesto. La idea de hipotecaros más de lo que podéis pagar no es una opción. Esto puede significar tener que seguir en alquiler, perder tiempo valioso en desplazamientos o resignarse a vivir en un sitio que no os llena. Mientras tanto, el tiempo pasa, y la sensación de hogar propio se aleja. ✔ Orientación sureste = luz natural durante casi todo el día → más eficiencia, calidez y bienestar en vuestro día a día. ✔ Salón-comedor luminoso ✔ Cocina independiente ✔ 3 dormitorios ✔ 2 baños completos ✔ Reforma reciente en fontanería y electricidad ✔ Distribución funcional y fácil de amueblar A tan solo 15 metros de la parada de autobús 6, 60, 78, 81 (Cristo de la victoria - Jaspe), a menos de 10 minutos andando de la línea de metro (6 y 11) Plaza Elíptica y Almendrales y Renfe (C-5) Doce de Octubre. ¿Dudas con la financiación? Nuestro departamento financiero os asesora desde el primer momento: ✔ Estudio gratuito y sin compromiso ✔ Tramitación completa del préstamo ✔ Hasta el 100% de financiación disponible cumpliendo los requisitos Agenda tu visita hoy. Ven a descubrir un hogar donde empezar una nueva etapa, sin renunciar a nada. El anuncio no es vinculante y puede contener errores.",True,good,False,False,2276.0,True,False,False,False,[],False,False,279900.0,€,True,True,flat,"Pradolongo, Madrid",Piso en calle Cristo de la Victoria,Destacado,Pradolongo,,,,,
108895696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/ba/b2/1358221043.webp,,45,,560000.0,chalet,sale,250.0,,4,3,"AV RIO EBRO DEL, 706",Madrid,Cotos de Monterrey,,es,40.8002251,-3.5981607,True,https://www.idealista.com/inmueble/108895696/,"¡Descubre la casa de tus sueños en la exclusiva urbanización Cotos de Monterrey con vigilancia 24 horas! Este impresionante chalet independiente, situado en una parcela de 1000 m², ofrece unas vistas espectaculares a la sierra de la Cabrera. Con sus 250 m² construidos distribuidos en dos plantas, cuenta con un acogedor salón independiente con chimenea, ideal para disfrutar de momentos en familia. La cocina es funcional y está acompañada de una cocina auxiliar, perfecta para tus reuniones. La casa dispone de cuatro dormitorios, incluyendo una suite principal que proporciona privacidad y confort. Además, cuenta con dos baños completos y un aseo adicional. En la planta inferior, encontrarás un garaje con capacidad para dos coches, un taller, un cuarto de caldera y una bodega que hará las delicias de los amantes del vino.  El exterior es un verdadero oasis: un jardín ajardinado y arbolado con riego automático, donde podrás relajarte y disfrutar de la barbacoa equipada con horno y plancha. La urbanización ofrece numerosas zonas comunes, incluyendo piscinas, pistas deportivas de pádel, tenis, fútbol y baloncesto, así como parques infantiles para los más pequeños.  Con supermercados y farmacias cercanas y transporte público disponible, esta propiedad combina comodidad y calidad de vida. ¡No pierdas la oportunidad de visitar este hogar lleno de posibilidades!",False,good,False,,2240.0,False,False,False,False,[],False,False,560000.0,€,True,True,chalet,Cotos de Monterrey,"Casa independiente en Av Rio Ebro Del, 706",Destacado,,,independantHouse,,,
108857363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/80/be/1357163924.webp,E-0149,44,bj,268000.0,flat,sale,96.0,True,3,1,calle Alcazaba,Madrid,Madrid,Usera,es,40.3753186,-3.6915059,False,https://www.idealista.com/inmueble/108857363/,"LINKCASA EMBAJADORES vende piso que cuenta con 96 m² según catastro y está dotada con tres habitaciones, un baño completo, un amplio salón y cocina independiente. Se encuentra situada en una planta baja en la privilegiada zona de Usera, a pocos minutos andando el metro línea 3, centro comercial, comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: • 2 habitaciones dobles, 1 habitación simple • 1 baño completo • Cocina independiente y equipada  • salón amplio y luminoso DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar ideal para invertir, disfrutando de lo mejor de la ciudad sin renunciar al confort y la paz. TRANSPORTE: La vivienda goza de excelentes conexiones. Las paradas de autobús más cercanas permiten un acceso rápido al centro de la ciudad, mientras que el metro línea 3, a pocos minutos andando, facilita la conexión con otras zonas de Madrid. ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes como el Parque lineal Manzanares ideal para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza. Además, su cercanía al Matadero Madrid ofrece un entorno vibrante con zonas arboladas, paseos amplios y áreas recreativas, perfectas para disfrutar sin salir de la ciudad. Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注更多房源.",False,good,False,False,2792.0,True,False,False,False,[],False,False,268000.0,€,True,True,flat,"San Fermín, Madrid",Piso en calle Alcazaba,Destacado,San Fermín,,,,,
107390191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/62/cb/1350372539.webp,E299,76,bj,998000.0,countryHouse,sale,1500.0,,14,15,calle Jacinto Benavente,Madrid,Robledo de Chavela,,es,40.5191799,-4.2464329,False,https://www.idealista.com/inmueble/107390191/,"Historia, Exclusividad y Naturaleza en una Joya Señorial de Robledo de Chavela Spacio4 Luxury Homes presenta esta residencia señorial única, construida en 1913 y cuidadosamente rehabilitada en 2008. Situada en el privilegiado entorno natural de Robledo de Chavela, esta propiedad representa la fusión perfecta entre el encanto de la arquitectura histórica y las comodidades más exigentes del siglo XXI. Con una superficie construida de 1.500 m² y una parcela de 8.000 m², esta finca es ideal para quienes buscan un hogar con carácter, privacidad y múltiples posibilidades de uso. Un legado arquitectónico con alma Con más de un siglo de historia, esta majestuosa mansión ha conservado su esencia aristocrática a través de una restauración integral que respeta sus elementos originales. Destacan su imponente fachada con arcos de granito tallados en una sola pieza, muros de piedra de un metro de espesor y detalles arquitectónicos que evocan la elegancia de otra época. Espacios que combinan tradición, confort y funcionalidad • Residencia principal de 1.500 m² distribuidos en tres plantas. • 14 habitaciones amplias, muchas con bañera de hidromasaje y climatización individual. • Seis salones elegantes en la planta baja, junto con una distinguida zona de bar, cocina y despensas. • Salón de convenciones para 60 personas y acogedor salón del mus en la primera planta. • Zona interior de 450 m² en ladrillo visto, ideal para personalizar según preferencias. • Dos encantadoras casitas independientes, rehabilitadas, antiguas viviendas de guardeses. • Almacenes y garaje con más de 200 m² adicionales. Tecnología y sostenibilidad al servicio del bienestar • Calefacción por suelo radiante con doble sistema de calderas Thermital y depósito de 5.000 litros. • Grupo de presión que optimiza el suministro de agua para uso simultáneo en todos los baños. • Aire acondicionado en zonas comunes y la mayoría de las habitaciones. • Carpintería exterior en madera de Cerejeira (roble brasileño) con doble acristalamiento Climalit. • Suelos de gres con diseño personalizado y mosaicos árabes en salones principales. • Pinturas ecológicas Biofa, respetuosas con el entorno y la salud. Robledo de Chavela: Privacidad, naturaleza y calidad de vida Situada en un enclave natural de gran belleza, esta propiedad ofrece un estilo de vida sereno y exclusivo. A tan solo una hora de Madrid, Robledo de Chavela es un entorno perfecto tanto para residencia habitual como para escapadas de alto nivel. Además, la finca cuenta con licencia de funcionamiento y proyectos técnicos disponibles, lo que permite su uso inmediato como residencia privada o exclusivo hotel rural. Una propiedad única, cargada de historia y posibilidades Una oportunidad irrepetible para adquirir una propiedad que combina historia, belleza arquitectónica y todas las comodidades modernas. Contáctenos para más información o para concertar una visita privada. AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones por razones comerciales, técnicas o jurídicas.",True,good,False,,665.0,True,False,False,False,[],False,False,998000.0,€,True,True,countryHouse,Robledo de Chavela,Finca rústica en calle Jacinto Benavente,Destacado,,,countryHouse,,,
107697372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/a5/d0/1320141942.webp,HT 14-1,17,bj,836000.0,flat,sale,133.0,True,2,1,"calle de Herreros de Tejada, 14",Madrid,Madrid,Chamartín,es,40.4543256,-3.6813847,True,https://www.idealista.com/inmueble/107697372/,"Vivienda reformada con licencia turística, ideal para inversión en Airbnb. Este piso, totalmente amueblado listo para comenzarlo a gestionar en alquiler, combina un diseño moderno y funcional con una distribución optimizada para ofrecer confort y practicidad. Su amplitud y estilo contemporáneo lo hacen una excelente opción tanto para alquiler turístico como para residencia propia. Cuenta con 2 habitaciones, un baño moderno y una cocina abierta totalmente equipada con electrodomésticos de última generación, integrada en un salón-comedor diáfano y acogedor, perfecto para relajarse o recibir visitas. Además, dispone de una amplia zona de lavado y almacenaje que facilita la organización diaria. Ubicada a nivel de calle, esta vivienda cuenta con una única ventana hacia la calle, que proporciona luz natural y ventilación al espacio. Su localización estratégica, a solo 10 minutos a pie del Estadio Santiago Bernabéu y rodeada de comercios, restaurantes y servicios, la convierten en una opción atractiva para inversores que buscan rentabilidad en alquiler de corta estancia. Este piso, junto con otros cuatro en el mismo edificio, se puede adquirir en conjunto como una excelente oportunidad de inversión. Contáctanos para más información.",True,good,False,False,6286.0,True,False,False,False,[],False,False,836000.0,€,,,flat,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de Herreros de Tejada, 14",Destacado,Bernabéu-Hispanoamérica,,,880000.0,44000.0,5.0
108127741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/e9/03/1335335675.webp,8378,35,bj,147000.0,flat,sale,60.0,True,2,1,plaza de Setúbal,Madrid,Madrid,Carabanchel,es,40.3826104,-3.7268062,False,https://www.idealista.com/inmueble/108127741/,"Hminmobiliaria tiene Tú PISO! en la zona de Abrantes! Plaza de Setúbal, 100% FINANCIACIÓN! SIN ENTRADA! SIN COMISIONES! , para REFORMAR a tu gusto y necesidades! ¡TÚ PROPIEDAD por MENOS de un ALQUILER! COMPRA tú PISO y OLVIDATE del ALQUILER! Buena opción como PRIMERA VIVIENDA o como INVERSION! Solo con tus INGRESOS y los gastos de escrituras! NADA mas!  8378 - Para reformar, 2 dormitorios, salón-comedor, cocina y baño con ventana. La ubicación es magnífica con todos los servicios de comercios, colegios, institutos, farmacia, a muy poca distancia  Muy bien comunicado con transporte público varias líneas de autobuses y el metro de OPAÑEL! ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA NI por la TRAMITACIÓN del PRÉSTAMO! Solo tienes que disponer de los gastos de escritura y el resto te lo financia el banco hasta el 100% del valor de la compra. Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA. ¡En proceso de PUJA! 100%! FINANCIACIóN! SIN ENTRADA! Sin COMISIONES, NI por la VENTA, NI por la TRAMITACION de la venta NI del préstamo! Solo con TUS INGRESOS y los gastos de escrituras! NADA mas!",True,renew,False,True,2450.0,True,False,False,False,[],False,False,147000.0,€,,,flat,"Abrantes, Madrid",Piso en plaza de Setúbal,Destacado,Abrantes,,,,,
108106783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/c7/94/1334028306.webp,,21,bj,176310.0,flat,sale,60.0,False,1,1,calle Teniente Ochoa Olalla,Madrid,Madrid,Carabanchel,es,40.3968663,-3.7323143,False,https://www.idealista.com/inmueble/108106783/,"GEPPCO inmobiliaria. Vende en San Isidro - Carabanchel este fabuloso piso de 59 m2 totalmente NUEVO con TRASTERO incluido en el precio, ideal para quienes buscan una vivienda moderna, funcional y bien ubicada en una zona tranquila de Madrid. La vivienda tiene la posibilidad de ampliarla haciéndola dúplex, agregando el semisótano que tiene ventana a la calle.  Esta vivienda ha sido reformada modernamente cumpliendo con la normativa de ahorro energético de la unión europea y se encuentra lista para entrar a vivir, sin necesidad de hacer ninguna mejora. Cuenta con un dormitorio abierto tipo americano, con armario empotrado, un baño completo muy amplio y moderna cocina en salón. Entre sus calidades destacan la fachada, paredes internas con aislamiento térmico, los suelos de tarima flotante tipo C-5 en toda la casa, gres en baño y cocina, puertas de madera lacadas en blanco, ventanas de aluminio de doble acristalamiento y ruptura de puente térmico y aire acondicionado con bomba de frío/calor. Situado en una zona residencial de San Isidro, Carabanchel, el piso está muy bien comunicado, Línea de auto bus 110 a escasos minutos y paradas de metro, Urgel, Carpetana y Oporto; todos a 12 minutos caminando. En los alrededores encontrarás todo tipo de comercios, supermercados, colegios, farmacias, zonas ajardinadas y el gran parque de San Isidro, lo que lo convierte en una opción ideal tanto para familias como para parejas o inversores. Una vivienda con todas las comodidades que necesitas para disfrutar desde el primer día. Gastos de escrituración y honorarios por intermediación no incluidos. Con nosotros tiene de forma TOTALMENTE GRATUITA, el Asesoramiento Financiero y Fiscal. Además de una infraestructura creada con AUTÉNTICOS PROFESIONALES, dedicados por entero a garantizar un buen servicio para que compre con total confianza y garantía. En GEPPCO Inmobiliaria, nos encargamos de que el buen trato, la profesionalidad y una perfecta gestión estén a la orden del día, lo cual nos hace ser grandes profesionales. Consúltenos sin compromiso alguno, será un placer atenderle y ayudarle a encontrar su vivienda perfecta, ya que será su mejor inversión.",False,good,False,False,2939.0,True,False,False,False,[],False,False,176310.0,€,,,flat,"San Isidro, Madrid",Piso en calle Teniente Ochoa Olalla,Destacado,San Isidro,,,,,
107616005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/a6/0f/1317706319.webp,LCM35360,41,bj,220000.0,flat,sale,95.0,True,3,1,calle Conde de Eleta,Madrid,Madrid,Carabanchel,es,40.3816424,-3.7441186,False,https://www.idealista.com/inmueble/107616005/,"La Casa Agency te ofrece este bonito y acogedor piso exterior de 95 m² en la zona de Puerta Bonita, una vivienda con muchas posibilidades para actualizar a tu gusto. Cuenta con tres dormitorios, un salón-comedor luminoso, cocina independiente y un baño con plato de ducha. Además, dispone de un patio con acceso desde la cocina y una terraza cerrada conectada al salón, ideal para aprovechar el espacio extra. Entre sus características, la vivienda tiene paredes de gotelé, suelos de gres, ventanas Climalit, puertas interiores de madera y puerta de entrada blindada. Tanto el agua caliente como la calefacción son individuales de Gas Natural. La finca no cuenta con ascensor. Su ubicación es inmejorable, en una zona rodeada de todo tipo de servicios: supermercados, colegios, institutos, centro de salud, instalaciones deportivas y zonas verdes, todo al alcance de la mano y sin necesidad de grandes desplazamientos. Además, está muy bien comunicada con el Metro Eugenia de Montijo y varias líneas de autobús, facilitando un acceso cómodo y rápido al centro de la ciudad. No dejes pasar esta oportunidad y contáctanos. Estamos aquí para ayudarte en cada paso del proceso. ¡Llámanos y ven a visitarlo!",False,good,False,False,2316.0,True,False,False,False,[],False,False,220000.0,€,,,flat,"Vista Alegre, Madrid",Piso en calle Conde de Eleta,Destacado,Vista Alegre,,,,,
108595766,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/8e/46/1349483785.webp,26062025,50,,374000.0,chalet,sale,191.0,,4,2,travesía del Convento,Madrid,La Cabrera,,es,40.8652603,-3.6177187,False,https://www.idealista.com/inmueble/108595766/,"BREM GLOBAL INMOBILIARIA PRESENTA CHALET INDEPENDIENTE en La Cabrera con vistas a la sierra, construido en una urbanización perteneciente a este municipio en dos plantas, con 172 m² sobre una parcela de 565 m² en el año 1979. Se accede a través de un porche techado, recibidor de buen tamaño y el bajo escalera abierta, salón comedor con chimenea de obra, mucha luz con grandes ventanas, cocina totalmente amueblada y equipada con salida a la parcela, un aseo, y una habitación individual en la planta baja con maletero.  En planta alta distribuidor amplio tres habitaciones, dos dobles, una ella con dos estancias diferenciadas y con mucha luz, dos con armario empotrado y un baño con bañera. Pero, aunque necesita alguna actualización es llamativo el buen estado de mantenimiento en que se encuentra.  Todas las ventanas son dobles de aluminio, con persianas de PVC, Mosquiteras y rejas y otra con ventana de PVC y persiana a juego de aluminio. El suelo de baldosa de gres en toda la planta baja con aspecto de madera de roble. La planta alta con terrazo blanco y negro, en perfecto estado. La casa elevada sobre forjado de granito en todo el perímetro. La fachada de ladrillo visto.  La parcela totalmente vallada perimetral de piedra y maya de red. Con 17 m de ancho y 35 de largo, totalmente plana acceso para vehículos y peatonal, solada, ajardinada, iluminada, con barbacoa de obra, varias especies de árboles, morera, olivo, peral, algún pino etc. La mayoría con alcorque y jardineras. Encontramos un cuarto de aperos, cuarto de la caldera mixta y depósito de gasoil de 1000L, un garaje para un coche grande con altillo. Una calle tranquila situado a los pies en las estribaciones de la Sierra de La Cabrera. La Cabrera es un municipio ubicado en la Sierra Norte de la Comunidad de Madrid, el cual se localiza en las faldas del Pico de la Miel, reserva natural de la Comunidad de Madrid. El inmueble se encuentra en un lugar tranquilo, pero no está lejos de todos los servicios del municipio, tales como centro de salud, farmacias, supermercados y líneas de autobús con Madrid. Si estás buscando tranquilidad sin renunciar a las comodidades de la vida urbana a poco más de 30 minutos de Madrid. ¡NO DUDES EN PONERTE EN CONTACTO CON NOSOTROS Y VENIR A VISITARLO!",True,good,False,,1958.0,True,False,True,False,[],False,False,374000.0,€,True,True,chalet,La Cabrera,Casa independiente en travesía del Convento,Destacado,,,independantHouse,,,
