propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108445936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/01/00/1345108669.webp,2201/22010039/216,29,4,238000.0,flat,sale,61.0,True,3,1,Barrio Numancia,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3969477,-3.6590995,False,https://www.idealista.com/inmueble/108445936/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 4 de un edificio residencial.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Numancia, Puente de Vallecas. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Buenos Aires y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Sierra Toledana-Camino Valderribas y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 450 metros, existen 5 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 280 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 6 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un cine, 2 gimnasios, 17 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Avenida de la Paz, Avenida de la Albufera y la Camino de Valderribas. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 13/08/2030 Renta mensual actual: 999€ Rentabilidad estimada: 5.0% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,3902.0,True,False,True,False,[],False,False,238000.0,€,,,,flat,"Numancia, Madrid",Piso,,,,,
108303871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/f6/f3/1340101186.webp,c0127-00245,25,1,325000.0,flat,sale,41.0,True,1,1,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5203805,-3.6546132,False,https://www.idealista.com/inmueble/108303871/,"Century 21 Now IV vende en exclusiva este apartamento en urbanización Cuesta Blanca en Soto de la Moraleja. El inmueble está distribuido en amplio salón, dormitorioun baño, y cocina independiente. Además tiene una amplia terraza terraza con estupendas vistas. Cuenta con una plaza de garaje incluida en el precio. La urbanización dispone de piscina para niños y para mayores, parques infantiles, padle, tenis y pista de fútbol. Seguridad mediante barrera y garita con vigilancia 12 horas en invierno y 24 horas en verano lo que da mucha seguridad. Centro comercial al lado. Esta vivienda disfruta de una ubicación increible, con excelentes comunicaciones y servicios cercanos. Parada de autobús a solo unos minutos andando, con conexión directa a Plaza de Castilla, centro comercial Moraleja Green y Golf park a tan solo unos minutos. El aeropuerto de Barajas / Adolfo Suárez se encuentra a tan solo 12 minutos en coche. Con la estación de metro más cercana que es Ronda de la Comunicación (línea 10), ubicada a 15 minutos andando y tiene fácil acceso a la A-1 en lo que rápido te sitúas en Madrid y otras localidades cercanas.",True,renew,False,False,7927.0,True,False,False,False,[],False,False,325000.0,€,True,True,,flat,"El Soto de la Moraleja, La Moraleja",Piso,,,335000.0,10000.0,3.0
108445669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/3a/09/1345097734.webp,2110/21100033/1,42,1,385000.0,flat,sale,102.0,True,3,3,Barrio Zona Estación,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4447379,-3.8023071,False,https://www.idealista.com/inmueble/108445669/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 3 baños. Se encuentra en la planta 1 de un edificio residencial y cuenta con armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Somosaguas - Este, Noreste de Pozuelo de Alarcon. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Pozuelo y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Carretera Humera - Helena Aparicio y se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 4 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 290 metros. Además, a menos de 500 metros también puedes encontrar 4 supermercados, 5 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, 2 gimnasios, 18 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Carretera de Pozuelo a Boadilla y la Avenida de Juan XXIII. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 29/06/2029 Renta mensual actual: 1.227€ Rentabilidad estimada: 3.8% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,3775.0,True,False,True,False,[],False,False,385000.0,€,,,,flat,"Zona Estación, Pozuelo de Alarcón",Piso,,,,,
108446197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/89/d1/1345115629.webp,2201/22010039/250,33,1,189000.0,flat,sale,49.0,True,1,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3915448,-3.739251,False,https://www.idealista.com/inmueble/108446197/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 1 dormitorio y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con terraza.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Vista Alegre, Carabanchel. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Vista Alegre y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Vista Alegre y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 700 metros, existen 10 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 4 supermercados, 7 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 15 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Calle del General Ricardos y la Avenida de Nuestra Senora de Valvanera. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 08/12/2029 Renta mensual actual: 797€ Rentabilidad estimada: 5.1% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,3857.0,True,False,True,False,[],False,False,189000.0,€,,,,flat,"Vista Alegre, Madrid",Piso,,,,,
108639093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/2c/90/1350713676.webp,2110/21100022/199,33,2,188000.0,flat,sale,45.0,True,2,1,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.396938,-3.7351917,False,https://www.idealista.com/inmueble/108639093/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en San Isidro, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Vista Alegre y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Polideportivo Gallur y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 290 metros, existen 3 farmacias a menos de 300 metros  La zona cuenta con una amplia oferta de entretenimiento con 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Calle del General Ricardos y la Avenida de Nuestra Senora de Valvanera. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 18/10/2028 Renta mensual actual: 690€ Rentabilidad estimada: 4.4% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,4178.0,True,False,True,False,[],False,False,188000.0,€,,,,flat,"San Isidro, Madrid",Piso,,,,,
108589975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,1ºB,4,1,499500.0,flat,sale,98.0,True,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,Casco Antiguo,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108589975/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,,True,True,5097.0,True,False,False,False,[],False,False,499500.0,€,True,True,,flat,"Casco Antiguo, Leganés","Piso en calle El Charco, 37",,False,,,
107078988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/93/37/1334253863.webp,P1_4ºB,5,4,354500.0,penthouse,sale,131.0,False,2,1,"avenida Provisional Ahijones Nueve, 90",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3894362,-3.573151,True,https://www.idealista.com/obra-nueva/107078988/,"¡Descubre el ático de tus sueños! Situado en una ubicación inmejorable, a escasos metros de la Línea 9, este inmueble ofrece comodidad y modernidad en cada rincón. Ubicado en una planta 4 disfrutarás de luz natural durante todo el día. Con 2 dormitorios, 1 baño y 52 m² de terrazas, es perfecto para quienes buscan comodidad y estilo, siendo ideal para parejas o pequeñas familias. La climatización mediante aerotermia garantiza un ambiente perfecto durante todo el año, con suelos radiantes y refrescantes. La clase energética A asegura un consumo eficiente, cuidando tanto de tu bolsillo como del medio ambiente. Además, la plaza de garaje y el trastero están incluidos en el precio, brindando una solución práctica para tu día a día. Relájate en la piscina comunitaria o pasea por la zona ajardinada, ideal para desconectar del bullicio de la ciudad. No pierdas la oportunidad de vivir en un entorno que combina tranquilidad y accesibilidad. ¡Ven a conocer tu futuro hogar y enamórate de cada detalle! ¡No dejes pasar esta oportunidad única!",False,newdevelopment,True,True,2706.0,True,False,False,False,[],False,False,354500.0,€,True,True,,flat,"Los Ahijones, Madrid","Ático en avenida Provisional Ahijones Nueve, 90",penthouse,False,,,
108445629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/e6/2b/1345096523.webp,2110/21100022/165,27,7,319000.0,flat,sale,62.0,True,2,1,Barrio Pilar,Madrid,Madrid,Fuencarral,es,Pilar,40.4751979,-3.7152261,False,https://www.idealista.com/inmueble/108445629/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 7 de un edificio residencial y cuenta con ascensor.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Pilar, Fuencarral - El Pardo (Noroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Penagrande y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Monforte de Lemos-Ganapanes y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 540 metros, existen 9 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 240 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 14 bancos, 4 lavanderías.  La zona cuenta con una amplia oferta de entretenimiento con 2 teatros, 3 gimnasios, 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Avenida del Cardenal Herrera Oria. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 02/04/2032 Renta mensual actual: 1.155€ Rentabilidad estimada: 4.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,True,5145.0,True,False,True,False,[],False,False,319000.0,€,,,,flat,"Pilar, Madrid",Piso,,,,,
108589931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,1ºA,4,1,665748.0,flat,sale,140.0,True,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,Casco Antiguo,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108589931/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,newdevelopment,True,True,4755.0,True,False,False,False,[],False,False,665748.0,€,True,True,,flat,"Casco Antiguo, Leganés","Piso en calle El Charco, 37",,False,,,
108445949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/cf/35/1345110798.webp,2201/22010039/251,33,st,203500.0,flat,sale,60.0,True,3,1,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3909873,-3.7379686,False,https://www.idealista.com/inmueble/108445949/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta -1 de un edificio residencial y cuenta con balcón.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en San Isidro, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Carpetana y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Zaida-Centro Social y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 470 metros, existen 6 farmacias a menos de 300 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 4 supermercados, 5 bancos.  La zona cuenta con una amplia oferta de entretenimiento con 14 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Calle del General Ricardos y la Avenida de Nuestra Senora de Valvanera. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 24/10/2030 Renta mensual actual: 1.014€ Rentabilidad estimada: 6.0% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,3392.0,True,False,True,False,[],False,False,203500.0,€,,,,flat,"San Isidro, Madrid",Piso,,,,,
107967577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/f3/10/1330326257.webp,6bcbd43d-88ae-4235-a0cf-39b4a7c54944,23,2,245000.0,flat,sale,102.0,True,2,1,calle del Lago Calafate,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3823995,-3.6489663,False,https://www.idealista.com/inmueble/107967577/,"Descubre esta acogedora y luminosa vivienda de 102 m² ubicada en el corazón de Portazgo, en Puente de Vallecas, Madrid. Una propiedad que combina comodidad, amplitud y funcionalidad, ideal para quienes buscan un espacio listo para entrar a vivir. Originalmente distribuida en tres dormitorios, la vivienda fue reformada para ofrecer ahora dos amplios dormitorios que aportan mayor amplitud y versatilidad a las estancias. Dispone de un baño completo y una cocina totalmente equipada, perfecta para disfrutar del día a día o para los amantes de la cocina. El inmueble cuenta con aire acondicionado para asegurar confort durante todo el año, así como calentador de gas, armarios empotrados y un práctico trastero que garantiza espacio de almacenamiento adicional. El edificio dispone de ascensor, lo que añade un extra de comodidad a tu día a día, y su excelente luminosidad hace de cada estancia un espacio cálido y acogedor. La vivienda se sitúa en una zona muy bien comunicada y con todos los servicios a pocos pasos: supermercados, centros educativos, comercios de barrio y amplias zonas verdes. Muy próxima a estaciones de transporte público que conectan fácilmente con cualquier punto de Madrid, Portazgo es una zona dinámica y en crecimiento, perfecta para vivir con comodidad y acceso a todo lo necesario.",False,good,False,True,2402.0,False,False,False,False,[],False,False,245000.0,€,,,,flat,"Portazgo, Madrid",Piso en calle del Lago Calafate,,,,,
