propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105614445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/6a/fc/1280293936.webp,21,5,1195000.0,duplex,sale,138.0,True,2,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4127736,-3.7032122,False,https://www.idealista.com/inmueble/105614445/,"Olisson pone a su disposición, acogedor dúplex en buen estado y excelentes calidades, en la zona de Embajadores. Ubicado en una quinta planta exterior y con sus 138 m2, presenta una distribución que va de la siguiente manera: ingresando a la vivienda, se visualiza una primera planta, con un amplio salón con tres ambientes bien diferenciados: por un lado la zona del salón con muy buena capacidad para ubicar muebles amplios. Por otro lado la zona de comedor, con buen espacio para situar una mesa de seis u ocho puestos, precioso mueble de madera con luz muy decorativo, y presencia de una amplia ventana con luz natural. Cercano se tiene una zona de lectura con biblioteca y se visualizan dos grandes y amplios balcones a la calle con vistas verdes y despejadas, lo que aporta muy buena entrada de luz natural a toda la zona.  Seguidamente y ubicados en la misma primera planta, se tiene acceso a una zona de despacho, con cómoda biblioteca, mesa amplia y gran balcón con vistas a patio de manzana que aporta una estupenda entrada de luz natural al dormitorio. Avanzando en el recorrido, se tiene acceso a una segunda planta, que llevan a dos dormitorios dobles y armarios empotrados con buena capacidad de almacenamiento. Por un lado se ve el dormitorio principal, bastante amplio y en suite, con baño completo integrado al dormitorio, ducha, mueble de almacenamiento, lavabo y mas. Desde el dormitorio principal, se accede a una acogedora terraza, ideal para tomar el sol y leer un buen libro, con vistas despejadas. Más adelante está el segundo dormitorio con buena entrada de luz natural. Ubicada en una finca clásica representativa, que ha sido rehabilitada en su totalidad en el año 1.999, con portal amplio de techos altos en excelente estado, apto para personas con movilidad reducida, portero en horario comercial y ascensor. Situado en una calle conocida de la zona de Embajadores, rodeado de variedad de locales comerciales, cafés, terrazas, restaurantes, bancos, y excelente comunicación con diferentes medios de transporte como: líneas de metro, líneas de autobús, taxis y demás. Este piso se presenta como una buena oportunidad de inversión tanto para generar rentabilidad como para vivir. [IW].",True,renew,False,True,8659.0,True,False,False,False,[],False,False,1195000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Dúplex,Destacado,lav002GM,Lavapiés-Embajadores,,duplex,,,
107996509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/e7/4d/1354485300.webp,34,4,3500000.0,penthouse,sale,420.0,True,5,7,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4661771,-3.6763252,False,https://www.idealista.com/inmueble/107996509/,"La vivienda ha sido completamente renovada, incorporando suelos de madera y los mejores materiales en cerramientos. Al ingresar, nos recibe un amplio y distinguido vestíbulo diseñado en armonía con el resto del hogar. Desde la entrada, accedemos a un aseo de cortesía y a un discreto armario empotrado, integrado en el diseño del hall. La zona de estar se distribuye en tres ambientes: un acogedor rincón con chimenea, un espacioso comedor y, tras una ligera separación, un área de televisión. Con orientación sur, este espacio disfruta de luz natural durante todo el día y vistas despejadas. Además, las dos terrazas añaden un extra de confort y exclusividad. El área de descanso cuenta con cuatro dormitorios en suite, todos exteriores y muy luminosos, dos de ellos con vestidor. La vivienda dispone de una entrada de servicio que conduce a una amplia y luminosa cocina de diseño vanguardista, equipada con zona de office y acceso a una terraza destinada a lavadero. También incluye una habitación de servicio con su baño privado. Entre las comodidades adicionales, destacan dos plazas de garaje con capacidad para tres vehículos, una piscina con vestuario independiente y un espacioso trastero. La comunidad ofrece zonas ajardinadas, piscina, frontón, servicio de conserjería y todas las prestaciones de una residencia familiar de alto nivel. Ubicada en el exclusivo barrio de Nueva España, dentro del distrito de Chamartín, esta propiedad se encuentra en una de las zonas más privilegiadas del norte de la capital. Se trata de un entorno tranquilo y seguro con una oferta completa de servicios, incluyendo centros comerciales, tiendas, farmacias, colegios, iglesias, gimnasios, hoteles, instalaciones deportivas y una excelente selección de bares y restaurantes. Además, Chamartín alberga importantes embajadas y organismos públicos. El transporte público en la zona es excepcional, con aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de tren de cercanías. La estación de Chamartín conecta con la mayoría de los trenes de media y larga distancia hacia el norte de España. Entre sus lugares de interés destacan el Auditorio Nacional de Música, el estadio Santiago Bernabéu, varios museos y el Parque de Berlín. [IW].",True,good,False,True,8333.0,True,False,False,False,[],False,False,3500000.0,€,True,True,flat,"Nueva España, Madrid",Ático,Destacado,nue217JFS,Nueva España,,penthouse,,,
107573125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/dd/a7/1353542536.webp,27,4,2409000.0,flat,sale,200.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.429376,-3.6781173,False,https://www.idealista.com/inmueble/107573125/,"Olisson Club ofrece fantástico piso de un diseño exquisito con acabados de lujo que crean una vivienda exclusiva, elegante y con mucho estilo en la mejor zona del barrio Salamanca. Este piso de 200m2 con terraza de 10 m2 completamente exterior, situado en una cuarta planta es verdaderamente espectacular y espacioso, reformado con los mejores materiales, cuidando hasta el más mínimo detalle, se distribuye de la siguiente manera: la puerta de entrada se abre a un espacio amplio a modo de hall, que distribuye la zona social y la zona privada de la vivienda. La zona social de la vivienda: amplia zona de estar de dos ambientes con comedor de planta abierta, que da aseso a una terraza, un espacio exterior privilegiado en el centro de la ciudad. Sus puertas y ventanas de suelo a techo permiten disfrutar de las vistas y ampliarlas, a la vez que proporcionan abundante luz natural. La cocina, totalmente equipada con electrodomésticos, con isla, muy cómoda y preparada para poder sentarte y disfrutar del desayuno o para que los invitados te acompañen mientras cocinas.  Desde el hall de entrada se accede a la zona más privada de la vivienda, donde se encuentran tres dormitorios dobles, todo con sus baños correspondientes en suite y vestidores con amplios armarios empotrados que van de suelo a techo. Todos los dormitorios son exteriores con vistas despejadas. El edificio en perfecto estado de conservación, con portal bien cuidado, ofrece servicio de conserjería y dos ascensores. La vivienda cuenta con trastero de unos 6m2.  El proyecto de reforma de esta vivienda ha sido obra de una prestigiosa firma de arquitectura de interiores y destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados en la reforma, como por ejemplo: suelos de madera de roble natural, celosías de madera hechas a medida, revestimientos porcelánicos Porcelanosa, ventanas Cortizo con perfilería de diseño en zonas comunes y techos altos con elegantes molduras, etc... La vivienda se ubica en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, cerca de la calle José Ortega y Gasset y plaza Marques de Salamanca, a un paso de los restaurantes únicos de la zona. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, cerca de parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",True,good,False,True,12045.0,True,False,False,False,[],False,False,2409000.0,€,,,flat,"Lista, Madrid",Piso,Destacado,lis460IV,Lista,,,,,
108213721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/ed/a1/1337313780.webp,29,en,335000.0,flat,sale,112.0,True,4,2,avenida de Oporto,Madrid,Madrid,Carabanchel,es,40.3840387,-3.7247838,False,https://www.idealista.com/inmueble/108213721/,"CAPITAL HOME VENDE ESPECTACULAR PISO EN AVENIDA DEOPORTO, ZONA CARABANCHEL; Cerca de todo tipo de servicios como centro de salud, supermercados, farmacias, etc. A solo 2 minutos de la autovía A-42, con enlace cercano a la M-30, y a solo dos minutos andando de la parada de metro OPAÑEL. La vivienda consta de 4 dormitorios, 2 baños completos, y preinstalación para poder instalar un tercer baño o aseo. Contamos con un amplio recibidor, el cual nos da acceso directo a un dormitorio, que puede ir enfocado a despacho, y un amplio y luminoso salón comedor, en el que contamos con aire acondicionado. Disponemos de una espectacular cocina totalmente reformada y ampliada, la cual incluye todos los electrodomésticos, y además cuenta con una amplia despensa destinada a almacenaje de alimentos. En consiguiente nos encontramos con uno de los baños, totalmente completo, con plato de ducha. También disponemos de otro cuarto de baño completo, en este caso con bañera. El dormitorio principal cuenta con un amplio armario empotrado, y sistema de aire acondicionado. La vivienda dispone de una estancia con preinstalación para un aseo, la cual actualmente se utiliza como trastero de almacenaje. Por ultimo, disponemos de 2 dormitorios individuales, uno de ellos también con armario empotrado totalmente revestido. Con posibilidad de financiación al 100% y asesoramiento gratuito, ¡esta es una oportunidad que no puedes dejar pasar! Ven a visitar esta casa y comienza a imaginar tu vida en este acogedor espacio. ¡NO PIERDAS LA OPORTUNIDAD Y VEN A VISITAR ESTE INMUEBLE!",True,good,False,True,2991.0,True,False,False,False,[],False,False,335000.0,€,,,flat,"Opañel, Madrid",Piso en avenida de Oporto,Destacado,OP40,Opañel,,,,,
107008885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/f8/c2/1300258261.webp,2,2,309880.0,duplex,sale,64.0,True,2,1,"calle SANTA LUCIA, 6",Madrid,Leganés,La Fortuna,es,40.3598379,-3.7801547,True,https://www.idealista.com/obra-nueva/107008885/,"Descubre Residencial Santa Lucía, un exclusivo desarrollo en la zona de La Fortuna, Leganés, que te ofrece la oportunidad de vivir en un entorno privilegiado.  Este proyecto consta de 8 viviendas de 1, 2 y 3 dormitorios, perfectas para adaptarse a diferentes necesidades familiares. Características principales: 6 viviendas con amplias terrazas panorámicas para disfrutar de vistas únicas y momentos al aire libre. Piscina comunitaria y zona de juegos para el disfrute de toda la familia. Plaza de garaje y trastero incluidos en todas las viviendas. Además, el proyecto se desarrolla bajo un régimen de cooperativa libre, brindándote una forma accesible y flexible de adquirir tu nuevo hogar. ¡No pierdas la oportunidad de formar parte de Residencial Santa Lucía!",True,newdevelopment,True,True,4842.0,True,False,False,False,[],False,False,309880.0,€,True,True,flat,"La Fortuna, Leganés","Dúplex en calle Santa Lucia, 6",Destacado,2º A,La Fortuna,False,duplex,,,
106790346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/e2/22/1294086805.webp,23,5,1459000.0,flat,sale,100.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4236499,-3.6768174,False,https://www.idealista.com/inmueble/106790346/,"Olisson Club presenta este magnífico piso reformado con tres balcones a la calle con vistas despejadas, al lado de parque del Retiro.  El piso de 100 m2 en una quinta planta, ha sido reformado aprovechando cada uno de sus espacios, distribuidos de la siguiente forma: hall de entrada, zona social distribuida en dos estancias, un salón-comedor de buen tamaño y cocina abierta totalmente equipada con electrodomésticos de alta gama. En la zona de descanso tenemos dos dormitorios y dos baños, el dormitorio principal es exterior con su con baño en suite. Ambos dormitorios con armarios empotrados de suelo a techo. Esta vivienda está diseñada para quienes buscan luminosidad, espacio y elegancia. Además, se vende amueblado, listo para entrar a vivir sin necesidad de preocuparte por nada más. Destaca la altura de techos, los grandes ventanales que hacen que el piso sea muy luminoso. El piso se ubica en un edificio clásico de 1930 con portal representativo y ascensor en una de las mejores calles de distrito de Salamanca. Tradicionalmente Salamanca es una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente, la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. Esta zona, tranquila y residencial cuenta con una amplia oferta de ocio, comercio y servicios, y está perfectamente comunicada con distintas líneas de autobuses y próxima a las paradas del metro. También es perfecta para los desplazamientos en coche gracias a su situación cercana al aeropuerto y la entrada a Madrid por la M-30 y la A-2. [IW].",True,good,False,True,14590.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,"Goya, Madrid",Piso,Destacado,goy517IV,Goya,,,,,
108070454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/57/e9/1337871989.webp,54,,670000.0,chalet,sale,325.0,,6,3,calle de Sevilla,Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,40.2664888,-3.9184262,False,https://www.idealista.com/inmueble/108070454/,"***ESPECTACULAR CHALET INDEPENDIENTE EN PLENO CENTRO DE ARROYOMOLINOS, CON PARCELA DE 688m2 Y 325 m2 CONSTRUIDOS DE VIVIENDA Y PISCINA PRIVADA, CON 6 DORMITORIOS, 3 BAÑOS, COCINA CON OFFICE, AMPLIO PORCHE, SALÓN COMEDOR CON CHIMENEA, GARAJE PARA 3 COCHES* La vivienda se distribuye en tres plantas construida en una de las más amplias de Arroyo de 688 m2 con jardín consolidado y piscina. En la planta principal nos encontramos con un recibidor que nos da acceso a un aseo con plato de ducha, bajada a la planta inferior (antiguo garaje, actual gimnasio), habitación-despacho, y a la zona de cocina con office y un amplísimo salón con dos alturas con chimenea y aire acondicionado, y con acceso directo al porche trasero, espectacular espacio que da continuidad a la planta principal y que por su amplitud y su maravillosa barbacoa con horno, es una de las estancias más utilizadas y disfrutables de la casa. Este cuenta con toldos  La cocina es muy amplia, totalmente equipada y con un gran espacio de office. Y accediendo por la escalera encontramos la segunda planta que cuenta con 5 dormitorios con aire acondicionado y armarios empotrados, 2 de ellos con terraza. El dormitorio principal cuenta con baño en suite, y otro Baño que da servicio a los otros 4 dormitorios. Todas las estancias tienen mucha luz y son muy espaciosas. Destacamos de la vivienda que cuenta con rejas en todas las ventanas, armarios empotrados, aire acondicionado en varias estancias, toldos, etc. Zona de jardín y piscina: La parcela es muy amplia y llana, cuenta con árboles y arbustos de muchas especies (abetos, madroños, castaños…) y muchos años, lo que la convierte en una de las parcelas con el jardín mejor consolidado de Arroyo. En cuanto a la piscina se encuentra en una zona solada, con suelo antideslizante, y ducha solar exterior. La piscina de obra y gresite, cuenta con escaleras interiores y pasamanos de acceso. En la parcela también encontramos el Garaje que se accede desde el exterior mediante puerta mecanizada, y tiene espacio 3 coches en el interior y 2/3 en el acceso. Unido hay un trastero ideal para herramientas de jardín y piscina. Esta propiedad es única por su amplitud de parcela, jardín, piscina, comodidad en la distribución de la vivienda, así que no dejes pasar esta oportunidad de vivir en la casa de tus sueños en Arroyomolinos.",True,good,False,,2062.0,True,False,True,False,[],False,False,670000.0,€,True,True,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Casa independiente en calle de Sevilla,Destacado,PR99559340,,,independantHouse,695000.0,25000.0,4.0
108698097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/2d/79/1353855459.webp,50,,639900.0,chalet,sale,251.0,,5,3,calle Pintor Murillo,Madrid,Guadarrama,,es,40.6582905,-4.0556335,False,https://www.idealista.com/inmueble/108698097/,"CAPITAL HOME ALPEDRETE vende en Guadarrama este impresionante chalet unifamiliar de 5 dormitorios y 3 baños en una zona muy tranquila y que goza de una gran privacidad. Ubicada cerca de Alpedrete, en la urbanización Las Cabezuelas, por lo que podrás elegir en que municipio hacer vida. La vivienda, edificada en 2008 sobre una parcela de 992 metros cuadrados, está distribuida en dos plantas con un total de 251 metros cuadrados construidos, perfectos para disfrutar de la comodidad y el espacio que siempre has deseado. Es importante recalcar que dispone de dos amplias habitaciones en planta, ideal por si necesitas hacer vida sin necesidad de subir escaleras. Cuando accedemos al inmueble, lo primero que nos encontramos es un hall recibidor con un gran armario empotrado, a mano izquierda se dispone una cocina muy amplia con espacio para una mesa comedor y con salida directa a la terraza donde podrás compartir momentos inolvidables con familiares y amigos. En la entrada de la cocina hay un cuarto donde se ubica la caldera y la lavadora. De frente, a través de un pasillo, localizamos en primer lugar un cuarto de baño completo, además en esta planta, disponemos de dos dormitorios con armarios empotrados, el principal con baño en suite y cabina de ducha hidromasaje, un verdadero lujo para tu bienestar. A la mano derecha del hall recibidor, se dispone un gran salón, muy luminoso debido a su orientación sur y noroeste, con una chimenea como elemento central, techos a gran altura (5.56 metros), persianas eléctricas y salida directa a un porche muy agradable, con toldos automáticos y sensor de viento. En la planta alta, conforme subimos la escalera desde el salón, hay un dormitorio doble con armario empotrado. Esta estancia cuenta con vistas a la Bola del Mundo y la Maliciosa, simplemente espectaculares. Además en esta planta encontramos un cuarto de baño completo con plato de ducha y dos amplios dormitorios con armarios empotrados. En el exterior, el jardín se encuentra en bruto y ofrece la oportunidad de diseñar un espacio a tu gusto, además de contar con una caseta grande de obra para aperos, 3 jardineras y zona de aparcamiento para hasta 4 vehículos.  En cuanto a las características de la vivienda, cabe destacar; Suelos laminados de madera y porcelánicos en baños y cocina, carpintería exterior de aluminio oscilobatiente con doble cristal y rotura de puente térmico, todos los baños son exteriores y con lavabos de doble seno, paredes en liso, puerta de acceso para vehículos automática, calefacción por suelo radiante a gas natural y acumulador de agua de 250 litros que se calienta gracias a los paneles térmicos instalados en el tejado. Respecto a los servicios más cercanos; a 500 metros se encuentra el Club de Tenis Guadarrama y la parada de autobuses con dirección a Moncloa, hospital Universitario de Collado Villalba, Puerta de Hierro y otros destinos ( 685 y N602), a 2,4 kilómetros la estación de cercanías Alpedrete-Mataespesa (línea C-8), y a 3,5 kilómetros el casco urbano del Alpedrete con todo tipo de servicios. No dejes pasar la oportunidad de vivir en este maravilloso chalet en Guadarrama, donde la tranquilidad y la naturaleza se combinan para ofrecerte el hogar de tus sueños. ¡Solicita una visita y enamórate! No dudes en llamarnos para consultar condiciones de financiación y agendar una visita. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,,2549.0,True,True,False,False,[],False,False,639900.0,€,,,chalet,Guadarrama,Casa independiente en calle Pintor Murillo,Destacado,,,,independantHouse,,,
108461545,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/95/85/1353513938.webp,54,,825000.0,chalet,sale,377.0,,5,4,calle Fresno,Madrid,Galapagar,Los Jarales - Las Minas,es,40.5837192,-3.9711494,False,https://www.idealista.com/inmueble/108461545/,"***¡MAGNÍFICO CHALET INDEPENDIENTE EN UNA URBANIZACIÓN EXCLUSIVA CON PISCINA! ***  Junto a La Colonia de Torrelodones, en uno de los municipios más cotizados de la zona noroeste de Madrid y en un área protegida del parque regional del curso medio del Guadarrama. Esta preciosa casa en Los Jarales reúne la serenidad de un entorno natural privilegiado con la comodidad de tener muy cerca todos los servicios necesarios y de estar muy bien comunicada tanto en coche (A6) como en trasporte público (próxima a la estación de cercanías de Torrelodones y con parada en la puerta del autobús 631, directo a Moncloa). El chalet se levanta en una parcela verde de 522m² con un jardín consolidado y tiene una ubicación inmejorable en la urbanización privada Torrechalet, con solo 10 vecinos que disfrutan de una espectacular piscina. Le corresponden dos plazas en la zona de aparcamiento exterior techada de la urbanización. La calefacción es de gas natural. La vivienda se distribuye en cuatro plantas con dos accesos (principal y servicio). Cada planta mide entre 75m² y 121m². En la planta principal, el salón se abre a un agradable porche de más de 30m² en el que compartir los mejores ratos al aire libre. Junto al salón con chimenea está el comedor con muy buena luz natural y acceso a la amplia cocina a través de la zona de office. Un buen hall distribuidor y un aseo de cortesía completan esta planta con escalera cómoda para subir a la primera planta. Arriba, brilla una soleada terraza a la que se accede desde dos de los tres dormitorios que ofrece esta planta. Un baño completo da servicio a estos dos dormitorios dobles. El dormitorio principal cuenta con vestidor y baño en suite. La encantadora buhardilla alberga una salita de juegos, dos dormitorios y un gran baño completo. Está equipada con aire acondicionado. La planta sótano cuenta con diferentes estancias y un gran portón. No dude en llamarnos para visitar este estupendo hogar en un enclave privilegiado.   **NO COBRAMOS HONORARIOS AL COMPRADOR** **Este anuncio se muestra a título informativo, no es contractual ni vinculante y puede contener errores**.",True,good,False,,2188.0,True,False,True,False,[],False,False,825000.0,€,True,True,chalet,"Los Jarales - Las Minas, Galapagar",Casa independiente en calle Fresno,Destacado,Mrvlls3,,,independantHouse,,,
108661398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/1d/e6/1351769655.webp,25,4,245000.0,flat,sale,105.0,True,2,1,AV CARMEN LAFORET,Madrid,Torrejón de Ardoz,Sureste,es,40.4610382,-3.4432461,False,https://www.idealista.com/inmueble/108661398/,"""Grupo Hogares"" vende en exclusiva magnífica vivienda, en el Soto del Henares, una de las mejores zonas de Torrejón de Ardoz. Nuestro departamento financiero ""FinanHogar"" puede conseguir hasta el 100% de FINANCIACIÓN. Pregunte para hacer un estudio financiero sin compromiso. Este acogedor piso, ofrece un ambiente moderno y funcional, presenta una distribución lógica, con formas geométricas que hacen fácil su amueblado. Al entrar, encontramos un hall distribuidor.  Una amplía cocina totalmente amueblada y equipada con horno, vitro y campana. Además cuenta con espacio suficiente para poner una mesa o mobiliario para ampliar el almacenaje y una zona de tendedero. El salón cuenta con un amplio ventanal y terraza, que recibe luz prácticamente todo el día y se puede dividir cómodamente en diferentes ambientes al tener forma rectangular. Dos amplias habitaciones y un baño con plato de ducha. Gracias a su excelente orientación suroeste, la luz natural entra en todas las estancias del piso, aportando una sensación de amplitud y confort, además del buen aislamiento que ofrece la vivienda. Cuenta con aire acondicionado, gas natural con caldera comunitaria y contador individual. Se completa el inmueble con una cómoda PLAZA DE GARAJE y un amplio TRASTERO. Piso en urbanización muy cuidada, que cuenta con todas las comodidades que podrías desear, con amplias zonas comunes. El piso se encuentra en una de las mejores zonas de la ciudad, teniendo todos los servicios que necesitas a pie de calle: supermercados, transporte público, colegios, fácil y rápida incorporación a la A2, farmacias…. y más, lo que te garantiza una gran comodidad en tu día a día. ¡NO PIERDA LA OPORTUNIDAD DE VISTAR ESTA EXCLUSIVA VIVIENDA! la.",False,good,False,True,2333.0,True,False,False,False,[],False,False,245000.0,€,True,True,flat,"Sureste, Torrejón de Ardoz",Piso en Av Carmen Laforet,Destacado,,,,,,,
107008926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/f8/c2/1300258261.webp,2,2,320442.0,duplex,sale,75.0,True,3,2,"calle SANTA LUCIA, 6",Madrid,Leganés,La Fortuna,es,40.3598379,-3.7801547,True,https://www.idealista.com/obra-nueva/107008926/,"Descubre Residencial Santa Lucía, un exclusivo desarrollo en la zona de La Fortuna, Leganés, que te ofrece la oportunidad de vivir en un entorno privilegiado.  Este proyecto consta de 8 viviendas de 1, 2 y 3 dormitorios, perfectas para adaptarse a diferentes necesidades familiares. Características principales: 6 viviendas con amplias terrazas panorámicas para disfrutar de vistas únicas y momentos al aire libre. Piscina comunitaria y zona de juegos para el disfrute de toda la familia. Plaza de garaje y trastero incluidos en todas las viviendas. Además, el proyecto se desarrolla bajo un régimen de cooperativa libre, brindándote una forma accesible y flexible de adquirir tu nuevo hogar. ¡No pierdas la oportunidad de formar parte de Residencial Santa Lucía!",True,newdevelopment,True,True,4273.0,True,False,False,False,[],False,False,320442.0,€,True,True,flat,"La Fortuna, Leganés","Dúplex en calle Santa Lucia, 6",Destacado,2º C,La Fortuna,False,duplex,,,
101499618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/97/d4/1280297054.webp,29,9,1200000.0,penthouse,sale,157.0,True,1,1,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4305016,-3.6649322,False,https://www.idealista.com/inmueble/101499618/,"Olisson Club ofrece este maravilloso ático de autor con 2 terrazas y vistas impresionantes a la Plaza de Toros de Madrid. La vivienda destaca por su espectacular interiorismo realizado por un reconocido diseñador y por disponer de 2 terrazas con vistas panorámicas increíbles.  El piso se compone de 105 metros de vivienda y 52 metros de terraza repartidos entre dos ambientes diferentes.  Según accedemos a la casa, nos encontramos con un gran salón muy luminoso y con ventanales de suelo a techo que dan acceso directo a una de las espectaculares terrazas, ideal para disfrutar todo el año. El dormitorio principal cuenta con vestidor y baño en suite, destacando por su original diseño. Existe la posibilidad de sacar de forma sencilla una segunda habitación también con un baño en suite.  El espectacular comedor rodeado de cristaleras se encuentra junto a la cocina de diseño y dan acceso a la segunda terraza en la que nos encontramos una mesa de madera para comer.  La vivienda cuenta con calefacción central y aire acondicionado. La finca dispone también de ascensor y conserje. La propiedad se encuentra en la zona de Fuente del Berro, Barrio Salamanca. Rodeada de una amplia oferta de comercios locales, restauración y servicios. La localización es inmejorable debido su gran cercanía a una de las arterias principales de Madrid: la calle Alcalá. Además de la famosa Plaza de Manuel Becerra y el gran parque de Fuente del Berro. [IW].",False,good,False,True,7643.0,True,False,False,False,[],False,False,1200000.0,€,,,flat,"Fuente del Berro, Madrid",Ático,Destacado,goy358IT,Fuente del Berro,,penthouse,,,
