propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107943256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/df/31/1329030765.webp,20,198800.0,studio,sale,21.0,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943256/,"HOTEL101 MADRID – Descubre forma inteligente de invertir a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,newdevelopment,True,9467.0,False,False,False,False,[],False,False,198800.0,€,,,flat,studio,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",,7,True,Valdebebas - Valdefuentes,True,False,,,
104499280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/ff/e1/1222518823.webp,37,390000.0,penthouse,sale,51.0,1,1,"Antonia Ruiz Soro, 16",Madrid,Madrid,Barrio de Salamanca,es,40.4380113,-3.6659879,True,https://www.idealista.com/obra-nueva/104499280/,"EDIFICIO RESIDENCIAL DE OBRA NUEVA, FINALIZACIÓN DE OBRAS PREVISTA PARA EL SEGUNDO TRIMESTRE DE 2025. FECHAS DE ENTREGA, PENDIENTE DE CONFIRMAR PROMOCIÓN DE 7 VIVIENDAS Y 6 PLAZAS DE GARAJE EN EL DISTRITO SALAMANCA, BARRIO GUINDALERA, PARQUE DE LAS AVENIDAS. La promoción consta de plantas sótano, baja, primera, segunda y ático retranqueado, está compuesta por 2 áticos de 1 dormitorio, con terraza en planta de 15 m2 y solarium de 35 m2 en cubierta, 4 viviendas de 2 dormitorios y una vivienda estudio/1 dormitorio con patio privado de 20 m2. Cuenta con 6 plazas de garaje en planta sótano anejas a las viviendas. Las viviendas se entregan con cocinas completamente equipadas con electrodomésticos incluidos. La propiedad está ubicada en el distrito Salamanca, barrio de la Guindalera, Parque de las Avenidas, una de las zonas más emblemáticas y exclusivas de la ciudad. El carácter residencial del barrio, convive con la actividad comercial, lo que le hacen un lugar idóneo para vivir. Por su situación tiene accesos directo a la M-30 en ambos sentidos, así como comunicaciones con todo Madrid, destacando las salidas hacia la A-2, calles de Alcalá, Diego de León y la Avenida de América entre otras, existe en la zona una amplia dotación de transporte público, así como colegios, guarderías y escuelas infantiles, y todo tipo de supermercados. FACHADA Fachada a base de SATE de última generación. CARPINTERÍA EXTERIOR La carpintería de las ventanas será de PVC marca KOMMERLING. DISTRIBUCIÓN INTERIOR La división entre viviendas estará compuesta por un muro de doble sistema de cartón yeso con aislante acústico y chapa metálica anti-intrusión. CARPINTERÍA INTERIOR Puertas de acceso a la vivienda será acorazada con premarco metálico y cerradura multipunto de alta seguridad. Puertas interiores lacadas en color blanco, con picaporte de acero inoxidable SOLADOS Todo el pavimento de la vivienda se realizará con gres porcelánico de alta resistencia y durabilidad, de PORCELANOSA. FONTANERÍA Y APARATOS SANITARIOS Desagües y bajantes estarán insonorizados. Los platos de ducha serán de gran formato en baños principales, y la grifería de duchas y bañeras monomando. Los aparatos sanitarios serán en color blanco de PORCELANOSA. Las viviendas dispondrán de llave de corte general y de corte independiente en cocina y baños. COCINA Cocinas completamente instaladas con electrodomésticos panelados de PORCELANOSA CALEFACCIÓN Y AGUA CALIENTE Producción comunitaria de calefacción y A.C.S mediante sistema de Aerotermia con contadores individuales. Instalación a base de suelo radiante-refrescante. ELECTRICIDAD Y TELECOMUNICACIONES La Instalación de telecomunicaciones según reglamento de infraestructuras comunes de Telecomunicación. HONORARIOS DE INTERMEDIACIÓN INMOBILIARIA, NO INCLUIDOS EN EL PRECIO.",False,newdevelopment,True,7647.0,True,False,False,False,[],False,False,390000.0,€,,,flat,penthouse,"Guindalera, Madrid","Ático en Antonia Ruiz Soro, 16",,3,True,Guindalera,True,False,,,
108149711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/54/23/1335337452.webp,30,1090000.0,chalet,sale,500.0,6,4,calle de la Luna,Madrid,Santo Domingo,,es,40.6305249,-3.5787418,False,https://www.idealista.com/inmueble/108149711/,"ABETO COCHES Y CASAS - EN EXCLUSIVA - Magnífica vivienda con mucho potencial. Con espectacular parcela de 4.000m2 completamente llana.  Dispone de proyecto completo de reforma. Con inmejorable ubicación, en una zona muy tranquila, cercana al control de seguridad y la zona comercial de Santo Domingo.  Vivienda con cómoda distribución que permite hacer vida en una sola planta, con mucho potencial para reforma integral, con amplios espacios, suelo radiante, grandes ventanales y preciosas vigas de madera que aportan mucha personalidad y calidez a la vivienda.  En planta principal dispone de un amplio salón comedor con techo a doble altura y preciosas vigas de madera, con salida directa a través de unas puertas correderas acristaladas al precioso porche de orientación sur, cocina de gran tamaño con isla central, gran zona office y también con acceso directo al porche del jardín, y la lavandería con entrada independiente. En esta misma planta tenemos el dormitorio principal con su baño en suite y otros dos dormitorios que comparten un baño. En planta superior con techo abuhardillado tenemos una sala de estar y dos habitaciones con dos baños. En planta baja el garaje y la sala de juegos ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 471-C.",False,good,False,2180.0,True,False,False,False,[],False,False,1090000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle de la Luna,471-C,,,,,,,,
108625159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/04/34/1350312231.webp,17,390000.0,duplex,sale,109.0,3,3,"avenida Reyes Católicos, 4",Madrid,Valdemoro,Hospital,es,40.1950817,-3.6958604,True,https://www.idealista.com/obra-nueva/108625159/,"Promoción exclusiva de viviendas en solar situado en la Avda. de los Reyes Católicos nº 4 del término municipal de Valdemoro (Madrid), a escasos 500 m del Hospital Universitario Infanta Elena y del Colegio Nobelis. Zona totalmente consolidada en cuanto a dotaciones e infraestructuras. En el entorno más cercano encontramos todo tipo de servicios, colegios, institutos, supermercados, centros de ocio y deportivos, líneas 7 y 428 de autobuses interurbanos, entidades financieras… convirtiendo a este moderno proyecto inmobiliario en un punto de referencia en esta nueva zona de expansión a tan sólo 35 km de la capital, zona Hospital. Contamos con 17 viviendas de 2 y 3 dormitorios. De ellas, tres son bajos con jardín y cuatro son áticos-dúplex con amplias terrazas de más de 20 m2 estratégicamente orientadas. Todas las viviendas cuentan con terraza exterior, tendedero, trastero y plaza de garaje (en función de la disponibilidad, además, se podrá adquirir una segunda). Únicas viviendas disponibles, se trata de un espectacular ático de dos dormitorios con orientación oeste con más de 30 metros de terraza. Los áticos siguen siendo tendencia, sobre todo con la llegada del buen tiempo, ya que te permite disfrutar del aire libre con total privacidad. Edificio moderno, innovador, dotado de las últimas tecnologías en cuanto a eficiencia energética: Aerotermia, suelos radiantes en invierno y refrescantes en verano, sistema de ventilación individual de doble flujo que permite renovar el aire interior y recuperar el calor dan un plus de valor a los propietarios de este residencial invirtiendo en calidad de vida y sostenibilidad con el medio ambiente. Edificio Córcega, además cuenta con una espectacular lámina de agua situada en la azotea de edificio.",False,newdevelopment,True,3578.0,True,False,False,False,[],False,False,390000.0,€,True,True,flat,duplex,"Hospital, Valdemoro","Dúplex en avenida Reyes Católicos, 4",Atico C,4,True,,True,False,,,
108772215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/29/a6/1354689826.webp,31,2675000.0,flat,sale,220.0,2,2,Barrio Palacio,Madrid,Madrid,Centro,es,40.416704,-3.7127921,False,https://www.idealista.com/inmueble/108772215/,"Ana Gómez de la Serna de GV | PALACIO comercializa el siguiente inmueble:  ***LUZ, ELEGANCIA Y COMODIDAD*** Espectacular piso de 220 metros cuadrados, situado en Palacio, uno de los barrios con más encanto de Madrid. Del exterior, se observa edificio de fachada clásica. Su interior totalmente con una reforma muy pensada, nos traslada a amplios espacios con chimenea, rodeados de balcones, que aportan una gran luminosidad y energía a toda la casa, todo con inmejorables calidades y acabados con un estilo clásico de petit palais, con molduras y techos altos, muy característico de las casas buenas de Palacio. Destacar la excelente distribución y aprovechamiento de sus de sus espacios, creando estancias muy cálidas.  **Posibilidad de convertir el despacho en cuarto de dormir, tiene puerta corredera.  Sistema de aerotermia Plaza de garaje incluida en el precio.  EXENTO de IBI Distribución:  Hall de entrada. Cuarto de baño de visitas. Salón. Comedor. Despacho. Dos cuartos de dormir con cuarto de baño en suite y vestidor.  Cocina. Cuarto de lavado. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,12159.0,True,False,False,False,[],False,False,2675000.0,€,True,True,flat,,"Palacio, Madrid",Piso,59342,2,True,Palacio,True,,,,
108625461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/86/1a/1350312232.webp,17,280000.0,flat,sale,79.0,2,2,"avenida Reyes Católicos, 4",Madrid,Valdemoro,Hospital,es,40.1950817,-3.6958604,True,https://www.idealista.com/obra-nueva/108625461/,"Promoción exclusiva de viviendas en solar situado en la Avda. de los Reyes Católicos nº 4 del término municipal de Valdemoro (Madrid), a escasos 500 m del Hospital Universitario Infanta Elena y del Colegio Nobelis. Zona totalmente consolidada en cuanto a dotaciones e infraestructuras. En el entorno más cercano encontramos todo tipo de servicios, colegios, institutos, supermercados, centros de ocio y deportivos, líneas 7 y 428 de autobuses interurbanos, entidades financieras… convirtiendo a este moderno proyecto inmobiliario en un punto de referencia en esta nueva zona de expansión a tan sólo 35 km de la capital, zona Hospital. Contamos con 17 viviendas de 2 y 3 dormitorios. De ellas, tres son bajos con jardín y cuatro son áticos-dúplex con amplias terrazas de más de 20 m2 estratégicamente orientadas. Todas las viviendas cuentan con terraza exterior, tendedero, trastero y plaza de garaje (en función de la disponibilidad, además, se podrá adquirir una segunda). Únicas viviendas disponibles, se trata de un espectacular ático de dos dormitorios con orientación oeste con más de 30 metros de terraza. Los áticos siguen siendo tendencia, sobre todo con la llegada del buen tiempo, ya que te permite disfrutar del aire libre con total privacidad. Edificio moderno, innovador, dotado de las últimas tecnologías en cuanto a eficiencia energética: Aerotermia, suelos radiantes en invierno y refrescantes en verano, sistema de ventilación individual de doble flujo que permite renovar el aire interior y recuperar el calor dan un plus de valor a los propietarios de este residencial invirtiendo en calidad de vida y sostenibilidad con el medio ambiente. Edificio Córcega, además cuenta con una espectacular lámina de agua situada en la azotea de edificio.",False,newdevelopment,True,3544.0,True,False,False,False,[],False,False,280000.0,€,True,True,flat,,"Hospital, Valdemoro","Piso en avenida Reyes Católicos, 4",Piso 2 D,2,True,,True,False,,,
108154023,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/66/04/1335475738.webp,17,284000.0,flat,sale,75.0,2,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108154023/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,3787.0,True,False,False,False,[],False,False,284000.0,€,True,True,flat,,"Buena Vista, Madrid","Piso en plaza Barragán, 4",Bajo D,bj,True,Buena Vista,True,False,,,
108663490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/f2/26/1244280151.webp,20,416000.0,duplex,sale,85.0,2,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/108663490/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,4894.0,True,False,False,False,[],False,False,416000.0,€,True,True,flat,duplex,"Buena Vista, Madrid","Dúplex en calle Albaricoque, 11",B3 4A,4,True,Buena Vista,True,False,,,
108117978,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/1a/49/1331864454.webp,17,370000.0,flat,sale,119.0,2,2,"de la Democracia, 28",Madrid,Madrid,Villa de Vallecas,es,40.3893466,-3.6223551,True,https://www.idealista.com/obra-nueva/108117978/,"NUEVA PROMOCIÓN DE OBRA NUEVA: LandCo Vallecas, Madrid: desde 290.000€   Ahora sabes lo que es ‘vivir mejor’ en LandCo Vallecas, una exclusiva promoción de viviendas de obra nueva en un entorno privilegiado. Descubre nuestras luminosas viviendas de 1 y 2 dormitorios, diseñadas para ofrecerte confort y bienestar, donde cada estancia habla de ti y de tu estilo de vida. Cada hogar cuenta con amplias terrazas que se convierten en pequeños ecosistemas, ideales para disfrutar del aire y la luz natural. Además, podrás relajarte en espacios bien distribuidos y funcionales, perfectos para descansar o teletrabajar con total privacidad. Las viviendas incluyen garaje, trastero y están equipadas con cocinas amuebladas con los principales electrodomésticos, así como un sistema de aerotermia que garantiza calefacción eficiente y agua caliente sanitaria. La promoción se encuentra ubicada en Avenida de la Democracia 28, en una zona de influencia de Madrid que ofrece la comodidad de vivir en un entorno tranquilo con más de 12.500 metros cuadrados de zonas verdes. Excelentes comunicaciones por carretera a través de la M-40 y la A-3, y mediante transporte público con estaciones de metro de Vallecas y Sierra de Guadalupe, la estación de cercanías de Santa Eugenia, y estaciones de BiciMAD. Aquí podrás disfrutar de un estilo de vida excepcional rodeado de servicios e infraestructuras que facilitan tu día a día.   Características destacadas: •44 viviendas exclusivas •1-2 dormitorios •Amplias terrazas luminosas •Suelo radiante y refrescante •Aerotermia: ACS y calefacción •Preinstalación de aire acondicionado •Alta eficiencia energética •Magníficos espacios comunes con piscina •Áreas ajardinadas •Zona de juegos infantiles •Gastroteca   Vive en landCo Vallecas y haz de tu hogar un lugar donde puedas ser tú mismo, rodeado de todas las comodidades que necesitas. ¡Tu nuevo hogar te espera!",False,newdevelopment,True,3109.0,True,False,False,False,[],False,False,370000.0,€,True,True,flat,,"Santa Eugenia, Madrid","Piso en de la Democracia, 28",VI0093-1-1-2A ,2,True,Santa Eugenia,True,False,,,
108761518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/70/50/1354371334.webp,18,1256200.0,flat,sale,223.0,4,3,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/108761518/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,newdevelopment,True,5633.0,True,False,False,False,[],False,False,1256200.0,€,True,True,flat,,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",E-1A,1,True,Prado de Somosaguas,True,False,,,
104688971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/c9/7a/1228588700.webp,16,620000.0,duplex,sale,244.0,4,3,calle Vicente Aleixandre s/n,Madrid,Villanueva del Pardillo,Los Llanos - Valle Pardo,es,40.4965003,-3.9613198,True,https://www.idealista.com/obra-nueva/104688971/,"Bienvenido a Residencial San Juan Bautista, la promoción de viviendas más exclusiva de Villanueva del Pardillo. Con una ubicación privilegiada frente a una zona verde protegida de 500.000 m2, Residencial San Juan Bautista te ofrece una oportunidad única para vivir en armonía con la naturaleza y disfrutar de la tranquilidad.  Nuestro proyecto consta de 54 viviendas, con 14 tipologías diferentes para que encuentres el hogar que se adapte perfectamente a tus necesidades y estilo de vida. ¿Qué hace que Residencial San Juan Bautista sea tan especial? Ubicación Excepcional: Situado en la mejor zona de Villanueva del Pardillo, nuestro residencial está cercano a todos los servicios que necesitas, mientras disfrutas de la belleza y serenidad de una zona verde protegida de 500.000 m2. Variedad de Viviendas: Desde viviendas de dos dormitorios, bajos con grandes jardines, hasta espaciosos áticos dúplex con grandes terrazas de 4 dormitorios, en Residencial San Juan Bautista encontrarás diferentes opciones, asegurándote que encuentres el hogar perfecto para ti y toda tu familia. Calidad y Diseño: Esta promoción ha sido cuidadosamente diseñada con materiales de primera calidad para garantizar tu comodidad y bienestar en todo momento. Refleja nuestro compromiso con la excelencia y el buen gusto. Eficiencia Energética: Aerotermia para frío y calor. Reduce significativamente el consumo de energía, lo que se traduce en ahorro en tus facturas y un menor impacto ambiental. Oportunidad Única: Ya sea que estés buscando tu primer hogar o una inversión segura, Residencial San Juan Bautista es la elección perfecta para construir el futuro que deseas. ¡Contáctanos hoy mismo para obtener más información y reservar tu visita! En Residencial San Juan Bautista, tu hogar ideal te está esperando.",True,newdevelopment,True,2541.0,True,False,False,False,[],False,False,620000.0,€,True,True,flat,duplex,"Los Llanos - Valle Pardo, Villanueva del Pardillo",Dúplex en calle Vicente Aleixandre s/n,2 Bj B,bj,True,,True,False,,,
108917667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/a1/57/1358887828.webp,61,780000.0,penthouse,sale,132.0,2,1,Barrio Pacífico,Madrid,Madrid,Retiro,es,40.4015306,-3.6759548,False,https://www.idealista.com/inmueble/108917667/,"CLICKHAUS Agencia inmobiliaria de Madrid del distrito Retiro - zona AVDA. CIUDAD DE BARCELONA - DR. ESQUERDO. ¡Gran oportunidad de compra! CLICKHAUS VENDE estupendo ÁTICO en el barrio de Pacífico. ÚNICO Y EXCLUSIVO EN LA ZONA en una de las mejores y más demandadas urbanizaciones del la zona, con todos los servicios cerca. Se trata de un ático en sexta planta TOTALMENE EXTERIOR con un amplio y luminoso Salón, Cocina de buen acceso y distribución, 2 dormitorios muy amplios y cuarto de baño reformado, y la joya de la corona, una terraza de doble orientación de más de 50 m². La vivienda cuenta con: - Excelente salón de doble orientación. - Cocina amueblada. - Habitación principal, exterior, con armario empotrado de tres cuerpos. - Habitación secundaria con armario empotrado. - Cuarto de baño totalmente equipado con plato de ducha reformado. Características de la vivienda: - Suelo de parqué. - Terraza de 52 m² de doble orientación. - Calefacción individual de gas natural. - Aire Acondicionado por conducto. - Todas las estancias con orientación exterior a la terraza. Características de la urbanización: - Dos piscinas (adultos y niños) - Zonas ajardinadas. - Columpios infantiles. - Zona ejercicio. - Plaza de garaje muy amplia. - Trastero de gran tamaño. El barrio de Adelfas se caracteriza por la reciente construcción de sus viviendas. Es la zona mejor comunicada del distrito, teniendo salidas por carretera (A3 Valencia, M30) y por calles principales (Doctor Esquerdo, Avenida de Mediterráneo, Fernandez Shaw, etc. ) Además cuenta con diversidad de comercios como supermercados, farmacias, hospitales, restaurantes, hoteles, etc. Las líneas de metro que dan servicio a este barrio son la 1 y la 6 con la estación de Pacífico (L1 y L6 circular). y dispone de gran cantidad de líneas de autobús que conectan en pocos minutos con la estación de Atocha, Méndez Álvaro y grandes zonas comerciales como el barrio Salamanca.",False,good,False,5909.0,True,False,False,False,[],False,False,780000.0,€,True,True,flat,penthouse,"Pacífico, Madrid",Ático,,6,True,Pacífico,True,,,,
108154027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/0c/c0/1335475739.webp,17,376000.0,flat,sale,97.0,3,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108154027/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,3876.0,True,False,False,False,[],False,False,376000.0,€,True,True,flat,,"Buena Vista, Madrid","Piso en plaza Barragán, 4",Bajo E,bj,True,Buena Vista,True,False,,,
