propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107612867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/07/64/1317611656.webp,FUEN-P1-SAUQUILLO,20,en,195000.0,flat,sale,60.0,True,1,1,avenida de Francisco Javier Sauquillo,Madrid,Fuenlabrada,es,40.28322,-3.788204,False,https://www.idealista.com/inmueble/107612867/,"*** Descubre tu nuevo hogar en el corazón de la ciudad *** Este encantador piso de 60 m² construidos, 49 m2 útiles, ubicado en la primera planta del edificio, te ofrece la comodidad y modernidad que buscas. Al entrar, serás recibido por un acogedor hall que da paso a un amplio salón comedor, ideal para disfrutar de momentos inolvidables. La cocina americana, completamente amueblada y equipada con electrodomésticos (horno, campana y vitrocerámica), es perfecta para los amantes de la cocina. El dormitorio principal cuenta con un gran armario empotrado revestido, proporcionando un espacio de almacenamiento óptimo. El baño completo con ducha garantiza el máximo confort. Con una orientación sur, la vivienda goza de una excelente iluminación natural durante todo el día. Además, su ubicación es inmejorable, con todos los servicios a tu alcance y muy cerca de Renfe y metro central. Construido en 1986, este piso ha sido renovado para ofrecerte excelentes calidades y está listo para estrenar. La calefacción eléctrica asegura una temperatura agradable durante todo el año.  No pierdas la oportunidad de vivir en un entorno privilegiado por 195.000 euros.  ¡Ven a visitarlo y enamórate de tu futura casa!",False,good,False,False,3250.0,False,False,False,False,[],False,False,195000.0,€,flat,"Centro, Fuenlabrada",Piso en avenida de Francisco Javier Sauquillo,Centro,,,,,,,
108544083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/d4/2e/1348043245.webp,520LaFortuna,45,,499900.0,chalet,sale,163.0,,3,3,Barrio La Fortuna,Madrid,Leganés,es,40.3547418,-3.7840723,False,https://www.idealista.com/inmueble/108544083/,"Agencia inmobiliaria de Leganés zona La Fortuna Tecnocasa Estudio Inmobiliario La Fortuna: EN VENTA: Te presentamos este magnífico Chalet en la zona nueva del Barrio de La Fortuna. Disfruta de la comodidad y el estilo en este chalet construido en 2.003. Con 163m², 3 habitaciones con armarios empotrados, 2 baños completos y un aseo, garaje cubierto, calefacción individual por gas, este hogar tiene todo lo que necesitas. ¡no te olvides del acogedor patio! Detalles del Inmueble: Superficie: 163 metros cuadrados Año de Construcción: 2003 Habitaciones: 3 habitaciones todas con armarios empotrados Baños: 2 completos Aseos: 1 Garaje: Cubierto con capacidad para un choche Sistema de Climatización: Calefaccion individual por gas Escalera: Diseño moderno Amplio Patio No pierdas la oportunidad de vivir en esta magnífica propiedad, lista para ser tu nuevo hogar. Para más información y concertar una visita, contacta con nosotros. ¡No dejes pasar esta oportunidad!",False,good,False,,3067.0,True,False,False,False,[],False,False,499900.0,€,chalet,"La Fortuna, Leganés",Chalet adosado,La Fortuna,La Fortuna,True,True,terracedHouse,,,
108851753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/f7/d6/1356991893.webp,,1,3,165000.0,flat,sale,68.0,True,1,1,calle Loto,Madrid,Getafe,es,40.3195025,-3.7224232,False,https://www.idealista.com/inmueble/108851753/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 66 m², según Catastro, y 2 m² de elementos comunes a la venta en el municipio de Getafe, Madrid. Es una 3ª Planta en un bloque residencial sin ascensor. Muy bien comunicado por carretera (A-42) y transporte público, a menos de cinco minutos andando de la parada de autobús de la Avenida de las Ciudades. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Laguna de Joatzel), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,False,2426.0,False,False,False,False,[],False,False,165000.0,€,flat,"Universidad, Getafe",Piso en calle Loto,Universidad,,,,,,,
108585112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/44/c5/1349172033.webp,1251,168,,3950000.0,chalet,sale,1600.0,,8,8,calle Pajares,Madrid,Pozuelo de Alarcón,es,40.426261,-3.8011798,False,https://www.idealista.com/inmueble/108585112/,"Exclusiva vivienda familiar con piscina interior y exterior, jardín y apartamento independiente Si estás buscando mucho más que una casa, este es tu nuevo hogar. Espacio, luz, privacidad y comodidades únicas para disfrutar cada etapa de la vida. Una propiedad diseñada para vivirla intensamente, crear recuerdos y recibir a familia y amigos con el confort que mereces. Características principales: -Ubicación privilegiada, rodeada de tranquilidad y privacidad, con excelentes conexiones. - Parcela amplia y ajardinada, perfecta para el disfrute de todas las edades. -Dos piscinas: una exterior y otra climatizada interior, conectada directamente a la vivienda. -Pista multideportiva, gimnasio equipado y zona de bienestar con sauna. -Aparcamiento amplio y acceso independiente al apartamento de servicio. Distribución: Planta principal: -Amplio salón en varios ambientes, con chimenea y salida directa a terrazas. -Cocina funcional con office, zona de plancha y baño de servicio. -Aseo de cortesía. -Dormitorio en suite con salita privada, ideal para invitados o despacho. Primera planta: -Cinco dormitorios, todos en suite. -Dormitorio principal con vestidor y terraza privada. -Todos los dormitorios con acceso a terrazas y luz natural. Buhardilla: -Sala de estar acogedora con chimenea. -Cinco habitaciones (una en suite), el resto comparten baño. Semisótano: -Gimnasio, sauna y piscina climatizada con vestuarios. -Tres dormitorios en suite. -Sala de reuniones con bodega y cocina. -Apartamento independiente con dos dormitorios, cocina, baño y acceso directo desde la calle. -Garaje para varios vehículos. Una casa versátil, cómoda y lista para entrar a vivir. Ideal para familias grandes, para quienes trabajan desde casa, o simplemente para los que quieren una vida tranquila con todas las comodidades sin renunciar al estilo. ¿Te imaginas vivir aquí? Ven a conocerla y comprueba en persona todo lo que esta vivienda única puede ofrecerte.",False,good,False,,2469.0,False,False,False,False,[],False,False,3950000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en calle Pajares,Somosaguas,Somosaguas,,,independantHouse,,,
108036103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/7b/bd/1331907751.webp,,14,6,250000.0,flat,sale,61.0,True,1,1,avenida del Euro,Madrid,Madrid,es,40.3668278,-3.7440794,False,https://www.idealista.com/inmueble/108036103/,"Ático A Inmobiliaria presenta en exclusiva esta amplia y moderna vivienda de 61 m² construidos y 51 m2 útiles, perfectamente distribuida para ofrecer la máxima comodidad y habitabilidad. En el precio también se incluye una plaza de garaje de 4 m2 y un trastero de 10 m2. La propiedad cuenta con un dormitorio principal, cocina, salón y un baño completo. Las puertas son color roble y el suelo cerámico de alta calidad, en tonos claros lo que aporta una gran luminosidad al espacio. Las ventanas de aluminio con rotura térmica garantizan un excelente aislamiento, lo que contribuye a un considerable ahorro energético. Además, la orientación de la vivienda asegura mucha luz natural tanto por la mañana como por la tarde. El salón es muy cuadrado con 14 m2, lo que favorece una excelente habitabilidad. El dormitorio principal dispone de un armario empotrado completamente vestido por dentro, proporcionando un amplio espacio de almacenamiento y un baño completo con ducha. El estado de conservación de la vivienda es impecable  Fernando, el encargado de la venta, está disponible para resolver cualquier duda o coordinar.",False,good,False,True,4098.0,True,False,False,False,[],False,False,250000.0,€,flat,"Pau de Carabanchel, Madrid",Piso en avenida del Euro,Carabanchel,Pau de Carabanchel,True,True,,,,
107185591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/0f/64/1305530824.webp,06840,3,2,171000.0,flat,sale,74.0,True,3,1,calle de Villalba s/n,Madrid,Fuenlabrada,es,40.2868822,-3.7949372,True,https://www.idealista.com/inmueble/107185591/,"RENTABILIDAD. NO SE PUEDE VISITAR. INMUEBLE ALQUILADO Y SIN ACCESO INTERIOR. Estás interesado en comprar un piso en Fuenlabrada? ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Fuenlabrada, provincia de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores.",False,good,False,False,2311.0,False,False,False,False,[],False,False,171000.0,€,flat,"Centro, Fuenlabrada",Piso en calle de Villalba s/n,Centro,,,,,,,
108524938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/60/89/1347473781.webp,,21,6,149000.0,flat,sale,28.0,True,1,1,"calle del Ave María, 50",Madrid,Madrid,es,40.4093591,-3.7011402,True,https://www.idealista.com/inmueble/108524938/,"**Piso en Venta en Lavapiés - Oportunidad Única** Descubre este encantador piso en la sesta planta, ideal para aquellos que buscan un hogar en el corazón de Madrid. Con 28 m² construidos, este espacio cuenta con un dormitorio y un baño, perfectos para disfrutar de la vida urbana. La comunidad es asequible, solo 40 €, lo que lo convierte en una opción atractiva para inversores o para quienes buscan su primer hogar. Ubicado en una ubicación central, este piso se encuentra en la esquina con la Plaza de Lavapiés, rodeado de una vibrante oferta cultural y gastronómica. El ascensor llega hasta la quinta planta.  El inmueble está en segunda mano pero en buen estado, listo para entrar a vivir. ¡No dejes pasar esta oportunidad de vivir en uno de los barrios más emblemáticos de Madrid!",True,good,False,True,5321.0,False,False,False,False,[],False,False,149000.0,€,flat,"Lavapiés-Embajadores, Madrid","Piso en calle del Ave María, 50",Centro,Lavapiés-Embajadores,,,,,,
108630277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/14/20/1350459485.webp,,41,,310000.0,chalet,sale,390.0,,4,4,calle de Aranjuez,Madrid,Colmenar de Oreja,es,40.0782392,-3.492522,False,https://www.idealista.com/inmueble/108630277/,"Se vende maravillosa Villa de estilo arabe con piscina y casa de invitados independiente. Entramos a la espectacular parcela de 1500 metros y nos encontramos diferentes espacios y construcciones. La parcela cuenta con una espectacular piscina de 10 x 4 m2. Varias zonas de sombra con porches, un espacio cerrado con gimnasio y sauna. Una casa de invitados en planta baja con todos los servicios necesarios. Todo ello independiente y separado la vivienda principal.  Entramos a la vivienda principal, la planta baja cuánta con un amplísimo garaje con capacidad para varios coches, y con espacio polivalente para destinarlo a cualquier uso. La planta principal cuenta con un luminoso y gran salón, amplia cocina y baño completo. Subimos a la planta primera donde encontramos otra gran cocina, 4 luminosas y amplias habitaciones, una de ellas con balcón y baño en suite, y 2 baños más, uno de ellos con sauna. Si quieres vivir en una Villa de ensueño esta es tu oportunidad. SOLICITA UNA VISITA  NO COBRAMOS COMISIÓN AL COMPRADOR!",False,good,False,,795.0,False,False,False,False,[],False,False,310000.0,€,chalet,Colmenar de Oreja,Casa independiente en calle de Aranjuez,,,True,True,independantHouse,,,
108803277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/e6/d3/1355602513.webp,,19,4,194990.0,flat,sale,90.0,False,3,1,PARLA,Madrid,Parla,es,40.231529,-3.7700461,False,https://www.idealista.com/inmueble/108803277/,"INMOBILIARIA HOGAR 360 TIENE EN EXCLUSIVA PISO EN PARLA!  PISO EN VENTA – PARLA � ¡Con calefacción en toda la vivienda! Ideal para el invierno. ✨ Características destacadas: � 85 m² construidos � 3 habitaciones con armarios empotrados � Salón amplio y acogedor � Cocina independiente � Terraza ideal para disfrutar todo el año � Calefacción central en toda la casa � 4ª planta con ascensor � Gastos de comunidad: solo 60€ al mes � Precio: 174.990€ Este piso destaca por su confort térmico durante todo el año, especialmente en invierno gracias a su calefacción eficiente. Los armarios empotrados ofrecen espacio de almacenamiento sin restar metros útiles. Edificio con ascensor en zona tranquila y bien comunicada de Parla.",False,good,False,True,2167.0,False,False,False,False,[],False,False,194990.0,€,flat,"Reyes, Parla",Piso en Parla,Reyes,,,,,,,
108655488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/02/ec/1351677203.webp,,30,,980000.0,chalet,sale,421.0,,5,4,calle de Bilbao,Madrid,Arroyomolinos,es,40.266523,-3.9199498,False,https://www.idealista.com/inmueble/108655488/,"� Exclusivo Chalet de Lujo en el Corazón de Arroyomolinos – A Solo 25 km de Madrid �️ Descubre esta impresionante villa de lujo, ubicada en la mejor zona de Arroyomolinos, con salida a dos calles y junto a uno de los parques más bonitos de la ciudad �. Un enclave privilegiado donde la exclusividad, la tranquilidad y la comodidad se unen a pocos minutos del centro de Madrid �. Ideal como hogar familiar o inversión para hotel boutique �, residencia de estudiantes � o alojamiento para deportistas �️. ✨ Características Generales: � Parcela independiente de 760 m² � 760 m² construidos | 420 m² útiles � 4 plantas llenas de luz natural y elegancia �️ 4 dormitorios amplios y luminosos � 3 baños completos + 2 aseos de cortesía � Gimnasio privado � Jardín y piscina privada � Calefacción por suelo radiante � Parada de autobús junto a la vivienda � Distribución por Plantas: � Sótano – Funcionalidad y espacio (150 m²) � Garaje con capacidad para varios vehículos �️ Gimnasio privado � Lavadero independiente � Trastero � Aseo de cortesía � Planta Calle – Vida social y confort (110 m²) � Elegante hall de entrada �️ Gran salón-comedor luminoso �️ Despacho perfecto para trabajar desde casa �️ Cocina moderna y equipada � Aseo de cortesía � Primera Planta – Zona de descanso (110 m²) � 4 dormitorios, incluyendo una suite principal con baño privado � 1 baño completo adicional � Armarios empotrados y acabados de calidad �️ Ático/Buhardilla – Estilo y vistas (50 m² + terrazas) � Espacio abierto y acogedor ☀️ Acceso a 2 terrazas privadas de 30 m² cada una �️ Perfectas para crear zonas de relax o chill-out � Un Hogar para Vivir.. . o Invertir � Esta propiedad ofrece lujo, confort y ubicación en un solo lugar. Una villa perfecta para quienes buscan un estilo de vida exclusivo o una oportunidad de inversión en una zona con alta demanda. � ¡Contáctanos para más información o concertar una visita privada!",False,good,False,,2328.0,False,False,False,False,[],False,False,980000.0,€,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Casa independiente en calle de Bilbao,La Cárcaba - El Encinar - Montemolinos,,True,True,independantHouse,,,
