propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108655737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/23/f9/1351252632.webp,24,3,675000.0,duplex,sale,78.0,True,2,2,avenida de Europa,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.4366389,-3.7942667,False,https://www.idealista.com/inmueble/108655737/,"Dúplex reformado con espectacular ático privado en Avenida de Europa – Pozuelo de Alarcón. Vistas a la Sierra, luz natural y una ubicación privilegiada HOGARES POZUELO presenta esta fantástica vivienda tipo dúplex, completamente reformada, situada en una de las zonas más demandadas de Pozuelo de Alarcón, en plena Avenida de Europa.  Un hogar con carácter, amplitud y una impresionante terraza privada, ideal tanto para vivir como para invertir. Con una superficie construida de 78 m², más un ático privado de 65 m², esta propiedad ofrece una distribución cómoda y funcional, pensada para el confort y el disfrute diario: Cocina independiente, totalmente equipada, práctica y con buen aprovechamiento del espacio. Aseo de cortesía en la planta de entrada, perfecto para visitas. Salón amplio y luminoso, con espacio habilitado como comedor o zona de despacho, y con vistas despejadas a la Sierra de Madrid. Dormitorio principal en suite, originalmente dos habitaciones, fácilmente reconvertible en caso de necesitar un segundo dormitorio. Baño completo integrado en la suite. Espectacular ático privado de 65 m², con orientación privilegiada y vistas panorámicas a la Sierra, perfecto para cenas al aire libre, reuniones o simplemente relajarse al atardecer. Ubicada en una urbanización con piscina comunitaria y servicio de conserjería, la vivienda se encuentra rodeada de todos los servicios: metro ligero, supermercados, farmacias, restaurantes, zonas verdes y centros educativos de prestigio. No dispone de plaza de garaje, aunque existen opciones de aparcamiento en la zona. Una oportunidad única para: •Quienes buscan una vivienda con espacio exterior privado. •Profesionales que desean trabajar desde casa con amplitud y luz natural. •Inversores interesados en una de las áreas con mayor proyección del noroeste madrileño. Además, en HOGARES le acompañamos en todo el proceso de compraventa: coordinación de plazos, contratos, financiación, tramitación hipotecaria, gestión documental y asesoramiento integral hasta la firma notarial. Consúltenos sin compromiso. Posibilidad de financiación hasta el 100%.",True,good,False,True,8654.0,True,False,False,False,[],False,False,675000.0,€,695000.0,20000.0,3.0,flat,"Zona Avenida Europa, Pozuelo de Alarcón",Dúplex en avenida de Europa,PZS13-25,,,,duplex
106323746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/ed/33/1279412051.webp,55,,4300000.0,chalet,sale,500.0,,5,5,calle del Maestro Ripoll,Madrid,Madrid,Chamartín,es,El Viso,40.4417799,-3.6903205,False,https://www.idealista.com/inmueble/106323746/,"Descubre esta espaciosa casa en el prestigioso barrio de El Viso, Chamartín, Madrid. Con 500 m², la propiedad ofrece 5 dormitorios y 5 baños, perfecta para una familia numerosa o para quienes buscan espacio adicional. Aunque necesita reformas, el potencial es grande. No pierdas la oportunidad de transformar esta casa en tu hogar ideal en una de las zonas más codiciadas de Madrid. ¡Contáctanos para más detalles! Ubicada en el barrio residencial de El Viso, dentro del distrito de Chamartín, al norte de la capital. El Viso es uno de los barrios residenciales más lujosos del distrito de Chamartín, situado en la zona noreste de la ciudad de Madrid. Es una zona muy tranquila, bien cuidada, rodeada de vegetación con espacios verdes y disfruta de una excelente comunicación con el resto de la ciudad. Se compone de casas unifamiliares de dos pisos, muchas de las cuales fueron habitadas por intelectuales de la época, combinadas con edificios de poca altura en urbanización con jardines consolidados, construidos posteriormente, en la década de los años sesenta y setenta, como el edificio que alberga este piso. Además el barrio está regulado como zona de aparcamiento S. E. R. lo cual supone más comodidad para los residentes.  El distrito Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid. Chamartín alberga varias Embajadas y Administraciones Públicas importantes.  El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente cincuenta líneas de autobús, siete líneas de metro y dos estaciones de cercanías. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",False,renew,False,,8600.0,False,False,False,False,[],False,False,4300000.0,€,,,,chalet,"El Viso, Madrid",Casa independiente en calle del Maestro Ripoll,7fdb377c-f18f-4bee-a70c-e599d3347aa6,,,,independantHouse
108321387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/0c/f5/1340630867.webp,11,3,1539000.0,flat,sale,109.0,False,3,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4356989,-3.6832463,False,https://www.idealista.com/inmueble/108321387/,"Les ofrecemos esta preciosa vivienda en venta completamente reformada a estrenar, interior a patio grande de manzana de 109 metros cuadrados, ubicada en la primera planta de una finca señorial de 1.947 con fachada representativa y portal señorial. Ubicada en la zona más cotizada del barrio de Salamanca – Castellana, en la señorial calle de Velázquez. Ubicado en la tercera planta de un edificio señorial con fachada protegida. Esta vivienda cuenta con grandes ventajas que hacen de este piso de lujo una opción muy atractiva, no solo por su excelente ubicación y características sino por su marcado carácter señorial con techos altos. La vivienda cuenta con gran balcón corrido con tres salidas. Esta vivienda totalmente reformada, se encuentra distribuida en zona de estar con amplio salón exterior con salida a un amplio balcón, zona de comedor y cocina americana totalmente equipada con electrodomésticos de gama alta, y muebles hechos a medida. En la zona de descanso encontramos tres dormitorios uno de ellos en suite y con amplios vestidores. Todos los dormitorios disponen de ventanas con vistas a un patio de luces cuidado y luminoso. Se entrega totalmente equipado listo para entrar a vivir. Cabe resaltar la reforma y diseño del piso han sido hechos cuidando cada detalle. Es sin duda un inmueble ideal para vivir o invertir en una de las zonas con más demanda de Madrid.  Disponemos de varios inmuebles similares que solo pueden ser anunciados en nuestra web por expreso deseo de sus propietarios. Si desea verlos puede hacerlo pinchando en el enlace ubicado al final del anuncio.",False,good,False,True,14119.0,True,False,False,False,[],False,False,1539000.0,€,,,,flat,"Castellana, Madrid",Piso,BHHS-MAD-0723,,,,
108816804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/f3/67/1355985556.webp,21,2,220000.0,studio,sale,156.0,True,0,1,"calle Thomas Edison, 4",Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3341552,-3.5255438,True,https://www.idealista.com/inmueble/108816804/,"**Lof en Venta en Rivas - Ideal para Tu Estilo de Vida** ¡Descubre este espectacular loft en venta, perfecto para autónomos, jóvenes, parejas o solteros que buscan un espacio polivalente donde vivir y/o trabajar! Con 33 m² de espacio principal, este inmueble ofrece la flexibilidad de crear habitaciones o despachos con 11m2 según tus necesidades. La separación de espacios permite una distribución funcional y cómoda.  Ubicado en un edificio construido en 2007, el estudio cuenta con aire acondicionado y suelo radiante, garantizando el máximo confort durante todo el año. Su orientación norte proporciona abundante luz natural sin el inconveniente del sol directo. Además, disfrutarás de buenas vistas.  Este inmueble también incluye 2 plazas de garaje y un generoso trastero de 6 m², perfectos para almacenar tus pertenencias.  La ubicación es inmejorable, frente al H2Ocio, el mayor centro comercial de Rivas, y a solo 5 minutos a pie de todos los servicios que puedas necesitar: supermercados, cines, restaurantes y más. Cercano también a centros médicos públicos y el nuevo Hospital de HM Con acceso directo a la A3 y de la M50, y a solo 10 minutos del metro, la conexión es excelente.  Además, la vivienda es apta para personas con movilidad reducida, brindando comodidad y accesibilidad a todos sus habitantes.  IBI de 470€ ¡No dejes pasar esta oportunidad única de adquirir un espacio ideal para tu estilo de vida!",False,good,False,True,1410.0,True,False,False,False,[],False,False,220000.0,€,230000.0,10000.0,4.0,flat,"Rivas Futura, Rivas-Vaciamadrid","Estudio en calle Thomas Edison, 4",,,True,True,studio
108216194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/d7/b3/1358960228.webp,6,2,313850.0,flat,sale,78.0,True,2,2,"Calle Maricara, 13",Madrid,Madrid,Villaverde,es,Butarque,40.3391902,-3.6789711,True,https://www.idealista.com/obra-nueva/108216194/,"Mirador de Villaverde es un proyecto único de 27 viviendas en PROMOCION DIRECTA.  PRECIO CERRADO, NO COOPERATIVA Cuenta con LICENCIA DE OBRAS.  Se trata de un conjunto residencial de diseño elegante y moderno formado por 27 viviendas de 2 DORMITORIOS y 2 baños, con PLAZA DE GARAJE y TRASTERO incluidos en el precio.  CERCANIA AL CENTRO DE MADRID: a tan sólo 20 minutos de la estación de Atocha en transporte público y a 15 minutos de la Plaza de Legazpi. Mirador de Villaverde ofrece ESPACIOS COMUNES ÚNICOS diseñados para el disfrute, un oasis que invita a la tranquilidad en el que disfrutarán de:  -Piscina. -Sala comunitaria. -Zona independiente para el estacionamiento de bicicletas. -Distintos ambientes en las zonas ajardinadas. -Videoportero y dos ascensores con acceso a todas las plantas -La iluminación de las zonas comunes estará dotada de sensores de presencia que garantizarán un consumo eficiente. -Preinstalación de recarga de coches eléctricos en las plazas de garaje. Las viviendas contarán con ALTA EFICIENCIA ENERGÉTICA gracias al aislamiento de la envolvente del edificio y al innovador y eficiente sistema de climatización y agua caliente mediante AEROTERMIA INDIVIDUAL.  La promoción se encuentra en una ubicación inmejorable en la zona nueva de Butarque, un barrio joven en plena expansión en el que disfrutar de un entorno natural ideal para el paseo y el deporte al aire libre, con todo tipo de servicios a su alcance (colegios, comercios, centro de salud, parques, etc. ).  El barrio de Butarque cuenta con fantásticas conexiones por carretera y transporte público con el centro de Madrid. Mirador de Villaverde además está sito junto a varias paradas de autobús, a tan sólo 10 minutos de la estación de cercanías de la línea C3 y próxima a las principales carreteras que conectan el barrio de Butaque con Madrid Centro (M40, M30 y A4).",False,newdevelopment,True,True,4024.0,True,False,False,False,[],False,False,313850.0,€,,,,flat,"Butarque, Madrid","Piso en Calle Maricara, 13",TIPO 2 - 2ª,False,True,True,
108080824,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/5b/db/1333229172.webp,46,3,515000.0,penthouse,sale,132.0,True,2,3,calle Valentín Llaguno,Madrid,Madrid,Carabanchel,es,San Isidro,40.3885772,-3.7314396,False,https://www.idealista.com/inmueble/108080824/,"Desde Huspy te presentamos esta exclusiva vivienda de obra nueva situada en Valentín Llaguno, una zona en plena transformación dentro del distrito de Carabanchel. Una excelente opción tanto para quienes buscan un hogar moderno y eficiente, como para inversores que desean asegurar rentabilidad a futuro. Esta luminosa propiedad, ubicada en planta baja, cuenta con una superficie construida de 132 m² y se distribuye en dos plantas. En la planta principal se encuentra un amplio salón con cocina americana, un baño completo y acceso a una encantadora terraza, ideal para disfrutar al aire libre. La planta superior, abuhardillada, dispone de dos habitaciones y dos baños, lo que garantiza comodidad y privacidad para toda la familia. Características destacadas de la vivienda: - Superficie construida: 132 m² - 2 habitaciones y 3 baños - Terraza amplia y luminosa - Aire acondicionado y calefacción individual por aerotermia - Sistema de fancoil de refuerzo aire frío/calor - Armarios empotrados y acabados interiores de alta calidad (puertas y armarios lacados en blanco, paredes lisas) - Iluminación LED en toda la vivienda - Plaza de garaje y trastero incluidos - Acceso adaptado para personas con movilidad reducida Zonas comunes y extras: El edificio, de diseño vanguardista y firmado por el prestigioso arquitecto Joaquín Esperón Solís, destaca por su calidad constructiva. Incorpora fachada ventilada cerámica, perfiles de aluminio de alta gama y sistemas de aislamiento y aerotermia de última generación. La urbanización cuenta con amplias zonas verdes y una piscina de agua salinizada, pensadas para disfrutar con el mínimo coste de mantenimiento. Ubicación: Ubicada en una calle tranquila de Valentín Llaguno, esta propiedad se encuentra muy cerca de la estación de metro de Oporto, con excelentes conexiones al centro de Madrid. Carabanchel es uno de los distritos con mayor desarrollo urbano de la capital. La zona ofrece una amplia gama de servicios como colegios, centros de salud, parques y comercios, convirtiéndolo en un entorno ideal para vivir o invertir. Una vivienda moderna, con altas prestaciones, eficiencia energética garantizada y situada en una de las áreas más prometedoras de Madrid.",False,good,False,True,3902.0,False,False,False,False,[],False,False,515000.0,€,,,,flat,"San Isidro, Madrid",Ático en calle Valentín Llaguno,1deabd90-a501-487b-a7be-07ea9051221b,,True,True,penthouse
107560604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/89/65/1340630569.webp,16,5,1709000.0,flat,sale,164.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4288432,-3.6733018,False,https://www.idealista.com/inmueble/107560604/,"Te presentamos esta exclusiva propiedad de 164 metros cuadrados catastrales, totalmente reformado a estrenar, exterior con buena luz natural, con balcón corrido situado en la quinta planta con ascensor. La vivienda se encuentra perfectamente ubicada, en el barrio de Goya, entre las calles de Claudio Coello y Serrano, dos de las arterias principales de la zona, y a pocos minutos de la plaza de Colón Cerca de las famosas calles de Goya y Velázquez, ejes de la Milla de Oro madrileña, está rodeada de una gran oferta de restauración y ocio. La vivienda se distribuye en hall de entrada que nos guía a la zona de estar con gran salón con salida al balcón corrido, seguido de zona de comedor y cocina abierta con isla completamente equipada con electrodomésticos de gama alta y muebles hechos a medida. Dispone de zona de lavandería independiente. En la zona de descanso encontramos tres habitaciones, dos de ellas con baño en suite y amplios vestidores y grandes ventanales. Dispone de un tercer baño completo que presta servicio de cortesía. La reforma cuenta con calidades muy buenas y es un inmueble perfecto para invertir o vivir en una de las mejores zonas de Madrid. Disponemos de varios inmuebles similares que solo pueden ser anunciados en nuestra web por expreso deseo de sus propietarios. Si desea verlos puede hacerlo pinchando en el enlace ubicado al final del anuncio.",False,good,False,True,10421.0,True,False,False,False,[],False,False,1709000.0,€,,,,flat,"Goya, Madrid",Piso,BHHS-MAD-0609,,,,
107978254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/cf/ef/1304402215.webp,4,2,265849.0,flat,sale,103.0,True,3,2,Urbanización Residencial Serpens s/n,Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3705717,-3.5773299,True,https://www.idealista.com/obra-nueva/107978254/,"SOLAMENTE DISPONIBLES VIVIENDAS PARA PERSONAS CON MOVILIDAD REDUCIDA. Grupo Ibosa presenta este nuevo proyecto de Viviendas de Protección Pública de Precio Limitado, VPPL. en uno de los nuevos desarrollos urbanísticos con mayor proyección ubicado en el sureste de Madrid, en Los Berrocales. CALIDAD, DISEÑO Y CONFORT Residencial Serpens es un proyecto de viviendas de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido en el precio. Viviendas con un precio asequible, funcionales y muy bien distribuidas, optimizando cada metro cuadrado para ofrecerte el máximo confort y comodidad. Podrás disfrutar de tu tiempo libre sin salir de casa ya que el proyecto ofrece unas estupendas zonas comunes con piscina y zonas verdes para disfrutar del buen tiempo. SOSTENIBILIDAD La sostenibilidad, calidad y diseño son los elementos principales en esta promoción de viviendas en la que se ha tenido muy en cuenta el cuidado por el medio ambiente y el ahorro energético. Los Berrocales opta por un modelo de ciudad sostenible, ecológico, con zonas verdes, amplias avenidas y zonas peatonales que mejoran la calidad del medioambiental. Un nuevo desarrollo urbanístico que se adapta perfectamente a un estilo de vida tranquilo y que además se encuentra a un paso de Madrid central para los que no quieran perder el vínculo con la gran ciudad. UBICACIÓN Tiene una ubicación estratégica al este de Madrid, muy cerca de Ensanche de Vallecas y el C. C. La Gavia destacando la gran conectividad a las redes de transporte público dada su cercanía al metro y paradas de autobuses. Delimita al sur por la A3, al este por la M-50, al oeste por la M-45 y por el norte la línea 9 de metro. ¡Ha llegado tu momento, apúntate!",False,newdevelopment,True,True,2581.0,True,False,False,False,[],False,False,265849.0,€,,,,flat,"Los Berrocales, Madrid",Piso en Urbanización Residencial Serpens s/n,Portal 3-2ºA,False,True,True,
108323320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/3c/c9/1340685828.webp,12,2,1439000.0,flat,sale,120.0,True,3,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4357415,-3.676417,False,https://www.idealista.com/inmueble/108323320/,"Si buscas una vivienda luminosa en la mejor zona de Lista, te proponemos conocer esta exclusiva propiedad reformada y amueblada a estrenar de 120 metros cuadrados catastrales, situado en un emplazamiento inmejorable en una de las calles principales del señorial barrio de Salamanca, muy cerca de la Plaza del Marqués de Salamanca La propiedad se encuentra ubicada en la segunda planta exterior de un edificio moderno y representativo edificado en el año 1.958.   Esta exclusiva vivienda se encuentra ubicada en la zona más comercial del barrio de Salamanca-lista, con todo tipo de comunicaciones y rodeado de museos, zonas de ocio, centros comerciales y todo tipo de servicios, todo ello hace de esta propiedad una oportunidad única de vivir o invertir en la zona más privilegiada y exclusiva de Madrid.    La vivienda se distribuye en una zona de estar compuesta por amplio salón-comedor con muy buena luz gracias a la altura de la vivienda con salida a un estupendo balcón, seguida de amplia cocina abierta con isla completamente amueblada y equipada con electrodomésticos de primera firma. Con zona de lavandería independiente. La zona de descanso la componen tres dormitorios uno de ellos en suite y zona de vestidor y exterior, todos con amplios ventanales. El segundo dormitorio tienen salida un precioso balcón con vistas a patio de luces. Dispone de un segundo baño completo que presta servicio a las otras estancias. Cabe mencionar la calidad de la reforma hecha por un importante grupo de arquitectura.  La vivienda se vende amueblada y decorada por un prestigioso estudio de interiorismo. Disponemos de varios inmuebles con características similares que no pueden ser publicados, para más información visita.",False,good,False,True,11992.0,True,False,False,False,[],False,False,1439000.0,€,,,,flat,"Lista, Madrid",Piso,BHHS-MAD-0724,,,,
108903984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/3f/b9/1358470630.webp,13,,1250000.0,chalet,sale,436.0,,6,6,calle Almería,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4024833,-3.779754,False,https://www.idealista.com/inmueble/108903984/,"Exclusivo chalet adosado en La Colonia de los Ángeles – Espacio, confort y elegancia en una de las zonas más tranquilas y mejor comunicadas Presentamos este magnífico chalet de 436 m² ubicado en una de las zonas residenciales más codiciadas de la ciudad. Situado en La Colonia de los Ángeles, destaca por su entorno tranquilo, excelentes comunicaciones y orientación sur que garantiza una luminosidad excepcional durante todo el día. La vivienda cuenta con 6 amplias habitaciones dobles, 5 baños completos y 1 aseo, ideal para familias numerosas o quienes busquen espacio y comodidad. El salón-comedor, muy espacioso y con chimenea, se convierte en el corazón del hogar, perfecto para reuniones familiares o con amigos. La cocina de diseño con zona office ha sido completamente renovada, combinando funcionalidad y estilo. Cuenta con un moderno ascensor que une todas las plantas. Entre las múltiples mejoras respecto a los chalets de origen, destacan los suelos de tarima y mármol, la carpintería interior lacada en blanco y la instalación de aire acondicionado para un confort óptimo en todas las estancias. El exterior no se queda atrás: dispone de un jardín privado de 76,38 m², tres terrazas y acceso a zonas ajardinadas comunes con piscina, lo que ofrece un entorno ideal tanto para el descanso como para el ocio. Además, cuenta con un garaje privado con capacidad para 4 vehículos, una auténtica rareza en la zona.",False,good,False,,2867.0,True,False,False,False,[],False,False,1250000.0,€,,,,chalet,"Somosaguas, Pozuelo de Alarcón",Chalet adosado en calle Almería,002443,,True,True,terracedHouse
107850291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/0c/e3/1326185583.webp,15,,417000.0,flat,sale,60.0,True,1,1,calle del Doctor Juan José López Ibor,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4733676,-3.7283205,False,https://www.idealista.com/obra-nueva/107850291/,"NUEVO LANZAMIENTO- VIVIENDAS EXCLUSIVAS JUNTO A PUERTA DE HIERRO Neinor Panoramic Homes II, es conjunto residencial de arquitectura icónica y singular, formado por dos torres de 16 plantas de altura que albergan 100 exclusivas viviendas de obra nueva de 1,2 y 3 dormitorios con amplias terrazas y estudios de 1 dormitorio. Las viviendas disponen de GARAJE y TRASTERO INCLUIDO EN EL PRECIO, algunas viviendas de 2 y 3 dormitorios incluyen dos garajes. En una urbanización cerrada con zonas comunes y una ubicación privilegiada, en el noreste de Madrid, en Peñagrande - Junto a puerta de Hierro.  Ubicación privilegiada en Madrid La tranquilidad y las excelentes conexiones de la zona hacen de Neinor Panoramic Homes II, un enclave idóneo para residir, rodeado de espacios verdes, con las ventajas de una zona de nueva construcción y a escasos 15 minutos del centro de la ciudad. Viviendas de obra nueva de 1,2 y 3 dormitorios La arquitectura elegante e innovadora de este proyecto firmado por el prestigioso estudio Cano y Escario, así como la cuidada selección de materiales, hacen de Neinor Panoramic Homes II un proyecto distinguido, orientado a clientes exigentes que buscan calidad para disfrutar del máximo nivel de confort en su vida diaria. Las viviendas cuentan con un diseño interior práctico y funcional, amplios ventanales permiten aprovechar la luz natural en cada momento del día y extienden sus luminosos salones hacía las terrazas, donde disfrutar de las vistas de Madrid. Para los amantes del aire libre, en planta baja disponen de viviendas con jardín privado, así como áticos con terrazas de hasta 60m2. El residencial se enmarca en una urbanización privada con piscina y solárium, zona de juegos infantil y sala gourmet. Esta zona nueva y en expansión de Peñagrande se beneficia de todas las facilidades y servicios de Madrid, así como de un importante tejido empresarial y de un entorno que dispone de todo tipo de servicios educativos, deportivos y comerciales. Todo ello hace que se convierta en un enclave único para una vida urbanita a la par que tranquila, donde poder respirar aire puro y disfrutar de toda la oferta cultural y comercial que ofrece la capital.",False,newdevelopment,True,True,6950.0,True,False,False,False,[],False,False,417000.0,€,,,,flat,"Peñagrande, Madrid",Piso en calle del Doctor Juan José López Ibor,303024,False,,,
