propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108899058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/5b/c2/1358364790.webp,,34,2,176000.0,flat,sale,43.0,True,2,1,calle José Montalvo,Madrid,Madrid,Carabanchel,es,40.3971304,-3.7321155,False,https://www.idealista.com/inmueble/108899058/,"Trato directo con la propiedad – Sin gastos de agencia Vivienda situada en la segunda y última planta, en el distrito de Carabanchel, barrio de San Isidro. Distribución y superficie: * La vivienda cuenta con 43 m² construidos según catastro, de los cuales: * 41 m² vivienda * 2 m² a elementos comunes Distribución: * Salón * Cocina semiabierta * Dos dormitorios * Baño * Terraza con acceso desde la cocina La vivienda está orientada completamente hacia el noreste, lo que le permite recibir luz solar directa durante toda la mañana. Acabados y características interiores * Estructura interior de tabiques (posibilidad de redistribuir espacios para mayor amplitud) * Suelos de cerámica imitación madera * Ventanas Climalit oscilobatientes en dormitorios * Pintura tipo gotelé * Agua caliente mediante termo eléctrico de 100 litros * No dispone de calefacción, aunque la finca cuenta con instalación de gas natural Reformas y actualizaciones * Año 2020: renovación de la instalación eléctrica, cambio de ventanas en dormitorios, puertas interiores y actualización del baño * Octubre 2024: renovación completa del mobiliario de cocina, cambio de electrodomésticos y sustitución de la fontanería del baño Edificio y gastos * Finca construida en 1968, en buen estado de conservación * Comunidad de solo 8 vecinos * Gastos de comunidad: 25 € mensuales * IBI: 225 € anuales * No existen derramas vigentes Ubicación y comunicaciones Ubicada en el barrio de San Isidro, a escasos metros de las zonas verdes del Parque de San Isidro y la Cuña Verde. Un entorno residencial consolidado, en auge por su cercanía al centro de Madrid y por su calidad de vida, rodeado de espacios al aire libre ideales para el descanso, el ocio y el deporte. Conexiones de transporte: * A 150 m: autobuses líneas 17, 25 y N16 * A 900 m: metro Carpetana (Línea 6) * A 1 km: metro Urgel (Línea 5) * A 1 km: cercanías Renfe (L3 Y Línea 6 de metro ) Bienvenido a su nuevo hogar. WhatsApp: 637_349_619. Disponible recorrido virtual.",False,good,False,False,,4093.0,True,False,True,False,[],False,False,176000.0,€,,,flat,,"San Isidro, Madrid",Piso en calle José Montalvo,Destacado,San Isidro,,,
100095590,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/10/7e/1068895697.webp,1291,34,,1797000.0,chalet,sale,575.0,,6,4,Colonia,Madrid,Torrelodones,Colonia,es,40.5759511,-3.9524291,False,https://www.idealista.com/inmueble/100095590/,"A tan solo 5 minutos andando de la estación de tren de Torrelodones y a 7 minutos de la zona comercial de la Colonia, se encuentra este chalet único, de nueva construcción, a estrenar, donde el lujo y la comodidad conviven en plena armonía. En la parcela de casi 1.000m2 hay 2 casas, la vivienda principal de 450m2 y la casa de invitados de 125m2. La casa principal, amplía, luminosa y con las mejores calidades, consta de 2 plantas, pero se puede hacer vida en 1 sola planta. En la planta baja encontramos un amplio hall de entrada, 1 aseo, salón principal de 70m2 con chimenea y salida al exterior, cocina office con mucha capacidad de almacenaje, cocina de gas y vitrocerámica en isla y despensa. Los muebles de cocina de alta calidad. También se encuentra en la misma planta el dormitorio principal en suite con baño (ducha y bañera), con despacho y vestidor. En el exterior hay un amplio porche.  En la planta de arriba hay 3 dormitorios, 2 de ellos comunicados por los baños, pero cada uno con su propia zona de baño y de vestidor. El tercer dormitorio es en suite con baño. También hay una zona de lavado y un segundo salón abierto de unos 35m2 muy luminoso. Construcción con materiales, sanitarios y acabados de primera calidad, carpintería exterior de PVC con doble acristalamiento “climalit”. Todos los dormitorios disponen de amplios armarios empotrados y la calefacción es por suelo radiante. Tiene instalación de placas solares. La segunda casa, la de invitados, consta de una sala de juegos independiente, salón de 20m2 con chimenea, 2 baños completos, cocina amueblada, 2 dormitorios y un trastero. Aire acondicionado con bomba de calor en salón, habitaciones y despacho. Bonita parcela ajardinada con mucho espacio para aparcar. Amplio porche con zona de estar, pozo y fuente.",False,good,False,,,3125.0,False,False,True,True,[],False,False,1797000.0,€,,,chalet,independantHouse,"Colonia, Torrelodones",Casa independiente,Destacado,,,,
107062280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/d1/df/1301845567.webp,V14406.1,26,,1050000.0,chalet,sale,450.0,,8,5,Barrio Yucatán- Las Cornisas,Madrid,Las Rozas de Madrid,Yucatán- Las Cornisas,es,40.4813104,-3.8520998,False,https://www.idealista.com/inmueble/107062280/,"LAS ROZAS DE MADRID, YUCATAN - LA CORNISA. Este impresionante chalet adosado de 450 m², distribuido en tres plantas, te ofrece un espacio único para disfrutar con tu familia. En la planta principal, encontrarás un amplio recibidor que da paso a dos dormitorios acogedores, una cocina independiente completamente amueblada con despensa y un aseo de cortesía. El salón, con tres ambientes en doble altura, se abre a dos terrazas independientes, una abierta y techada, y otra cerrada, perfectas para disfrutar del aire libre. La planta superior alberga cinco dormitorios dobles, incluyendo una espectacular suite principal con baño privado y vestidor. Además, cuenta con un encantador patio inglés y dos baños completos adicionales. En la planta sótano, descubrirás un garaje, un cuarto de bricolaje, dos trasteros y dos salones con chimenea, ideales para reuniones familiares o momentos de relax. Los suelos de parquet y las ventanas de madera aportan calidez y estilo a cada rincón. Ubicada en una urbanización privada con jardines, piscina, pistas de tenis, pádel, fútbol y baloncesto, esta casa ofrece un estilo de vida inmejorable. Con calefacción individual de gas natural y placas solares, disfrutarás de un hogar eficiente y confortable. Su orientación en todas las direcciones garantiza luz natural durante todo el día. No pierdas la oportunidad de vivir en una zona tranquila pero cercana a todos los servicios. ¡Ven a conocer tu nuevo hogar!",False,good,False,,,2333.0,True,False,True,False,[],False,False,1050000.0,€,True,True,chalet,terracedHouse,"Yucatán- Las Cornisas, Las Rozas de Madrid",Chalet adosado,Destacado,Yucatán- Las Cornisas,,,
107130225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/4d/04/1303914377.webp,,40,,599900.0,chalet,sale,320.0,,5,2,"paseo de los Olivos, 155",Madrid,Móstoles,Coimbra - Guadarrama,es,40.3008556,-3.9363716,True,https://www.idealista.com/inmueble/107130225/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET INDEPENDIENTE EN ZONA PRIVILEGIADA DE PARQUE COÍMBRA.  Este chalet independiente se sitúa en una parcela de 750 metros cuadrados, con una superficie construida de 400 metros cuadrados distribuidos en tres plantas, proporcionando amplios espacios en cada rincón, pensados para ofrecer comodidad y versatilidad. La planta principal alberga una cocina completamente equipada de gran tamaño, junto con un espacioso salón comedor que invita a disfrutar de momentos de relax y reuniones familiares. Esta planta también incluye una amplia habitación que puede servir como despacho o dormitorio, y un baño completo, todo ello en un ambiente muy luminoso y de gran amplitud. En la primera planta, la generosidad de los espacios continúa. Las cuatro habitaciones son extraordinariamente amplias, lo que permite una distribución flexible y cómoda. Tres de ellas cuentan con balcones privados que aportan luminosidad y vistas al entorno, y varias incluyen armarios empotrados, maximizando el aprovechamiento del espacio. Además, en esta planta hay un baño completo, igualmente espacioso, que da servicio a todas las estancias. La planta sótano es igualmente impresionante, con un garaje que ofrece capacidad para dos coches de manera holgada, además de contar con un amplio espacio de almacenamiento, perfecto para aquellos que necesitan organización y espacio adicional. El jardín, muy grande y bien distribuido, cuenta con una estructura circular tipo cenador, ideal para disfrutar de las actividades al aire libre o simplemente relajarse en un entorno privado y tranquilo. Este chalet ofrece una distribución de estancias amplias y luminosas en todas sus plantas, pensadas para quienes valoran el confort, la amplitud y la funcionalidad en su hogar, todo ello en un entorno residencial muy bien comunicado. ¡No dudes en venir a verlo! FINANCIACIÓN 100%.",True,good,False,,,1875.0,True,True,False,False,[],False,False,599900.0,€,True,True,chalet,independantHouse,"Coimbra - Guadarrama, Móstoles","Casa independiente en paseo de los Olivos, 155",Destacado,,,,
107389707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/9e/57/1311478161.webp,RP1192025135038,130,,3499000.0,chalet,sale,700.0,,6,6,Parque Boadilla,Madrid,Boadilla del Monte,Parque Boadilla,es,40.4346593,-3.9239092,False,https://www.idealista.com/inmueble/107389707/,"Bienvenidos a esta majestuosa vivienda independiente, un verdadero oasis de elegancia y confort que se extiende sobre una generosa parcela de 2.650 metros cuadrados. Con 700 metros cuadrados construidos, esta vivienda se presenta como un refugio ideal para quienes buscan un estilo de vida exclusivo y sofisticado. En la planta principal, se encuentran tres dormitorios, cada uno de ellos diseñado con un gusto exquisito y dotado de amplios espacios que invitan al descanso. Dos cuartos de baño y un aseo de cortesía complementan esta área, que destaca por su funcionalidad y atención al detalle. La cocina, equipada con los mejores acabados y tecnología de vanguardia, se abre a un acogedor comedor y a un salón luminoso, donde una elegante chimenea se convierte en el corazón del hogar, creando un ambiente acogedor y cálido. Los grandes ventanales permiten que la luz natural inunde los espacios y ofrecen vistas panorámicas a la espléndida parcela, donde la naturaleza se convierte en compañera del día a día. La planta superior alberga dos dormitorios en suite, cada uno con su propio baño privado, brindando la máxima privacidad y confort. Un gran despacho, también con chimenea, se convierte en el espacio perfecto para el trabajo o la reflexión, con una atmósfera que inspira creatividad y tranquilidad. En el sótano, un dormitorio/apartamento en suite ofrece comodidad adicional, ideal para huéspedes o familiares. La sala de cine, diseñada para disfrutar de momentos de entretenimiento, junto con un gimnasio completamente equipado, elevan esta vivienda a un nivel de lujo inigualable. Además, un garaje con capacidad para cuatro coches y dos motos asegura que cada vehículo tenga su espacio. La propiedad no solo destaca por sus amplios y bien distribuidos espacios, sino también por su compromiso con la sostenibilidad y la eficiencia energética, incorporando aerotermia y placas solares. Para culminar este estilo de vida de ensueño, una piscina privada se erige como el lugar perfecto para relajarse y disfrutar del sol en la intimidad de su hogar. Esta vivienda es, sin duda, una obra maestra de la arquitectura contemporánea, donde cada rincón ha sido cuidadosamente concebido para ofrecer una experiencia de vida excepcional. Póngase en contacto con nosotros si desea verla.",False,good,False,,,4999.0,True,False,True,False,[],False,False,3499000.0,€,True,True,chalet,independantHouse,"Parque Boadilla, Boadilla del Monte",Casa independiente,Destacado,,,,
108317144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/0d/0b/1340509876.webp,3248-24798,59,,370000.0,chalet,sale,412.0,,4,3,"calle Río Jarama, 10",Madrid,Villarejo de Salvanés,,es,40.1126913,-3.2456532,True,https://www.idealista.com/inmueble/108317144/,"**Casa Independiente en Venta – Urbanización Privada en Entorno Natural** Descubre esta impresionante casa independiente en una urbanización privada, ubicada en un enclave natural privilegiado. Con una superficie total de 2.596 m² de terreno y 412 m² de vivienda, este hogar combina comodidad y estilo en cada rincón. Su diseño tradicional está equipado con cámaras aislantes, garantizando un ambiente cálido y acogedor. El garaje, con capacidad para 4 coches y puerta motorizada, añade un toque de funcionalidad a la propiedad. La planta alta cuenta con 4 dormitorios, incluyendo dos suites con acceso directo al jardín y aire acondicionado, perfectos para disfrutar del clima. La cocina amueblada, con ventanales que dan a la piscina, y el amplio salón de 50 m² son ideales para compartir momentos inolvidables en familia. Además, el patio interior de 60 m² ofrece la opción de ser techado, brindando un espacio adicional para disfrutar. En la planta baja, se encuentran 3 salas diáfanas de 70 m² cada una, ideales para personalizar a tu gusto. La sala de cine con barra bar y las salas multiuso son perfectas para el entretenimiento y el ocio. La piscina de 6x3x1,70 m es adaptable para agua dulce o salada, y la zona de verano equipada con barbacoa móvil promete muchas tardes de diversión al aire libre. Con licencia de obra y primera ocupación, esta vivienda está libre de cargas hipotecarias y ofrece posibilidades de ampliación en la parcela. Además, cuenta con un sistema de alarma con cámaras, riego automático y ventanas Climalit que aseguran la seguridad y comodidad. No pierdas la oportunidad de vivir en este maravilloso hogar, donde cada detalle ha sido pensado para tu bienestar.  ¡Contáctanos para más información y agenda tu visita hoy mismo!",True,good,False,,,898.0,True,False,False,False,[],False,False,370000.0,€,True,True,chalet,independantHouse,Villarejo de Salvanés,"Casa independiente en calle Río Jarama, 10",Destacado,,,,
108475371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/b1/29/1346077379.webp,2º B,17,2,425000.0,flat,sale,74.0,True,2,2,"calle de Pinos Baja, 64",Madrid,Madrid,Tetuán,es,40.4694766,-3.7016559,True,https://www.idealista.com/obra-nueva/108475371/,"**Piso en Venta en Conjunto Exclusivo de Obra Nueva** Descubre este espectacular ático dúplex de 2 dormitorios en un conjunto exclusivo de solo 7 viviendas, diseñado para adaptarse a diferentes estilos de vida. Con una distribución cuidadosamente estudiada, este piso es ideal para singles, parejas o pequeñas familias que buscan un hogar moderno y funcional.  Con 74 m² construidos y 51 m² útiles, el espacio se abre a una generosa terraza privada que invita a disfrutar del aire libre. La luminosidad es una característica clave, gracias a la optimización de la luz natural en su diseño interior abierto. Las zonas de salón-comedor se integran perfectamente con la cocina tipo americana, creando un ambiente acogedor y práctico. La sostenibilidad es fundamental en este proyecto, que cuenta con certificación energética A. La incorporación de energías renovables garantiza un ahorro significativo en el consumo energético y una reducción del impacto ambiental. Además, los acabados de alta calidad en suelos, revestimientos y carpintería aportan elegancia y durabilidad al hogar. Este piso está listo para entrar a vivir y representa una propuesta de calidad de vida excepcional. Perfecto como residencia habitual o como inversión inteligente, no dejes pasar la oportunidad de hacer de este ático tu nuevo hogar. ¡Contáctanos para más información y ven a visitarlo!",False,newdevelopment,True,True,False,5743.0,True,False,False,False,[],False,False,425000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle de Pinos Baja, 64",Destacado,Valdeacederas,,,
108475335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/df/3c/1346077448.webp,1º B,17,1,410000.0,flat,sale,74.0,True,1,2,"calle de Pinos Baja, 64",Madrid,Madrid,Tetuán,es,40.4694766,-3.7016559,True,https://www.idealista.com/obra-nueva/108475335/,"Promoción Arroyo – Viviendas que combinan diseño, eficiencia y confort La nueva promoción Arroyo presenta un conjunto exclusivo de 7 viviendas de obra nueva, concebidas con una distribución cuidadosamente estudiada para adaptarse a diferentes estilos de vida. El proyecto ofrece viviendas de 1 y 2 dormitorios, ideales para singles, parejas o pequeñas familias, además de un espectacular ático dúplex de 2 dormitorios, la joya de la promoción, que destaca por sus amplios espacios interiores y una generosa terraza privada. Cada vivienda ha sido diseñada con un enfoque moderno y funcional, apostando por la sostenibilidad y la eficiencia energética. Gracias a la incorporación de energías renovables y a su certificación energética A, estas viviendas no solo reducen el impacto ambiental, sino que también aseguran un notable ahorro en consumo energético, optimizando al máximo la luz natural y el aprovechamiento del espacio. Los interiores se caracterizan por su diseño abierto y versátil, con zonas de salón-comedor integradas a cocinas tipo americana, promoviendo un estilo de vida actual, práctico y confortable. Los acabados de alta calidad —en suelos, revestimientos, carpintería y pintura— aportan elegancia, además de una gran resistencia y durabilidad. Arroyo es mucho más que un conjunto de viviendas: es una propuesta de calidad de vida. Viviendas acogedoras, eficientes y listas para entrar a vivir, perfectas tanto como residencia habitual como inversión inteligente.",False,newdevelopment,True,True,False,5541.0,True,False,False,False,[],False,False,410000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle de Pinos Baja, 64",Destacado,Valdeacederas,,,
108912618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/07/b7/1358736576.webp,20730-HOFI0687-1,18,bj,264900.0,flat,sale,70.0,True,3,1,Barrio Casco Histórico de Vicálvaro,Madrid,Madrid,Vicálvaro,es,40.407076,-3.6060892,False,https://www.idealista.com/inmueble/108912618/,"100% home red inmobiliaria vende piso bajo en madrid, distrito vicálvaro, zona casco histórico. Con reforma integral a estrenar con materiales de primera calidad: suelo porcelánico, pintura lisa, ventanas con rotura puente térmico y oscilobatientes.. . La vivienda dispone de amplio salón con cocina americana amueblada con muebles altos y bajos, placa de vitrocerámica, horno y campana, tres habitaciones, una de ellas con armario empotrado y un baño. Tiene climatización frío calor en todas las estancias.  este inmueble ofrece una ubicación estratégica ideal para quienes buscan el equilibrio entre tranquilidad y conveniencia. Ubicado en un área residencial pero cercano a transporte público y todo tipo de servicios como colegios, institutos, universidad, centros sanitarios...",False,good,False,False,,3784.0,False,False,False,False,[],False,False,264900.0,€,,,flat,,"Casco Histórico de Vicálvaro, Madrid",Piso,Destacado,Casco Histórico de Vicálvaro,,,
108908569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/b3/bb/1358597841.webp,CCI-000-000055487,35,5,495000.0,flat,sale,134.0,True,4,3,calle del Charleroi,Madrid,Madrid,Puente de Vallecas,es,40.382782,-3.633583,False,https://www.idealista.com/inmueble/108908569/,"¡Oportunidad Única! Espacioso Piso Familiar con Urbanización Completa en Vallecas, Madrid. Descubra este magnífico piso de 134 m² en la exclusiva Urbanización Jardines de la Villa, Madrid, un hogar ideal para familias que buscan amplitud, comodidad y una ubicación inmejorable. Este luminoso piso cuenta con cuatro amplias habitaciones. Tres de ellas equipadas con armarios empotrados que maximizan el espacio. La habitación principal es un verdadero santuario privado, ofreciendo un baño en suite y un vestidor que le proporcionará un espacio exclusivo para su día a día. Además, la vivienda dispone de dos baños completos adicionales y un práctico aseo, garantizando la comodidad de toda la familia y sus visitas. Como un valor añadido, este piso cuenta con una quinta habitación extra que puede ser utilizada como despensa, un pequeño estudio o un práctico espacio de lavandería, adaptándose a sus necesidades. El corazón de este hogar lo constituye su amplio salón, un espacio perfecto para el ocio y las reuniones familiares. La cocina, independiente y funcional, cuenta con una terraza tendedero que añade un extra de practicidad. Pero la experiencia de vivir en la Urbanización Jardines de la Villa va más allá de las puertas de su piso. La urbanización es un oasis de servicios y comodidades: disfrute de un refrescante baño en la gran piscina de adultos o en la piscina infantil, mientras los más pequeños se divierten en la zona de recreo con columpios. Para sus eventos o reuniones, dispone de un amplio local multiusos, y para mantenerse en forma, un gimnasio completamente equipado. La tranquilidad y seguridad están garantizadas gracias al servicio de conserjería. La ubicación es sencillamente excepcional. Estará rodeado de todo tipo de servicios: comercios, supermercados, centros educativos y de salud, y enfrente del Polideportivo Municipal Palomeras, ideal para los amantes del deporte. La comunicación es inmejorable: acceso rápido a la M-40 para sus desplazamientos en coche, y una excelente red de transporte público con la parada de metro Sierra de Guadalupe (Línea 1) y la estación de Renfe Vallecas a pocos minutos. Además, varias líneas de autobús pasan justo en la puerta de la urbanización. No deje pasar la oportunidad de vivir en un hogar donde cada detalle ha sido pensado para su bienestar y el de su familia. ¡Contáctenos hoy mismo para concertar una visita y enamorarse de su futuro hogar!",True,good,False,True,,3694.0,False,False,False,False,[],False,False,495000.0,€,True,True,flat,,"Palomeras sureste, Madrid",Piso en calle del Charleroi,Destacado,Palomeras sureste,,,
