propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,hasLift,newDevelopmentFinished,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107694649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/1a/0c/1335181973.webp,,28,259000.0,flat,sale,118.0,True,4,2,calle Huerta de Villaverde,Madrid,Madrid,Villaverde,es,40.3497597,-3.711883,False,https://www.idealista.com/inmueble/107694649/,"Este impresionante piso te ofrece la combinación perfecta de comodidad y ubicación. Con cuatro dormitorios amplios, cada uno con ventanas al exterior, disfrutarás de luz natural durante todo el día. El dormitorio principal es un verdadero oasis, con baño privado con bañera y un encantador balcón que ofrece vistas a la piscina comunitaria. El salón comedor es espacioso y se abre a una terraza exterior ideal para disfrutar de tus momentos de relax. La ubicación es inmejorable, con todos los servicios a tu alcance: desde supermercados y bancos hasta centros de salud y paradas de transporte público. La estación de Cercanías Puente de Alcocer C5 y el metro y renfe de Villaverde Alto están a solo 7 minutos.  Además, el piso cuenta con calefacción de gas natural y aire acondicionado. Puede obtener una renta mensual de 1400€ con seguro de impago. ¡No pierdas esta oportunidad! En este precio no se incluye honorarios de agencia, ni el Impuesto de Transmisiones Patrimoniales, ni los gastos notariales y/o registrales. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,good,False,2195.0,True,False,False,False,[],False,False,259000.0,€,,,flat,"Villaverde Alto, Madrid",Piso en calle Huerta de Villaverde,2,False,,Villaverde Alto,,264500.0,5500.0,2.0,
108685805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/a4/12/1352111622.webp,,86,470000.0,flat,sale,69.0,True,2,1,avenida Donostiarra,Madrid,Madrid,Ciudad Lineal,es,40.4332482,-3.6600159,False,https://www.idealista.com/inmueble/108685805/,"A&P gestoría teléfono o WHATSAPP:  Seis cero Seis -setenta -sesenta y tres-ochenta y ocho.  se vende en exclusiva  Excelente vivienda de diseño, en la mejor zona de Avenida de Donostiarra. Incluye un amplio trastero. Recién reformada a estrenar con calidades de lujo. Se vende amueblada con muebles de diseño y totalmente equipada con mucho estilo. -69 mtrs construidos reflejados en catastro. Espectacular espacio diáfano Amplio, con hall de entrada, salón comedor y preciosa cocina integrada y amplia. -Luminoso dormitorio exterior principal, con acceso a una estupenda terraza abierta y exterior. Segundo dormitorio, luminoso y con gran ventana Baño completo con gran ducha y ventana de ventilación. -Grandes armarios vestidos  -Decoración ideal y de calidad. -Excelentes calidades de construcción  -Paredes lisas  -Aire acondicionado  -Aislante acústico -Doble ventana. -Puerta de seguridad.",True,good,False,6812.0,True,False,False,False,[],False,False,470000.0,€,,,flat,"Concepción, Madrid",Piso en avenida Donostiarra,4,True,,Concepción,,,,,
108834484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/c0/db/1356501887.webp,,28,240000.0,duplex,sale,72.0,True,1,2,calle de Tracia,Madrid,Madrid,San Blas,es,40.4401733,-3.6299665,False,https://www.idealista.com/inmueble/108834484/,"¡Tecnocasa Suanzes-Salvador te invita a descubrir tu nuevo hogar en el corazón de Madrid! Este encantador loft, ubicado a pocos pasos de la emblemática Calle Alcalá y del Metro Suanzes, ofrece una combinación perfecta de comodidad y estilo. Este exclusivo loft cuenta con un amplio dormitorio, dos baños completos, además de varios armarios empotrados que optimizan el espacio.  La vivienda, construida en 2006, se encuentra en excelente estado y está lista para entrar a vivir. Dispone de calefacción eléctrica con bomba de frío/calor y una chimenea, lo que garantiza el confort durante todo el año. La orientación norte-este asegura una iluminación natural óptima: dispondrás de luz natural durante todo el día La urbanización cuenta con video portero y ascensor. No pierdas la oportunidad de vivir en un lugar que lo tiene todo: ubicación, espacio y confort. ¡Ven a visitarlo y enamórate! Aclaración: Este inmueble no dispone de Cédula de habitabilidad.",False,good,False,3333.0,True,False,False,False,[],False,False,240000.0,€,,,flat,"Simancas, Madrid",Dúplex en calle de Tracia,2,True,,Simancas,duplex,,,,
108719914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/e5/21/1353114469.webp,VMF21 - Marcelino Camacho (2),31,220000.0,flat,sale,46.0,True,1,1,paseo de Marcelino Camacho,Madrid,Madrid,Carabanchel,es,40.3864911,-3.7397565,False,https://www.idealista.com/inmueble/108719914/,"Vivienda Madrid ofrece piso en 1º planta con ascensor exterior muy luminoso, en finca del 2007 y con buena comunidad vecinos. La propiedad ideal tanto para quienes buscan un hogar cómodo como para inversores. Al entrar, te recibe un hall de entrada, perfecto para aprovechar el espacio desde el primer momento. Que te lleva al salón-comer y cocina americana (lo que hace que el espacio se sienta más grande, luminoso y conectado), a su lado tenemos el dormitorio con armarios empotrados que posee una buena profundidad y tenemos el baño con plato de ducha. La propiedad se ubica en el barrio de Vista Alegre, dentro del Distrito de Carabanchel. El barrio es especialmente conocido por encontrarse muy bien comunicado y asegurar la máxima comodidad para los residentes en transporte público. A tan solo 5 min andando metro Carabanchel (L-5), dicha línea es una de las mejores comunicadas de METRO, y a menos a 11 minutos del metro Carpetana (L-6), siendo conocida como LA CIRCULAR que conecta con 28 PARADAS, facilitando los traslados entre destinos periféricos. Dispone a su alrededor de varias líneas de autobuses con los siguientes números 35, N17, 481,486 a pocos minutos andando. El barrio Vista Alegre ofrece una amplia gama de servicios desde variedad de supermercados como, el DÍA, LIDL, CARREFOUR y Mercado LA LAGUNA. A pasos encontramos el famoso Palacio VISTA ALEGRE ARENA, pabellón moderno habilitado para conciertos y eventos culturales. HIPERCOR, Mercado PUERTA BONITA, entre otros comercios, farmacias, bancos, colegios, iglesias, instalaciones deportivas, hoteles, hasta una selección de buenos bares y restaurantes de Madrid. Para más información, visitas y consultas contacte con nuestra oficina comercial en calle de la laguna nº 101, teléfono.",False,good,False,4783.0,True,False,False,False,[],False,False,220000.0,€,,,flat,"Vista Alegre, Madrid",Piso en paseo de Marcelino Camacho,1,True,,Vista Alegre,,,,,
108796063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/f9/b6/1355387646.webp,08803,8,230000.0,flat,sale,49.0,True,1,1,Barrio Pilar,Madrid,Madrid,Fuencarral,es,40.4696267,-3.7135355,False,https://www.idealista.com/inmueble/108796063/,"La Inmobiliaria Internacional CPM gestiona este magnífico y luminoso piso, de 49 m2 y 2 habitaciones; próximo al metro Peñagrande, que consta de los siguientes elementos: Hall de entrada. Una cocina para instalar completamente Un amplio salón comedor, diáfano, con grandes ventanales, hacia un patio interior, muy luminoso; 2 habitaciones. 1 baño completo.  El piso dispone de suelo de ceramico recientemente estrenado y telefonillo. El edifico recientemente reformado, dispone de ascensor y vigilancia las 24 horas. Sobre la ubicación del piso, es inmejorable, ya que se encuentra próximo al metro Peñagrande. Paradas de taxis y diferentes líneas de autobús paran enfrente de la vivienda. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (CC La Vaguada), colegios, guarderías, parques (Parque de La Vaguada, Parque de La Alcazaba, Parque Agustín Rodríguez Sahagún), farmacias, centros deportivos (Vicente del Bosque) hospitales (Hospital Carlos III, Hospital Ruber Internacional, Hospital Universitario La Paz) y variedad de restaurantes.",False,renew,False,4694.0,True,False,False,False,[],False,False,230000.0,€,,,flat,"Pilar, Madrid",Piso,1,True,,Pilar,,,,,
108845956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/ba/f5/1356820267.webp,1225,31,199000.0,flat,sale,64.0,True,3,1,calle Adelfas,Madrid,Getafe,Universidad,es,40.3164263,-3.7227871,False,https://www.idealista.com/inmueble/108845956/,"Tu nuevo hogar en la zona Universidad: amplio, luminoso y con gran potencial de inversión  Ari Home Inmobiliaria te ofrece en exclusiva esta fantástica vivienda de 64 m², ubicada en una urbanización tranquila, rodeada de zonas verdes y con una excelente conexión con trafico publico. Ya sea que estés buscando tu próximo hogar familiar o una oportunidad de inversión con alta rentabilidad, esta propiedad lo tiene todo.  ________________________________________  Distribución pensada para el confort y la funcionalidad:  • Salón-comedor muy amplio y cuadrado.  • 3 dormitorios dobles, con ventanas grandes, que ofrecen buenas visitas y luminosidad.  • Cocina independiente y totalmente equipada, con espacio más que suficiente para el día a día. • 1 baño completo, con bañera. ________________________________________  Ubicación ideal: cerca de todo lo que necesitas  Ubicada a pocos metros del campus de la Universidad Carlos III, esta vivienda cuenta con excelente comunicación:  • Cercanias: Las Margaritas-Universidad (C4) • Metro: Juan de La Cierva (Líneas 12) • Autobuses: líneas 428, 441, 442, 443, 488 • Acceso rápido a la A42, y M45 Además, está junto al Parque de Castilla-La Mancha y Polideportivo Municipal Juan de la Cierva, un pulmón verde perfecto para pasear, hacer deporte o disfrutar en familia. La zona ofrece todo tipo de servicios: supermercados, colegios, centros de salud, farmacias, comercios de barrio y más.  ________________________________________  Sobre el barrio: Las Margaritas (Getafe), una zona ideal para vivir y invertir Las Margaritas es un barrio de Getafe. Está situado en la zona centro-norte de la ciudad, junto al Barrio Centro. Hay varios colegios e institutos públicos, las instalaciones de la Universidad Carlos III de Madrid y la residencia de estudiantes. ________________________________________  ¿Buscas una vivienda para vivir o invertir? Aquí tienes ambas opciones.  Gracias a su distribución, ubicación y número de habitaciones, esta propiedad es ideal para alquiler por habitaciones o para vivir cómodamente en familia. Alta demanda de alquiler en la zona. ¡Una inversión segura!  ________________________________________  Contáctanos hoy mismo y agenda tu visita. ¡No dejes pasar esta oportunidad!",False,good,False,3109.0,True,False,False,False,[],False,False,199000.0,€,,,flat,"Universidad, Getafe",Piso en calle Adelfas,4,False,,,,,,,
108586731,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/fa/e2/1349224089.webp,ECDH25SAL,17,204900.0,flat,sale,75.0,True,3,1,calle de Salvador Dalí,Madrid,Mejorada del Campo,,es,40.3967797,-3.4822075,False,https://www.idealista.com/inmueble/108586731/,"Inmobiliaria Corredor del Henares te ofrece en exclusiva este espectacular piso en planta baja de 75 m² que ha sido completamente reformado, ofreciendo un espacio moderno y acogedor. Con tres amplias habitaciones, un luminoso salón y una cocina ampliada, cada rincón de este inmueble está diseñado para maximizar el confort y la funcionalidad.  El baño también ha sido ampliado y cuenta con una relajante ducha de hidromasaje, perfecta para disfrutar de un momento de bienestar. Las ventanas de climalit con rotura de puente térmico garantizan un excelente aislamiento, mientras que el suelo de tarima y la pintura lisa aportan un toque contemporáneo.  Además, la calefacción de gas natural y el aire acondicionado en el salón y pasillo aseguran un ambiente agradable durante todo el año. La puerta acorazada y la instalación eléctrica y de fontanería actualizadas brindan tranquilidad y seguridad.  Ubicado en una zona excelente, cerca de comercios, colegios, zonas deportivas y paradas de autobús, este piso es ideal para familias o quienes buscan un estilo de vida cómodo y práctico. ¡No pierdas la oportunidad de visitarlo y enamorarte de tu próximo hogar! Si tienes problemas con la financiación, disponemos de departamento financiero propio que te ayudará a conseguir las mejores condiciones hipotecarias para ti.",False,good,False,2732.0,True,False,False,False,[],False,False,204900.0,€,,,flat,Mejorada del Campo,Piso en calle de Salvador Dalí,bj,False,,,,,,,
107616163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ff/f4/1317711260.webp,AG315730,2,1200000.0,flat,sale,132.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4236172,-3.6951649,False,https://www.idealista.com/inmueble/107616163/,"Exclusiva vivienda en el distrito Centro de Madrid. Con una ubicación privilegiada, este inmueble ofrece todas las comodidades y servicios necesarios para disfrutar de la vida en la ciudad. Con una superficie de 132 m2, este piso cuenta con 2 amplios dormitorios y 2 baños completos. La distribución original incluía 3 dormitorios, pero se ha adaptado para ofrecer espacios más amplios y luminosos. Gracias a su ubicación en la última planta del edificio, esta vivienda se beneficia de una gran cantidad de luz natural en todas las estancias. La cocina, de diseño moderno y funcional, está completamente equipada con electrodomésticos de alta gama. El salón-comedor, de generosas dimensiones, es el lugar perfecto para relajarse y disfrutar de momentos de ocio en un ambiente acogedor. El piso cuenta con calefacción individual de gas natural, lo que garantiza un ambiente cálido y confortable durante todo el año. Además, dispone de ascensor y portero automático/físico para garantizar la máxima seguridad y comodidad. En cuanto a la ubicación, este piso se encuentra en una zona privilegiada de Madrid. A menos de 10 kilómetros se encuentra el prestigioso colegio ""Colegio Internacional de Madrid"", garantizando la mejor educación para tus hijos. Además, el centro comercial ""Gran Vía"" está a poca distancia, ofreciendo una amplia gama de tiendas, restaurantes y opciones de ocio. En cuanto al transporte público, las líneas de metro más cercanas son la línea 1 (Estación de Gran Vía) y la línea 10 (Estación de Tribunal). Además, las líneas de cercanías C3 y C4 tienen parada en la estación de Sol, que está a pocos minutos a pie.",False,good,False,9091.0,False,False,False,False,[],False,False,1200000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso,4,True,,Chueca-Justicia,,,,,
108669077,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/90/66/1352084711.webp,MADV2508,26,775000.0,penthouse,sale,116.0,True,3,2,glorieta de Cuatro Caminos,Madrid,Madrid,Tetuán,es,40.4484645,-3.7030549,False,https://www.idealista.com/inmueble/108669077/,"¡SITIUM te presenta una oportunidad única en plena Glorieta de Cuatro Caminos! Descubre este luminoso piso todo exterior de 99 m2 útiles, a mayores cuenta con un espectacular terrazón de 42 m² útiles con vistas a la calle Doctor Santero, perfecto para disfrutar del aire libre sin salir de casa. Con 116 m² construidos, esta vivienda situada en una cuarta planta exterior con ascensor es ideal para quien busca amplitud, buena ubicación y un espacio con gran potencial. Ubicado en una de las zonas más emblemáticas del distrito de Tetuán, este piso ofrece la posibilidad de crear el hogar que siempre has querido. Actualmente, la vivienda se distribuye en 3 habitaciones (antes 4), todas con armarios empotrados, 2 baños, salón, cocina y una amplia terraza. Además, cuenta con aire acondicionado en todas las estancias para tu mayor comodidad. El edificio, construido en 1966, se encuentra en buen estado de conservación, con calefacción central por gas natural individualizada y doble acceso tanto desde la Glorieta de Cuatro Caminos como desde la calle Doctor Santero. Aunque la vivienda necesita una reforma, esto la convierte en una excelente oportunidad para personalizar cada rincón a tu gusto. Ideal tanto para vivir como para invertir en una de las zonas con más demanda de Madrid. Incluye opción de plaza de garaje para coche pequeño en la cercana calle Maudes, por solo 15.000 € adicionales. Y, por supuesto, no podemos dejar de destacar su ubicación privilegiada: Cuatro Caminos es una zona consolidada y dinámica, con una excelente conectividad gracias a las líneas de metro 1, 2 y 6, múltiples líneas de autobuses y fácil acceso a las principales vías de la ciudad. Rodeado de comercios, restaurantes, supermercados, centros deportivos y una amplia oferta de ocio, este barrio lo tiene todo. Una vivienda con muchas posibilidades, en una zona con vida propia y un sinfín de ventajas. ¡No dejes pasar esta oportunidad de vivir o invertir en uno de los rincones con más carácter de Madrid!",True,renew,False,6681.0,True,False,False,False,[],False,False,775000.0,€,True,False,flat,"Cuatro Caminos, Madrid",Ático en glorieta de Cuatro Caminos,4,True,,Cuatro Caminos,penthouse,,,,15000.0
103911301,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/4f/33/1203985168.webp,,31,440000.0,flat,sale,62.0,True,2,2,calle Sombrerete,Madrid,Madrid,Centro,es,40.4065934,-3.7041415,False,https://www.idealista.com/inmueble/103911301/,"Este precioso piso que ha sido completamente rehabilitado en 2023, esta alquilado por 2.100€/mes, la perfecta inversion inmobiliaria en pleno centro de Madrid. Como vivienda, es realmente un piso encantados, con espacios abiertos, calidades de reforma alta: cocina hecha a medida, suelo de parquet de madera, ventanas de PVC con puente térmico, aire acondicionado centralizado, caldera Sanier Duval, etc. La distribución es la siguiente: hall de entrada que da paso a la derecha al comedor, salón con zona de estudio y acceso a un increíble terraza de 7,5 m2 con vistas abiertas y plantas naturales. Al lado del comedor, a la izda, se encuentra la cocina moderna completamente equipada con todos los electrodomésticos Whirlpool: vitrocerámica, horno, microondas, lavaplatos y lavadora. La vivienda cuenta con 2 dormitorios dobles con armarios empotrados y 2 baños ( 1 de ellos en suite). La vivienda se entrega amueblada y acondicionada con todo el menaje de cocina, sábanas, toallas y demás para entrar a vivir o ponerla en rentabilidad. La vivienda se encuentra actualmente alquilada hasta 31/01/2026.",False,good,False,7097.0,True,False,False,False,[],False,False,440000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle Sombrerete,2,True,,Lavapiés-Embajadores,,,,,
108533617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/72/f9/1347731736.webp,,24,189000.0,flat,sale,87.0,True,2,1,avenida de la Constitución,Madrid,Coslada,El Puerto,es,40.4194433,-3.5778479,False,https://www.idealista.com/inmueble/108533617/,"Descubre tu nuevo hogar en Coslada! Este encantador piso de 87 m², ubicado en la cuarta planta de un edificio sin ascensor, ofrece un espacio ideal para disfrutar de la vida en una de las zonas más dinámicas de la ciudad. Con 2 dormitorios luminosos y un baño moderno con plato de ducha, este piso se presenta en buen estado, listo para entrar a vivir. La cocina amueblada cuenta con un práctico tendedero, perfecto para tus momentos de cocina. La terraza es el lugar perfecto para relajarte y disfrutar del aire fresco, mientras que los armarios empotrados ofrecen un amplio espacio de almacenamiento. La calefacción eléctrica y el aire acondicionado garantizan un ambiente confortable durante todo el año. Además, la propiedad cuenta con gas canalizado, lo que añade comodidad a tu día a día. La ubicación es inmejorable: a solo 7-8 minutos de la estación de RENFE y con varias líneas de autobuses a tu disposición. También tendrás a tu alcance comercios, colegios, institutos y farmacias, lo que hace que todo lo que necesitas esté a un paso.  No te preocupes por la financiación, ya que ofrecemos hasta el 100% del valor de compra, solo con gastos de escritura. ¡No dejes pasar esta oportunidad única! Ven a visitar este luminoso piso y empieza a imaginar tu nueva vida en Coslada.",False,good,False,2172.0,True,False,False,False,[],False,False,189000.0,€,,,flat,"El Puerto, Coslada",Piso en avenida de la Constitución,4,False,,,,,,,
