propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
108674250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/51/d3/1351784560.webp,21,1,214900.0,flat,sale,70.0,True,3,1,calle de Belzunegui,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3749908,-3.7406283,False,https://www.idealista.com/inmueble/108674250/,"¡Descubre tu nuevo hogar con la oportunidad de financiación hasta el 100%! Dispone de todos los servicios, farmacias, restaurantes y cercano al metro a pocos minutos caminando, a pocos super mercados, centro de salud, paradas de autobuses y colegios. El inmueble esta ubicado zona residencial muy tranquila. zonas verdes. Rodeado de hermosos jardines. Piso de 70M2 gran salón comedor muy amplio y luminoso cuenta con ventanas climalit abatibles que permiten un fantástico aislamiento térmico y acústico con suelo de tarima. Cuenta con 3 habitaciones amplias con armarios empotrados y armarios hechos a la medida perfecto para todos los gustos. Baño resiente mente REFORMADO con suelos de ceramica y plato de ducha. Este piso es una oportunidad única para convertirlo en el hogar de tus sueños. Con la experiencia de más de 11 años en SOLUCIONES INMOBILIARIAS, nuestro equipo de profesionales está listo para ofrecerte el mejor asesoramiento personal. Además, contamos con un departamento jurídico y financiero para facilitar todo el proceso de compra. No pierdas la oportunidad de vivir en un lugar que lo tiene todo: comodidad, ubicación y potencial. ¡Contáctanos hoy mismo y ven a visitarlo!",False,good,False,False,3070.0,False,False,False,False,[],False,False,214900.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Belzunegui,,,219000.0,4100.0,2.0,,,
106543435,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/da/dd/1286292786.webp,25,6,2850000.0,flat,sale,250.0,True,4,4,calle de Caracas,Madrid,Madrid,Chamberí,es,Almagro,40.4308897,-3.696779,False,https://www.idealista.com/inmueble/106543435/,"Magnífica vivienda en venta ubicada en el codiciado barrio de Almagro, una de las zonas más prestigiosas de Madrid, esta propiedad de 250 m² según catastro combina amplitud, modernidad y confort. Su excelente ubicación, cerca de otros barrios de renombre como Justicia y Salamanca, te permite disfrutar de lo mejor de la ciudad, rodeado de restaurantes, tiendas de lujo y centros culturales. Al acceder a la vivienda, te recibe un amplio recibidor que da paso a un gran salón comedor exterior distribuido en tres ambientes perfectamente diferenciados: una acogedora zona de estar, una cómoda zona de salón y un elegante comedor. Todo el espacio está climatizado con aire acondicionado, asegurando un confort ideal durante todo el año. La orientación norte de la vivienda permite una luminosidad suave y agradable a lo largo del día. La cocina office está completamente equipada y cuenta con una zona de tendedero que da a un tranquilo patio interior. Además, dispone de una habitación de servicio con baño en suite, ofreciendo una mayor funcionalidad y comodidad. En cuanto a la zona de dormitorios, la propiedad dispone de 3 dormitorios dobles. Uno de ellos cuenta con baño en suite, brindando total privacidad, mientras que los otros dos comparten un baño completo. Además, la vivienda dispone de un aseo de cortesía, ideal para visitas. La propiedad también incluye trastero y la finca cuenta con servicio de conserjería, asegurando seguridad y tranquilidad. Sin lugar a dudas, esta es una oportunidad única para vivir en un hogar amplio, moderno y elegante, en una de las mejores zonas de Madrid. ¡No dudes en visitarlo y descubrir todo lo que este inmueble puede ofrecerte!",False,good,False,True,11400.0,True,False,False,False,[],False,False,2850000.0,€,flat,"Almagro, Madrid",Piso en calle de Caracas,,,,,,,,
108695802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/3b/94/1352408168.webp,22,2,299000.0,flat,sale,65.0,True,3,1,calle Invencibles,Madrid,Madrid,Carabanchel,es,San Isidro,40.3978006,-3.719649,False,https://www.idealista.com/inmueble/108695802/,"Agencia inmobiliaria de MADRID, zona Marques de Vadillo - GENERAL RICARDOS, oficina TECNOCASA. Descubre este luminoso y amplio piso de 65 m², situado a solo 5 minutos de Madrid Río y Marqués de Vadillo. Ubicado en una tranquila zona residencial, este hogar es perfecto para quienes buscan un refugio en la ciudad. En la segunda planta de un edificio con ascensor, disfrutarás de la comodidad y accesibilidad que ofrece. El piso cuenta con tres dormitorios espaciosos, uno de ellos exterior, ideal para aprovechar al máximo la luz natural. Los suelos de parquet aportan calidez y elegancia a los ambientes, mientras que la orientación sur y este garantiza una excelente entrada de luz durante todo el día. Además, la calefacción individual de gas natural te permitirá mantener un ambiente acogedor en invierno.  La cercanía a varias zonas verdes es un plus para disfrutar de paseos al aire libre y actividades recreativas. La excelente comunicación con las líneas 5 y 6 de metro facilita el desplazamiento por la ciudad, haciendo de este piso una opción ideal tanto para vivir como para invertir. No dejes pasar la oportunidad de hacer de este espacio tu nuevo hogar. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,4600.0,False,False,False,False,[],False,False,299000.0,€,flat,"San Isidro, Madrid",Piso en calle Invencibles,Jorge Martín,,318000.0,19000.0,6.0,,,
108666482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/6e/0c/1359046329.webp,21,1,510000.0,flat,sale,68.0,False,2,2,PS INFANTA ISABEL,Madrid,Madrid,Retiro,es,Jerónimos,40.4084411,-3.6861626,False,https://www.idealista.com/inmueble/108666482/,"**Piso Reformado en el Corazón de Madrid** ¡Bienvenido a tu nuevo hogar! Este espectacular piso reformado integralmente se encuentra en una primera planta interior de un elegante edificio señorial, ubicado en uno de los barrios más deseados de Madrid. Con una superficie de 68 metros construidos, este espacio ofrece un diseño cuidado en cada detalle, ideal para quienes buscan confort y estilo. Al entrar, te recibe un acogedor salón comedor a la derecha, perfecto para disfrutar de momentos en familia o con amigos. A la izquierda, un baño bien distribuido y funcional. El piso cuenta con dos dormitorios, uno de ellos en suite, con armarios empotrados que maximizan el espacio. La cocina, con techos altos y dos amplias ventanas, está equipada con electrodomésticos apanelados, creando un ambiente luminoso y moderno. Además, el aire acondicionado frío-calor en todos los ambientes garantiza el máximo confort durante todo el año. Las ventanas de PVC ofrecen un excelente aislamiento y eficiencia energética. Para mayor comodidad, el inmueble incluye un amplio trastero, ideal para almacenar todo lo que necesites. La ubicación es inmejorable: a pocos pasos del Parque del Retiro y cerca de importantes museos como el Prado y el Reina Sofía. La cercanía a la calle Atocha te permite disfrutar de una variada oferta gastronómica con restaurantes y bares de moda. La comunicación es excelente, con acceso a la estación Atocha, la línea 1 de metro y varias líneas de autobuses. No pierdas la oportunidad de vivir en este maravilloso piso que combina elegancia, comodidad y ubicación privilegiada. ¡Contáctanos para más información y ven a verlo! El piso se encuentra en las últimas semanas de la reforma, en breve se actualizaran las fotos de la publicación.",False,good,False,True,7500.0,True,False,False,False,[],False,False,510000.0,€,flat,"Jerónimos, Madrid",Piso en Ps Infanta Isabel,,,,,,,,
108377941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/f1/c6/1342318121.webp,33,2,210000.0,flat,sale,65.0,True,2,1,calle de Herce,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4052576,-3.6128751,False,https://www.idealista.com/inmueble/108377941/,"Vivienda Madrid Vicálvaro vende en exclusiva un amplio y luminoso piso. Se trata de una segunda planta en un edificio en buen estado, con un portal cuidado y una comunidad de vecinos amigable, lista para entrar a vivir. El inmueble se distribuye en un salón muy luminoso con acceso a una acogedora terraza exterior acristalada, ideal para disfrutar del aire libre. La cocina está completamente equipada y cuenta con dos dormitorios (anteriormente eran tres), además de un baño reformado con plato de ducha y ventana para evitar condensaciones. También dispone de un amplio trastero ubicado en la misma finca. En cuanto a sus características, el piso tiene paredes de gotelé, suelo de tarima y ventanas de aluminio. Aunque no posee calefacción central, cuenta con instalación de gas para mayor comodidad. La ubicación es excepcional: rodeada de parques que ofrecen amplias zonas verdes, perfectas para practicar deporte y disfrutar al aire libre. Además, cerca hay bares y restaurantes que enriquecen la vida social del barrio. La zona cuenta con una destacada oferta educativa, incluyendo el Campus Universidad Rey Juan Carlos y otros centros escolares a pocos minutos. Está muy bien comunicado mediante transporte público: varias líneas de autobús (4, 100, 106, E3, E5, N7) cercanas y la estación de metro Vicálvaro (Línea 9) a menos de 10 minutos andando. En coche, se llega en menos de 10 minutos al centro de Madrid o al Aeropuerto de Barajas. En cuanto a supermercados, se encuentra a pocos metros del Ahorramás y a solo 2 km del Mercadona. Para más información, visitas o consultas, puede contactar con nuestra oficina comercial ubicada en calle Calahorra 17 llamando al teléfono o al Recomendamos realizar una llamada previa para concertar una visita sin compromiso.",False,good,False,False,3231.0,True,False,False,False,[],False,False,210000.0,€,flat,"Ambroz, Madrid",Piso en calle de Herce,,,,,,,,
108428646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/a5/5a/1353074616.webp,34,bj,565000.0,flat,sale,140.0,False,4,3,calle de la Torrecilla del Leal,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4091138,-3.6978327,False,https://www.idealista.com/inmueble/108428646/,"A-House les ofrece esta PLANTA BAJA REFORMADA con acceso independiente en la zona de ‘Lavapiés’. La propiedad se encuentra ACTUALMENTE distribuida en TRES PLANTAS con áreas de día y noche. Tanto en la PLANTA DE ACCESO desde la calle como en la PLANTA SUPERIOR nos encontramos con un salón, baño completo, cocina-office y una habitación doble. En la PLANTA INFERIOR nos encontramos un ESTUDIO, con aseo y cocina independiente. Finca REGIA del año 1900, SIN ASCENSOR. Las estaciones de metro de Madrid más cercanas a Embajadores son: Tirso de Molina (L1), Antón Martín (L1) y Estación del Arte (L1), La Latina (L5), Puerta de Toledo (L5), Lavapiés (L3) y Embajadores (L3) Algunas de las líneas de autobuses son: 3, 6, 17, 18, 23, 26, 27, 31, 32, 34, 35, 36, 41, 50, 59, 16, 118, 119, 148, C1, C2, 002, C03. Las líneas nocturnas con paradas en la zona son: N12, N14, N15, N17 y N26. La vida en Embajadores es animada y llena de energía. Sus calles están llenas de tiendas, bares, restaurantes y locales de música en vivo. Vivir en el barrio de Embajadores significa estar en una ubicación conveniente y con una atmósfera vibrante llena de jóvenes profesionales, estudiantes y artistas. Sin embargo, en esta zona encontrará también familias queriendo alquilar o comprar un piso en Madrid Centro. La Plaza de Cascorro es otro punto de referencia importante, donde se encuentra el famoso mercado de El Rastro, que se celebra todos los domingos y festivos. Este mercado al aire libre atrae a miles de visitantes que buscan gangas, antigüedades y artículos de segunda mano. Aproveche esta oportunidad.",True,good,False,True,4036.0,True,False,False,False,[],False,False,565000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Torrecilla del Leal,00147MR01,,,,,,,
107510897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/2c/ab/1314993179.webp,104,,690000.0,chalet,sale,549.0,,5,6,avenida la Urba,Madrid,Villalbilla,,es,,40.4344962,-3.2815321,False,https://www.idealista.com/inmueble/107510897/,"HISPANOASIA Servicios Inmobiliarios presenta exclusiva villa en la urbanización El Robledal, Villalbilla. La propiedad consta de 549 m2 sobre parcela de 1.442 m2, dividida en tres edificaciones independientes, garaje, casa de invitados y magnífico chalet con piscina. La vivienda está distribuída en: CHALET  - La Planta principal - (Salón, cocina, 2 dormitorios, 2 baños, 2 aseos y sala de reuniones con cocina) -La Planta principal consta de salón panorámico con chimenea y aire acondicionado, aseo de cortesía, gran cocina con almacén, aire acondicionado y salida a patio.  -Enlazada con la planta principal disponemos de una segunda entrada para la zona de dormitorios, habitación suite con baño propio, vestidor y aire acondicionado, segundo dormitorio y baño común con plato de ducha. Sala de reuniones/fiestas con cocina, aseo de cortesía y acceso a zona de barbacoa con horno de leña y patio. - La Primera Planta - Conectada por una escalera laminada, encontramos el recibidor, la suite principal de 50m2 con baño, vestidor y bañera de hidromasaje. Segundo dormitorio, zona de descanso y gran salón de 46m2. EXTERIORES -Casa de invitados- Edificación independiente con todas las comodidades, aire acondicionado y baño propio con plato de ducha. -Garaje- Espacioso garaje cerrado de 43m2, con aparcamiento exterior. Zonas de jardín, patios, piscina, zona de barbacoa, porche y zona de ocio. Excelentes calidades, suelos de pizarra, caldera de gasoil, piscina privada, techos altos y moderna arquitectura. La ubicación es inmejorable con todos los servicios a escasos metros, paradas de autobús, supermercados, colegios, centro de salud, gimnasio, campo de golf El Robledal. Muy bien comunicado, a 15 minutos de Alcalá de Henares y la Autovía A-2.",True,good,False,,1257.0,True,False,False,False,[],False,False,690000.0,€,chalet,Villalbilla,Casa independiente en avenida la Urba,,independantHouse,,,,True,True,
108849275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/49/11/1356914889.webp,10,4,1429000.0,flat,sale,97.0,False,2,2,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4331214,-3.680828,False,https://www.idealista.com/inmueble/108849275/,"¡Descubre tu nuevo hogar en este espectacular piso inteligente en venta! Situado en una cuarta planta con ascensor, este luminoso inmueble interior ofrece unas vistas inmejorables a un amplio patio de manzana, creando un ambiente tranquilo y acogedor. Con 97 m² construidos y 80 m² útiles, cuenta con dos habitaciones amplias y dos baños, perfectos para adaptarse a tus necesidades.  Además, disfrutarás de la comodidad de un portero físico y automático, así como de aire acondicionado frío y calor y calefacción central, garantizando un ambiente agradable durante todo el año. Los armarios empotrados ofrecen un espacio extra para el almacenamiento, manteniendo todo en orden. Construido en 1950, con las inspecciones técnicas del edificio en orden, este piso de segunda mano se encuentra en buen estado y es ideal para quienes buscan un hogar con carácter y modernidad. No dejes pasar la oportunidad de visitar este encantador piso que combina lo mejor de la tecnología y el confort. ¡Contáctanos para más información y ven a verlo! se entregara completamente amueblado y equipado, todo nuevo listo para entrar a vivir, se paga IBI 650.00 euros al año.",False,good,False,True,14732.0,True,False,False,False,[],False,False,1429000.0,€,flat,"Castellana, Madrid",Piso en calle de Maldonado,,,,,,,,
104954900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/97/e4/1353627153.webp,21,2,360000.0,flat,sale,73.0,True,3,3,calle del Quince de Agosto,Madrid,Madrid,Usera,es,Moscardó,40.3886196,-3.7109741,False,https://www.idealista.com/inmueble/104954900/,"SOLO INVERSORES - INMUEBLE ALQUILADO Propiedad con inquilinos construida en el 1960 en Madrid, Madrid. Es un piso en la segunda planta, dividida por apartamentos, que cuenta con 63,47m2 útiles, distribuidos en 3 apartamentos, cada uno con salón-comedor, cocina, habitación y baño. Dispone de calefacción y aire acondicionado. Alquiler por apartamentos APARTAMENTO A: 21/11/2022 21/11/2027 renta 725 APARTAMENTO B: 16/11/22 16/11/2027 renta 775 APARTAMENTO C: 25/11/2022 25/11/2027 renta 675 Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,4932.0,True,False,False,False,[],False,False,360000.0,€,flat,"Moscardó, Madrid",Piso en calle del Quince de Agosto,IH1948,,,,,,,
98710568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/34/2d/1286832862.webp,30,1,720000.0,flat,sale,135.0,True,3,2,avenida de la Vega,Madrid,La Moraleja,Arroyo de la Vega,es,,40.536455,-3.6261283,False,https://www.idealista.com/inmueble/98710568/,"Amplia y luminosa vivienda exterior en exclusiva urbanización junto a los jardines de Arroyo De la Vega, con 135 m2 (de los cuales 26 m2 son zonas comunes), con 3 habitaciones y 2 baños.  Se encuentra muy cerca de los prestigiosos colegios San Patricio, Aldobea, Liceo Francés, Brains, Kings College, etc, y muy próximo a supermercados y centros comerciales.  Se trata de urbanización muy familiar, muy mona y discreta, con muy pocos vecinos; ideal para familias con niños. Las zonas comunes cuentan con una preciosa piscina exterior y un jardín muy cuidado con infantil.  Destaca en la vivienda la gran luminosidad de la misma, ya que todas las estancias son exteriores, no existiendo patios interiores. Es una casa muy soleciosa, debido a la orientación al precioso y cuidado jardín de la urbanización. Entramos a la vivienda a través de hall recibidor con puerta blindada de seguridad, y accedemos a la zona de día, compuesta por un amplio y luminoso salón comedor exterior con orientación sur con vistas al jardín y la piscina. Respecto a la cocina, amplia y luminosa también, cuenta con sala de lavandería y electrodomésticos incluidos. Respecto a la zona de noche, la vivienda cuenta con tres amplios dormitorios, todos ellos exteriores.  El dormitorio principal, con orientación Sur (hacia el jardin de la urbanización), cuenta con baño en suite y grandes armarios con gran capacidad de almacenaje.  Los otros dos dormitorios, con orientación Norte, comparten un baño completo. Contamos con amplios armarios empotrados en todos dormitorios con gran capacidad de almacenaje.  Se incluye en el precio un amplio y cómodo trastero, y una buena y amplia plaza de garaje (ambos con acceso directo en ascensor, justo al lado del acceso al mismo) Calefacción individual por caldera de gas.   Aire acondicionado en toda la casa por conductos. Portero físico en horario de mañana y tarde de lunes a viernes. Aparcamiento exterior adicional (dentro de la urbanización) con 17 plazas de uso compartido (adicionales a la plaza privada del garaje interior).  230€/mes de gastos de comunidad vivienda.  23€/mes gastos de comunidad del garaje.  IBI anual: 529€.",True,good,False,True,5333.0,True,False,False,False,[],False,False,720000.0,€,flat,"Arroyo de la Vega, La Moraleja",Piso en avenida de la Vega,,,,,,True,True,
108144726,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/e7/42/1335186359.webp,28,3,189000.0,flat,sale,79.0,True,3,1,calle Mirasierra,Madrid,Navalcarnero,El Pijorro,es,,40.2919092,-4.0152438,False,https://www.idealista.com/inmueble/108144726/,"¡Oportunidad única de vivir en una de las zonas más céntricas y demandadas de Navalcarnero!  Este encantador piso de 79 m², ubicado en la tercera planta sin ascensor de un edificio con zonas comunes ajardinadas y piscina, combina comodidad, ubicación y calidad de vida. A solo 5 minutos a pie de la emblemática Plaza de Segovia, disfrutarás de una excelente conexión con todos los servicios: colegios, supermercados, farmacias, paradas de autobús, parques infantiles, campos de fútbol y gasolineras, todo al alcance de tu mano. La vivienda se encuentra en buen estado y está distribuida en tres amplios dormitorios dobles, un salón luminoso y acogedor, cocina independiente con tendedero, un baño completo y una agradable terraza. El inmueble cuenta con calefacción central por gasoil y bombas de frío/calor, garantizando una temperatura confortable durante todo el año. Además, podrás relajarte en las amplias zonas comunes o disfrutar de un baño en la piscina comunitaria durante los meses más cálidos. No dejes pasar esta oportunidad de adquirir un piso con todas las comodidades en una ubicación privilegiada.  ¡Llámanos y ven a conocer tu futuro hogar!",True,good,False,False,2392.0,False,False,True,False,[],False,False,189000.0,€,flat,"El Pijorro, Navalcarnero",Piso en calle Mirasierra,3486-05643,,,,,,,
