propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,hasLift,exterior,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107801143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/36/6f/1350754420.webp,GZG-17022025,25,263000.0,flat,sale,85.0,3,1,avenida de la Constitución,Madrid,Torrejón de Ardoz,Noreste,es,40.4612736,-3.4567636,False,https://www.idealista.com/inmueble/107801143/,"VOhome Torrejón de Ardoz pone a la venta tu nuevo hogar en Torrejón de Ardoz! Este luminoso y acogedor piso de 85 m², es la opción perfecta para quienes buscan comodidad y estilo en una ubicación ideal en el noreste de la ciudad. Actualmente señalizado La vivienda cuenta con 3 dormitorios amplios, uno de ellos con terraza, este espacio se adapta a tus necesidades, ya sea para una familia o para quienes desean tener un despacho en casa. El baño, bien distribuido, ofrece funcionalidad y confort. La cocina está completamente equipada, lista para que des rienda suelta a tu creatividad culinaria.  Además tiene un espacioso salón con salida a una estupenda terraza donde disfrutaras de tu tiempo al aire libre, perfecta para relajarte o compartir momentos con amigos y familiares. El piso es exterior y cuenta con ventanas climalit que permiten la entrada de luz natural, creando un ambiente acogedor y luminoso. La pintura lisa y el suelo de tarima añaden un toque moderno y elegante a cada rincón. Disfruta de la calidez del aire acondicionado y la calefacción eléctrica individual, garantizando un ambiente agradable durante todo el año.   La finca cuenta con ascensor y con un acceso adaptado para personas con movilidad reducida, lo que la convierte en una opción inclusiva.   La seguridad está garantizada con una cámara de seguridad y vigilancia 24 horas, brindándote tranquilidad en todo momento. La zona cuenta con supermercado Mercadona, Colegio Público La Zarzuela, Escuela infantil Juan Sin Miedo, Parque Zarzuela, Hospital Universitario de Torrejón, próximo a Cercanías Renfe Soto del Henares, paradas de autobuses y comunicación directa con la A-2, Alcalá de Henares y Madrid. Póngase en contacto con VOhome Propiedades para solicitar una visita o cualquier tipo de información sobre éste o cualquiera de nuestros inmuebles y servicios. Ponemos a su entera disposición el servicio de Departamento Financiero. Dicho departamento le podrá gestionar su hipoteca con las mejores condiciones del mercado, le gestionará la tasación y se encargará de organizar la firma de su operación. ""Te financiamos tu vivienda hasta el 100% del valor de compraventa. (Según perfil) Le informamos que contamos con servicios propios y externalizados que se encargan de reformas y decoración. Ellos podrán realizar los presupuestos que necesite sin ningún tipo de compromiso. ¡No dude en llamarnos! También puede contactarnos en nuestra oficina de calle Hospital, 26, al  Le atenderemos con mucho gusto.",True,good,False,3094.0,False,False,False,False,[],False,False,263000.0,€,flat,,"Noreste, Torrejón de Ardoz",Piso en avenida de la Constitución,Destacado,3,True,True,,,,,,,
108380343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/a0/ce/1342653179.webp,"Reformado, ubicación excelente",18,179000.0,studio,sale,27.0,0,1,calle de Juanelo,Madrid,Madrid,Centro,es,40.4098109,-3.7048467,False,https://www.idealista.com/inmueble/108380343/,"Estás en busca de un apartamento con carácter en pleno centro de Madrid? Te ofrécenos ésta joya.. . ideal como primera vivienda o como inversión para alquiler en una de las zonas más demandadas y con mayor rentabilidad de Madrid.  Acogedor estudio /24m2, útiles, Interior en Calle Juanelo totalmente reformado. Distribuido en recibidor, cocina, salón-dormitorio, y baño,  El salón-dormitorio dispone de armarios de gran capacidad de almacenaje, Cocina equipada al detalle con lavadora, microondas, frigorífico, vitrocerámica, lavavajillas recibidor, baño con plato ducha. Con posibilidad de poner una cama fija, transformándolo en un piso de 1 habitación. Ideal para quienes buscan optimizar el espacio y ganar privacidad sin renunciar a una ubicación excelente. Ubicado a tan solo unos pasos de la Plaza Cascorro (eje principal, cultural y turístico del Barrio La Latina Es una plaza muy animada, y en sus alrededores encontramos un buen número de supermercados, bares, restaurantes y teatros. A menos de diez minutos de paseo desde la Puerta del Sol y los museos más importantes de Madrid Centro. No te pierdas esta gran oportunidad de que sea este tu Piso! Ven a visitarlo!",False,good,False,6630.0,False,False,False,False,[],False,False,179000.0,€,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle de Juanelo,Destacado,1,False,False,Lavapiés-Embajadores,,,185000.0,6000.0,3.0,
108688850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/60/1c/1352204554.webp,RP762025139745,50,319900.0,flat,sale,65.0,2,2,calle Amos de Escalante,Madrid,Madrid,Ciudad Lineal,es,40.4328771,-3.643222,False,https://www.idealista.com/inmueble/108688850/,"Si creías que lo habías visto todo en Pueblo Nuevo… prepárate para quedarte boquiabierto. Esta vivienda no es un piso cualquiera. De hecho, ni siquiera empezó siendo piso: era un local, sí, como lo oyes. Pero ahora… ahora es un espectáculo de vivienda que no dejaría indiferente ni a un diseñador de interiores nórdico con criterio afilado. ¿Los datos? 65m² según catastro, pero cuidado… aquí los metros cunden como si fueran premium. Techos de 3 metros de altura (sí, sí, como una galería de arte), ventanales gigantescos que dejan entrar luz a raudales y esa sensación de espacio que solo tienen los lugares con alma. Entrar en esta casa es como entrar en una revista de decoración, pero en versión real y habitable. El salón, el comedor y la cocina están integrados en un espacio abierto. Y en medio de ese escenario, una mesa de pino hecha a medida, tan espectacular que debería tener su propio Instagram. La cocina es de esas que te hacen querer cocinar (aunque solo sepas hacer tostadas). Pura inspiración. La distribución sigue con dos dormitorios, ambos dobles (nada de “camarote con cama de 80”), y con armarios empotrados que te van a permitir esconder desde los abrigos de invierno hasta la tabla de paddle surf. Uno de ellos es suite, con su baño privado, para que te sientas como en un hotel boutique… pero en tu propia casa. ¿Y qué me dices de la ubicación? Pueblo Nuevo, en pleno distrito de Ciudad Lineal, es ese barrio que lo tiene todo: tranquilidad, vida de barrio de la buena, y conexión total con el resto de Madrid. Tienes el metro a tiro de piedra (L2, L5, L7), comercios de toda la vida, panaderías artesanas que huelen a gloria y hasta parques para respirar un poco y que te dé el aire (que nunca viene mal). Aquí no compras solo una casa. Compras un pedazo de transformación arquitectónica con personalidad, estilo, y sobre todo, con flow. Un espacio donde cada detalle tiene sentido y cada rincón te grita: “¡Vívelo! ” Así que si estás cansado de ver pisos “correctos”, “reformados” y “con mucho potencial” (ese eufemismo…), este es tu lugar. Ven a verlo, respira ese ambiente, siente la luz entrar por los ventanales y dime si no es exactamente lo que estabas buscando.",False,good,False,4922.0,False,False,False,False,[],False,False,319900.0,€,flat,,"Pueblo Nuevo, Madrid",Piso en calle Amos de Escalante,Destacado,bj,False,True,Pueblo Nuevo,,,,,,
106808893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/47/60/1294794421.webp,,32,3200000.0,chalet,sale,450.0,7,2,calle de San Telmo,Madrid,Madrid,Chamartín,es,40.4644798,-3.6761303,False,https://www.idealista.com/inmueble/106808893/,"Ubicada en Nueva España, distrito Chamartín, una de las mejores zonas de Madrid y más cotizadas. Esta propiedad compuesta de 4 plantas le brinda una oportunidad única para que sea su vivienda de lujo. Tiene excelentes calidades de suelo y carpintería interior. Aunque se necesita una renovación en otros aspectos de la casa, que a la vez le ofrece la oportunidad de adecuarlo a su gusto y necesidades. La distribución de las estancias es la siguiente: Planta baja, con salón comedor, dos habitaciones amplias y muy luminosas, cocina y cuarto de calderas, salida a patio y aparcamiento de vehículos. Planta primera, consta de tres habitaciones dobles y un baño Planta segunda, con tres habitaciones, un baño. Planta tercera o buhardilla, diáfana en su mayor parte, una habitación y un baño- En resumen, una oportunidad inmejorable de tener su hogar en una exquisita zona de Madrid, tranquila y que goza de una categoría única.",False,good,False,7111.0,False,False,False,False,[],False,False,3200000.0,€,chalet,terracedHouse,"Nueva España, Madrid",Chalet adosado en calle de San Telmo,Destacado,,,,Nueva España,True,True,,,,
108509574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/25/8e/1347030380.webp,RP2312025138970,27,310000.0,flat,sale,127.0,4,2,avenida Juan de Austria,Madrid,Alcalá de Henares,Juan de Austria,es,40.4861364,-3.3507609,False,https://www.idealista.com/inmueble/108509574/,"Redpiso te ofrece esta vivienda ubicada en la Avda. Juan de Austria. Finca con ascensor. ¡Muy luminosa! Consta de 4 dormitorios, amplio salón, cocina con tendedero, 2 baños completos y terraza Dispone de calefacción y aire acondicionado. Rodeada de todo tipo de servicios y bien comunicada con transporte publico (Renfe cercanías, líneas de autobuses) y rápido acceso a las principales carreteras de la ciudad. Consulta sin compromiso. Disponemos de asesoramiento gratuito con nuestro departamento financiero Dcredit.",False,good,False,2441.0,False,False,False,False,[],False,False,310000.0,€,flat,,"Juan de Austria, Alcalá de Henares",Piso en avenida Juan de Austria,Destacado,7,True,True,,,,,,,
108618515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/37/14/1350113132.webp,,26,220000.0,studio,sale,35.0,0,1,calle del Salitre,Madrid,Madrid,Centro,es,40.4070498,-3.7003122,False,https://www.idealista.com/inmueble/108618515/,"ENGLISH SPOKEN! IDEAL INVERSORES! MAGNÍFICA OPORTUNIDAD EN El CORAZÓN DE LAVAPIES! Estupendo estudio en una de las zonas más de moda de la capital.  Cuenta con salón, habitación, cocina amueblada con electrodomésticos, baño con ventana y zona de almacenaje. Vivienda de techos altos y reformado con buenas calidades Lavapies es un barrio mágnifico, concurrido y multicultural con calles medievales en cuesta llenas de restaurantes y centros culturales con exposiciones. Además, encontrarás colegios y comercios cercanos, así como paradas de autobuses EMT cercanas. El acceso al transporte público es muy cómodo, ya que cuenta con las estaciones de metro Quevedo (L3) poca distancia. Si estas interesado no dudes en solicitar más información o concretar una cita previa.",True,good,False,6286.0,False,False,False,False,[],False,False,220000.0,€,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle del Salitre,Destacado,2,True,False,Lavapiés-Embajadores,,,240000.0,20000.0,8.0,
106014151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/a3/5c/1270056014.webp,CA24,22,650000.0,chalet,sale,217.0,3,3,alamo,Madrid,Arroyomolinos,Urbanización Mediterráneo,es,40.2741187,-3.9127783,False,https://www.idealista.com/inmueble/106014151/,"¡Oportunidad única en el corazón de Arroyomolinos! Este chalet independiente y de esquina con una amplia parcela en pleno centro del pueblo, GRAN OCASION EN EL CUAL DISPONE DE MÚLTIPLES POSIBILIDADES DE CONSTRUIR TU PROPIO CHALET A TU MEDIDA. Actualmente el chalet, se encuentra en una parcela de 1010 metros cuadrados y ofrece 217 metros cuadrados de vivienda. La planta superior cuenta con 3 dormitorios, 2 baños completos, una cocina independiente totalmente amueblada y un amplio salón-comedor. En la planta inferior, encontrarás 4 estancias muy amplias con capacidad para 4 vehículos familiares, ideales para convertir en espacios adicionales según tus necesidades. La propiedad dispone de calefacción individual de gasoil y una bomba de frío/calor para asegurar tu confort durante todo el año. Además, disfrutarás de una terraza, un balcón, armarios empotrados y un trastero que proporciona espacio extra para almacenamiento. Aunque es una vivienda de segunda mano y puede necesitar algunas reformas, su enorme potencial es innegable. Ubicada en una excelente zona con parques, polideportivo y zonas de juegos, esta casa ofrece un entorno perfecto para familias. El acceso a la A-5 está a menos de 4 minutos, facilitando la conexión con Madrid y otras localidades cercanas. No pierdas la oportunidad de vivir en una casa espaciosa y bien situada en Arroyomolinos. ¡Ven a conocerla y hazla tuya!",False,renew,False,2995.0,False,False,False,False,[],False,False,650000.0,€,chalet,independantHouse,"Urbanización Mediterráneo, Arroyomolinos",Casa independiente en alamo,Destacado,,,,,True,True,,,,
107982720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/16/81/1330268622.webp,,65,749000.0,chalet,sale,290.0,4,3,avenida del Vaillo,Madrid,Villaviciosa de Odón,Centro,es,40.3636564,-3.9119349,False,https://www.idealista.com/inmueble/107982720/,"SEFIDON Inmobiliaria vende este espectacular pareado en Villaviciosa de Odón en casco urbano. La vivienda, muy luminosa, se encuentra en una parcela privada de 300m2, con un espacio libre para jardín de más de 170m2. Dispone de jardín delantero y trasero con un gran porche cubierto y cerrado y acceso directo al garaje. La vivienda interiormente se distribuye de la siguiente manera: En planta baja, tenemos un distribuidor que da a una bonita escalera abierta de diseño, un amplio y luminoso salón-comedor con chimenea, una terraza cubierta y cerrada de 20m2, un aseo muy amplio y con luz natural, una cocina totalmente equipada y un armario ropero. En la 1ª Planta: con una superficie de 85m2, tenemos el dormitorio principal en suite con su cuarto de baño incorporado, 2 dormitorios dobles y 1 individual y un baño completo para compartir las 3 habitaciones. Todos los baños de la casa cuentan con iluminación y ventilación natural. Solarium-Buhardilla: Zona diáfana de terraza-solarium de 21m2 con césped artificial y bonitas vistas dónde poder disfrutar con total privacidad.  Planta Sótano: 80m2 de planta destinados a cuarto de lavado, trastero amplio con baldas de almacenaje y garaje amplio, con puertas automáticas, también con estanterías de almacenaje. Salida directa al jardín. Posibilidad de transformar en habitación con baño. Jardín privado en 3 lados de la casa con una zona de jardín trasero de 90m2. Vivienda muy bien conservada, con aire acondicionado en salón, terraza cubierta y dormitorio principal. Buenas calidades.  Muy buena ubicación, en pleno casco urbano, con transporte público a 1 minuto andando, Ayuntamiento, Centro de Salud, supermercados, farmacia, restaurantes.. . a menos de 5 minutos andando. Buenas comunicaciones y cerca de colegios y Universidad Europea.",False,good,False,2583.0,False,False,False,False,[],False,False,749000.0,€,chalet,semidetachedHouse,"Centro, Villaviciosa de Odón",Chalet pareado en avenida del Vaillo,Destacado,,,,,True,True,,,,
108625456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/fe/d0/1350313149.webp,RP502025139475,12,217500.0,flat,sale,67.0,3,1,calle de Puentelarra,Madrid,Madrid,Villa de Vallecas,es,40.379435,-3.6095144,False,https://www.idealista.com/inmueble/108625456/,"VIVIENDA POTENCIAL PARA INVERSORES! ¡Esta es tu oportunidad! Ponemos a la venta una vivienda con inquilino solvente y contrato en vigor, lo que te garantiza una rentabilidad e ingresos pasivos desde el momento de la adquisición. La vivienda se encuentra en perfecto estado y cuenta con un amplio salón, cocina equipada con electrodomésticos nuevos, 3 dormitorios con armarios empotrados, 1 baño completo con plato de ducha, y el edificio tiene ascensor. La ubicación es perfecta ya que puedes encontrar todo tipo de comercios, supermercados, cafeterías y colegios. Con muy buenas comunicaciones, metro cercano, estación La Gavia (línea 1), y líneas de autobús 145, 63 y 58, además de la estación de rende de Santa Eugenia Beneficios al comprar la vivienda: Rentabilidad inmediata: Olvídate de buscar inquilinos, desde el primer momento contarás con el pago del alquiler y seguro de alquiler. Gestión simplificada: Ya tienes un contrato de arrendamiento vigente y con inquilinos de buen perfil económico. Potencial de revalorización: Santa Eugenia es un barrio en constante crecimiento y con una ubicación privilegiada, por lo que las propiedades se revalorizan con el tiempo. Esta propiedad es ideal para inversores que buscan: - Un activo que genere ingresos pasivos de forma segura. - Minimizar los riesgos al invertir. - Una inversión llave en mano con un rendimiento atractivo. No dejes pasar esta oportunidad. ¡Contáctanos hoy mismo para recibir más información y concertar una visita!",False,good,False,3246.0,False,False,False,False,[],False,False,217500.0,€,flat,,"Santa Eugenia, Madrid",Piso en calle de Puentelarra,Destacado,1,True,False,Santa Eugenia,,,,,,
108631815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/28/cb/1350498511.webp,,43,1950000.0,chalet,sale,228.0,4,3,calle de Aizgorri,Madrid,Madrid,Barrio de Salamanca,es,40.421375,-3.6671492,False,https://www.idealista.com/inmueble/108631815/,"De Rojas servicios inmobiliarios tiene a su disposición inmueble ubicado en el barrio de Salamanca-Fuente El Berro. Casa independiente de 4 plantas con gran potencial en ubicación privilegiada Se vende casa o chalet independiente de 228 m² construidos (200 m² útiles), distribuida en cuatro plantas sobre una parcela de 140 m². Una vivienda con gran versatilidad, perfecta para familias o como proyecto de reforma con múltiples posibilidades. Distribución por plantas: Planta principal: Al acceder a la vivienda, encontramos un amplio hall de entrada que conecta con los espacios principales de esta planta. A mano derecha, una habitación multifuncional que puede utilizarse como dormitorio, despacho o sala de estar. Seguido, un acogedor salón que comunica con otro salón adicional, ideal como zona de descanso o comedor. También dispone de un aseo de cortesía. Planta baja: Bajando por las escaleras se accede a una cocina con dos ventanas al patio, lo que garantiza buena luz y ventilación. Esta planta también cuenta con un dormitorio adicional, un aseo y un práctico cuarto despensa perfecto para almacenamiento o lavandería. Segunda planta: Aquí se ubican dos dormitorios amplios, ambos equipados con aire acondicionado. Un pequeño hall con dos grandes ventanales aporta mucha luminosidad y puede funcionar como zona de lectura o descanso. En esta planta también hay un baño completo independiente y un gran armario empotrado en el pasillo con gran capacidad de almacenaje. Planta superior (altillo/buhardilla): La vivienda se completa con un altillo de grandes dimensiones, que puede destinarse a buhardilla, estudio, sala de juegos o dormitorio adicional, según las necesidades. Detalles a destacar: Todas las estancias cuentan con ventanas, lo que proporciona excelente luz natural y ventilación en toda la vivienda. Aire acondicionado en dos de los dormitorios. Gran capacidad de almacenaje Dos patios en planta baja con mucha luz. Ideal para personalizar y reformar según tus gustos. No dude en concertar una cita con nosotros. EN UNOS DÌAS SUBIREMOS REPORTAJE FOTOGRÁFICO.",True,renew,False,8553.0,False,False,True,False,[],False,False,1950000.0,€,chalet,independantHouse,"Fuente del Berro, Madrid",Casa independiente en calle de Aizgorri,Destacado,,,,Fuente del Berro,True,True,,,,
