propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108916346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/c3/ba/1358847198.webp,11276,12,360000.0,flat,sale,68.0,3,1,CL ALIGUSTRE,Madrid,Madrid,Tetuán,es,40.4670056,-3.7026076,False,https://www.idealista.com/inmueble/108916346/,"PISO CON TERRAZA, para reformar, con 3 dormitorios, salón comedor, cocina y baño con ventana, no dispone de ascensor, pero es un primero, suelos de parqué, calefacción de gas natural, poca comunidad. Cerca del Paseo de la Dirección y del parque Rodríguez Sahagún y de las Torres Axa y Torres Skyline. Excelente comunicación con metro Tetuán, Cuzco y Plaza Castilla y, autobuses el ( 49, 124 y N 23 ) y rápido acceso a la M 30 y M 40. M.  Rodeado de servicios como hospitales, centro de salud, Mercado Tetuán, Supermercados como Mercadona en Plaza La Remonta, colegios y diferentes centros educativos y de ocio. No lo dude y llámeme para mas información y agendar una visita!",False,good,False,5294.0,False,False,False,False,[],False,False,360000.0,€,,,flat,,"Valdeacederas, Madrid",Piso en Cl Aligustre,1,True,Valdeacederas,False,,
108396418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/02/5d/1344409775.webp,2110/21100022/324,33,231000.0,flat,sale,48.0,2,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,40.4624414,-3.7015001,False,https://www.idealista.com/inmueble/108396418/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdeacederas, Tetuan (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Tetuan y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Robledo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 10 supermercados, 8 bancos, una lavandería, una oficina de correos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Tunel Marques de Viana - Sor Angela de la Cruz. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 25/04/2029 Renta mensual actual: 871€ Rentabilidad estimada: 4.5% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,4813.0,True,False,True,False,[],False,False,231000.0,€,,,flat,,"Valdeacederas, Madrid",Piso,1,True,Valdeacederas,True,,
108370068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/49/df/1342076608.webp,,8,750000.0,flat,sale,89.0,2,2,"Juan de Vera, 13",Madrid,Madrid,Arganzuela,es,40.396215,-3.6930325,True,https://www.idealista.com/obra-nueva/108370068/,"¡Tu hogar perfecto en el corazón de Madrid! Bienvenido a tu nuevo hogar en una de las zonas más tranquilas y familiares de Delicias. Desde Lasabia Living, presentamos nuestra exclusiva promoción de Obra Nueva, con 65 impresionantes viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y calidad de vida. Un concepto de diseño propio de Lasabia Living, que apuesta por la calidez del hogar, la calidad de la materialidad, la iluminación natural con grandes ventanales y la funcionalidad de espacios para crear viviendas que cumplirán con todas tus necesidades. Características principales: -Viviendas luminosas y funcionales con acabados de calidad, muchas de ellas con terrazas privativas. -Áticos con impresionantes terrazas. -Piscina y solarium en la azotea con espectaculares vistas para disfrutar de momentos de relax y diversión en familia. -Garaje privado para tu comodidad y seguridad. -Gimnasio equipado con varias zonas para mantenerte en forma sin salir de casa. -Amplio lobby de acceso con espacio de co-working y patios ajardinados comunes creando pequeños oasis verdes. -Trastero incluido para almacenamiento adicional. Ubicación privilegiada: Dentro del cada vez más cotizado Barrio de Delicias y situada en una zona tranquila y apacible, nuestra promoción ofrece el equilibrio perfecto entre la vida urbana y la serenidad familiar. Con excelentes conexiones de transporte público y cercanía a parques, colegios y servicios básicos, aquí encontrarás todo lo que necesitas para disfrutar de una vida plena y confortable. ¡No pierdas la oportunidad de formar parte de esta exclusiva comunidad! Contacta con nosotros y reserva una visita para poder conocer todos los detalles de tu futuro hogar.",False,,True,8427.0,True,False,False,False,[],False,False,750000.0,€,True,True,flat,,"Delicias, Madrid","Piso en Juan de Vera, 13",6,True,Delicias,True,False,
108446041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/a7/8a/1345309134.webp,2201/22010058/6,30,148500.0,duplex,sale,58.0,1,1,Fuentebella-San Felix-El Leguario,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,40.2322784,-3.7761874,False,https://www.idealista.com/inmueble/108446041/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente dúplex de 1 dormitorio y 1 baño. Se encuentra en la planta baja de un edificio residencial.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Fuentebella San Felix El Leguario, Noroeste de Parla. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Bulevar Sur y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, la farmacia más cercana se encuentra a 150 metros. Además, a menos de 500 metros también puedes encontrar 2 bancos, 3 comisarías de policía.  La zona cuenta con una amplia oferta de entretenimiento con 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia de Toledo, Calle Real y la Viario de Ronda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 12/03/2032 Renta mensual actual: 800€ Rentabilidad estimada: 6.5% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,2560.0,True,False,True,False,[],False,False,148500.0,€,,,flat,duplex,"Fuentebella-San Felix-El Leguario, Parla",Dúplex,bj,True,,False,,
108909227,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/23/1a/1358619657.webp,PPOlivarCalvario_579,12,579000.0,flat,sale,125.0,3,2,calle del Calvario,Madrid,Madrid,Centro,es,40.4108743,-3.7030084,False,https://www.idealista.com/inmueble/108909227/,"¡ES UN TERCERO EXTERIOR SIN ASCENSOR! Se vende este LUMINOSO TERCERO EXTERIOR CASI A ESTRENAR en pleno Centro de Madrid. Este amplio y acogedor piso destaca por su original distribución de 3 luminosas habitaciones, 2 baños, cocina semiamericana y un amplísimo y luminoso salón-comedor. Situado en la zona noble de Lavapiés. Muy bien comunicado por bus y metro. Muy próximo a todo tipo de servicios. ¡No dejes pasar esta oportunidad de vivir en una de las zonas más icónicas y en revalorización de Madrid! Para más información, no dudes en llamarnos. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! En Inmobiliaria HAM buscamos siempre un acuerdo en que ambas partes queden contentas y podamos establecer relaciones duraderas con todos nuestros clientes. Experiencia real de años gestionando inmuebles, trabajo transparente y serio. Tratamos a todas las personas con la debida educación. Si podemos ayudarle en algo consulte sin compromiso, nos adaptamos a sus necesidades y si no podemos ayudarle se lo vamos a decir. BIENVENIDO A LA DIFERENCIA.",False,good,False,4632.0,False,False,False,False,[],False,False,579000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Calvario,3,True,Lavapiés-Embajadores,False,,
108445899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/f6/3c/1345107641.webp,2201/22010031/3,58,298500.0,flat,sale,118.0,4,2,Getafe Centro,Madrid,Getafe,Getafe Centro,es,40.3054241,-3.7282864,False,https://www.idealista.com/inmueble/108445899/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 4 dormitorios y 2 baños. Se encuentra en la planta 1 de un edificio residencial y cuenta con terraza.  La vivienda se distribuye en 4 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Centro - San Isidro, Noreste de Getafe. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Juan de la Cierva y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Av. General Palacio - Capellanes y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 310 metros, la farmacia más cercana se encuentra a 170 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 6 bancos, 2 oficinas de correos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 4 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-45, Avenida del Museo y la Avenida de la Libertad. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 08/03/2030 Renta mensual actual: 1.211€ Rentabilidad estimada: 4.9% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,2530.0,True,False,True,False,[],False,False,298500.0,€,,,flat,,"Getafe Centro, Getafe",Piso,1,True,,False,,
103246326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/44/da/1352430579.webp,199-12,12,539800.0,chalet,sale,347.0,3,3,calle Denébola s/n,Madrid,Móstoles,Sur,es,40.3113574,-3.8513404,True,https://www.idealista.com/obra-nueva/103246326/,"Diverso Móstoles | Chalets de 3 y 4 dormitorios con jardín privado, en régimen de cooperativa, ¡Obras iniciadas!  Descubre Diverso Móstoles, una nueva promoción de chalets adosados de 3 y 4 dormitorios, diseñados para ofrecer el máximo confort y calidad de vida.  Viviendas espaciosas, luminosas, aerotermia y con jardín privado.  El proyecto está ubicado en una zona tranquila y bien comunicada de Móstoles. Estas viviendas destacan por su excelente distribución, amplitud de estancias y calidades pensadas para tu bienestar. En el entorno encontrarás todos los servicios necesarios para el día a día: centros educativos como el Instituto Juan Gris, supermercados, zonas verdes, instalaciones deportivas, transporte público y acceso rápido a vías principales.  Contacta ahora y forma parte del proyecto Diverso Móstoles. ¡Las viviendas son limitadas!",False,newdevelopment,True,1556.0,True,False,False,False,[],False,False,539800.0,€,True,True,chalet,semidetachedHouse,"Sur, Móstoles",Chalet pareado en calle Denébola s/n,,,,,False,
107623019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/e8/4f/1317911334.webp,W-02YFBB,27,1050000.0,penthouse,sale,213.0,3,2,calle del Valle del Silencio,Madrid,Madrid,Moncloa,es,40.4683654,-3.714832,False,https://www.idealista.com/inmueble/107623019/,"Espectacular ático dúplex con gran terraza en Valdezarza Engel & Völkers, inmobiliaria de lujo en Madrid, presenta este espectacular ático dúplex con una impresionante terraza de 49 m² y vistas privilegiadas a las icónicas Torres. Con una superficie de 213 m² construidos, esta exclusiva propiedad, construida en 2017, se encuentra en un estado impecable, ofreciendo un diseño moderno y funcional que maximiza la luz natural en cada estancia.  Ubicada en una exclusiva residencia que dispone de piscina, gimnasio y servicio de portería, esta vivienda garantiza confort y exclusividad. Al acceder a la propiedad, un elegante recibidor da paso a un amplio y luminoso salón-comedor, perfectamente integrado con una cocina de diseño equipada con electrodomésticos de alta gama. Los grandes ventanales inundan el espacio de luz y permiten disfrutar de vistas panorámicas únicas.  La joya de esta propiedad es su magnífica terraza de 49 m², un oasis privado ideal para relajarse. Gracias a sus amplios ventanales, toda la vivienda disfruta de una luz excepcional. La zona de descanso incluye un elegante dormitorio principal con vestidor y baño en suite, dos dormitorios dobles, un segundo baño completo y un despacho versátil. Se vende con inquilinos, cuyo contrato está vigente hasta 2028. La propiedad se ubica en Valdezarza, zona tranquila y residencial del noroeste de Madrid, caracterizada por su entorno verde y excelentes conexiones con el centro de la ciudad. Este barrio, perteneciente al distrito de Moncloa-Aravaca, destaca por su proximidad a amplias zonas ajardinadas, como el Parque Dehesa de la Villa, un auténtico pulmón verde ideal para paseos y actividades al aire libre. Además, cuenta con una completa oferta de servicios, incluyendo colegios, supermercados, centros deportivos y sanitarios, lo que lo convierte en un entorno perfecto tanto para familias como para profesionales que buscan tranquilidad sin renunciar a la comodidad. A tan solo 5 minutos en coche de Paseo de la Castellana, la zona ofrece una excelente conectividad. Valdezarza dispone de acceso a la línea 7 de metro y diversas líneas de autobús, facilitando la conexión con otras áreas de Madrid. Asimismo, su cercanía a la M-30 y la A-6 permite un rápido acceso a las principales vías de la ciudad, garantizando desplazamientos ágiles hacia el centro y otros puntos clave de la capital.",True,good,False,4930.0,False,False,True,False,[],False,False,1050000.0,€,True,False,flat,penthouse,"Valdezarza, Madrid",Ático en calle del Valle del Silencio,4,True,Valdezarza,True,,30000.0
108590016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,2ºA,4,548432.0,flat,sale,110.0,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108590016/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,newdevelopment,True,4986.0,True,False,False,False,[],False,False,548432.0,€,True,True,flat,,"Casco Antiguo, Leganés","Piso en calle El Charco, 37",2,True,Casco Antiguo,True,False,
108445719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/d0/dc/1345100333.webp,2110/21100022/233,34,229000.0,flat,sale,74.0,2,1,Barrio Aluche,Madrid,Madrid,Latina,es,40.3878941,-3.757798,False,https://www.idealista.com/inmueble/108445719/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 5 de un edificio residencial y cuenta con terraza.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Aluche, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Aluche y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Intercambiador de Aluche y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 520 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, 2 lavanderías, 3 comisarías de policía.  La zona cuenta con una amplia oferta de entretenimiento con 2 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Avenida de los Poblados y la Calle de Joaquin Turina. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 02/05/2030 Renta mensual actual: 957€ Rentabilidad estimada: 5.0% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,3095.0,True,False,True,False,[],False,False,229000.0,€,,,flat,,"Aluche, Madrid",Piso,5,True,Aluche,False,,
108445794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/57/cf/1345103662.webp,2110/21100022/155,27,264000.0,flat,sale,63.0,2,1,Barrio Ventilla-Almenara,Madrid,Madrid,Tetuán,es,40.472399,-3.7014558,False,https://www.idealista.com/inmueble/108445794/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 3 de un edificio residencial y cuenta con armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Ventilla - Almenara, Tetuan (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Ventilla y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Avenida de Asturias-Pinos Baja y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 710 metros, el hospital más cercano se encuentra a 560 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 8 supermercados, 3 bancos, una lavandería, una comisaría de policía, una estación de bomberos.  La zona cuenta con una amplia oferta de entretenimiento con 2 teatros, 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Avenida de Asturias. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 01/01/2032 Renta mensual actual: 1.125€ Rentabilidad estimada: 5.1% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,4190.0,True,False,True,False,[],False,False,264000.0,€,,,flat,,"Ventilla-Almenara, Madrid",Piso,3,True,Ventilla-Almenara,False,,
108445637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/b2/86/1345096998.webp,2110/21100022/336,37,379500.0,flat,sale,74.0,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4105564,-3.7038472,False,https://www.idealista.com/inmueble/108445637/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 1 dormitorio y 1 baño. Se encuentra en la planta 3 de un edificio residencial.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Lavapies - Embajadores, Centro (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Lavapies y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Lavapies y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 12 supermercados, 7 bancos, 5 lavanderías, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 2 bibliotecas, 2 cines, 15 teatros, 2 gimnasios, un parque, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 8 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Ronda de Valencia y la Paseo de las Acacias. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 23/01/2029 Renta mensual actual: 886€ Rentabilidad estimada: 2.8% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,5128.0,True,False,True,False,[],False,False,379500.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,3,True,Lavapiés-Embajadores,False,,
108445744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/35/fd/1345103386.webp,2110/21100022/132,30,198000.0,duplex,sale,63.0,1,2,Barrio Lucero,Madrid,Madrid,Latina,es,40.4009424,-3.7488848,False,https://www.idealista.com/inmueble/108445744/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente dúplex de 1 dormitorio y 2 baños. Se encuentra en la planta baja de un edificio residencial.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Lucero, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Laguna y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Sepulveda-Cebreros y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 150 metros, existen 3 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 5 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 28 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Paseo de Extremadura y la Calle de la Alhambra. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 12/11/2031 Renta mensual actual: 860€ Rentabilidad estimada: 5.2% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,3143.0,True,False,True,False,[],False,False,198000.0,€,,,flat,duplex,"Lucero, Madrid",Dúplex,bj,False,Lucero,False,,
