propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109042278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/5f/51/1362473669.webp,VIVEXROB023,71,,410000.0,chalet,sale,222.0,,5,3,Robledo de Chavela,Madrid,Robledo de Chavela,,es,,40.5031743,-4.2306497,False,https://www.idealista.com/inmueble/109042278/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! ✨ Exclusivo Chalet en Robledo de Chavela – 2 viviendas en 1 ✨ � Vivienda única de 222 m² útiles en parcela con jardín privado, ideal para familias numerosas o quienes buscan amplitud y versatilidad. Se trata de dos viviendas unidas, con entradas independientes y gran comodidad en la distribución. � Distribución: Planta 0 (entrada independiente): •�️ Salón amplio •�️ 2 Dormitorios (uno con baño en suite) •� 2 Baños completos Planta 1: •� Cocina equipada •�️ Salón con chimenea y salida a terraza •�️ 2 Dormitorios (uno con baño en suite) •� 2 Baños completos � Características principales: •� 222 m² útiles •�️ 5 Habitaciones •� 4 Baños •� Chimenea •� Solárium •� Armarios empotrados •� Trastero + Sótano •�️ Salida de humos � Equipamiento y extras: •� Jardín privado •� Piscina comunitaria •� Garaje + Parking no numerado •� Calefacción y agua individual de gasóleo •� Cocina totalmente equipada •� Vivienda amueblada � Ubicado en Robledo de Chavela, en un entorno natural y tranquilo, perfecto para desconectar sin renunciar a la comodidad. Ubicado en el casco urbano a 5 minutos andando de colegio, instituto, y servicios como supermercados, farmacia y a 5 minutos de la plaza de España de Robledo de Chavela. ¡Increíble ubicación en esta maravillosa zona de Madrid! ⚡ Un hogar versátil, espacioso y con múltiples posibilidades para disfrutar en familia. � ¡No pierda la oportunidad y venga a visitarla, le encantará! CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria �AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 MADRID � PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO DE ALARCÓN 28223 MADRID � AVDA. DE LA VERA 65 VILLANUEVA DE LA VERA 10470 CÁCERES � CALLE DE LOS OLIVOS 8 ROBLEDO DE CHAVELA 28294 MADRID [IW].",True,good,False,,1847.0,True,False,True,False,[],False,False,410000.0,€,chalet,Robledo de Chavela,Casa independiente,,,independantHouse,,,,,
107831754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/7f/e4/1366656920.webp,3486-05631,43,,540000.0,chalet,sale,174.0,,4,2,calle Peña del Rayo,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,,40.49161,-4.0346891,False,https://www.idealista.com/inmueble/107831754/,"¡Bienvenido a tu nuevo hogar en la Urbanización JARABELTRAN de Valdemorillo! Este impresionante chalet independiente está situado en una de las zonas más tranquilas y codiciadas de Valdemorillo. Con una parcela allanada de 1.191 m² esta propiedad ofrece un espacio perfecto para la vida al aire libre. La moderna construcción de 174 m² distribuidos únicamente en una sola planta, optimizando cada rincón para ofrecerte comodidad y elegancia. La vivienda cuenta con un salón-comedor de grandes dimensiones y totalmente rectangular, para poder decorar y amueblar de infinitas maneras, incluso tiene opciones de poder unificarlo con la funcional cocina en ""L"", con muebles prácticamente nuevos, gran espacio de almacenaje y zona de office, teniendo ambos salida directa al jardín. La cocina accedes al lateral de la casa, donde podrás desayunar con vistas panorámicas de la sierra y desde el salón accederás a una terraza de casi 50 m2 con vistas a la piscina, a la sierra y a Madrid.  En la misma planta incluye cuatro dormitorios dobles con amplios armarios empotrados y dos baños completos con duchas de obra. En la zona de piscina, la cual está totalmente en pleno funcionamiento, con ducha, podremos disfrutar de otra terraza absorbida por la fachada para aportar sombra y frescor y disfrutar de todas las épocas del año. En esta terraza disponemos de otra sala, ahora usada como trastero de jardín, pero con posibles usos como cambiador, baño, etc. Además, la vivienda cuenta con calefacción individual de Gas natural. Todo esto, junto con su excelente estado de conservación ya que es una construcción del año 2016 y orientación norte-sur, hacen de este chalet una oportunidad única. No dejes pasar esta joya inmobiliaria y contáctanos para más detalles.  ¡Tu nuevo hogar te espera!",True,good,False,,3103.0,True,False,True,False,[],False,False,540000.0,€,chalet,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en calle Peña del Rayo,,,independantHouse,,,575000.0,35000.0,6.0
103951654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/28/c1/1205252213.webp,VMO2402004,43,2,990000.0,flat,sale,239.0,True,4,3,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4341266,-3.8185765,False,https://www.idealista.com/inmueble/103951654/,"LUMINOSO PISO REFORMADO EN URBANIZACIÓN CON PISCINA. aProperties presenta piso señorial totalmente reformado con grandes calidades y diseño en Pozuelo de Alarcón. A la vivienda de 239 m2 construidos, se accede a través de un espacioso hall-distribuidor que nos conduce a importante salón con dos ambientes con grandes ventanales que dan acceso a terraza de 40m2 acondicionada para usarla en todas las estaciones del año. La cocina de 30m2 y zona de office con zona de aguas con tendero. Desde la cocina accedemos a un dormitorio con cuarto de baño completo en suite. En la zona de descanso, nos encontramos con 3 dormitorios y 2 baños completos, uno de ellos en suite y con acceso directo a la terraza. Toda la vivienda cuenta con AACC por conductos y calefacción central individualizada. La vivienda dispone de una plaza de garaje doble para dos vehículos.    La finca se encuentra ubicada en zona extraordinaria residencial en el centro de Pozuelo de Alarcón, dentro de una urbanización cerrada con vigilancia, zonas ajardinadas, dos piscinas, gimnasio y parque infantil. Próxima a colegios reconocidos como el American School, Retamar, Kensington School o British Council entre otros. Destacando los accesos rápidos a grandes vías de comunicación como son la M-40 o la carretera de la Coruña N-VI y cercanía a Centros comerciales como Hipercor, Sexta Avenida o Zielo y gran cantidad de comercios locales, tanto en pueblo como Avda. de Europa.   ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,4142.0,True,False,True,False,[],False,False,990000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso,True,True,,,,,,
108383833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/2d/57/1342493506.webp,VIVEXFRE007,55,,239000.0,chalet,sale,159.0,,4,2,Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,,es,,40.4873155,-4.1715034,False,https://www.idealista.com/inmueble/108383833/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%! ¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! LOCATIVO vende chalet independiente en Fresnedillas de la Oliva, con una ubicación privilegiada a escasos metros de la plaza del pueblo. Esta acogedora vivienda, de una sola planta y 91 m² construidos según catastro, ofrece un espacio amplio y luminoso para diseñar tu hogar ideal. Dispone de cuatro dormitorios, un baño completo con plato de ducha y un aseo adicional para mayor comodidad. El salón principal, con chimenea, invita a disfrutar de agradables veladas en familia y se conecta directamente a una terraza que abre paso al jardín, perfecto para crear tu oasis personal. La parcela de 328 m² incluye un garaje independiente de 65 m² con capacidad para dos o tres coches y un sótano o bodega en planta baja, ideal para almacenamiento o convertirlo en un espacio multiusos. La calefacción y el agua caliente funcionan mediante caldera de gasoil. La vivienda necesita reforma, lo que representa una oportunidad única para adaptarla a tus gustos y necesidades. ¡No pierdas la ocasión de vivir en el corazón de Fresnedillas de la Oliva y personalizar este encantador chalet a tu medida! CONSULTE NUESTRA PAGINA WEB TENEMOS MAS VIVIENDAS QUE NO ESTAN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELEFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELEFONO: [IW].",True,renew,False,,1503.0,True,False,True,False,[],False,False,239000.0,€,chalet,Fresnedillas de la Oliva,Casa independiente,,,independantHouse,,,,,
107322267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/9d/65/1309511530.webp,CHA2113,59,,675000.0,chalet,sale,410.0,,6,3,Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,,es,,40.4923423,-4.1600396,False,https://www.idealista.com/inmueble/107322267/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%! ¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! LOCATIVO vende chalet independiente de 410 m2 según catastro en un enclave natural único, en la localidad de Fresnedillas de la Oliva. En pleno corazón de la Sierra de Guadarrama, rodeado de montañas y aire puro, se encuentra este impresionante chalet independiente, un refugio diseñado para quienes buscan armonía, privacidad y confort. Su ubicación privilegiada ofrece vistas panorámicas impresionantes y un entorno donde la tranquilidad y la belleza natural son protagonistas. Una vivienda diseñada para el bienestar Planta principal: •Un elegante hall de entrada que da paso a una impresionante escalera de diseño. •Salón principal con techos altos, una acogedora chimenea y ventanales que inundan el espacio de luz y permiten disfrutar del paisaje en cualquier estación. •Cocina de concepto moderno, espaciosa y funcional, con acceso directo a un encantador porche cubierto, ideal para reuniones al aire libre. •Dos dormitorios amplios y luminosos, perfectos para el descanso. •Baño completo, combinando diseño y comodidad. Planta superior: •Suite principal con terraza privada, el lugar perfecto para desconectar mientras contemplas las montañas. •Vestidor amplio y un baño en suite con acabados de primera calidad. •Sala privada, ideal para un rincón de lectura o zona de relax con vistas impresionantes. Planta baja: •Espacio polivalente, ideal para zona de ocio, gimnasio o cualquier uso personalizado. •Dos dormitorios adicionales, todos exteriores y con gran entrada de luz. •Baño completo y lavadero, aportando funcionalidad y comodidad. •Acceso directo al garaje, facilitando el día a día. •Desde el garaje, acceso a un amplio trastero, ideal para almacenamiento adicional. Exterior: •Un espectacular jardín con piscina privada, donde la naturaleza se convierte en la mejor compañía. •Un cenador con barbacoa de obra, el lugar perfecto para disfrutar de comidas al aire libre rodeado de un entorno natural. •Caseta para guardar herramientas, añadiendo funcionalidad y organización al espacio exterior. � Si buscas un hogar único en plena naturaleza, esta vivienda es tu mejor opción. ¡No dejes pasar la oportunidad de conocerla! CONSULTE NUESTRA PAGINA WEB TENEMOS MAS VIVIENDAS QUE NO ESTAN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELEFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELEFONO: [IW].",True,good,False,,1646.0,True,False,True,False,[],False,False,675000.0,€,chalet,Fresnedillas de la Oliva,Casa independiente,True,True,independantHouse,,,,,
107834392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/10/f5/1325742586.webp,N10-CHM-00005,63,,1373000.0,chalet,sale,800.0,,7,6,camino Real,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.538823,-3.9308152,False,https://www.idealista.com/inmueble/107834392/,"Impresionante chalet independiente ubicado en la exclusiva urbanización Molino de la Hoz, en Las Rozas de Madrid. Con 800 m² construidos sobre una amplia parcela de 2.541 m², ofrece un sinfín de posibilidades para quienes buscan una propiedad de lujo con gran potencial. La vivienda cuenta con tres dormitorios en suite con su baño completo e hidromasaje, cuatro habitaciones con baño completo, un aseo, cocina de 25 m² y dos salones de 70 y 60 m², porches, hall, garaje con capacidad para tres coches, cochera exterior, balconadas, zona de servicio y lavandería, bodega/discoteca a nivel del jardín con capacidad para 30 personas, cenador/zona de relajación o baile, piscina, huerto ecológico, en su amplia parcela ajardinada. -El vestíbulo de entrada te invita a descubrir el salón principal y la cocina. El nivel superior alberga una de las suites de lujo de grandes dimensiones (con baño y vestidor incluidos) y tres dormitorios, también con su baño. Calefacción y aire acondicionado en todas las habitaciones (frío-calor). -La buhardilla supone una de las delicias de la casa con un espectacular salón con grandes ventanales y cocina, y una suite de lujo con vestidor y baño completo con ducha y zona de lavandería. -La planta baja alberga en el centro la impactante bodega/ discoteca, con entrada independiente y directa desde el jardín, con acondicionamiento acústico. Desde el ventanal, se puede disfrutar de las zonas ajardinadas de gran valor y muy cuidadas, además de la zona del cenador (para bailes, cenas, relajación) y zona de barbacoa. -Con acceso independiente, en el sótano damos paso al garaje interior, con capacidad para tres vehículos y una zona de lavado y plancha, así como un apartamento completo para el servicio. Molino de la Hoz es una exclusiva urbanización privada con vigilancia 24 horas, que cuenta con innumerables servicios, línea privada de autobuses y con un magnífico Club Social en el que se puede disfrutar de piscina infantil y de adultos, instalaciones deportivas, pistas de tenis y pádel, restaurante con preciosa terraza con vistas al lago, con gran parcela ajardinada y zona de columpios. Dentro de la urbanización hay dos prestigiosos colegios y una zona comercial que cuenta con centro médico, farmacia, supermercado, papelería, panadería, centro veterinario, peluquería, restaurantes y otros comercios. La urbanización se caracteriza por tener un precioso lago en una ubicación privilegiada que garantiza privacidad y tranquilidad y a la vez muy buena comunicación. Con diversos accesos, como la carretera de La Coruña A-6, M-506, carretera del Escorial y M-50. Además, la estación de cercanías Las Matas a escasos 5 minutos y varias paradas de autobús en la propia urbanización. Rodeada de naturaleza, privacidad y tranquilidad, esta vivienda se encuentra en una de las mejores zonas de Las Rozas, a solo 7 minutos del Real Club de Golf y cerca de exclusivos centros comerciales como Las Rozas Village, Heron City, Európolis y el Gran Plaza 2 en Majadahonda. El estado actual de esta espectacular vivienda requiere reforma, lo que ofrece la posibilidad de diseñar y personalizar cada rincón a tu gusto. Crearás la casa de tus sueños en un entorno privilegiado, rodeado de naturaleza y con todas las comodidades de una zona residencial de alto nivel. Imagina la ilusión de tus hijos al vivir cada día en un verdadero palacio de cuento, como si fuera el mismísimo castillo de Disney. No pierdas esta oportunidad y ven a descubrir este espectacular chalet en Molino de la Hoz. ¡Contacta para más información y concertar una visita!",True,renew,False,,1716.0,True,False,True,False,[],False,False,1373000.0,€,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente en camino Real,True,True,independantHouse,,,1415500.0,42500.0,3.0
109066133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/b7/0c/1363368398.webp,07368,23,1,650000.0,flat,sale,68.0,False,3,1,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4401342,-3.6978516,False,https://www.idealista.com/inmueble/109066133/,"SIN COMISION DE AGENCIA AL COMPRADOR! Piso con excelente distribución en una de las mejores zonas de Madrid — Ideal para vivir o invertir Te presentamos este piso de 68 m² construidos y 65 m² útiles, ubicado en una de las zonas más cotizadas y consolidadas de Madrid, a escasos metros de la calle de Espronceda y del Paseo de la Castellana, lo que garantiza una excelente conectividad, servicios de primer nivel y, sobre todo, una valorización constante, convirtiéndolo en una inversión segura tanto a corto como a largo plazo. Distribución y características: •Tres dormitorios independientes, todos con ventana, perfectos como habitaciones, despacho o estudio. •Baño completo con ventilación natural. •Salón cómodo y luminoso, con espacio para zona de estar y comedor. •Cocina integrada al salón, moderna, abierta y funcional, ideal para disfrutar de un ambiente amplio y social. •Piso interior, pero con ventanas en todas las estancias, lo que garantiza una buena ventilación y entrada de luz natural, además de un entorno tranquilo y sin ruidos exteriores. Lo mejor: su ubicación Situado en uno de los enclaves más demandados de la ciudad, este piso te permite disfrutar de todos los beneficios del barrio: •A pasos del Paseo de la Castellana, eje financiero y de negocios de Madrid. •Cercanía a zonas verdes, centros educativos, transporte público, comercios, restaurantes y servicios. Contáctanos para darte más información!",True,good,False,False,9559.0,True,False,True,False,[],False,False,650000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Alonso Cano,,,,,,,,
108162597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/2a/74/1335726942.webp,,50,3,560000.0,flat,sale,107.0,True,3,1,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4739961,-3.6666609,False,https://www.idealista.com/inmueble/108162597/,"¡ESPECTACULAR VIVIENDA EXTERIOR A REFORMAR EN VENTA EN LA ZONA DE ARTURO SORIA! -  Interesados contactar telefónicamente o mediante whatssap al: 622_261_724 (JESUS) - Espectacular piso señorial exterior y con gran luminosidad a reformar en el corazón de Arturo Soria. Con 107 m² construidos y 98 m² útiles, esta amplia vivienda se presenta actualmente diáfana, lo que te brinda la oportunidad de personalizar cada rincón a tu gusto.  Anteriormente el inmueble eran dos viviendas, ambas con entrada independiente, las cuales se unieron. Por ello, la entrada sería actualmente por la cocina. El inmueble cuenta con un gran salón y una zona de recepción. Además, dispone de dos terrazas espaciosas y luminosas con vistas a la misma calle Arturo Soria.  Aunque se encuentra en una tercera planta sin ascensor, la altura ofrece una sensación de amplitud y tranquilidad. La comunidad es íntima y tranquila, con zonas ajardinadas que complementan este entorno residencial. La ubicación es inmejorable, rodeada de embajadas, excelentes centros educativos y con buena cobertura hospitalaria. Además, tendrás a tu alcance el recinto ferial IFEMA y varios centros comerciales, así como acceso a parques y centros deportivos. La conexión con el transporte público es excelente, facilitando el desplazamiento a cualquier punto de la ciudad. La proximidad a autovías y al Aeropuerto Internacional Adolfo Suárez Madrid-Barajas, así como a la Estación de Chamartín, hacen de este piso una opción ideal para quienes buscan comodidad y calidad de vida. No dejes pasar esta oportunidad. ¡Ven a visitarlo y empieza a imaginar tu nuevo hogar!",True,renew,False,False,5234.0,True,False,True,False,[],False,False,560000.0,€,flat,"Costillares, Madrid",Piso en calle de Arturo Soria,,,,,,,,
108972083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/a1/81/1360492785.webp,F.C.6,41,6,560000.0,flat,sale,130.0,True,3,2,calle de Fermín Caballero,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4794234,-3.7207377,False,https://www.idealista.com/inmueble/108972083/,"ESTUDIO HOME MADRID OFRECE vivienda de 130m2 según Catastro, en sexta planta exterior, para actualizar, con orientación norte, en la zona de Peñagrande. Según la distribución actual, la vivienda consta de salón comedor, con acceso a terraza cerrada; cocina independiente con acceso a tendedero cerrado; tres dormitorios; dos cuartos de baño completos, uno de ellos en suite; hall de entrada y pasillo distribuidor. Cuenta con plaza de garaje, con acceso directo, incluida en el precio. En cuanto a sus calidades, la vivienda cuenta con puerta de entrada blindada; suelo de parquet en toda la vivienda, menos en cocina y baños que son de gres; cerramientos de aluminio, con doble ventana; carpintería interior de sapelly, con tres armarios empotrados vestidos, uno en cada dormitorio; paredes gotelé; calefacción individual de gas natural; etc. La vivienda se encuentra en un edificio con perímetro cerrado, con zonas verdes, zona deportiva y cuarto de bicicletas. Tres escaleras, cada una de ellas con dos ascensores y rampa de acceso para personas con movilidad reducida. Cuenta con servicio de portería. Está ubicada en la zona norte de la ciudad de Madrid, dentro del distrito municipal de Fuencarral-El Pardo, en el barrio de Peñagrande. Zona con todos los servicios (centros médicos, supermercado, bancos, …), a 10 minutos andando del Centro Comercial La Vaguada. Diferentes colegios próximos al inmueble, como pueden ser el CEIP Bravo Murillo, Colegio Virgen de Mirasierra, Colegio La Salle Sagrado Corazón, Escuela Oficial de Idiomas, etc. Destacar que está a escasos 10 minutos de las espectaculares zonas verdes del Monte del Pardo.  Zona muy bien comunicada con el Centro de la ciudad. Dispone de transporte público muy cerca de la vivienda, como es la parada de Metro de la Avenida de la Ilustración (línea 7) y varias líneas de autobús como 4, 127, etc. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa.  Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",True,renew,False,True,4308.0,True,False,True,False,[],False,False,560000.0,€,flat,"Peñagrande, Madrid",Piso en calle de Fermín Caballero,True,True,,,,,,
108978673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/db/94/1360703725.webp,,43,8,349000.0,flat,sale,144.0,True,4,2,calle Hilados,Madrid,Torrejón de Ardoz,Sureste,es,,40.4451946,-3.4597233,False,https://www.idealista.com/inmueble/108978673/,"ESTUDIO HOME MADRID OFRECE vivienda de 144 m2 según nota simple, reformada, en octava planta completamente exterior haciendo esquina, con ascensor y orientación suroeste y sureste, en Torrejón de Ardoz. Según la distribución actual, la vivienda consta de salón – comedor exterior con grandes ventanales, con acceso a terraza descubierta, cuatro dormitorios todos con ventana, el segundo de mayor tamaño con un pequeño cuarto trastero, dos cuartos de baño completos, uno de ellos en suite, gran cocina independiente con acceso a terraza y a zona de lavado, hall de entrada y pasillo distribuidor.  En cuanto a sus calidades, la vivienda cuenta con puerta de entrada blindada; suelos de tarima; los cerramientos exteriores son de aluminio con acristalamiento térmico y acústico “tipo Climalit”; en cuanto a la carpintería interior, posee puertas lacadas en blanco y tres armarios empotrados (dos de ellos en el dormitorio principal y otro situado en el distribuidor); pintura en liso. La vivienda dispone de calefacción por gas natural y aire acondicionado frio/calor en el salón. Finca con ascensor, portero físico y azotea de uso comunitario como tendedero. Está ubicada en Torrejón de Ardoz, en Madrid. Se trata de una zona tranquila, rodeada de parques, muy cerca de las zonas verdes Parque Europa. Zona con todos los servicios, como supermercados, farmacias, guarderías, restaurantes …, junto al Centro de Salud Brújula y con diferentes colegios, como CEIP Giner de los Ríos, CEIP Vicente Aleixandre, CEIP Andrés Segovia, CEIP Joaquín Blume…A 8 minutos en coche del hospital Universitario de Torrejón.  Bien comunicada por transporte público, con varias líneas de autobús de ALSA ALSA - L-2 Frofre Torrejón - C/ Alcorcón 19, ALSA - L-1b Cir B, Torrejón - Av Jorge Oteiza, ALSA - L-5b C. P. E Torrejón - Centro de Salud…, a 8 minutos en coche de la estación de cercanías Soto de Henares (C2 y C7). Hay que destacar su fácil acceso en coche a las carreteras M-50 y A2. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa. Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",True,good,False,True,2424.0,True,False,True,False,[],False,False,349000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Hilados,,,,,,,,
108395843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/8b/7c/1342936021.webp,N02-CMA-14385,67,2,2480000.0,flat,sale,145.0,True,2,2,"calle del Príncipe de Vergara, 45",Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4293352,-3.6801847,True,https://www.idealista.com/inmueble/108395843/,"EXCLUSIVA VIVIENDA EN LA ZONA MÁS COTIZADA DE MADRID: Castellana. Diseñada para ti que llevas una vida sofisticada. Una propiedad con carácter, donde cada detalle ha sido pensado para ofrecerte funcionalidad, elegancia y confort. Ideal para una vida urbana, dinámica y exigente. Un lugar donde disfrutar de la privacidad y también recibir amigos en casa. Situada en un entorno privilegiado de Madrid en cuanto a la oferta cultural, gastronómica y servicios exclusivos. Además, tienes el centro histórico y la Milla de Oro a pocos pasos. La vivienda ha sido reformada creando una estética integral de la que participa cada estancia, logrando así un ambiente único y armónico con mucho estilo. Espacios amplios, luminosos y funcionales tanto para ti como para tu vida social. Te invitamos a visitarla. Es exactamente lo que estás buscando para trabajar o pasar unos días de ocio en Madrid. INCLUYE PLAZA DE GARAJE PARA COCHE DE 13,5 m2 a 100 metros de la vivienda (edificio ""Loreto"") con excelente accesibilidad. ALGUNOS DETALLES DE SU EXCLUSIVIDAD: La decoración, el mobiliario y el ambiente son una vanguardista mezcla de estilo art-decó y clásico. Hall con armario de cortesía vestido con exterior en madera acanalada. Totalmente amueblado, incluye electrodomésticos y 2 TV.  Salón y dormitorio principal con amplios ventanales al Este. Lámpara de zona de comedor hecha a medida en latón. Dos dormitorios amueblados, cada uno con vestidor en roble y baño en suite. Cocina integrada, con isla y encimera en cuarcita sensa platinum. Electrodomésticos marca Bosch de alta gama, dispone de extractor de alta velocidad y de vinoteca, además de Frigorífico combi, horno, placa de inducción, lavavajillas y microondas, todos panelados en laminado Nero Ingo serie Fenix. Baños gres porcelánico mármol. Aseo de cortesía. Despacho-zona de lavandería con mesa y armarios de madera roble y acanalada en negro, lavadora y secadora Pavimentos salón y estancias en revestimiento Roble.  Paredes en blanco roto liso con molduras hechas a mano, en el frente de la cocina con motivos vegetales a medida en yeso relieve. Techos en banco liso. Carpintería interior de madera, puertas camufladas sin marcos, bicolor. Carpintería exterior en PVC con vidrios tipo climalit y ventanas oscilobatientes. Kommerling 70. Persianas robotizadas. Control de temperatura AC en cada habitación sistema Mitsubishi. Calefacción independiente por gas natural. Domótica.",True,good,False,True,17103.0,True,False,True,False,[],False,False,2480000.0,€,flat,"Castellana, Madrid","Piso en calle del Príncipe de Vergara, 45",True,True,,,,,,
107209562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/ab/fa/1342037625.webp,VPIS_4008,22,2,2100000.0,flat,sale,150.0,True,2,2,"calle del Monte Esquinza, 2 -6",Madrid,Madrid,Chamberí,es,Almagro,40.426433,-3.6923413,True,https://www.idealista.com/inmueble/107209562/,"Home Select pone a la venta este exclusivo piso en Almagro, ubicado en un elegante edificio clásico con tres balcones a la calle. Destaca por su luminosidad, potenciada por sus amplios ventanales, que inundan de luz natural cada rincón. La vivienda ofrece un amplio salón dividido en dos ambientes, una cocina abierta integrada con el comedor y dos sofisticadas habitaciones, ambas con baños en suite, proporcionando máxima privacidad y confort. La paleta de colores neutros y los suelos de madera aportan calidez y sofisticación, mientras que cada detalle ha sido cuidadosamente seleccionado para crear un hogar que combina estilo, comodidad y exquisito gusto. Situado en una de las zonas más exclusivas de Madrid, en Almagro, a escasos metros del barrio de Justicia, este piso se encuentra en un entorno vibrante, rodeado de edificios emblemáticos, boutiques de diseño, galerías de arte y una variada oferta gastronómica. A pocos pasos, la Plaza de Colón se erige como un referente de la arquitectura clásica de principios del XX.  ref: VPIS_4008.",True,good,False,True,14000.0,True,False,True,False,[],False,False,2100000.0,€,flat,"Almagro, Madrid","Piso en calle del Monte Esquinza, 2 -6",,,,,,,,
