propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108826065,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/04/5a/1356645415.webp,LM208331,37,,1600000.0,chalet,sale,421.0,,5,4,Las Marías,Madrid,Torrelodones,Las Marías,es,,40.5732087,-3.9411765,False,https://www.idealista.com/inmueble/108826065/,"GILMAR vende en el prestigioso barrio de Las Marías, dentro de Torrelodones, se encuentra este impresionante chalet independiente, una joya arquitectónica que combina elegancia, comodidad y exclusividad. Ubicado en una parcela de 2.000 m², la propiedad ofrece 421 m² construidos de puro diseño y funcionalidad, distribuidos en tres plantas que garantizan la máxima comodidad para familias que buscan calidad de vida. Este enclave residencial se caracteriza por su tranquilidad y por estar perfectamente conectado con Madrid, gracias a su proximidad a la A-6, una de las principales arterias de comunicación de la capital. El inmueble destaca por sus amplios espacios interiores y sus cuidadas zonas exteriores, que incluyen jardines, terrazas y una piscina privada, ideales para disfrutar de momentos de ocio y relax en un entorno de paz absoluta.  La planta semisótano alberga un garaje, sauna, gimnasio, bodega, sala de juegos infantiles y otras estancias que convierten esta vivienda en un espacio multifuncional.  La planta baja, por su parte, es el corazón de la casa, con un vestíbulo que conecta a un amplio salón, comedor independiente, cocina y dormitorios.  La primera planta, más íntima, cuenta con un estudio y un dormitorio de invitados con baño completo. El barrio de Las Marías es un lugar privilegiado por su entorno natural y su cercanía a servicios esenciales. Entre los colegios destacados, a menos de 10 kilómetros, se encuentra el Colegio Peñalar, reconocido por su excelencia educativa. Para las compras y el ocio, el Centro Comercial Espacio Torrelodones está a pocos minutos en coche, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. En cuanto al transporte público, las líneas de autobús 611 y 612 conectan Torrelodones con Madrid y otras localidades cercanas, mientras que la estación de Cercanías Torrelodones (línea C3) y el acceso rápido a la A-6 aseguran una movilidad óptima. Torrelodones, y en particular Las Marías, ofrece un equilibrio perfecto entre naturaleza y comodidad. Rodeado de espacios verdes y parques, este barrio es ideal para familias que valoran la tranquilidad sin renunciar a la proximidad de servicios y conexiones con la ciudad. Su ambiente acogedor y su comunidad vibrante hacen de esta zona un lugar excepcional para vivir. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio integral y personalizado que garantiza la máxima satisfacción. Si deseas obtener más información sobre esta propiedad, no dudes en contactar con nuestro equipo en la oficina de Las Rozas, ubicada en la Avda. Atenas 75 (Centro Comercial Zoco de Monte Rozas). Puedes llamarnos al o escribirnos a. Por favor, facilita la referencia 208331 para que podamos atenderte de manera más eficiente.",True,renew,False,,3800.0,True,True,False,True,[],False,False,1600000.0,€,True,True,chalet,independantHouse,"Las Marías, Torrelodones",Casa independiente,Top,,,,
106891898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/4e/b0/1296895681.webp,cm-426407,33,1,2100000.0,flat,sale,274.0,True,6,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4302437,-3.6957752,False,https://www.idealista.com/inmueble/106891898/,"ÚNICA Inmobiliaria pone a su disposición magnífico piso exterior para reformar en una de las mejores calles del barrio de Trafalgar, pegado al barrio de Almagro. El inmueble se ubica en una primera planta exterior con bastante altura y doble orientación norte y oeste ya que hace esquina el edificio. En cuanto a su distribución, se trata de mas de 270 metros cuadrados que actualmente dan cabida a seis dormitorios y tres baños, zona de salón comedor y cocina independiente. Destacar sus techos de 3 metros, aire acondicionado por conducto y calefacción central. Con respecto a la finca, de los años 50, dispone de ascensor, portero físico y la ITE favorable. Esta propiedad es una oportunidad excepcional para vivir en una zona apacible de Chamberí, con espacios luminosos y todas las comodidades para disfrutar del hogar.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,7664.0,True,True,False,True,[],False,False,2100000.0,€,True,True,flat,,"Trafalgar, Madrid",Piso,Top,,,,
106104693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/e5/f0/1299997586.webp,22055,23,4,2400000.0,flat,sale,181.0,True,4,4,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4166134,-3.7039745,False,https://www.idealista.com/inmueble/106104693/,"Les presentamos un impresionante piso residencial en el corazón de Madrid. Este piso ha sido diseñado para maximizar el confort y la elegancia. La vivienda dispone de cuatro dormitorios, cada uno con su baño en suite, asegurando así privacidad y comodidad para todos los miembros de la familia y sus invitados. La cocina, moderna y equipada con una isla central, se abre a un espacioso salón-comedor, creando un ambiente abierto, aireado y sumamente acogedor. Además, el piso cuenta con calefacción central eléctrica y aire acondicionado por splits, garantizando un ambiente perfecto en cualquier época del año. Una de las joyas de esta propiedad son sus diez balcones, desde dónde se pueden disfrutar unas vistas privilegiadas de Madrid.  Este piso está perfectamente equipado para ofrecer una experiencia de vida de primera clase en el centro de la ciudad. Una oportunidad inigualable para quienes buscan exclusividad, confort y belleza en su próximo hogar.",True,good,False,False,13260.0,True,True,False,True,[],False,False,2400000.0,€,,,flat,,"Sol, Madrid",Piso,Top,,,,
104793114,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/af/29/1231763514.webp,426030,35,1,4400000.0,flat,sale,451.0,True,6,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4328676,-3.6850264,False,https://www.idealista.com/inmueble/104793114/,"ÚNICA Inmobiliaria presenta inmueble en el corazón de la Milla de Oro, en la calle Velázquez, situado en una finca representativa y actualmente utilizado como oficina.  La propiedad cuenta con una superficie de 451 m² distribuidos en gran hall de diseño, 3 salones, un comedor y una biblioteca situados en los huecos exteriores de la finca, 4 habitaciones dobles, orientados a preciosos patios interiores y 2 habitaciones individuales. Pequeña cocina y tres aseos.  Dos trasteros y plaza de garaje de acceso directo incluidos en el precio.  Posibilidad de adquirir otra plaza de garaje en el PAR. Finca con portero físico. Magnífica ubicación en el emblemático barrio de Salamanca, zona que conserva intacto el aire aristocrático que podemos contemplar en sus grandes aceras, elegantes edificios y construcciones históricas y a un paso de las tiendas más exclusivas y prestigiosas. La tranquilidad, la magnífica arquitectura y la variedad de servicios convierten esta zona en una de las más selectas y prestigiosas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,9756.0,True,True,False,True,[],False,False,4400000.0,€,True,True,flat,,"Castellana, Madrid",Piso,Top,,,,
107280773,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/83/3d/1309826662.webp,IV201591,32,,1295000.0,chalet,sale,393.0,,6,5,Barrio Pinar del Rey,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4676562,-3.6506001,False,https://www.idealista.com/inmueble/107280773/,"Consulting Inmobiliario Gilmar tiene el placer de presentarles este espectacular chalet, Con una construcción de 392 metros cuadrados, esta propiedad es sin duda una joya en el mercado inmobiliario. Ubicado en el prestigioso barrio de Hortaleza, este chalet ofrece una ubicación privilegiada con fácil acceso a todas las comodidades que necesita. A menos de 10 kilómetros de distancia, encontrará el prestigioso Liceo Francés, reconocido por su excelencia académica y su enfoque en la formación integral de los estudiantes. En cuanto al chalet en sí, ofrece un diseño elegante y moderno, con amplias habitaciones y acabados de alta calidad. En la planta principal, encontrará un espacioso salón con acceso directo a un hermoso jardín solado, perfecto para disfrutar de momentos al aire libre. También hay un dormitorio/despacho, un baño y una cocina totalmente equipada con zona de comedor. La segunda planta cuenta con tres dormitorios y dos baños, el dormitorio principal en suite. Todas las habitaciones son exteriores y ofrecen mucha luz natural. En la planta ático, se encuentra un dormitorio adicional con baño completo y un precioso salón. El sótano de la propiedad cuenta con un gran garaje para cuatro coches, una sala con chimenea y barra de bar, un baño completo y dos habitaciones multifuncionales que se pueden adaptar según sus necesidades. Además, el chalet está convenientemente ubicado cerca del centro comercial Gran Vía de Hortaleza, donde encontrará una amplia variedad de tiendas, restaurantes y servicios. Este centro comercial es uno de los más exclusivos de la zona y ofrece una experiencia de compra única. En cuanto al transporte público, la propiedad está cerca de varias opciones. La línea de metro más cercana es la línea 8, en Metro Pinar del Rey, que le llevará rápidamente al centro de la ciudad. También hay varias líneas de autobuses que pasan cerca de la ubicación, lo que le brinda una excelente conectividad con otras áreas de la ciudad. Pinar del Rey es un barrio residencial tranquilo y exclusivo en el distrito de Hortaleza, en Madrid. Con hermosas calles arboladas y una gran cantidad de parques y zonas verdes, este barrio es perfecto para aquellos que buscan un ambiente tranquilo y familiar. Además, cuenta con una amplia oferta de servicios, como supermercados, restaurantes y centros deportivos, que hacen que sea muy conveniente vivir aquí. En resumen, este chalet en Pinar del Rey es una oportunidad única para aquellos que buscan una vivienda lujosa y elegante en una ubicación privilegiada. No pierda la oportunidad de visitar esta propiedad excepcional y descubrir todo lo que tiene para ofrecer. Gilmar es una compañía líder en el sector inmobiliario, con más de 35 años de experiencia ayudando a sus clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales altamente cualificados y comprometidos está aquí para brindarle un servicio personalizado y ayudarle en cada paso del proceso de compra o venta de su propiedad. Si desea obtener más información sobre este chalet en Pinar del Rey, no dude en ponerse en contacto con nuestro equipo en la oficina de Arturo Soria. Estamos disponibles en el teléfono y en el correo electrónico. Por favor, proporcione la referencia del inmueble (201591) al contactarnos para que podamos brindarle la información precisa que necesita. ¡Esperamos poder ayudarle a encontrar la casa de sus sueños!",True,good,False,,3295.0,True,True,False,True,[],False,False,1295000.0,€,,,chalet,terracedHouse,"Pinar del Rey, Madrid",Chalet adosado,Top,,,,
108686933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/2c/be/1353174643.webp,MB211206,32,4,1595000.0,duplex,sale,464.0,True,6,4,Barrio Fuentelarreina,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4761615,-3.7475586,False,https://www.idealista.com/inmueble/108686933/,"En el exclusivo barrio de Fuentelarreina, se encuentra esta magnífica propiedad de 464 m² distribuidos en dos plantas. Este piso para reformar ofrece una oportunidad única de crear un hogar a medida en una de las zonas más tranquilas y verdes de Madrid. Con una orientación principal al sur, disfruta de una luminosidad excepcional durante todo el día, así como de unas vistas impresionantes al Real Club de Golf de Puerta de Hierro y al paisaje natural del oeste de Madrid. Las puestas de sol desde sus dos amplias terrazas son simplemente espectaculares, convirtiendo cada tarde en una experiencia inolvidable. La vivienda cuenta con dormitorios en planta baja y en planta superior, espacios amplios, señoriales que dan lugar a adaptar una distribución que permite múltiples posibilidades de personalización. Es difícil encontrar un salón igual con estas dimensiones y estas vistas espectaculares con amplios ventanales.  Además, dispone de una plaza de garaje y una zona de parking de cortesía en el exterior, ideal para recibir visitas. La finca es una de las clásicas de Puerta de Hierro con servicios como portero físico en horario diurno, zonas verdes comunes y una piscina que aporta un oasis de tranquilidad en pleno Madrid. La calefacción es central y también cuenta con aire acondicionado, asegurando el máximo confort en cualquier época del año. Fuentelarreina es conocido por su entorno residencial y tranquilo, rodeado de naturaleza y con acceso rápido a las principales arterias de la ciudad, como la M-30 y la A-6. Es un barrio donde se combina la serenidad de vivir en un entorno verde con la comodidad de tener todos los servicios esenciales a mano. Muy cerca se encuentran colegios de prestigio como el Colegio Santa María del Camino, a solo 3 kilómetros. Para las compras y el ocio, el Centro Comercial La Vaguada está a menos de 10 minutos en coche. En cuanto al transporte público, la estación de metro más cercana es Lacoma (Línea 7), mientras que las líneas de autobús como la 133 y la 67 tienen paradas a pocos minutos a pie, conectando rápidamente con el centro de Madrid. GILMAR, tu socio inmobiliario Desde 1983, GILMAR ha estado ayudando a miles de clientes a encontrar la casa de sus sueños con un enfoque experto y personalizado. Nuestro compromiso con la excelencia nos convierte en líderes en el sector inmobiliario, ofreciendo un servicio integral que abarca desde la compra y venta de propiedades hasta asesoramiento financiero y legal. Este inmueble, con la referencia 211206, es una muestra más de nuestra cartera exclusiva. Para más información sobre esta propiedad, no dudes en ponerte en contacto con nuestro equipo de la oficina de Mirasierra. Estamos en la calle Nuria 59 (C.C. Mirasierra). Puedes llamarnos al ** ** o escribirnos a ****. Indícanos la referencia para que podamos asistirte de manera ágil y personalizada.",True,renew,False,True,3438.0,True,True,False,True,[],False,False,1595000.0,€,True,True,flat,duplex,"Fuentelarreina, Madrid",Dúplex,Top,,,,
108445766,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/cc/92/1346520976.webp,rm210458,32,,1850000.0,chalet,sale,427.0,,5,5,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4552813,-3.6507149,False,https://www.idealista.com/inmueble/108445766/,"Presentamos esta magnífica opción en la mejor zona residencial de Arturo Soria, cercana a la calle Silvano y al Liceo Francés de Madrid. Se trata de una vivienda pareada con excelente amplitud en todas sus estancias. La distribución es estupenda, desde su entrada principal pasamos al gran salón comedor con chimenea y doble acceso al jardín. En la otra parte de la casa, tenemos la estupenda cocina, con zona para comer, y que dispone de dormitorio y cuarto de baño de servicio, así como de un aseo de cortesía y entrada de servicio independiente.  En la segunda planta, disfrutamos de cuatro dormitorios de gran tamaño, dos de ellos en suite, con zona de vestidor y múltiples armarios, además de una terraza con agradables vistas a la zona. En la última planta, tenemos un salón de estar diáfano de grandes dimensiones, que puede ser otro magnífico dormitorio o sala de juegos. En la zona de garaje, que tiene capacidad para tres o cuatro vehículos, disponemos de otra sala contigua, con luz natural, que puede ser un excelente gimnasio. La vivienda se completa con el encantador jardín, que dispone de una estupenda piscina, ideal para las reuniones estivales de toda la familia. Debemos volver a destacar la ubicación de esta casa, en una de las zonas residenciales más demandadas de Madrid, con el metro de Arturo Soria a pocos pasos, pero en un entorno que nos hace olvidar el bullicio del centro de la ciudad, estando a pocos minutos de él. En resumen una opción de auténtico lujo en pleno Madrid. El Barrio de Arturo Soria es uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad.  Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Escuela de negocios ESIC, Colegio Stella Maris, Colegio Mater Inmaculada, Colegio Brains, etc.).  La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la M.D Anderson). En sus inmediaciones encontramos el recinto Ferial IFEMA, el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el “Golf Olivar de la Hinojosa” y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II. La cercanía al metro Arturo Soria-Línea 4 y a diversas líneas de autobús como 9, 11, 70, 122 o N3 nos garantizan un rápido acceso al centro. La incorporación a las autovías M30, M40, M11 y NII es inmediata. La proximidad al Aeropuerto Internacional Adolfo Suarez Madrid Barajas y a la Estación de Chamartín es un valor añadido.",True,good,False,,4333.0,True,True,False,True,[],False,False,1850000.0,€,True,True,chalet,semidetachedHouse,"Conde Orgaz-Piovera, Madrid",Chalet pareado,Top,,,,
108778945,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/cf/5c/1357224566.webp,HOGARESLAMORALEJA,35,1,599000.0,flat,sale,108.0,True,2,2,avenida de la Ermita,Madrid,La Moraleja,Arroyo de la Vega,es,,40.535103,-3.6365011,False,https://www.idealista.com/inmueble/108778945/,"HOGARES ALCOBENDAS - LA MORALEJA VENDE EN EXCLUSIVA ESTE FÁNTASTICO PISO IDEAL TANTO PARA INVERTIR COMO PARA VIVIR, en una de las mejores zonas del municipio, próximo a todo tipo de servicios, colegios, zonas verdes, parques infantiles, paradas de autobús, parada de metro, supermercados, centros comerciales, etc. LA VIVIENDA SE ENCUENTRA UBICADA A ESCASOS MINUTOS ANDANDO DEL CENTRO COMERCIAL LA VEGA Y LA PARADA DE METRO DE LA MORALEJA La vivienda se distribuye de la siguiente manera: - Hall-recibidor con armario de cortesía de gran profundidad y espacios de almacenamiento claramente diferenciados - Baño completo con plato de ducha - Cocina equipada con espacio para una mesa comedor de cuatro comensales - Salón-comedor de gran amplitud con dos ambientes claramente diferenciados: zona comedor de gran amplitud y zona chill-out. Cuenta con acceso a una terraza - Dormitorio secundario amplio con armario empotrado - Dormitorio principal de gran tamaño con baño en suite con bañera y zona de vestidor con armarios empotrados. Contamos también a su vez con acceso a la terraza de la vivienda. TODA LA VIVIENDA CUENTA CON AIRE ACONDICIONADO POR CONDUCTO EN PERFECTO FUNCIONAMIENTO LOS ESPACIOS DE LA VIVIENDA SON FÁCILMENTE REDISTRIBUIBLES PLAZA DE GARAJE Y TRASTERO INCLUIDOS EN EL PRECIO La urbanización contiene: - Piscina de gran capacidad. - Gimnasio de buen tamaño. - Conserje y vigilancia 24h. NO PIERDAS LA OPORTUNIDAD, Y VEN A VER LA VIVIENDA SIN COMPROMISO. ¡FINANCIACIÓN 100%! PISO.",True,good,False,True,5546.0,True,True,False,True,[],False,False,599000.0,€,True,True,flat,,"Arroyo de la Vega, La Moraleja",Piso en avenida de la Ermita,Top,615000.0,16000.0,3.0,
108563939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/85/bf/1348569628.webp,5472,43,,7000000.0,chalet,sale,1035.0,,6,7,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.453864,-3.6388505,False,https://www.idealista.com/inmueble/108563939/,"Amelia Arán de GV | CONDE DE ORGAZ comercializa el siguiente inmueble:  Vivienda única de estilo clásico atemporal en la mejor zona del Parque del Conde de Orgaz. La vivienda cuenta con 1000m2 útiles distribuidos en dos plantas más planta sótano, en una espectacular parcela de 2000m2 con un precioso jardín y una gran piscina climatizada con cubierta retráctil. El jardín tiene maravillosos árboles, una fuente y diferentes porches y zonas de estar con mucho encanto, además de una gran zona de estar cubierta y acristalada para disfrutar todo el año de esta zona. La casa tiene una distribución magníficamente pensada para disfrutar de una vivienda de grandes dimensiones pero con todo lujo de detalles prácticos que hacen que sea acogedora y muy agradable de vivir.  Distribución:  Accedemos a la vivienda a través de un espectacular hall distribuidor con un aseo de cortesía, sala de estar, despacho, habitación principal con dos baños, y gran vestidor. También en esta planta accedemos a un gran salón con chimenea y comedor principal con acceso directo al jardín. A continuación tenemos el comedor de diario, oficce y gran cocina, habitación de lavandería y dos habitaciones de servicio con baño. En la planta superior desembarcamos por una impresionante escalera a un distribuidor con acceso a un gran cuarto de estar también con chimenea, y tres habitaciones de gran tamaño cada una de ellas con baño en suite y vestidor. En la planta sótano encontramos un garaje para cinco coches, gimnasio, aseo de cortesía, despensa, gran trastero y cuarto de instalaciones. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,,6763.0,True,True,False,False,[],False,False,7000000.0,€,True,True,chalet,independantHouse,"Conde Orgaz-Piovera, Madrid",Casa independiente,Top,,,,
107931127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/cd/e2/1342053996.webp,W-02ZMLN,17,2,1290000.0,flat,sale,115.0,True,3,2,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4239406,-3.679541,False,https://www.idealista.com/inmueble/107931127/,"Propiedad con encanto clásico y confort moderno en la calle Alcalá, junto al Retiro Engel & Völkers presenta esta preciosa propiedad de fachada clásica protegida, una de las más elegantes y representativas de la zona. Ubicada en la emblemática calle de Alcalá, esta vivienda destaca por su encanto atemporal y su calidad de construcción. El edificio fue íntegramente levantado en 2004, ofreciendo todas las comodidades de una obra moderna con la estética señorial del barrio. Con una superficie de 115 m² construidos, la vivienda goza de una distribución muy funcional que permite adaptarla fácilmente a las necesidades de cada comprador. Actualmente cuenta con dos amplios dormitorios, uno de ellos en suite con jacuzzi, además de un segundo baño completo también con jacuzzi, y una estancia adicional ideal como despacho o sala polivalente. La zona social se compone de un salón de gran amplitud y luminosidad, gracias a sus ventanales a ambos lados de la vivienda, lo que garantiza ventilación cruzada y una agradable luz natural durante todo el día. La orientación este proporciona un ambiente soleado y cálido en las primeras horas del día. La cocina es independiente y está completamente equipada. El inmueble dispone de aire acondicionado por conductos y calefacción individual por gas natural, aportando confort durante todo el año. Además, el edificio cuenta con servicio de portería, videovigilancia en el portal y una comunidad cuidada al detalle. Como valor añadido, la propiedad dispone de una plaza de parking en la misma finca, lo que supone un plus de comodidad y seguridad en esta privilegiada ubicación. Dicha plaza no está incluida en el precio de venta; para más información, consultar condiciones. Todo ello a escasos pasos del Parque del Retiro, lo que permite disfrutar de uno de los mayores privilegios de vivir en Madrid: su pulmón verde, ideal para pasear, hacer deporte o desconectar en plena naturaleza sin salir del centro. Una oportunidad única para actualizar y personalizar una vivienda con base sólida, en una de las zonas más codiciadas de Madrid, perfectamente comunicada y rodeada de todos los servicios. Goya, el corazón elegante y vibrante del Barrio de Salamanca Vivir en Goya es abrazar un estilo de vida donde la distinción, la comodidad y la vitalidad urbana conviven en perfecta armonía. Situado en pleno Barrio de Salamanca, este enclave representa la esencia del Madrid más sofisticado: una zona de gran prestigio histórico que, sin renunciar a su tradición aristocrática, se ha transformado en uno de los epicentros más dinámicos, seguros y codiciados de la capital. A pocos pasos se alza el majestuoso Parque del Retiro, un auténtico pulmón verde que invita a disfrutar de paseos matutinos, tardes de lectura entre árboles centenarios o picnics improvisados junto al estanque. Un privilegio exclusivo que aporta calidad de vida, serenidad y contacto con la naturaleza… en pleno centro de Madrid. Goya vibra con una oferta gastronómica de autor sin igual: desde reconocidos chefs con estrellas Michelin hasta encantadores bistrós y terrazas donde cada comida se convierte en una experiencia. La zona acoge algunos de los templos gastronómicos más célebres de la ciudad, así como mercados gourmet y vinotecas especializadas que celebran el arte del buen vivir. A ello se suma un universo de tiendas de moda y boutiques de lujo, con las firmas internacionales más exclusivas y diseñadores emergentes conviviendo en armonía. El eje comercial de Goya y sus calles adyacentes como Serrano, Velázquez o Jorge Juan, forman parte de la célebre Milla de Oro, donde comprar es también un acto de elegancia y estilo. Seguridad, servicios y comodidad completan el atractivo de esta zona. Colegios de prestigio, centros de salud, clínicas privadas, gimnasios boutique, supermercados selectos, transporte público excelente y una atmósfera tranquila que combina el ritmo cosmopolita con la.",True,good,False,True,11217.0,True,True,False,False,[],False,False,1290000.0,€,True,False,flat,,"Goya, Madrid",Piso en calle Alcalá,Top,,,,65000.0
108565079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/38/fb/1348607661.webp,100004,39,,2300000.0,chalet,sale,1280.0,,14,10,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6228812,-3.6094083,False,https://www.idealista.com/inmueble/108565079/,"Cristina Torras de GV | CIUDALCAMPO comercializa el siguiente inmueble: Esta extraordinaria villa independiente es una verdadera obra maestra arquitectónica, diseñada para quienes buscan lujo, exclusividad y un entorno natural envidiable. Con un diseño único y materiales de la más alta calidad, esta propiedad es una joya sin igual en el corazón de Ciudalcampo. - Superficie Construida: 1,280 m² en una parcela de gran tamaño - Distribución de Espacios: 14 habitaciones, 5 de ellas con baño en suite y vestidor, ofreciendo opciones de personalización y ampliación de espacios. - Espacios de Ocio y Confort: Piscina amplia, pista de pádel reglamentaria, gimnasio, sauna, jacuzzi, sala de cine, galería de tiro y más. - Detalles Exclusivos: Jardín balinés con zona zen, 6 chimeneas, terrazas, porches, y un sistema de riego automatizado que asegura el mantenimiento impecable de los jardines. - Garaje: Capacidad para 7 vehículos, además de estacionamiento adicional cubierto. Desde su imponente fachada revestida en pizarra de cinco canteras hasta sus interiores con acabados en mármol y madera maciza de roble, cada rincón de esta villa irradia elegancia y distinción. Al entrar, te recibe un majestuoso salón con chimenea central, techos altos y grandes ventanales que enmarcan vistas panorámicas a la sierra y llenan de luz natural todos los espacios comunes. La propiedad está diseñada para brindar máxima flexibilidad, ya que ofrece cuatro viviendas independientes que pueden combinarse o segmentarse para adaptarse a las necesidades del nuevo propietario, ideal para familias grandes o quienes buscan múltiples espacios privados dentro del mismo hogar. Exterior y Zonas de Relajación: Rodeada de un exquisito jardín con zonas de descanso, esta villa ofrece espacios al aire libre que invitan al relax y la diversión en total privacidad. Disfruta de una zona de barbacoa, terrazas, una zona infantil y un jardín zen, todo acompañado de impresionantes vistas a la sierra y rodeado de naturaleza. Ubicación Privilegiada en Ciudalcampo: Ubicada en una de las zonas residenciales más exclusivas de Madrid, la urbanización Ciudalcampo brinda tranquilidad, seguridad 24 horas, y servicios de primer nivel. Además de colegios internacionales, club de golf, hípica y club de tenis, la villa se encuentra en un entorno natural privilegiado dentro del Parque Regional de la Cuenca Alta del Manzanares. Su acceso rápido a la A-1 facilita la conexión con el centro de Madrid, el aeropuerto de Barajas, IFEMA y el Hospital Infanta Sofía. Esta propiedad es perfecta para quienes buscan un hogar único y exclusivo, un espacio para disfrutar de un estilo de vida de lujo en un entorno de paz sin renunciar a todas las comodidades de la vida moderna. ¡No pierdas la oportunidad de conocer esta villa de ensueño! Contáctanos para más información y agenda tu visita hoy. **Se adjunta planos** Distribución: La propiedad cuenta con 14 habitaciones, cinco de ellas en suite con vestidor, pudiendo ampliarse, para crear espacios más amplios. Se accede desde la entrada principal, por un espectacular jardín balinés, seguido de un gran salón con techos altos y chimenea central y ventanales de suelo a techo que inundan de luz natural con vistas a la sierra. Desde el salón y las áreas comunes, se accede a los porches, jardín y piscina. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,,1797.0,True,True,False,False,[],False,False,2300000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente,Top,,,,
