propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108588703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/30/9f/1349278429.webp,W-030IW0,38,1550000.0,flat,sale,139.0,3,2,calle de Alcántara,Madrid,Madrid,es,40.4300403,-3.6717087,False,https://www.idealista.com/inmueble/108588703/,"Amplia, luminosa y magnífica vivienda en Lista. Engel&Völkers presenta esta espectacular vivienda en el corazón de Madrid, en pleno barrio de Salamanca.  Una propiedad de 139 metros cuadrados, tres habitaciones, tres balcones en el salón principal, que ofrecen una cálida iluminación durante todo el día, dos baños, y cocina integrada y reformada modernamente.  Este piso otorga la comodidad y tranquilidad de una residencia familiar, amplia y radiante, y el lujo de vivir en una zona privilegiada de la ciudad. Ubicada en el corazón del prestigioso barrio de Salamanca, la propiedad en el barrio de Lista, ofrece un entorno inigualable para los compradores más exigentes. Este enclave es conocido por su elegancia y exclusividad, atrayendo a una clientela sofisticada que valora tanto el lujo como la comodidad. El barrio de Salamanca es sinónimo de clase y distinción, caracterizado por sus amplias avenidas arboladas, boutiques de alta gama y restaurantes de renombre internacional. La infraestructura de la zona es impecable, con excelentes conexiones de transporte público que incluyen varias estaciones de metro cercanas, como Núñez de Balboa y Diego de León, que garantizan un acceso rápido y eficiente al resto de la ciudad. Además, se encuentra a tan solo 15 minutos en coche del Aeropuerto Adolfo Suárez Madrid-Barajas, lo que facilita los viajes internacionales.",True,good,False,11151.0,True,False,True,False,[],False,False,1550000.0,€,,,flat,,"Lista, Madrid",Piso en calle de Alcántara,Destacado,1,True,Barrio de Salamanca,Lista,True,,,,,
107696719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/1d/83/1357802698.webp,W-02Z8YW,48,1950000.0,flat,sale,233.0,3,2,calle del Duque de Sesto,Madrid,Madrid,es,40.423068,-3.6717416,False,https://www.idealista.com/inmueble/107696719/,"Vivienda para reformar en Goya, con amplia terraza privativa Engel&Völkers presenta en exclusiva esta magnífica oportunidad para realizar una vivienda a su gusto en pleno corazón del barrio de Goya. La propiedad, en la séptima planta del edificio, tiene una superficie catastral de 165 m2 y le corresponde el uso privativo en la azotea de 155 m2 aproximadamente de superficie, donde poder disfrutar con sus familiares y amigos de todo tipo de encuentros y eventos, o realizar un ""chill out"", solarium o realizar ejercicios al aire libre. Dicha terraza está conectada directamente con la vivienda mediante una amplia y cómoda escalera, gozando de la mayor privacidad. Actualmente se compone de un amplio salón-comedor con orientación sur, tres dormitorios, dos de ellos en suite, y un aseo de cortesía, además de una amplia cocina con acceso independiente por el montacargas. La finca, de 1958, es una de las más emblemáticas de la calle Duque de Sesto, tiene portero físico y cuenta con un salvaescaleras para facilitar la accesibilidad. En definitiva, una magnífica oportunidad de realizar una vivienda a su gusto, con una amplia terraza en pleno centro de Madrid, muy cerca del Parque del Retiro y bien comunicada mediante transporte público. Ubicada en el distinguido barrio de Salamanca, la propiedad en Duque de Sesto 50, Madrid, ofrece un entorno de exclusividad y sofisticación para los compradores más exigentes. Este barrio es sinónimo de lujo y elegancia, conocido por sus calles arboladas y su arquitectura señorial. La proximidad a la Milla de Oro, con boutiques de alta costura y joyerías de renombre, subraya el estatus de la zona como un epicentro del lujo. La infraestructura del área es inmejorable, con una excelente red de transporte público que incluye estaciones de metro como Goya y Príncipe de Vergara a solo unos minutos a pie, facilitando el acceso a cualquier punto de la ciudad. Para quienes prefieren conducir, la ubicación ofrece conexiones rápidas a las principales arterias de Madrid, asegurando que el aeropuerto Adolfo Suárez Madrid-Barajas esté a solo 20 minutos en coche. El barrio de Salamanca también es un paraíso para los amantes de la cultura y el ocio. A poca distancia se encuentran el Parque del Retiro, un refugio verde perfecto para paseos relajantes, y el Museo del Prado, uno de los más prestigiosos del mundo. La oferta gastronómica es igualmente impresionante, con restaurantes galardonados que prometen experiencias culinarias inolvidables. Este enclave exclusivo no solo ofrece una ubicación privilegiada, sino también un estilo de vida inigualable. La combinación de lujo, comodidad y cultura hace de esta propiedad una joya en el corazón de Madrid, ideal para quienes buscan una residencia que refleje su éxito y buen gusto.",True,renew,False,8369.0,True,False,True,False,[],False,False,1950000.0,€,,,flat,,"Goya, Madrid",Piso en calle del Duque de Sesto,Destacado,7,True,Barrio de Salamanca,Goya,True,,,,,
109161562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/af/1a/1366078563.webp,MIRATORRE,20,309900.0,duplex,sale,138.0,4,2,calle Miratorre,Madrid,Galapagar,es,40.5770356,-4.001105,False,https://www.idealista.com/inmueble/109161562/,"Agencia inmobiliaria de GALAPAGAR zona GALAPAGAR Oficina HOGARES GALAPAGAR-COLMENAREJO EN VENTA: ESPECTACULAR PISO EN GALAPAGAR, cercano a zonas verdes, colegios, parada de autobús, etc… ¡Tu nuevo hogar te espera en Galapagar!  Te presentamos este precioso dúplex en perfecto estado, listo para entrar a vivir, situado en una zona tranquila y bien comunicada de Galapagar. Un hogar amplio, luminoso y diseñado para disfrutarlo desde el primer día. En la planta principal encontrarás: Salón-comedor espacioso y luminoso, ideal para reuniones familiares o momentos de relax. Cocina independiente, funcional y con gran capacidad de almacenamiento. Tres habitaciones amplias, perfectas para dormitorios, despacho o sala de juegos. Dos baños completos independientes, para mayor comodidad de toda la familia. Terraza soleada, perfecta para desayunos, comidas al aire libre o simplemente relajarte. En la planta superior, una cuarta habitación independiente que ofrece total privacidad y múltiples posibilidades de uso: dormitorio, estudio, sala de ocio o gimnasio personal. Además, disfrutarás de una plaza de garaje muy grande y cómoda, con fácil acceso, y un trastero para que el espacio nunca sea un problema. La vivienda cuenta con aire acondicionado, lo que garantiza una temperatura agradable durante todo el año. Ubicación: Rodeado de todos los servicios esenciales (colegios, supermercados, transporte público) y cerca de zonas verdes, para que combines comodidad y calidad de vida. Un hogar que reúne espacio, confort y una ubicación inmejorable. ¡Ven a visitarlo y enamórate!  No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,2246.0,True,True,False,False,[],False,False,309900.0,€,True,True,flat,duplex,"Casa Amarilla, Galapagar",Dúplex en calle Miratorre,Destacado,3,True,Casa Amarilla,,True,,,,,
107640794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/0c/e5/1318475261.webp,E000169,29,390000.0,flat,sale,106.0,4,2,Barrio Valdepelayo-Montepinos-Arroyo Culebro,Madrid,Leganés,es,40.313713,-3.7891644,False,https://www.idealista.com/inmueble/107640794/,"BANCASA INMOBILIARIA, vende e PISO en ARROYO CULEBRO, URBANIZACION PRIVADA. Vivienda EXTERIOR de 106 METROS, 4 DORMITORIOS + 2 BAÑOS + PLAZA GARAJE + TRASTERO. TERCERA PLANTA CON ASCENSOR PLAZA GARAJE Y TRASTERO de 7 Metros (Incluidas en el precio) SEGUNDA PLAZA GARAJE OPCIONAL (18.000€) ZONAS COMUNES. Vivienda está distribuida en: SALON INDEPENDIENTE con dos ambientes diferenciados y AIRE ACONDICIONADO. COCINA totalmente equipada, muebles altos y bajos. DORMITORIO PRINCIPAL con BAÑO EN SUITE, armario empotrado y AIRE ACONDICIONADO. DORMITORIOS SECUNDARIOS con armarios empotrados, uno de ellos con AIRE ACONDICIONADO. SEGUNDO BAÑO completo con Plato de Ducha. HALL Y PASILLO con AIRE ACONDICIONADO. Suelos de la vivienda son Tarima. Carpintería exterior son ventana aluminio CLIMALIT Batientes. Carpintería interior son puertas de ROBLE. Calefacción Individual Gas Natural. Puerta Blindada. Portero automático. Renfe a 6 minutos andando. Autobuses de línea a 5 minutos andando. Centro Salud. Colegios e Institutos.  Todo tipo servicios y supermercados y farmacia.  Financiación hasta 90% con nuestro propio departamento financiero. Hipoteca fija 30 años desde 2,20% Hipoteca variable 30 años desde euribor + 0.69% Consulta condiciones en bancasa. es.",True,good,False,3679.0,False,False,True,False,[],False,False,390000.0,€,True,True,flat,,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés",Piso,Destacado,3,True,Valdepelayo - Montepinos - Arroyo Culebro,Valdepelayo-Montepinos-Arroyo Culebro,True,,,,,
107123830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/18/f5/1338762664.webp,W-02XC25,19,1849000.0,flat,sale,157.0,3,3,calle de Ayala,Madrid,Madrid,es,40.4286383,-3.6689882,False,https://www.idealista.com/inmueble/107123830/,"¡Tu nuevo hogar en el corazón de Goya, Barrio de Salamanca! Te presentamos este espectacular piso reformado y amueblado, que combina a la perfección el estilo clásico con las comodidades modernas. Con una generosa superficie de 157 metros cuadrados, este encantador apartamento exterior es ideal para familias o para aquellos que buscan un espacio amplio y luminoso. Características destacadas: -Tres amplias habitaciones: Cada habitación está diseñada para ofrecerte el máximo confort y privacidad. Perfectas para descansar, trabajar o crear un espacio personal que se adapte a tus necesidades. - Tres baños modernos: Disfruta de la comodidad de tener dos baños en suite, lo que proporciona un toque de lujo y privacidad. El tercer baño es igualmente funcional y está diseñado con acabados de alta calidad. - Lavandería independiente: Olvídate de las molestias de tener la lavadora en la cocina. Esta propiedad cuenta con una lavandería independiente, lo que te permitirá mantener todo en orden y facilitar tus tareas diarias. - Exterior luminoso: Gracias a su orientación y grandes ventanales, el apartamento se llena de luz natural durante todo el día, creando un ambiente cálido y acogedor. - Finca clásica de 1930: Este edificio emblemático no solo ofrece un carácter único, sino que también cuenta con una excelente conservación y detalles arquitectónicos que te transportarán a otra época. Ubicación privilegiada: Situado en el prestigioso barrio de Salamanca, uno de los más codiciados de Madrid, tendrás acceso a una amplia oferta de servicios, tiendas de lujo, restaurantes de renombre y espacios verdes. Además, la excelente conexión de transporte público te permitirá moverte por la ciudad con facilidad. Ideal para ti: Este piso es perfecto tanto si buscas un hogar familiar como si deseas un espacio elegante y funcional en una de las zonas más exclusivas de la capital. ¡No pierdas la oportunidad de vivir en este maravilloso apartamento! El barrio de Salamanca, mandado construir por el Marqués de Salamanca a finales del siglo XIX y donde gastó prácticamente toda su fortuna, es el prototipo de expansión urbana, de ciudad jardín, de barrio aristocrático con grandes avenidas alrededor. donde hay tiendas y negocios de lujo, y casonas grandiosas, en una de las cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. Caminar por las calles de este exclusivo barrio da la sensación de adentrarse en un mundo destinado exclusivamente a la aristocracia. Firmas como Loewe, Lubaloo, campeona de la moda infantil, Prada, Valentino, Miu Miu, Cartier y tantas otras que hacen las delicias de los bolsillos más afortunados se dan cita en la Milla de Oro. La máxima expresión del lujo, en lo que a restauración se refiere, corresponde al recién inaugurado Centro de Ocio Platea, un espacio único con restaurantes como Ramón Freixa's o Sinergias, nacido de la unión de tres de los mejores chefs españoles con recetas renovadas y los dulces más codiciados de Mamá Framboise, entre otras delicias. Para todo aquel que venga del extranjero y sea un amante de la comida tradicional, el barrio de Salamanca es el mejor lugar para disfrutar de las tapas más exquisitas de Madrid. El restaurante-cervecería Casa Dani, en el Mercado de la Paz, Qué tapas, en el Mercado de Torrijos, o la Cervecería Santa Bárbara, son algunos de los ejemplos donde degustar deliciosas raciones de pulpo, jamón curado, tortilla o patatas bravas. En definitiva, un barrio construido a imagen y semejanza del maravilloso París en el que el lujo y el glamour son los principales protagonistas.",False,good,False,11777.0,True,False,False,False,[],False,False,1849000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Ayala,Destacado,2,True,Barrio de Salamanca,Goya,False,,,,,
108947371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/1f/ba/1359747647.webp,CLK01/5036,17,190000.0,flat,sale,104.0,3,2,calle la Concordia,Madrid,Ciempozuelos,es,40.1577616,-3.615995,False,https://www.idealista.com/inmueble/108947371/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en Ciempozuelos. La vivienda está ubicada en la 1 planta exterior con ascensor. Dispone de una superficie total de 104 m², distribuidos en salón y comedor, cocina independiente, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza y armarios empotrados. Situado en la Calle Concordia, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Ayuntamiento, el Centro de Salud y la piscina municipal. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de tren Ciempozuelos (C3). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",False,renew,False,1827.0,True,False,False,False,[],False,False,190000.0,€,,,flat,,"La Estación - Psiquiátrico San José, Ciempozuelos",Piso en calle la Concordia,Destacado,1,True,La Estación - Psiquiátrico San José,,True,,,,,
108908540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/35/dd/1358603128.webp,,46,385000.0,chalet,sale,159.0,3,3,Perlita,Madrid,Arganda,es,40.295293,-3.439649,False,https://www.idealista.com/inmueble/108908540/,"**Chalet Independiente en Venta - Ideal para Tu Familia** Descubre este impresionante chalet independiente que combina comodidad y estilo en cada rincón. Con una superficie construida de 159 m², en la planta baja este hogar cuenta con un acogedor vestíbulo que te da la bienvenida. Garaje para coche grande con puerta motorizada, 1 aseo, La cocina amueblada de concepto abierto es perfecta para los amantes de la gastronomía y una zona office que conecta con un encantador porche cerrado. El patio solado, ideal para disfrutar de momentos al aire libre, cuenta con barbacoa, perfecto para reuniones familiares o con amigos. En la primera planta, un amplio y luminoso salón se abre a un balcón que ofrece vistas despejadas. Las persianas motorizadas y el aire acondicionado garantizan el confort en cualquier época del año, cocina amueblada y equipada con electrodomésticos con zona de office con acceso a terraza, 1 baño completo. En la segunda planta, encontrarás dos dormitorios con armarios empotrados, además de un baño completo con bañera de hidromasaje y plato de ducha, ideal para relajarte después de un largo día. La tercera planta cuenta con una buhardilla que puede servir como espacio de trabajo o sala de juegos. Gastos de ibi 376,09e. Ventas de aluminio dobles, mosquiteras, calefacción individual de gas natural, aire acondicionado en todas las estancias incluida cocina, puertas de cristal que aportan mucha luz, suelos porcelanicos, en los dormitorios tarima, escaleras de mármol, pintura lisa, rejas.  Ubicado en una zona rodeada de todos los servicios necesarios, como autobuses urbanos, colegios y hospitales, este chalet ofrece fácil acceso a las principales vías como la A3 y R3. Este hogar está listo para convertirse en tu refugio personal. No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más. Comercial asignado María No pierdas la oportunidad de vivir en esta maravillosa casa. No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,2421.0,False,False,True,False,[],False,False,385000.0,€,True,True,chalet,independantHouse,"Perlita, Arganda",Casa independiente,Destacado,,,Perlita,,,,,,,
108939853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/07/1e/1359516116.webp,W-02ZR93,27,895000.0,flat,sale,75.0,2,1,calle de Antonio Toledano,Madrid,Madrid,es,40.4226651,-3.6654282,False,https://www.idealista.com/inmueble/108939853/,"Coqueto Atico en el Barrio de Salamanca. Engel & Völkers presenta, en exclusiva, este moderno y amplio ático, exterior muy luminoso, situado en plena calle Toledano, en el exclusivo barrio Salamanca. La propiedad cuenta con un espacio amplio, salón y una cocina con los electrodomésticos integrados, de líneas sobrias y actuales. A continuación, dos amplias habitaciones y un baño completo exterior con unas vistas maravillosas. Desde el salón se accede a su magnífica terraza, que ocupa toda la fachada del edificio, dando una luminosidad fantástica. Dispone, además, de espacios ocultos de almacenaje, iluminación y zona de lavandería.  La casa consta de aire acondicionado y calefacción central.  Su inmejorable situación, orientación y su diseño lo convierten en un producto ideal para inversores para rentabilidad, o para personas que busquen un espacio moderno, diferente y único, en pleno barrio de Salamanca. Fuente del Berro es uno de los barrios que conforman el distrito de Salamanca, en Madrid. En este barrio se encuentra la Colonia Fuente del Berro, pequeñas casas unifamiliares y adosadas construidas a principios del siglo XX para la clase media, la Colonia Iturbe 1 y la Colonia Iturbe 2, ahora habitadas por muchas figuras de la política y las artes. El barrio también cuenta con el Parque de la Quinta de la Fuente del Berro, situado en la parte este del barrio. El barrio limita al norte con la calle Alcalá, al oeste con la calle Doctor Esquerdo, al este con la Avenida de la Paz o M-30 y al sur con la calle O'Donnell. Hay una gran variedad de mercados, supermercados, gimnasios, colegios, iglesias, parroquias y una amplia oferta comercial. El centro deportivo municipal Fuente del Berro y la conocida Plaza de Toros de las Ventas. También es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para niños y personas mayores.",False,good,False,11933.0,True,False,False,False,[],False,False,895000.0,€,,,flat,,"Fuente del Berro, Madrid",Piso en calle de Antonio Toledano,Destacado,3,True,Barrio de Salamanca,Fuente del Berro,True,,,,,
107851564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/34/63/1354436128.webp,c7dc60c3-1e75-47ec-8ce1-7fb436418126,40,1400000.0,flat,sale,178.0,4,2,calle del Buen Suceso,Madrid,Madrid,es,40.4272019,-3.7191418,False,https://www.idealista.com/inmueble/107851564/,"Hay viviendas que ofrecen metros, y otras que ofrecen historias escritas y por escribir. Este espacioso piso de 178 m² en el corazón de Argüelles, distrito Moncloa-Aravaca, una de las zonas más cotizadas de Madrid. No es solo una propiedad es una promesa de vida plena en uno de los barrios con más carácter de Madrid.  Sus propietarios han disfrutado plenamente del barrio y de Madrid gracias a su caracter de hogar que acompaña y protege de forma discreta pero activa a toda la familia.  Realmente no sabría decir porque es extraordinario pero sí puedo decir que ha proporcionado acompañamiento silencioso en el desarrollo de las vidas de sus propietarios.  Imagina despertar en una casa bañada por la luz del este, en una calle arropada por árboles centenarios, a sólo cien pasos del Parque del Oeste, donde el aroma de la Rosaleda en primavera se cuela por la ventana y convierte cualquier desayuno en un recuerdo inolvidable. O sentir la fragancia de los arboles paseando por Rosales las noches de verano. En las faldas de Navacerrada, te permite vivir a las afueras estando en pleno centro de Madrid.  El inmueble cuenta con cuatro dormitorios, habitacione de servicio, despensa interior grande y dos baños.  Su generosa distribución es como un lienzo en blanco, esperando la visión de alguien que quiera convertirlo en su hogar soñado. Sus techos altos, sus espacios amplios y su estructura clásica respiran la esencia de aquellas casas madrileñas donde el tiempo parecía ir más despacio, donde cada rincón invita a quedarse un poco más. Desde sus 3 balcones exteriores, se escucha el murmullo discreto de la ciudad elegante, esa que prefiere el susurro al estruendo. Aquí, el lujo no se exhibe: se respira. El calor de su calentador de gas, en los meses fríos, no sólo abriga el cuerpo, sino también el alma. Aunque requiere una reforma integral, este piso no pide ser cambiado, pide ser comprendido.  Tiene el potencial de convertirse en un espacio verdaderamente único, donde diseño y memoria convivan en armonía. Pensad que es una casa de más de un siglo, de diseño señorial típico de la zona. Admite cualquier tipo de reforma, con carácter moderno, donde el contraste puede ser singular y si el acabado es clásico será una vivienda especial. Fachada clásica pero en perfecto estado, con un portal actualizado manteniendo el carácter inicial dando elegancia al conjunto. Vivir aquí es poder bajar a por el pan y cruzarte con un vecino que aún saluda. Es tener al lado colegios con historia —como los Sagrados Corazones, donde estudió Julio Iglesias— O proporcionar comodidad si tus hijos deciden estudiar sus carreras en las prestigiosas universidades de ICADE, Nebrija o Comillas. Y caminar hasta la Gran Vía sin prisas, pasando por el Templo de Debod, el Palacio de Liria, el Corte Inglés de Princesa, o el conservatorio donde resuenan las notas de un Madrid más íntimo y eterno.  Argüelles es así: una joya discreta, un barrio que no necesita gritar para hacerse sentir. Y este ejemplar es su reflejo perfecto.",False,good,False,7865.0,True,False,False,False,[],False,False,1400000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle del Buen Suceso,Destacado,1,True,Moncloa,Argüelles,True,,,,,
109017996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/eb/93/1361823640.webp,BFCA-V341,26,195000.0,penthouse,sale,86.0,2,1,avenida de Francfort,Madrid,Coslada,es,40.4203185,-3.5400388,False,https://www.idealista.com/inmueble/109017996/,"CONTACTAR CON EXTENSIÓN Nº4 BAFRE Castellana presenta fantástico piso de 86M2 en Coslada El inmueble cuenta con una superficie de 73m2 útiles perfectamente distribuidos en hall de entrada, un amplio salón, cocina independiente amueblada y equipada, dos dormitorios, uno individual y otro doble con con un armario empotrado de gran capacidad y un amplio cuarto de baño completo con ducha. Además desde el salón se puede acceder a una agradable y amplia terraza con buenas vistas y otra un poco más pequeña a la que se accede desde la cocina. Destaca porque se encuentra en buen estado de conservación, siendo los suelos de tarima. Fontanería y electricidad actualizada hace 7 años. Además al ser todo exterior destaca por una luz natural preciosa durante todo el día. Cuenta con un trastero en planta calle bastante amplio, para guardar todo tipo de enseres. La calefacción es individual por gas natural y aire acondicionado en el salón. El edificio data del año 75, es una comunidad tranquila y cuenta con alarma recién instalada. En la actualidad no cuenta con ascensor pero existe la posibilidad de instalarlo. No obstante, cuenta con una escalera muy cómoda y de tramos cortos. Se encuentra en una de las zonas más demandadas de Madrid, el barrio de Coslada. Rodeado de parques y jardines, ajeno a ruido de coches. En las inmediaciones multitud de comercios pequeños supermercados, colegios públicos y concertados y todos los servicios de un barrio consolidado. Se encuentra cerca del Hospital Universitario de Henares. Su comunicación es excelente, multitud de autobuses de la EMT en las proximidades, además Fácil acceso a M21, A2.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",False,good,False,2267.0,True,True,False,False,[],False,False,195000.0,€,,,flat,penthouse,"Ciudad 70, Coslada",Ático en avenida de Francfort,Destacado,5,True,Ciudad 70,,False,,,,,
