propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106879024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/64/97/1296560617.webp,3367-04420,31,990000.0,countryHouse,sale,110.0,3,1,calle pino alto navarredonda,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,40.5144581,-4.0450531,False,https://www.idealista.com/inmueble/106879024/,"¡Descubre esta joya natural a tan solo 30 km de Madrid! Esta finca rústica, situada en el corazón del Parque Natural de Guadarrama y cerca de Las Rozas, ofrece más de 60 hectáreas de pura belleza. Rodeada de majestuosos pinos y encinas autóctonas, es el refugio perfecto para los amantes de la caza menor y la pesca. La propiedad cuenta con una encantadora casa de 111 metros cuadrados, construida en 1820, que conserva su esencia histórica con 3 habitaciones, un baño completo, aseo y una acogedora chimenea. EXCLUSIVA FINCA RÚSTICA EN VALDEMORILLO – PARAÍSO CINEGÉTICO EN EL MONTE CUERDA HERRERA �� Si eres un amante de la caza y la naturaleza, esta finca rústica con licencia de caza en Valdemorillo, enclavada en el majestuoso Monte Cuerda Herrera, es una oportunidad única. Se trata de un auténtico santuario cinegético y natural, donde la belleza del entorno se fusiona con la emoción de la caza y el placer de la vida en el campo. � UN ENTORNO PRIVILEGIADO La finca se encuentra en una de las zonas más codiciadas de la Comunidad de Madrid, rodeada de un paisaje variado de encinas centenarias, robles y jaras que ofrecen refugio a una gran diversidad de fauna. Las suaves ondulaciones del terreno, combinadas con zonas de dehesa y claros, la convierten en un escenario ideal tanto para la caza como para disfrutar de la naturaleza en estado puro. � FAUNA ABUNDANTE Y DIVERSA Gracias a su ubicación estratégica y su hábitat bien conservado, la finca cuenta con una población estable de especies cinegéticas, incluyendo:  Jabalíes, abundantes en la zona, ideales para monterías y aguardos.  Corzos, cuya presencia es un gran atractivo para la caza selectiva.  Conejos y liebres, perfectos para la caza menor.  Perdices y tórtolas, que convierten cada jornada de caza en una experiencia inolvidable. Además, la finca es un refugio para aves rapaces y otras especies autóctonas que enriquecen el ecosistema y ofrecen un espectáculo natural durante todo el año. � IDEAL PARA RECREO Y EXPLOTACIÓN Más allá de la caza, esta finca es perfecta para quienes buscan un retiro en plena naturaleza, lejos del estrés de la ciudad, pero con la comodidad de estar a menos de una hora de Madrid. Su terreno permite múltiples usos: desde la ganadería hasta el turismo rural o la simple contemplación del paisaje. � ¿POR QUÉ ESTA FINCA? ✔ Ubicación inmejorable en un entorno de alto valor ecológico. ✔ Licencia de caza en vigor, lista para disfrutarla desde el primer día. ✔ Gran biodiversidad que garantiza jornadas de caza memorables. ✔ Fácil acceso y conexión con Valdemorillo y otras localidades cercanas. Si sueñas con una finca donde la naturaleza, la caza y la tranquilidad sean protagonistas, esta propiedad en el Monte Cuerda Herrera es la elección perfecta. El terreno está completamente vallado y dispone de pistas de fácil acceso, lo que facilita el recorrido por sus vastos paisajes. Además, cuenta con un pozo de 17 metros de profundidad y una capacidad superior a 20.000 m³, garantizando un suministro constante de agua. La finca incluye una caseta garaje de 40 metros y un trastero, ideal para almacenar tus herramientas o equipos. La energía se suministra mediante generador, pero existen posibilidades para instalar fuentes renovables como solar y eólica. Exenta de gastos e IBI, salvo el de coto de caza, esta finca es una oportunidad única para vivir en armonía con la naturaleza. Disfruta de magníficas vistas y una rica vegetación que alberga una gran variedad de animales. No esperes más para hacer realidad tu sueño de tener un oasis privado cerca de la ciudad.",True,renew,False,9000.0,True,False,False,False,[],False,False,990000.0,€,True,True,countryHouse,casale,"Pino Alto - Navarredonda, Valdemorillo",Casa rural en calle pino alto navarredonda,,,,,,,,,
108602651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/7d/4f/1349698191.webp,VALDEPERALES,45,295000.0,chalet,sale,281.0,4,2,UR VALDEPERALES DE ABAJO,Madrid,Perales de Tajuña,,es,40.2182695,-3.3424289,False,https://www.idealista.com/inmueble/108602651/,"¡DOS CASAS EN UNA! Tu hogar es tu Fortaleza y tiene que aportarte todo lo bueno que os merecéis tu y los tuyos, incluida tu mascota que dará largos paseos entre naturaleza. En esta casa encontrarás todo lo que siempre has deseado para tener calidad de vida. Llegar del trabajo y descansar sin ruidos, respirar aire puro, relajarte del duro día y sentir paz y tranquilidad. Pero también te da la posibilidad de disfrutar en familia y con amigos, organizar las grandes fiestas que a todos nos gustan y que nos dejan los mejores recuerdos. La parcela está distribuida en diferentes espacios multifuncionales, cómo amplia terraza de más de 100m2, patio de 77 m2 aprox. y una zona chillout perfecta para la última copa del día o para practicar con el karaoke. Si te gusta comer sano también tiene arboles frutales y zona para plantar tu propio huerto.  ¡No te faltará un lugar donde poder pasarlo bien!  Otra de las características más especiales de esta casa es su distribución, al contar en la planta baja con un coqueto apartamento tipo LOFT, perfecto para las familias que tengan que cuidar de los padres o de las que tienen hijos ya adolescentes que prefieren iniciar su independencia, por eso son DOS CASAS EN UNA.    DISTRIBUCIÓN: Planta baja. - Loft de 35m2 distribuidos en zona de descanso, vestidor, baño completo, amueblado y con ducha, cocina equipada y trastero de unos 40m2 aprox. Es totalmente independiente y con salida a la terraza con vistas de mas de 100m2.  Planta Principal. - Gran salón-comedor de 35m2 con chimenea, muy acogedor y con unas vistas al pueblo inmejorables, es un placer sentarte en la mesa del comedor y mirar por sus grandes ventanales además de la luminosidad que tiene. Tres dormitorios, todos con armarios empotrados, baño completo con ducha totalmente reformado, cocina totalmente equipada y amueblada con una cómoda salida al patio donde se encuentra la barbacoa.  Toda la vivienda es exterior, muy luminosa y está para entrar a vivir y disfrutarla. Si teletrabajas desde casa no te preocupes porque hay conexión a internet con ¡FIBRA OPTICA! La ubicación es perfecta al estar rodeada de naturaleza y a la vez muy cerca del centro del pueblo de Perales, donde encontrarás colegios, comercios, polideportivo, restaurantes. y bus que te lleva a diferentes poblaciones cercanas y a Madrid (Conde de Casal) con buena comunicación por la NIII. ¡Tienes que venir a verla para poder apreciar todo lo que la casa te ofrece!",False,good,False,1050.0,True,False,False,False,[],False,False,295000.0,€,True,True,chalet,independantHouse,Perales de Tajuña,Casa independiente en Ur Valdeperales De Abajo,,,,,,,,,
108379595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/cd/e4/1342368073.webp,FHOG-3050,48,625000.0,chalet,sale,432.0,5,4,calle del Fresno,Madrid,Algete,,es,40.6043601,-3.5483339,False,https://www.idealista.com/inmueble/108379595/,"Chalet Adosado de 432 m² en venta situado en Algete, Madrid. Se trata de una Vivienda unifamiliar independiente de tres alturas sobre rasante, ubicado en la calle Fresno, en el municipio de Algete, en la provincia Madrid. La vivienda tiene una superficie de 432 m² distribuidos en salón-comedor, cocina, 5 dormitorios y 4 baños. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. Soluciones a su medida.",True,good,False,1447.0,True,False,False,False,[],False,False,625000.0,€,,,chalet,independantHouse,Algete,Casa independiente en calle del Fresno,,,,,,,,,
108873339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/a5/8d/1367174005.webp,SANTODOMINGO,89,1550000.0,chalet,sale,650.0,6,5,calle de Buenavista,Madrid,Santo Domingo,,es,40.6420762,-3.5796445,False,https://www.idealista.com/inmueble/108873339/,"En la mejor zona de la Urbanización Santo Domingo con impresionantes vistas a la sierra de Madrid presentamos este maravilloso chalet de 650 m2 con una exuberante parcela de 3.776 m2. Está dotado de porches, terrazas y dos piscinas y un jardín frondoso y consolidado dando la sensación de estar en plena naturaleza. La situación de la casa en la parcela no la hace visible desde el exterior dando privacidad y tranquilidad a los propietarios. En el jardín tenemos dos piscinas (una para adultos y otra especial para niños) haciendo de este un sitio ideal para el verano, mientras que los porches, uno cubierto acristalado y otro abierto, son el lugar ideal para disfrutar con la familia de la sensación de frescor que da el verde y la naturaleza del entorno. Disfrutar de un entorno idílico a escasos kilómetros de ciudades con todos los servicios, y de parques empresariales y comerciales, hacen de Santo Domingo una opción excelente para vivir. Le contamos algo más sobre su distribución:  Planta principal: Entramos a la casa a través del porche acristalado y desde el recibidor pasamos al gran salón comedor con dos ambientes diferenciados, seguidamente al comedor encontraremos una sala previa a la amplia cocina totalmente equipada que dispone de salida al jardín posterior. Un baño completa esta planta principal. Planta baja: Nos encontramos con una sala muy amplia que se puede destinar a diversos usos (gimnasio, sala de juegos), baño, cuarto de lavado y planchado, despensa y sala (o cuarto de servicio)  Entreplanta: mediante medio tramo de escalera llegamos a la zona de dormitorios, con cuatro dormitorios dobles, uno de ellos es el principal con vestidor y baño en suite, el otro baño completo en esta planta dará servicio a los otros 3 dormitorios.  Planta superior: dos dormitorios dobles, un baño completo y finalmente una elegante salita con salida a una terraza.  La zona de solárium, en forma de gran terraza, a la cual se accede actualmente mediante escalera exterior, tiene las mejores vistas a la Sierra y del atardecer, pudiendo adaptarse su acceso a través de 2 dormitorios de la entreplanta. Debajo de esta gran terraza/solárium contamos con la zona cubierta de parking con capacidad para cuatro coches, además de 2 amplios cuartos para almacenamiento, ideal para herramientas de jardinería, trastero o adaptarla para habitación adicional. Su ubicación a tan solo 20 min en coche de Plaza de Castilla y la Castellana, hacen de la Urbanización Santo Domingo, la elección perfecta para ganar en confort y calidad de vida. Comunicado mediante bus a San Sebastián de los Reyes, Alcobendas y Plaza de Castilla no se depende del coche para bajar a Madrid. Igualmente dispone en la propia Urbanización de todos los servicios del día a día tales como centro sanitario con botiquín y asistencia las 24 hs., correos, banco, supermercado, tiendas, restauración, farmacia los 365 días, iglesia, parque infantil, Club social equipado con campo de golf, piscina, escuela de tenis, gimnasio, colegios públicos, concertados y privados bilingües en las cercanías.  La urbanización cuenta con servicio de seguridad, además de patrulla de la policía local que te darán la seguridad y tranquilidad que estás buscando para usted y los suyos. Si cree que es el momento de dar un salto en calidad de vida, llámenos, estaremos encantados de mostrarla, informar de todo y que pronto se vea viviendo en ella.",True,good,False,2385.0,True,False,True,False,[],False,False,1550000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle de Buenavista,,,,,,,,,
108215147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/de/46/1356585653.webp,LODON-00738,28,255000.0,duplex,sale,135.0,2,2,calle Florida,Madrid,El Escorial,Centro,es,40.5827925,-4.1282452,False,https://www.idealista.com/inmueble/108215147/,"En pleno corazón de la Leal Villa de El Escorial, título otorgado por Fernando VII como consecuencia del valiente comportamiento de sus habitantes frente a las fuertes represalias por la resistencia ofrecida a los franceses durante la Guerra de la Independencia y, a pocos metros de la Iglesia de San Bernabé, uno de los ejemplos más puros del estilo herreriano, se ubica este magnífico dúplex, donde podrás despertar cada mañana en un lugar donde la historia y la naturaleza van de la mano.  Esta vivienda, de estancias amplias y techos altos, cuenta con unos 135 m² construidos (aproximadamente 120 m² útiles), se distribuye en dos plantas, donde su atmósfera luminosa gracias a su orientación noroeste, proporciona luz suave durante todo el día y mágicos atardeceres. La vivienda mantiene el alma de lo auténtico con una distribución tradicional que permite independencia entre las zonas de día y de noche. En la planta principal, encontramos un salón-comedor de 16 m², ideal para el descanso y la convivencia, una cocina independiente con armarios altos y bajos, lista para personalizar a tu gusto. Esta planta se completa con dos habitaciones dobles con armarios empotrados y un baño completo, lo que facilita la funcionalidad tanto para familias como para quienes buscan comodidad extra. La planta superior (bajocubierta) representa una de las joyas de la casa. Bajo techos inclinados y ventanas tipo Velux se configura un espacio versátil que puede funcionar como dormitorio adicional, despacho, sala de juegos o estudio.  Además, el edificio cuenta con pocos vecinos, lo que asegura un ambiente tranquilo y privado. La finca no tiene ascensor, pero las escaleras son cómodas y bien iluminadas. No dispone de plaza de garaje ni trastero, aunque existe facilidad de aparcamiento en la zona y varias zonas de aparcamiento cercanas. Su ubicación, representa uno de sus mayores atractivos. Vivir en la Calle Florida es tenerlo todo al alcance de la mano: supermercados, colegios, centro de salud, farmacias, zonas verdes, biblioteca municipal y cafeterías se encuentran a pocos pasos. La estación de tren de El Escorial está a menos de 10 minutos caminando, con conexión directa a Madrid en menos de una hora. También hay paradas de autobús urbano e interurbano a muy corta distancia. Este dúplex es mucho más que una propiedad: es una oportunidad de vivir rodeado de naturaleza, cultura y calidad de vida, en un entorno seguro y con todos los servicios de una gran ciudad, pero con el encanto sereno de un pueblo histórico. Ven a descubrirlo. Quizás este rincón con alma sea, por fin, el lugar que estabas buscando. La reserva del inmueble sólo se producirá después de que una propuesta de compra haya sido expresamente aceptada por el vendedor. El precio publicado NO incluye los impuestos y gastos legalmente establecidos y derivados de la transmisión e inscripción, en su caso.",True,good,False,1889.0,True,False,True,False,[],False,False,255000.0,€,,,flat,duplex,"Centro, El Escorial",Dúplex en calle Florida,2,True,,False,,,,,
106477025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/8d/2d/1284056279.webp,3433-02728,97,620000.0,chalet,sale,330.0,6,4,calle Arroyo Retamosa,Madrid,Sevilla la Nueva,,es,40.3493437,-4.0010648,False,https://www.idealista.com/inmueble/106477025/,"¡OPORTUNIDAD! IMPECABLE CHALET INDEPENDIENTE DE 330 M2 SOBRE GRAN PARCELA DE 760 M2, CON LAS MEJORES VISTAS AL PARQUE FORESTAL RÍO GUADARRAMA, 6 DORMITORIOS, ENCANTADOR JARDÍN CON PISCINA PRIVADA Y CENADOR, EN URBANIZACIÓN ""LOS MANANTIALES"", UNA DE LOS MEJORES ZONAS DE SEVILLA LA NUEVA.  Un entorno privilegiado con preciosas vistas. Imagina despertar cada mañana con las mejores vistas al Parque Forestal Río Guadarrama, un lujo que pocas propiedades pueden ofrecer.  Este chalet, estratégicamente ubicado en la zona más alta de la urbanización, te garantiza una privacidad y unas panorámicas que te conectarán con la naturaleza sin salir de casa.  La urbanización Los Manantiales, tranquila y consolidada, es un remanso de paz, con chalets independientes, ideal para que tus hijos crezcan en un entorno seguro. Además, tiene acceso directo al parque, perfecto para paseos en bicicleta o caminatas en familia. Espacios diseñados para el disfrute y el confort familiar: Con 6 dormitorios y una parcela de 760 m², este chalet se adapta a las necesidades de cualquier familia, ofreciendo flexibilidad para dormitorios, despachos, salas de juegos o lo que necesitéis. PLANTA PRINCIPAL El corazón de la casa. Un luminoso SALÓN de 28 m², orientado al sur, se abre a una GRAN TERRAZA con vistas a la PISCINA.  Justo al lado, una moderna COCINA de 16 m² con DESPENSA, ideal para los amantes de la cocina, y acceso directo a la misma terraza.  Este espacio es perfecto para desayunos al sol con vistas al jardín y al Parque Guadarrama.  Además, en esta planta, encontramos el DORMITORIO PRINCIPAL de 16 m2 con VESTIDOR, de 3 m2 y BAÑO EN SUITE de 6m2, y otro DORMITORIO, de 13 m², ideal para teletrabajo o como cuarto de invitados. PLANTA ALTA-ZONA DE DESCANSO Aquí se encuentran 2 amplios DORMITORIOS, uno de 15 m² con excelente luz natural y otro de 10 m² con armario empotrado.  Completa esta planta un enorme BAÑO COMPLETO de 7 m², pensado para el día a día de una familia. PLANTA SEMISÓTANO Un espacio versátil con infinitas posibilidades. Cuenta con 2 DORMITORIOS adicionales, de 13 m² cada uno, un BAÑO COMPLETO, y una práctica zona de BAR-DESPENSA, de 16 m2.  A esta planta también se accede directamente desde el jardín, lo que la hace ideal para las reuniones sociales.  El GARAJE, de 46 m² tiene capacidad para 2 coches grandes y cuenta con una rampa semicubierta que conecta directamente con el jardín y acceso directo desde la calle. EXTERIORES-OASIS PRIVADO Un oasis privado en tu propio jardín. El exterior es sin duda uno de los grandes protagonistas.  Un precioso jardín consolidado y cuidado te espera, con una refrescante PISCINA PRIVADA (40 m2) y un ENCANTADOR CENADOR CON BARBACOA. Este es el lugar perfecto para celebrar cumpleaños, organizar barbacoas con amigos o simplemente disfrutar de los días soleados en familia. DETALLES DE CALIDAD Y UBICACIÓN ESTRATÉGICA Calidades: Toda la vivienda cuenta con cerramientos de PVC con doble acristalamiento Climalit para un excelente aislamiento térmico y acústico. Climatización: Aire acondicionado con splits en los dormitorios de la planta alta y calefacción individual de gasóleo con radiadores en toda la casa, garantizando confort en cualquier estación. Conexiones: A solo 30 minutos del centro de Madrid con rápido acceso a las carreteras M-600 y M-501. Además, las paradas de autobuses interurbanos (líneas 530 y 532) están a escasos metros, facilitando el transporte público. Este es el momento de tomar una decisión que cambiará la vida de tu familia. Chalets de estas características y precio vuelan. ¡No dejes que esta oportunidad se te escape! ¿Estás listo para visitar tu futuro hogar? Llámanos y déjate sorprender.",True,good,False,1879.0,True,True,False,False,[],False,False,620000.0,€,True,True,chalet,independantHouse,Sevilla la Nueva,Casa independiente en calle Arroyo Retamosa,,,,,,,,,
108546982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/fb/99/1356834641.webp,OFIGRIÑVTA,43,145000.0,duplex,sale,133.0,2,2,"calle Holanda, 2",Madrid,Griñón,,es,40.2050685,-3.8602134,True,https://www.idealista.com/inmueble/108546982/,"¡ 7,5 % DE RENTABILIDAD DESDE EL PRIMER DIA! - OPORTUNIDAD PARA INVERSORES -FONDGEST Asesores Inmobiliarios S. L. VENDE EN RENTABILIDAD este amplio y luminoso dúplex de 118 m2 útiles ( 143 m2 construidos) en el POLIGONO INDUSTRIAL LA ESTACION de Griñón. El edificio está compuesto de 19 locales comerciales a pie de calle y 20 oficinas dúplex en primera planta. Además dispone de dos plantas de garaje en sótano y una zona de trasteros.  Se vende ALQUILADO YA con contrato de arrendamiento EN VIGOR a 5 años ( con uno de obligado cumplimiento) a partir del 1 de septiembre de 2025 y con una renta mensual de 1.000. -€/mes. Gastos de comunidad de 55. -€/mes y último IBI de 331. -€, para una rentabilidad media del 8%. Registralmente es una oficina por lo que no es viable el empadronamiento en el municipio ni como propietario ni como arrendador. Igualmente, por el mismo motivo la financiación máxima que concederán las entidades financieras estará en torno al 50-60% del valor. La planta baja tiene 74 m2 y se dispone en baño completo con plato de ducha, cocina americana equipada con todos los electrodomésticos ( lavadora, microondas, lavaplatos, frigorífico, horno, vitro y campana), y un amplísimo salón comedor que se puede dividir en varias estancias y del que sale una escalera a la planta alta del dúplex. En esta planta alta encontraremos otro baño completo con plato de ducha doble, y dos amplios dormitorios independientes. El edificio dispone de parking por lo que es fácil poder alquilar o comprar una plaza de garaje si se necesita.",True,good,False,1090.0,True,False,False,False,[],False,False,145000.0,€,,,flat,duplex,Griñón,"Dúplex en calle Holanda, 2",1,True,,True,,,,,
107256520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/dc/b1/1307589118.webp,V-Edomus,82,800000.0,chalet,sale,388.0,4,4,"Urbanizacion Monte de la Villa M-27, 2",Madrid,Villaviciosa de Odón,El Bosque,es,40.36799,-3.92462,True,https://www.idealista.com/inmueble/107256520/,"¡Descubre tu nuevo hogar en Villaviciosa de Odón! Este chalet pareado a estrenar! ENTREGA INMEDIATA! es la combinación perfecta de comodidad, estilo y sostenibilidad. Con una superficie total de 388 m² distribuidos en tres plantas, ofrece un entorno espacioso y luminoso gracias a sus 4 dormitorios y 3 baños completos, además de un aseo adicional. La cocina moderna, equipada con muebles Schmidt, y los suelos porcelánicos de alta resistencia son solo algunas de las características que hacen de esta vivienda un lugar excepcional. La eficiencia energética es clave en este chalet, con un sistema fotovoltaico que genera 5,85 kWp y una bomba de calor geotérmica para calefacción y agua caliente. La clasificación energética A en consumo y emisiones asegura un hogar sostenible y respetuoso con el medio ambiente. Además, las ventanas de aluminio con doble acristalamiento y persianas motorizadas garantizan confort y seguridad. Ubicado en una zona residencial tranquila, este chalet ofrece fácil acceso a la M-506 y está rodeado de servicios esenciales. Disfruta del aire libre en la parcela de 350 m², que incluye jardines bien cuidados y capacidad para 3 plazas de garaje. La comunidad cuenta con piscina, área infantil y calles privadas decorativas en hormigón, creando un ambiente ideal para toda la familia. ¡No pierdas la oportunidad de vivir en esta joya arquitectónica!",False,good,False,2062.0,True,False,False,False,[],False,False,800000.0,€,True,True,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón","Chalet pareado en Urbanizacion Monte de la Villa M-27, 2",,,,,,,,,
108392004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/b5/57/1342744171.webp,VAL2025MAN,28,420000.0,chalet,sale,250.0,3,2,"avenida de Madrid, 1 Y",Madrid,Valdemorillo,Cerro Alarcón,es,40.4695437,-4.0792078,True,https://www.idealista.com/inmueble/108392004/,"HOGARES VALDEMORILLO - Agencia inmobiliaria de VALDEMORILLO vende: En exclusiva esta propiedad para que compre con seguridad y tranquilidad. Agencia Inmobiliaria inscrita en el RAIN de la Comunidad de Madrid. Nº 000621/2021 Chalet individual en una sola planta, en la exclusiva urbanización de Cerro de Alarcón II. Esta propiedad destaca no solo por su excelente ubicación, sino también por su distribución en una sola planta, perfecta tanto para familias como para quienes buscan una vivienda cómoda. La vivienda cuenta con una superficie de 148 m2, se distribuyen en una sola planta, aunque tiene la posibilidad de abrir una buhardilla que ahora mismo se encuentra en bruto. Dispone de un acogedor salón-comedor con un buen ventanal y salida directa a la terraza donde se pueden apreciar unas bonitas vistas, cuenta con chimenea que hace que sea más acogedora la casa. La cocina es muy luminosa y cuenta con bastante almacenaje. Tiene 3 dormitorios dobles (uno de ellos en suite, 2 baños reformados y uno de ellos tiene plato de ducha. La vivienda está en muy buen estado de conservación y se puede entrar a vivir. La parcela son 1074 m2 perfectamente con grandes árboles y alguna zona solada, cuenta con piscina (actualmente esta vacía). Ubicado en la urbanización Cerro de Alarcón II, con vigilancia 24 horas. Este chalet está rodeado de tranquilidad, naturaleza y todos los servicios esenciales, supermercado y un restaurante. Valdemorillo es conocido por su entorno natural privilegiado, cercano a la Sierra de Guadarrama y a menos de 40 minutos del centro de Madrid. Además, ofrece puntos de interés como: Pantano de Valmayor: Perfecto para deportes acuáticos y actividades al aire libre. Iglesia de Nuestra Señora de la Asunción, un icono histórico de la localidad. Numerosas rutas de senderismo y ciclismo para disfrutar de la naturaleza. Excelentes conexiones con Madrid y localidades cercanas como El Escorial y Villanueva de la Cañada. ¡Beneficiase de nuestro método de trabajo! Puede visitarnos en nuestra oficina en Calle La paz 61 de Valdemorillo y le informaremos de todas las viviendas de las que disponemos.",True,good,False,1680.0,True,False,False,False,[],False,False,420000.0,€,True,True,chalet,independantHouse,"Cerro Alarcón, Valdemorillo","Casa independiente en avenida de Madrid, 1 y",,,,,,,,,
109025849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/ee/2e/1362045616.webp,10697,26,325000.0,flat,sale,64.0,2,1,avenida de Madrid,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.6156499,-3.7219378,False,https://www.idealista.com/inmueble/109025849/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Vivienda sin amueblar de 64 m² construidos en el nuevo Tres Cantos, diseñada para ofrecer confort, funcionalidad y estilo. Dispone de 2 dormitorios con armarios empotrados, un baño completo con mueble bajo lavabo y mampara de vidrio, y una cocina totalmente equipada con electrodomésticos de primeras marcas: nevera, lavadora, lavavajillas, horno y microondas. Los suelos de parqué aportan calidez y elegancia a cada estancia. Incluye plaza de garaje y trastero en el precio, y se aceptan mascotas, para que todos los miembros del hogar se sientan bienvenidos. La urbanización privada ofrece completas zonas comunes pensadas para el bienestar diario. Disfruta de piscina exterior, pista de pádel y parque infantil, en un entorno seguro y tranquilo ideal para familias o quienes valoran la calidad de vida. Ubicada en la zona del nuevo Tres Cantos, una de las áreas residenciales más tranquilas y modernas del norte de Madrid. Rodeada de amplias avenidas, zonas verdes y todos los servicios esenciales, con excelente acceso a la M-607 (autovía de Colmenar Viejo), lo que garantiza una conexión rápida con la capital. Una oportunidad perfecta para vivir en un entorno equilibrado entre naturaleza, comodidad y conectividad. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,5078.0,False,False,False,False,[],False,False,325000.0,€,True,True,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso en avenida de Madrid,6,,,True,,,,,
108773852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/87/da/1354727060.webp,,41,455000.0,flat,sale,82.0,2,2,"calle de Santiago de Compostela, 90",Madrid,Madrid,Fuencarral,es,40.4784605,-3.7184704,True,https://www.idealista.com/inmueble/108773852/,"SOMOS PROPIETARIOS. SIN COMISIONES NI HONORARIOS DE AGENCIA. ¡Oportunidad en el Barrio del Pilar! Precioso piso extra luminoso con PISCINA y garaje en una de las zonas más consolidadas de Madrid. Situado en la calle Santiago de Compostela 90, en pleno eje de la Avenida de la Ilustración, este elegante y luminoso piso de 82m2 ofrece confort, funcionalidad y bienestar en un entorno residencial, tranquilo y familiar. Características principales: Urbanización cerrada con piscina comunitaria, zonas ajardinadas y entrada independiente. Garaje incluido para mayor comodidad. Amplio salón comedor con grandes ventanales que inundan la vivienda de luz natural. Techos de aproximadamente 3.20 m de altura, que aportan sensación de amplitud y un toque vanguardista. Cocina americana totalmente equipada con electrodomésticos y encimera de porcelánico. Dos habitaciones y dos baños completos, uno en suite en el dormitorio principal. Sistema de climatización con bomba de aire frío/calor asegura un ambiente confortable durante todo el año. Edificio bien conservado y mantenido, con portero físico 24/7, incluso en festivos, añade un extra de seguridad y tranquilidad. Ubicación privilegiada: a solo 10 minutos caminando del metro, muy cerca de la M-30, con una completa oferta de servicios, comercios (como La Vaguada), zonas verdes y centros comerciales. Este piso es una excelente oportunidad tanto para residencia habitual como para inversión, en un enclave privilegiado de Madrid, con un ambiente residencial, tranquilo y con todas las comodidades a tu alcance.",False,good,False,5549.0,True,False,False,False,[],False,False,455000.0,€,True,True,flat,,"Peñagrande, Madrid","Piso en calle de Santiago de Compostela, 90",bj,True,Peñagrande,True,,,,,
