propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,status,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
35797425,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/ba/ee/186905702.webp,6010,36,3,2800000.0,flat,sale,200.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4212854,-3.687863,False,https://www.idealista.com/inmueble/35797425/,"Fortuny Real Estate presenta espectacular piso de 202 m², ubicado en la prestigiosa zona de Recoletos, te ofrece una experiencia de vida inigualable. A solo unos pasos de la icónica Puerta de Alcalá y el majestuoso Parque del Retiro, este inmueble se sitúa en una finca clásica y representativa del año 1900.  Con tres balcones que ofrecen vistas privilegiadas, la luz natural inunda cada rincón de sus espacios diáfanos. La propiedad ha sido reformada con acabados de alta gama, destacando su amplia cocina con isla de diseño y electrodomésticos de última generación. En la zona privada, encontrarás tres amplios dormitorios y un baño de cortesía, ideales para el confort diario. Además, cuenta con armarios empotrados, aire acondicionado y acceso adaptado para personas con movilidad reducida. Vivir aquí significa disfrutar de la exclusividad del barrio Salamanca, conocido por sus elegantes cafés, restaurantes y boutiques de lujo. La cercanía a la calle Serrano te permitirá explorar tiendas exclusivas y viviendas de gran categoría. No pierdas la oportunidad de formar parte de esta comunidad de clase alta en una ubicación excepcional. ¡Contacta con Fortuny Madrid Real Estate y haz de este sueño tu realidad!",False,False,True,,14000.0,False,False,True,False,[],False,False,2800000.0,€,,,flat,"Recoletos, Madrid",Piso,good,,,,,
109105466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/d6/fd/1347853003.webp,P1 Ático A,19,5,621900.0,penthouse,sale,131.0,True,4,2,"avenida Provisional Ahijones Berrocales Cuatro, 85",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3681514,-3.5753827,True,https://www.idealista.com/obra-nueva/109105466/,"Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido. Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas  Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad perfecta. Ubicado en Los Berrocales, uno de los desarrollos urbanísticos más prometedores de la capital, este exclusivo proyecto ofrece 58 pisos de obra nueva de 2, 3 y 4 dormitorios, pensados para ofrecer calidad de vida, eficiencia y bienestar en cada detalle. Sé de los primeros en elegir tu nuevo hogar en una de las zonas con mayor proyección de Madrid y disfruta de un entorno diseñado para el presente y preparado para el futuro.  Viviendas con calificación energética A  Todas las viviendas cuentan con Calificación Energética A, una garantía de eficiencia, ahorro energético y compromiso con el medio ambiente. Incorporan un sistema de aerotermia con apoyo de paneles fotovoltaicos, así como suelo radiante y refrescante, lo que proporciona una temperatura confortable durante todo el año, sin necesidad de sistemas de calefacción o refrigeración tradicionales.  Este tipo de climatización, además de ser respetuosa con el entorno, permite un mayor control del consumo energético y una reducción notable en los gastos mensuales, mejorando el confort de forma eficiente.  Personaliza tu hogar: elige tu hogar a tu gusto  Uno de los grandes valores añadidos de Residencial Ipanema es que puedes adaptar tu casa a tu estilo. Gracias al programa de libre elección de calidades, podrás seleccionar entre diferentes acabados en suelos, pintura y cocina. Así, tu hogar no solo será funcional y moderno, sino también reflejo de tu personalidad y gustos.  Además, las viviendas incluyen cocinas completamente amuebladas y equipadas con electrodomésticos, preparadas para que puedas empezar a vivir desde el primer día sin preocuparte por reformas o instalaciones.  Zonas comunes para disfrutar al máximo  Disfruta de zonas comunes con piscina con sistema de depuración salina, gimnasio, zona de coworking, zona de juegos infantiles, taquillas electrónicas y biciparking.  Los Berrocales: una ubicación con futuro y grandes conexiones  Los Berrocales es un desarrollo urbanístico, cercano al Ensanche de Vallecas y bien comunicado con accesos a la M-45, M-50, Autovía A.-3 y prolongación de la Gran Avenida del Sureste, permitiendo así aprovechar los servicios de un barrio consolidado, como centro de salud, residencia de mayores, escuelas infantiles, colegios, institutos, etc.  Tu futuro hogar está en Residencial Ipanema  Residencial Ipanema se ubica en la Etapa III del sector Berrocales. Esta zona ha sido planificada para ofrecer una combinación equilibrada de viviendas modernas, espacios verdes, servicios, centros educativos y zonas comerciales.  Visítanos y da el primer paso hacia tu nuevo hogar  Nuestro equipo comercial está disponible para asesorarte y ayudarte a elegir la vivienda que mejor se adapta a tus necesidades.  Te esperamos en nuestra oficina de ventas al lado de la Junta de Compensación de Los Berrocales, Madrid, donde podrás descubrir todo lo que ofrece Residencial Ipanema, una promoción pensada para mejorar tu vida.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",False,True,True,False,4747.0,True,False,False,False,[],False,False,621900.0,€,True,True,flat,"Los Berrocales, Madrid","Ático en avenida Provisional Ahijones Berrocales Cuatro, 85",,,,,penthouse,
107767855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/fc/8f/1323230669.webp,XAL_117,25,,1080000.0,chalet,sale,184.0,,3,2,calle de la Portada,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3550646,-3.8943318,False,https://www.idealista.com/inmueble/107767855/,"S15 Real Estate ofrece este EXCLUSIVO Chalet independiente en el centro de Villaviciosa de Odón - Reforma integral en 2020. Se ofrece en venta este exclusivo chalet independiente de una sola planta, completamente reformado en 2020, ubicado en una de las zonas más privilegiadas de Villaviciosa de Odón. La vivienda cuenta con 184 m² construidos sobre una amplia parcela de 1.200 m².  La vivienda dispone de una distribución funcional, accedemos a la propiedad y encontramos espectacular Salón, espacioso, con impresionante luz natural y vistas al jardín. Cocina moderna abierta, totalmente equipada.  Zona de descanso cuenta con 3 dormitorios, 2 baños completos. Toda la vivienda dispone de suelo radiante por aerotermia, calor y frío. En el exterior, destaca su cuidado jardín privado, zona de bbq, cocina exterior en porche, 1 aseo + 1 espacio polivalente, puede usarse como trastero, despensa o pequeña habitación. Destacar la piscina de gran tamaño, proporcionando un entorno ideal para el descanso y el disfrute al aire libre.  Situado en pleno centro de Villaviciosa de Odón, este chalet ofrece un equilibrio perfecto entre tranquilidad y comodidad, con acceso inmediato a todos los servicios esenciales, comercios, colegios y transporte público. Para más información o concertar una visita, no dude en contactarnos.  ref: XAL_117.",False,False,,,5870.0,True,False,True,False,[],False,False,1080000.0,€,True,True,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en calle de la Portada,good,,,,independantHouse,
108447742,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/37/80/1360268458.webp,TGG-2200248,57,bj,898800.0,countryHouse,sale,400.0,,5,4,avenida Valdemorillo,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4667949,-4.0758751,False,https://www.idealista.com/inmueble/108447742/,"TGG INMOBILIARIA presenta esta exclusiva propiedad con 50.000 metros de terreno aproximadamente. Ubicada en Valdemorillo, a tan solo 40 km de Madrid, ofreciendo una combinación perfecta entre tranquilidad rural y proximidad a la ciudad. La finca, de 5 hectáreas, está completamente vallada y dispone de acceso directo desde la carretera, lo que garantiza privacidad y comodidad. La vivienda principal, con una superficie construida de 400 m², cuenta con espacios amplios y luminosos, incluyendo un gran salón-comedor con chimenea, cocina independiente con zona office, 5 dormitorios. Todos los espacios de la vivienda conectan con un agradable patio andaluz. Garaje cubierto. En el exterior, destaca una maravillosa piscina rodeada de un cuidado jardín, perfecta para relajarse y disfrutar del entorno natural. Además, dispone de otras construcciones: un porche cubierto de gran tamaño junto a la piscina para disfrutar de reuniones familiares y eventos al aire libre.  La finca está equipada con agua del Canal de Isabel II, dos pozos independientes y electricidad suministrada por Iberdrola, asegurando todos los servicios necesarios para una vida cómoda en el campo. La propiedad está preparada para el desarrollo de actividades ecuestres, contando con amplios espacios abiertos, pista de entrenamiento, prados y boxes para 4 caballos y la posibilidad de construir instalaciones adicionales si se desea. Además de la vivienda principal, la finca cuenta con una construcción adicional destinada a la vivienda del guardés y su familia. Esta edificación permite una gestión eficiente de la propiedad, asegurando su mantenimiento y vigilancia constante. La presencia del guardés también facilita la atención diaria a las instalaciones ecuestres y la supervisión de las actividades relacionadas con la equitación, contribuyendo al buen funcionamiento de la finca y al bienestar de los animales. Licencia código rega en vigor.  Las vistas panorámicas a la sierra ofrecen un paisaje impresionante, creando un ambiente de paz y serenidad. Con una ubicación privilegiada a media hora del centro de Madrid, esta finca ofrece un entorno natural incomparable en la Sierra Oeste de Madrid, con cercanía a servicios esenciales y excelente accesibilidad y conectividad. El IBI anual es de 1800€. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora.",True,False,,,2247.0,True,False,True,False,[],False,False,898800.0,€,True,True,countryHouse,"Cerro Alarcón, Valdemorillo",Finca rústica en avenida Valdemorillo,good,,,,countryHouse,
99400319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/4e/a3/1205785042.webp,100091113,16,bj,1340500.0,flat,sale,268.0,,3,3,"calle de Mesena, 80",Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4660328,-3.6628069,True,https://www.idealista.com/obra-nueva/99400319/,"¡Exclusivos bajos con jardín privado! Ya en construcción¡ “Obra nueva en Madrid, Mesena 80” Mesena 80 es un proyecto de viviendas premium en una de las zonas más privilegiadas de Madrid, muy próximo a Arturo Soria. Consta de 96 magníficas viviendas de 1,2, 3 y 4 dormitorios distribuidas en dos edificios de vanguardia y cuidado diseño. Situada en un entorno urbano consolidado y con una inmejorable situación dada su cercanía a centros escolares, asistenciales y comerciales. Está dotada de excelentes servicios comunes como piscina exterior, piscina interior climatizada, gimnasio, salón social, zona de juegos infantiles y zonas de descanso rodeado de zonas verdes en un entorno privado totalmente cerrado. Son edificios de 7 plantas con impresionantes áticos con terraza y magníficas vistas. Adaptadas a las nuevas necesidades que exige el mercado actual, las viviendas contarán con grandes terrazas, plazas de garaje y trastero. Los salones cuentan con grandes ventanales para crear ambientes agradables y luminosos y generosas terrazas para disfrutar de unas vistas despejadas. Los cuidados interiores se mezclan con la vanguardia y el diseño de sus zonas comunes.  Las viviendas diseñadas por el arquitecto Carlos Lamela utilizan elegantes materiales, en consonancia con su moderno estilo. Aúnan un óptimo mantenimiento y durabilidad con altas prestaciones de confort térmico y acústico: máxima calificación de eficiencia energética Nivel A, certificado BREEAM, suelo radiante refrescante, excelentes aislamientos térmo-acústicos, doble orientación, recuperador de calor, geotermia, cocinas y armarios totalmente equipados ¡Y mucho más!",True,True,True,False,5002.0,True,False,False,False,[],False,False,1340500.0,€,True,True,flat,"Pinar del Rey, Madrid","Piso en calle de Mesena, 80",newdevelopment,,,,,
108616844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/30/8f/1350217710.webp,1230017,64,7,830000.0,flat,sale,101.0,False,3,1,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Ibiza,40.4153744,-3.675889,False,https://www.idealista.com/inmueble/108616844/,"Descripción general PISO MUY LUMINOSO EN SEPTIMA PLANTA EN EL DISTRITO DE EL RETIRO ¡Gran oportunidad en una de las zonas más cotizadas de Madrid! Se vende vivienda con gran potencial ubicada en la séptima planta de una finca representativa con ascensor y portero físico, en pleno corazón del distrito de El Retiro. La propiedad destaca por su luminosidad excepcional durante todo el día, gracias a su altura y orientación. Su estado es a reformar, lo que la convierte en una excelente opción para redistribuir espacios y adaptar la vivienda completamente a tus gustos y necesidades. Actualmente, la distribución es la siguiente: - Tres dormitorios - Una estancia de paso que conecta dos de los dormitorios, con aire acondicionado - Salón independiente - Cocina independiente - Un baño completo La finca está en muy buen estado de conservación, cuenta con calefacción central por gas y servicio de portería. Ubicada en una zona privilegiada y muy bien comunicada, con acceso inmediato a transporte público, comercios, colegios, restaurantes y a tan sólo unos paso del Parque de El Retiro. Ideal tanto para residencia habitual como para inversión con alta rentabilidad en una zona de creciente demanda. Impuestos, gastos de financiación, gastos notariales, gastos registrales u otros costes relacionados con la compraventa no están incluidos. La información expuesta es orientativa y puede estar sujeta a errores involuntarios. ¡Contacta para más información y visita!",True,False,True,,8218.0,True,False,True,False,[],False,False,830000.0,€,,,flat,"Ibiza, Madrid",Piso en calle del Alcalde Sainz de Baranda,renew,,,,,
109105470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/1e/2d/1347853165.webp,P2 2E ,19,2,438900.0,flat,sale,120.0,True,3,2,"avenida Provisional Ahijones Berrocales Cuatro, 85",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3681514,-3.5753827,True,https://www.idealista.com/obra-nueva/109105470/,"Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido. Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas  Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad perfecta. Ubicado en Los Berrocales, uno de los desarrollos urbanísticos más prometedores de la capital, este exclusivo proyecto ofrece 58 pisos de obra nueva de 2, 3 y 4 dormitorios, pensados para ofrecer calidad de vida, eficiencia y bienestar en cada detalle. Sé de los primeros en elegir tu nuevo hogar en una de las zonas con mayor proyección de Madrid y disfruta de un entorno diseñado para el presente y preparado para el futuro.  Viviendas con calificación energética A  Todas las viviendas cuentan con Calificación Energética A, una garantía de eficiencia, ahorro energético y compromiso con el medio ambiente. Incorporan un sistema de aerotermia con apoyo de paneles fotovoltaicos, así como suelo radiante y refrescante, lo que proporciona una temperatura confortable durante todo el año, sin necesidad de sistemas de calefacción o refrigeración tradicionales.  Este tipo de climatización, además de ser respetuosa con el entorno, permite un mayor control del consumo energético y una reducción notable en los gastos mensuales, mejorando el confort de forma eficiente.  Personaliza tu hogar: elige tu hogar a tu gusto  Uno de los grandes valores añadidos de Residencial Ipanema es que puedes adaptar tu casa a tu estilo. Gracias al programa de libre elección de calidades, podrás seleccionar entre diferentes acabados en suelos, pintura y cocina. Así, tu hogar no solo será funcional y moderno, sino también reflejo de tu personalidad y gustos.  Además, las viviendas incluyen cocinas completamente amuebladas y equipadas con electrodomésticos, preparadas para que puedas empezar a vivir desde el primer día sin preocuparte por reformas o instalaciones.  Zonas comunes para disfrutar al máximo  Disfruta de zonas comunes con piscina con sistema de depuración salina, gimnasio, zona de coworking, zona de juegos infantiles, taquillas electrónicas y biciparking.  Los Berrocales: una ubicación con futuro y grandes conexiones  Los Berrocales es un desarrollo urbanístico, cercano al Ensanche de Vallecas y bien comunicado con accesos a la M-45, M-50, Autovía A.-3 y prolongación de la Gran Avenida del Sureste, permitiendo así aprovechar los servicios de un barrio consolidado, como centro de salud, residencia de mayores, escuelas infantiles, colegios, institutos, etc.  Tu futuro hogar está en Residencial Ipanema  Residencial Ipanema se ubica en la Etapa III del sector Berrocales. Esta zona ha sido planificada para ofrecer una combinación equilibrada de viviendas modernas, espacios verdes, servicios, centros educativos y zonas comerciales.  Visítanos y da el primer paso hacia tu nuevo hogar  Nuestro equipo comercial está disponible para asesorarte y ayudarte a elegir la vivienda que mejor se adapta a tus necesidades.  Te esperamos en nuestra oficina de ventas al lado de la Junta de Compensación de Los Berrocales, Madrid, donde podrás descubrir todo lo que ofrece Residencial Ipanema, una promoción pensada para mejorar tu vida.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",False,True,True,False,3658.0,True,False,False,False,[],False,False,438900.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Cuatro, 85",newdevelopment,,,,,
108677936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/94/aa/1367184278.webp,,22,4,3420000.0,flat,sale,325.0,True,4,5,calle de Covarrubias,Madrid,Madrid,Chamberí,es,Trafalgar,40.429044,-3.6959212,False,https://www.idealista.com/inmueble/108677936/,"Calle COVARRUBIAS Planta 4ª 269m² de vivienda 3 dormitorios con 3 baños en suite 1 dormitorio servicio con 1 baño en suite 1 baño invitados Zona lavandería y office en cocina Reformada con calidades de lujo:  • Suelo de tarima roble natural • Ventanas Cortizo (COR70) con bisagras y manillas ocultas • Persianas motorizadas • Griferías marca extra lujo italiana Gessi modelo Veinti20 • Baños con mármoles en encimera, embocados y duchas  • Duchas con cabinas de forja niquel pulido • Interruptores y enchufes níquel pulido (marca premium inglesa) • Cocina con puertas acristaladas de forja y totalmente equipada con electrodomésticos última gama Siemens IQ700 • Carpinterías de diseño en jambas, ventanas y rodapiés. • Puertas de gran formato en altura 255cm con manillas especiales en níquel pulido • Molduras en los techos de 3 metros • 3 zonas de climatización independientes Entrada principal y de servicio Trastero de buenas dimensiones en planta sótano con acceso por ascensor de servicio Opcional 56m² de local/garaje en el edificio a pie de calle para dos coches, motos y almacén. Dispone de 2 ventanas a patio interior con altura de primera planta.  Posibilidad de uso de local y vivienda. Esto es súper exclusivo!  Calefacción central Portero con vivienda en la finca IBI: 1.471€ GGCC: 519€ Precios de Venta: • Vivienda: 3.150. 000 / 11.710€/m² • Local/garaje: 270.000€ / 4.385 €/m².",False,False,True,,10523.0,True,False,True,False,[],False,False,3420000.0,€,True,True,flat,"Trafalgar, Madrid",Piso en calle de Covarrubias,good,,,,,
107138378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/2a/34/1304135917.webp,BHPJ01,43,,1099000.0,chalet,sale,260.0,,5,5,calle Las Norias,Madrid,Majadahonda,Zona Carretera del Plantío,es,,40.469373,-3.8611381,False,https://www.idealista.com/inmueble/107138378/,"B-Home Majadahonda ofrece en exclusiva este chalet Adosado Levitt en ""Green Park"", Majadahonda Ubicado en la exclusiva urbanización ""Green Park"", este chalet adosado Levitt ofrece un diseño cómodo y funcional, junto con una localización privilegiada que permite disfrutar de todos los servicios y comodidades a un paso de casa. Distribución Planta de entrada: La planta principal cuenta con una cocina moderna, un aseo de cortesía y un amplio salón/comedor con acceso a una terraza cerrada. La terraza conecta directamente con un jardín privado, ideal para relajarse o disfrutar de reuniones al aire libre. Primera planta: En esta planta encontramos tres dormitorios, todos ellos con armarios empotrados. El dormitorio principal dispone de baño en suite, y los otros dos dormitorios comparten un baño adicional completo. Buhardilla: Un espacio versátil que ha sido acondicionado como salón, con baño completo y área de almacenamiento. Las ventanas Velux renovadas aportan luminosidad y aislamiento térmico, haciendo de esta planta un lugar acogedor y funcional. Planta sótano: La ampliación de esta planta ofrece un salón de verano, una zona de despacho perfecta para trabajar desde casa, una lavandería y un garaje con instalación para la carga de vehículos eléctricos. Zonas comunes y entorno La urbanización cuenta con amplias zonas verdes y una gran piscina comunitaria, ideal para disfrutar del tiempo libre en un entorno seguro y exclusivo. Servicios cercanos Este chalet está perfectamente ubicado en una zona donde puedes acceder andando a todos los servicios esenciales y de ocio, incluyendo: Educación: Colegios, institutos y la Escuela Oficial de Idiomas. Salud: Centro de salud y farmacias. Compras: Supermercados, tiendas locales y comercios. Cultura y ocio: Biblioteca Francisco Umbral y Auditorio Alfredo Kraus. Naturaleza: El Monte del Pilar y las zonas verdes de la urbanización. Casco antiguo: Restaurantes, cafeterías y el encanto de las calles peatonales del centro de Majadahonda. Vive con todo al alcance de la mano Este chalet combina un diseño cómodo con la ventaja de estar ubicado en una zona donde todo lo que necesitas está a pocos minutos andando. Disfruta de un estilo de vida práctico, rodeado de naturaleza, cultura y servicios de calidad.",False,False,,,4227.0,True,False,True,False,[],False,False,1099000.0,€,True,True,chalet,"Zona Carretera del Plantío, Majadahonda",Chalet adosado en calle Las Norias,renew,,,,terracedHouse,
109219678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/4f/86/1367826790.webp,IE23-DR.RODRIGUEZ,34,,479000.0,chalet,sale,280.0,,5,4,calle Doctor Rodríguez de la Fuente,Madrid,Brunete,,es,,40.401903,-3.9964423,False,https://www.idealista.com/inmueble/109219678/,"Inmobiliarias Encuentro tiene el placer de presentarte este increíble chalet pareado, situado en pleno centro de Brunete. Una propiedad única que se distribuye en dos cómodas plantas, más un gran sótano-garaje con capacidad para 4-5 coches. ✨ Características Principales: Planta principal: Amplio salón independiente con acceso a terraza Dormitorio Baño completo Cocina con zona de office y salida directa a la parcela con porche Primera planta: 4 dormitorios dobles con armarios empotrados 2 baños completos, el principal en suite Parcela de 341 m², con 250 m² libres para disfrutar y personalizar a tu gusto. � Calidades: Puertas macizas Ventanas de aluminio Cocina amueblada Suelos de gres Calefacción por gasoil � Ubicación Inmejorable: Situado en el casco urbano, con todos los servicios a tu alcance y a pocos metros de la avenida principal. Rápido acceso a las principales carreteras. � Financiación a tu Medida: ¡Podemos ofrecerte hasta el 100% del precio de compra! Y si necesitas vender tu vivienda actual, pregunta por nuestro servicio exclusivo ""Cambia y Descansa"", donde nos encargamos de todo. � ¡No esperes más! Contacta con nosotros y descubre tu nueva casa en Brunete.",False,False,,,1711.0,True,False,False,False,[],False,False,479000.0,€,True,True,chalet,Brunete,Chalet pareado en calle Doctor Rodríguez de la Fuente,good,,,,semidetachedHouse,
107994997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/ee/66/1330568859.webp,,49,,369900.0,chalet,sale,181.0,,4,3,calle Espartaco,Madrid,Guadalix de la Sierra,,es,,40.7854912,-3.7064395,False,https://www.idealista.com/inmueble/107994997/,"Esplendido chalet pareado, listo para entrar a disfrutar desde el primer día, sin necesidad de arreglos o reformas. Se trata de una casa con encanto, tanto por sus formas como por sus buenas vistas, es una casa completa, equilibrada y muy acogedora, con diferentes espacios y dotaciones, tanto exteriores como interiores. La vivienda esta construida sobre una solida estructura de hormigón armado, y se distribuye en dos plantas principales, en la planta baja tiene, salón, cocina, y aseo de cortesía. En la planta superior hay tres habitaciones (con armarios empotrados), y dos baños (uno en suite). Debajo de la vivienda, se encuentra una zona especial de ocio, de estilo rustico, con un gran salón de 40 m2 que incluye barra de bar y chimenea, además de una habitación y un baño completo. En la parte exterior de la vivienda, la parcela se reparte en dos zonas, por delante tiene una estupenda terraza de 30 m2, y por detrás se encuentra la zona verde, ajardinada, junto a un porche cenador. Todo esto se completa con un gran garaje con capacidad para dos coches grandes o tres pequeños, con puerta automática directa a calle. La vivienda esta equipada con caldera de gas ciudad para la calefacción y el agua caliente sanitaria. El chalet se encuentra ubicado en una pequeña urbanización, tranquila y sin gastos de comunidad.",False,False,,,2044.0,True,False,True,False,[],False,False,369900.0,€,True,True,chalet,Guadalix de la Sierra,Chalet pareado en calle Espartaco,good,,,,semidetachedHouse,
109215942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/40/32/1367712025.webp,gh075-25,24,4,199990.0,flat,sale,70.0,True,3,1,calle del Puerto de Lumbreras,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3802087,-3.6194754,False,https://www.idealista.com/inmueble/109215942/,"Grey Home Servicios Inmobiliarios ofrece en exclusiva, piso reformado muy luminoso en el Casco Histórico de Vallecas Se vende estupendo piso en cuarta planta (sin ascensor) ubicado en el encantador Casco Histórico de Vallecas. La vivienda ha sido totalmente reformada, combinando comodidad y estilo moderno en un entorno con historia y tradición. Cuenta con una distribución funcional y espacios bien aprovechados, destacando por su gran luminosidad gracias a su orientación y altura. Dispone de una terraza acristalada con acceso desde la cocina. Perfecto para quienes buscan una vivienda lista para entrar a vivir, en una zona tranquila y bien comunicada, con todos los servicios a pocos minutos: transporte público, comercios, colegios y zonas verdes. Una excelente oportunidad tanto para vivir como para invertir.",True,False,False,,2857.0,True,False,False,False,[],False,False,199990.0,€,,,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle del Puerto de Lumbreras,good,,,,,
107204804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/c1/ca/1353497015.webp,26046,69,,950000.0,chalet,sale,168.0,,3,4,paseo del Comandante Fortea,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4286515,-3.7328306,False,https://www.idealista.com/inmueble/107204804/,"Inmejorable chalet adosado de 4 plantas, 3 habitaciones y 4 baños, en Casa de Campo.    242 m2 construidos.     Terraza, patio inglés de 13 m2 y jardín de 35 m2.    Salón de paso.    Cocina americana en isla.    Calefacción con gas natural.    Armarios empotrados, suelo de parquet macizo de roble y mármol blanco, ventanas climalit oscilobatientes con rotura de puente térmico y puertas lacadas.    Amueblado negociable.    Dispone de garaje y trastero.    PLANTA BAJA  2 estancias delimitadas con 2 grandes puertas de madera maciza    PLANTA PRIMERA  2 habitaciones  2 baños    PLANTA BUHARDILLA  1 habitación  1 baño    PLANTA SÓTANO DIÁFANO  Salón  Comedor  Cocina  Baño  Lavandería  Patio inglés    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,False,,,5655.0,True,False,True,False,[],False,False,950000.0,€,True,True,chalet,"Casa de Campo, Madrid",Chalet adosado en paseo del Comandante Fortea,good,,,,terracedHouse,
