propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,district,newDevelopmentFinished,neighborhood,highlight.groupDescription,parkingSpace.parkingSpacePrice
109018998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/32/0d/1361858658.webp,COR.V.004,31,549000.0,flat,sale,147.0,3,2,CL MARIA PITA,Madrid,Madrid,es,40.395785,-3.5550448,False,https://www.idealista.com/inmueble/109018998/,"¡Oportunidad única en El Cañaveral! Piso moderno con terraza, piscina, trastero y ¡dos plazas de garaje! Corsini Inmobiliaria presenta este coqueto y luminoso piso de 97 m², con 12 m² de garaje, 3 m² de trastero y 51 m² de zonas comunes. Perfecto para inversores, familias y parejas que buscan calidad de vida en un barrio con enorme potencial. ¿Por qué invertir o vivir en El Cañaveral? Inversores: El Cañaveral ocupa el 2º puesto entre las zonas con mayor potencial urbanístico de España. Comprar aquí es asegurar una inversión con alta rentabilidad y crecimiento. Familias: Ideal para vivir. La zona cuenta con colegios de calidad, amplios parques, farmacias, supermercados, tintorerías y todos los servicios necesarios para una vida cómoda y segura. Parejas: Un entorno agradable, tranquilo y con una proyección de futuro impresionante; perfecto para establecer un hogar y crecer juntos. Sobre la vivienda: Accedemos a través de un hall recibidor que conecta con la cocina totalmente amueblada, funcional y moderna. Desde la cocina se sale a una práctica terraza tendedero que enlaza con la terraza principal que también es accesible desde el salón-comedor, creando un espacio ideal para relajarse o disfrutar de reuniones en el exterior. La vivienda cuenta con tres dormitorios, espaciosos y bien distribuidos, pensados para adaptarse a tus necesidades familiares o profesionales. La luminosidad natural destaca en todas las estancias gracias a una óptima orientación y diseño. Además, disfrutas de dos plazas de garaje que ofrecen comodidad y seguridad, junto con un práctico trastero para almacenamiento extra. Los 51 m² de zonas comunes incluyen parque infantil, piscina, ideal para refrescar los días de verano y fomentar la vida en comunidad. ¡No dejes pasar esta oportunidad! Contacta con Corsini Inmobiliaria para más información o para programar una visita. Esta propiedad no estará disponible por mucho tiempo.",True,good,False,3735.0,True,False,False,False,[],False,False,549000.0,€,flat,,"El Cañaveral, Madrid",Piso en CL Maria Pita,6,True,True,,,,True,True,Vicálvaro,,El Cañaveral,,
98727967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/35/93/1088148603.webp,MIRADORDELSUR,39,1599000.0,countryHouse,sale,1038.0,3,2,M-530 s/n,Madrid,Villamanta,es,40.2984344,-4.1180642,True,https://www.idealista.com/inmueble/98727967/,"El precio podrá ser tratado o valorar la opción de restar de la totalidad una propiedad si se dan las condiciones.  Es una finca de 7,5HA que abarca la mayor parte de una colina. Cuenta con una vivienda principal lista para entrar a vivir de 260 m2 y una nave industrial de 700m2 que puede dedicarse a múltiples usos como pueden ser cuadras, corrales, almacén o cualquier actividad permitida. Además, de un refugio para caballos en la zona inferior de la finca.   La propiedad tiene agua de pozo propio y es autónoma energéticamente a través de una instalación de energía solar fotovoltaica con acumuladores, así como de un molino eólico que abastecen a la vivienda y caldera tanto de leña como de gasóleo.    La finca está situada en una zona completamente accesible y a sólo 2 minutos en coche del centro urbano de Villamanta, el acceso a ella se encuentra a pie de carretera con un camino perfectamente adaptado de pocos metros.    La vivienda principal cuenta con 256m2 construidos en una sola planta, distribuidos en un enorme hall de entrada que da acceso a las habitaciones, baños, cocina y salón.    La cocina es de diseño rústico, con espacios muy abiertos juntándose con un comedor al estilo americano. Contiguo a ésta, nos encontramos con un salón de enormes dimensiones con salida a la parcela, donde tenemos un cenador a modo chillout con las mejores vistas 360º de todo el municipio.     Al otro lado de la vivienda nos encontramos con las tres habitaciones. Dos de ellas son las secundarias, las cuales poseen unas dimensiones muy extensas asistidas por un baño completo con plato de ducha. La habitación restante es la de matrimonio, destacable por su tamaño y por su peculiar baño en suite.    La vivienda cuenta con una zona de recreo con porche o patio y con piscina de diseño.    Toda la vivienda está edificada con excelentes calidades y es de estilo rústico moderno.    En cuanto a la nave industrial, es de reciente construcción y actualmente se utiliza como un taller, y cuenta también con vivienda propia de 70m2 y además existe un apartamento de invitados de 45m2. Excelente opción de inversión, para después alquilar distintas naves, inmueble o terreno.    Villamanta es un encantador municipio de 2800 habitantes al suroeste de la Comunidad de Madrid ubicado en un entorno rural de vega y dehesa que hace de éste una de las mayores delicias naturales y medioambientales de la Comunidad de Madrid y sobre todo para los amantes de las actividades y deportes al aire libre.    El municipio cuenta con los servicios esenciales básicos como sucursales bancarias, consultorio médico, supermercados así como colegio público o zonas polideportivas.    Está muy bien comunicado por carretera, a tan solo 10 minutos del acceso a la A5 y R5, el centro comercial Intu Xanadú se encuentra a unos 20 minutos, el Hospital y la Universidad Rey Juan Carlos están a una distancia de 25 minutos. y a unos escasos 35 minutos de Madrid capital. Móstoles, Alcorcón y Fuenlabrada están a unos 20 minutos en coche.    Varias líneas de autobús interurbano tienen parada en varios puntos de la localidad y en el cercano municipio de Navalcarnero. La estación de tren más cercana se encuentra en Móstoles, con conexiones a Atocha-Renfe cada 10 minutos.    No dude en contactarnos.",True,good,False,1540.0,True,False,True,False,[],False,False,1599000.0,€,countryHouse,countryHouse,Villamanta,Finca rústica en M-530 s/n,bj,,,,,,,,,,,,
91458542,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/89/d5/1338747082.webp,W-02IM3L,19,292014.0,studio,sale,84.0,0,1,Pol. Industrial sur,Madrid,San Sebastián de los Reyes,es,40.5413088,-3.6132422,False,https://www.idealista.com/inmueble/91458542/,"Loft en Edificio Exclusivo Engel & Völkers comercializa en exclusiva esta excelente oportunidad de INVERSIÓN o de habitar en un loft dúplex de 84 metros cuadrados ubicado en unos de los edificios emblemáticos de la Vega de la Moraleja. El edificio presenta una estructura bellísima íntegra de cristales en su fachada exterior. Además de contar con todas las comodidades de uno de los mejores residenciales de la zona. Cuenta con dos piscinas, una en el jardín y otra con solarium e impresionantes vistas en la azotea. Además, también podemos disfrutar de gimnasio y pistas de Pádel. La urbanización cuenta con servicio de portería y vigilancia las 24 horas. Pasamos a continuación a describir la vivienda:  PLANTA PRINCIPAL: recibidor que se abre a un amplio salón con cocina americana muebles de diseño en colores vivos y distribución funcional, ambos con suelos de tarima de primera calidad e iluminados por un ventanal que alcanza la altura total de las dos plantas. A través de unas escaleras voladas, forradas de madera y con una barandilla cromada, que dejan pasar la luz y usar el espacio bajo ellas, se llega a la SEGUNDA PLANTA: precioso baño alicatado con mosaico, con lavabo encastrado en una encimera de mármol a medida, espejo gigante y cabina de ducha. Dormitorio doble con ventana trasera que permite entrada de luz en dos direcciones, dando una vida excepcional a toda la vivienda. Toda la carpintería de la vivienda es de un moderno diseño y color blanco. Aire acondicionado y calefacción por bomba de calor canalizados por conductos. La vivienda dispone de una plaza de garaje opcional por 15.741 euros ubicada en la planta sótano menos 1, que nos permite la comodidad de llegar del vehículo a nuestra en poquísimos segundos. Vega de la Moraleja es una zona residencial reciente y de buen standing en San Sebastián de los Reyes. Los inmuebles tienen una antigüedad media de tan solo 15 años. La población residente es principalmente joven, con alto porcentaje de personas entre 25 y 29 años de edad, con un nivel adquisitivo y cultural medio-alto y alto. Esta zona está a tan solo 25 minutos en coche del centro de Madrid, a través de su acceso directo a la Autovía A-1, y está a tan sólo 11 minutos en coche del Aeropuerto, a través de la M-12. Además se encuentra adyacente al parque comercial Megapark: en el que hay una amplísima oferta de comercios y restauración. Hay que destacar que dentro de dicho parque se encuentran el centro comercial Plaza Norte 2 y un hipermercado Carrefour. Tiene muy buena comunicación de la zona con el resto de Madrid en transporte público. La línea 10 de metro tiene 2 estaciones, estación Reyes Católicos, muy cercana, y Marqués de Valdavia, un poco más alejada. Cerca de la zona hay también una estación de Cercanías Renfe: la estación Alcobendas-San Sebastián de los Reyes de la línea C-4. En cuanto a equipamiento de servicios, la oferta es muy amplia: 10 colegios entre públicos y privados; 5 centros sanitarios y a tan sólo 2km del Hospital Infanta Sofía. La vivienda en cuestión se halla al lado de un Mercadona.",True,good,False,3476.0,False,False,False,False,[],False,False,292014.0,€,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes",Estudio,,True,True,,,,True,True,Pol. Industrial sur,,,,
108465709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/d0/83/1345745547.webp,5de240c8-40f7-44b6-9dc2-1159b8ae6a0e,16,298000.0,chalet,sale,276.0,3,4,rotonda Zaragoza,Madrid,Eurovillas,es,40.3443318,-3.254038,False,https://www.idealista.com/inmueble/108465709/,"Esta singular vivienda se levanta sobre una amplia parcela de 1.000 m², ofreciendo una excelente combinación de confort, funcionalidad y potencial de inversión. La construcción principal cuenta con un acogedor salón-comedor que destaca por su gran ventanal con vistas al exterior, aportando luz natural y amplitud. Dispone de aire acondicionado para mayor confort durante todo el año. La cocina, completamente amueblada y equipada, se integra perfectamente al estilo funcional de la vivienda. Además, la propiedad ofrece dos dormitorios, cada uno con baño completo en suite, lo que garantiza privacidad y comodidad. También se incluye un lavadero independiente y un garaje cerrado con capacidad para dos vehículos. Edificaciones adicionales Dentro de la misma parcela, se encuentran dos edificaciones independientes que añaden un enorme valor a la propiedad. La primera, de 83 m², está distribuida en dos alturas y actualmente se utiliza como estudio. Cuenta con baño completo y entrada independiente, ofreciendo múltiples posibilidades de uso: vivienda auxiliar, oficina o espacio creativo. La segunda, de 57,5 m², está acondicionada como taller, también con baño completo y acceso independiente. Ambas edificaciones pueden mantenerse separadas o unirse a la vivienda principal. Alternativamente, existe la opción de convertirlas en dos viviendas independientes para alquiler, lo cual resulta ideal para inversores. Características constructivas y exteriores La vivienda ha sido construida con materiales de alta calidad que aseguran eficiencia térmica y durabilidad. En el exterior cuenta con un revestimiento con enchapado aislante, mientras que el interior está acabado con paneles Trespa y techos abovedados que aportan carácter y estilo. El entorno exterior es amplio y privado, ofreciendo espacio para jardín, zonas de recreo o incluso nuevas ampliaciones según necesidad. Desde la parte trasera de la parcela, se accede directamente al campo, lo que aporta un entorno natural y tranquilo ideal para desconectar. Ubicación Ubicada en una zona muy tranquila dentro de la urbanización, la propiedad ofrece privacidad y conexión con la naturaleza sin renunciar a la proximidad de servicios. El acceso a la carretera principal se encuentra a tan solo 10 minutos, lo que permite una buena conexión con núcleos urbanos cercanos. Una opción perfecta tanto para quienes buscan una vivienda familiar en un entorno relajado como para quienes desean invertir en una propiedad versátil con múltiples posibilidades de uso.",False,good,False,1080.0,False,False,False,False,[],False,False,298000.0,€,chalet,independantHouse,Eurovillas,Casa independiente en rotonda Zaragoza,,,,,,,True,True,,,,,
109028279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/1a/53/1362115760.webp,2818,28,1199000.0,flat,sale,80.0,2,2,calle Velázquez,Madrid,Madrid,es,40.4354509,-3.6829851,False,https://www.idealista.com/inmueble/109028279/,"Vivienda exclusiva en Recoletos – Velázquez Ubicada en una de las calles más emblemáticas de Madrid, en pleno barrio de Recoletos (distrito de Salamanca), esta propiedad de 80 m² destaca por su elegancia, ubicación y excelentes acabados. Situada en una 4ª planta con ascensor, ofrece un ambiente acogedor y funcional. Distribución y estancias: 2 dormitorios dobles 2 baños completos Salón luminoso con acceso a terraza Cocina equipada Terraza privada Equipamiento y características: Calefacción comunitaria Aire acondicionado Amueblado Finca representativa con ascensor Precio de venta: 1.199. 000 € La zona: Recoletos es sinónimo de exclusividad y calidad de vida. Con sus amplias avenidas, edificios señoriales y proximidad a lugares icónicos como el Parque del Retiro o la Puerta de Alcalá, este barrio ofrece una amplia oferta gastronómica, cultural y comercial. Estadio Santiago Bernabéu: 20 min Aeropuerto: 20 min Puerta de Alcalá: 15 min Una oportunidad única para vivir o invertir en uno de los barrios más prestigiosos de Madrid. Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,14988.0,True,False,False,False,[],False,False,1199000.0,€,flat,,"Castellana, Madrid",Piso en calle Velázquez,4,False,True,,,,,,Barrio de Salamanca,,Castellana,,
108765262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/de/4e/1354480071.webp,705d79d9-5052-4b6d-a75e-00706e7fbfb3,15,330000.0,flat,sale,110.0,3,2,calle del Alerce,Madrid,Madrid,es,40.3661005,-3.6950048,False,https://www.idealista.com/inmueble/108765262/,"Te presentamos esta excelente oportunidad de inversión en Orcasur, distrito de Usera (Madrid): un piso alquilado con contrato en vigor hasta 2029, que genera una rentabilidad del 5,25%, e incluye plaza de garaje y trastero en el precio. Con una superficie de 110 m², la vivienda se encuentra en buen estado y ofrece una distribución cómoda y funcional, ideal para familias que valoran el espacio y la comodidad. Cuenta con tres amplios dormitorios, dos baños completos, una cocina totalmente equipada y un salón con acceso a un balcón privado, perfecto para disfrutar del aire libre. Además, dispone de armarios empotrados y un trastero independiente, que aportan orden y almacenaje adicional. La finca es accesible para personas con movilidad reducida y está equipada con ascensor. La plaza de garaje incluida en el precio añade un valor fundamental en la zona. El sistema de calefacción por gas natural asegura confort durante los meses fríos. Situado en una zona bien comunicada, con acceso a transporte público, centros educativos, supermercados, parques y todos los servicios esenciales a pocos pasos. Una inversión segura y rentable desde el primer día, con la opción de seguir generando ingresos o convertirlo en tu vivienda futura. Contáctanos para más información o concertar una visita.",False,good,False,3000.0,False,False,False,False,[],False,False,330000.0,€,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle del Alerce,1,True,False,,,,True,True,Usera,,12 de Octubre-Orcasur,,
109190175,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/d1/6e/1366947975.webp,5603,25,5330000.0,flat,sale,355.0,3,4,calle del General Oráa,Madrid,Madrid,es,40.4348403,-3.6872947,False,https://www.idealista.com/inmueble/109190175/,"Piso reformado en Castellana, en el Barrio de Salamanca. Muy próximo al Paseo de la Castellana y la calle de María de Molina.   Se ubica en la quinta planta de un edificio representativo recién rehabilitado con gimnasio, lobby, spa, piscina, vigilancia 24 horas, servicio de portería, ascensor privado que da acceso a un hall privado a la vivienda y una entrada de acceso con doble escalera señorial y plazas de aparcamiento robotizadas.   Tiene una superficie de 355 m2, distribuidos en una amplia zona social con dos salones muy luminosos, sala de estar, comedor, cocina independiente completamente equipada, aseo de cortesía y zona de lavandería.   La zona de noche, dividida para una mayor privacidad, cuenta con tres dormitorios en suite, el principal con zona de estar, amplio vestidor, doble lavabo, bidet, bañera y ducha.   La vivienda ha sido reformada con las más altas calidades.",False,good,False,15014.0,False,False,False,False,[],False,False,5330000.0,€,flat,,"Castellana, Madrid",Piso en calle del General Oráa,5,True,True,,,,True,True,Barrio de Salamanca,,Castellana,,
102905886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/02/58/1171343329.webp,PIS2806,16,2750000.0,flat,sale,305.0,5,3,Barrio Goya,Madrid,Madrid,es,40.4260915,-3.6804136,False,https://www.idealista.com/inmueble/102905886/,"Fortuny Real Estate ofrece en venta espectacular vivienda de 305m2 de superficie, ubicada en la 3era planta exterior de una finca representativa acorde a la zona en el prestigioso Barrio de Salamanca. Se trata de una vivienda de espacios amplios y luz natural. Todo exterior con 6 balcones de vistas a la calle, con solo un vecino por planta. Estupendo edificio señorial con excelente ubicación y portero físico de lunes a sábado. Distribución muy funcional y espaciosa, se encuentra actualmente dividido en una vivienda y una consulta con accesos independientes, lo que lo convierte en una opción ideal para aquellos que buscan combinar su hogar con un espacio de trabajo sin necesidad de salir del edificio. La zona ofrece una amplia variedad de restaurantes, tiendas de lujo, galerías de arte y servicios de alta calidad, lo que la convierte en un lugar muy demandado. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,9016.0,True,False,False,False,[],False,False,2750000.0,€,flat,,"Goya, Madrid",Piso,3,True,True,,,,,,Barrio de Salamanca,,Goya,,
107564269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/f4/f9/1339770816.webp,W-02XYX4,15,869000.0,flat,sale,103.0,2,3,calle de Don Ramón de la Cruz,Madrid,Madrid,es,40.4283845,-3.6724961,False,https://www.idealista.com/inmueble/107564269/,"Bonito piso de dos habitaciones en el corazón de Salamanca Te presentamos este coqueto piso recién reformado en la calle Don Ramón de la Cruz, listo para estrenar. Ubicado en un edificio con ascensor y portero, este hogar ha sido reformado hace apenas unos días con las últimas calidades, ofreciendo un diseño moderno y funcional. Todo es completamente nuevo, desde los suelos hasta los acabados. Cuenta con dos amplias habitaciones dobles, ambas con baño en suite, además de un aseo de cortesía. La cocina se integra al salón, creando un espacio abierto y acogedor. La vivienda da a un maravilloso patio de manzana, un entorno privilegiado con abundante vegetación que aporta una sensación de tranquilidad y paz difícil de encontrar en el centro de la ciudad. Situado en una de las mejores zonas del barrio de Salamanca, rodeado de comercios de moda, restaurantes y todos los servicios, con excelente conexión al transporte público. Un piso ideal tanto para familias pequeñas que buscan comodidad y calidad de vida, como para inversores que deseen rentabilizarlo con un alquiler en una de las mejores zonas de Madrid. ¡No dejes pasar esta oportunidad y ven a visitarlo! El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que se debe su nombre fue el malagueño José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital.",True,good,False,8437.0,False,False,True,False,[],False,False,869000.0,€,flat,,"Lista, Madrid",Piso en calle de Don Ramón de la Cruz,1,True,True,,,,,,Barrio de Salamanca,,Lista,,
107809913,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/7e/1a/1324442854.webp,AGUILA450,32,450000.0,chalet,sale,252.0,4,3,"calle de la Cuesta del Águila, 54",Madrid,Navalcarnero,es,40.2894813,-4.0179975,True,https://www.idealista.com/inmueble/107809913/,"HOGARES NAVALCARNERO VENDE EN EXCLUSIVA ESPECTACULAR CHALET SEMINUEVO, en uno de los barrios más cotizados de Navalcarnero, El Pijorro. Una de las mejores zona del municipio, próximo a todo tipo de servicios, comercios, colegios, paradas de autobús, etc. Combinado con naturaleza y tranquilidad en el barrio. La vivienda se distribuye en cuatro cómodas plantas, y está compuesta por cuatro dormitorios, dos baños completos y un aseo. En PLANTA BAJA, tenemos un aseo que da servicio a la planta principal. Cocina muy amplia y construida con los mejores materiales. Seguidamente salón – comedor de muy buen tamaño, con salida directa al jardín y la piscina. Acceso directo a la parcela trasera, que tras un gran porche, bajamos a la zona de piscina. Dispone de ventanales muy amplios, lo que le da mucha luminosidad a las estancias, y a toda la vivienda. Junto con la decoración y el color de los materiales, que le da ese toque moderno. En PRIMERA PLANTA, disponemos de dos dormitorios secundarios grandes, con armarios empotrados en cada uno de ellos de gran capacidad, y ventanas amplias. Un baño completo con bañera que da servicio a los dormitorios secundarios. Una habitación principal con baño completo en suite con plato de ducha y gran zona de vestidor. En SEGUNDA PLANTA contamos con una amplia buhardilla, completamente acondicionada, con dormitorio y muchísima zona de almacenaje En PLANTA SÓTANO encontramos un amplio garaje con capacidad para 2 coches, y una zona de despensa y/o almacenaje y/o cuarto de lavado. En PARCELA, disponemos de varias zonas diferenciadas; primera área de barbacoa de obra, cocina y bar, “chill-out”, zona de piscina y caseta totalmente acondicionada. NO PIERDAS LA OPORTUNIDAD Y VEN A VER ESTA INCREÍBLE VIVIENDA DE LUJO EN EL PIJORRO, DE LOS MEJORES BARRIOS DE NAVALCARNERO. F I N A N C I A C I Ó N 1 0 0 %.",False,good,False,1786.0,False,False,False,False,[],False,False,450000.0,€,chalet,terracedHouse,"El Pijorro, Navalcarnero","Chalet adosado en calle de la Cuesta del Águila, 54",,,,,,,True,True,El Pijorro,,,,
