propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109196304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/04/20/1367134077.webp,,25,265000.0,flat,sale,71.0,3,1,calle de Zaida,Madrid,Madrid,es,40.4000121,-3.7341027,False,https://www.idealista.com/inmueble/109196304/,"Inmobiliaria en Opañel, San Isidro - Tecnocasa Estudio Inm San Isidro S. L Agencia inmobiliaria de Madrid zona Carabanchel Tecnocasa ESTUDIO INM SAN ISIDRO SL EN VENTA Piso Segunda planta exterior CON ASCENSOR muy luminoso de 71 mts, para reformar. -Salón -Cocina -3 Dormitorios -1 Baño -Tendedor -Terraza Piso exterior muy luminoso gracias a que es esquinazo, con muchas posibilidades de adaptación para la reforma, salón con terraza, tres habitaciones, habitación principal muy amplia con armario empotrado, todas muy luminosas, cocina independiente con tendedero, un baño espacioso con bañera, suelo de parquet.  Finca muy tranquila, cuenta con ascensor, frente al parque de San Isidro, cuenta con todo tipo de comercios, farmacias y supermercados a su alrededor, comunicación excelente con autobuses y metro. Conseguimos la mejor hipoteca con nuestro departamento financiero KIRON hasta el 100%.",True,renew,False,3732.0,True,False,False,False,[],False,False,265000.0,€,flat,,"San Isidro, Madrid",Piso en calle de Zaida,2,True,Carabanchel,San Isidro,True,,,,,,,
106696737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/38/d7/1291265019.webp,FP204172,40,1489000.0,chalet,sale,361.0,8,7,Portillo de la Mina,Madrid,Collado Villalba,es,40.6528498,-3.9710977,False,https://www.idealista.com/inmueble/106696737/,"Gilmar pone en venta chalet exclusivo en urbanización ""Dominio de Fontenebro "" Collado Villalba. Con Vigilancia 24 h, club social, restaurantes y vistas de la Sierra. La vivienda esta distribuida en tres plantas y consta de ocho habitaciones y seis baños. El edificio esta construido por estructura y cimentación de hormigón armado, la fachada es de enfoscado a la tirolesa, la cubierta de teja árabe. Con garaje y trastero, se divide en planta baja con un gran hall, salón comedor de amplias dimensiones y chimenea, despacho y cocina, comedor exterior y porche acristalado, zona lavandería, dormitorio de servicio con baño incorporado, suelos de mármol, el el otro ala de la vivienda tres habitaciones una de ellas con baño en suite mas un baño. Escalera de caracol en salón que distribuye la casa, en la primera planta encontramos salón, tres habitaciones más y une de ellas con baño en suite más terraza. Pista de tenis y zona de barbacoa. parcela de tres mil novecientos metros y elementos diferenciales óptimos.",False,good,False,4125.0,False,False,False,False,[],False,False,1489000.0,€,chalet,independantHouse,"Fontenebro - Altavista, Collado Villalba",Casa independiente en Portillo de la Mina,,,Fontenebro - Altavista,,,True,True,,,,,
109092154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/ed/9b/1364125305.webp,10746,28,437800.0,flat,sale,101.0,2,2,calle Daniel Jiménez,Madrid,Torrelodones,es,40.5742677,-3.921594,False,https://www.idealista.com/inmueble/109092154/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas tu vivienda en propiedad en Torrelodones? ¡Testa Homes lo hace posible! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial.   Vivienda de dos dormitorios, sin amueblar Suelos con tarima, puerta blindada y armarios empotrados.  La cocina está totalmente equipada con electrodomésticos de primeras marcas. Baños completamente equipados. Y además, ¡plaza de garaje y trastero incluidos en el precio! Cuenta con amplias zonas comunes con dos piscinas, zona infantil y conserje. Muy bien comunicado, parada de autobús muy cerca y está a dos minutos andando de la plaza del pueblo.  Estupenda Urbanización ubicada en el Casco Antiguo de Torrelodones en el noroeste del término municipal de Madrid.  Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,4335.0,False,True,False,False,[],False,False,437800.0,€,flat,,"Casco Antiguo, Torrelodones",Piso en calle Daniel Jiménez,bj,True,Casco Antiguo,,True,True,True,,,,,
108363374,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/3e/6e/1341875208.webp,1170,109,2690000.0,penthouse,sale,316.0,4,5,calle Alcalá,Madrid,Madrid,es,40.4268412,-3.6712237,False,https://www.idealista.com/inmueble/108363374/,"Vendre&Archeter Real Estate te presenta este exclusivo piso para que te des el capricho tener un salón enorme con  vistas despejadas y una luz maravillosa. Situada en una finca semi clásica que hace esquina.Es una sexta planta exterior  en finca representativa con servicios centrales.Dispone de un gran hall  con un suelo mosaico,  con aseo de cortesía y cuarto de lavado.La altura de los techos más de 3 metros.Salón en tres ambientes diferenciados grandes ventanales con una maravillosa luz que baña todas las estancias con cocina integrada  y amueblada con varios armarios de almacenaje.Cocina con isla amueblada e integrada con electrodomésticos de alta gama.En la zona de descanso.Todos las estancias son muy espaciosas.Tres dormitorios de los cuales las tres son master y dos en suite la tercera no tiene el baño integrado lo tiene fuera.La zona social te ofrece un gran salón en tres ambientes diferenciados grandes ventanales con una maravillosa luz que baña todas las estancias.Dormitorio principal con baño en suite y vestidor otro secundario con baño en suite y el tercero máster.El cuarto dormitorio está en suite es el de servicio o de invitados.Se han  cuidado los detalles al igual que la calidad suelo de roble persianas eléctricas en toda la casa calefacción central.Suelos de roble.Aire acondicionado por conductos .La reforma fue pensada para una casa moderna y funcional muy espaciosa se han cuidado los detalles.Todo tipo de servicios por la zona excelentes comunicaciones.El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid.  No pierdas la oportunidad de vivir en una de las zonas más vibrantes y exclusivas de Madrid y contacta para más información. .Ventajas de Comprar con Nosotros:  · Asesoramiento Legal y Fiscal: Nuestros expertos legales y fiscales le proporcionarán un asesoramiento completo para garantizar que su inversión se realice de manera eficiente desde el punto de vista fiscal y legal.  · Profesionalismo y Ética: Nuestro compromiso con la ética y la integridad nos diferencia. Puedes confiar en nosotros para garantizar una transacción justa y transparente.  Esta es su oportunidad de adquirir la propiedad que siempre ha deseado con el respaldo de profesionales en el campo legal. No dude en ponerse en contacto con nosotros hoy para obtener más información y programar una visita.  Disponemos de mas viviendas de similares características en las mejores zonas de Madrid. Llámenos sin compromiso.               Soluciones que facilitan SueñosTe acompañamos en este viaje de principio a fin.",True,good,False,8513.0,True,False,False,False,[],False,False,2690000.0,€,flat,penthouse,"Goya, Madrid",Ático en calle Alcalá,6,True,Barrio de Salamanca,Goya,True,,,,,,,
108089877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/81/aa/1366475527.webp,ANGELES-FUEN-2D,22,226000.0,flat,sale,74.0,2,2,"calle de los Ángeles, 5",Madrid,Fuenlabrada,es,40.2871744,-3.7914648,True,https://www.idealista.com/inmueble/108089877/,"VIVIENDA BAJA NUEVA A ESTRENAR CON PISICINA COMUNITARIA!  Fantástico piso bajo NUEVO de 74 m² construidos.  La vivienda se distribuye en hall de entrada. Salón de 20 m² aprox con Cocina Americana y Amueblada. Pasillo distribuidor a los 2 dormitorios con Armarios empotrados. 2 grandes baños completos (1 en habitación Suite). Calefacción por AEROTERMIA (suelo radiante y refrigerante ""frío y calor"") Excelentes calidades, Climalit doble acristalamiento, suelo tipo porcelánico. Puertas lacadas en blanco. Iluminación de LED. Inmejorable situación. LA VIVIENDA LE CORRESPONDE PISCINA COMUNITARIA! No deje esta oportunidad, también para inversores! . Precio: 226.000 Euros. Open House Inmobiliaria.",False,good,False,3054.0,True,False,False,False,[],False,False,226000.0,€,flat,,"Centro, Fuenlabrada","Piso en calle de los Ángeles, 5",bj,True,Centro,,False,,,,,,,
109196227,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/e5/1b/1367128169.webp,,29,279000.0,flat,sale,55.0,1,1,"pasaje Salamanca, 5",Madrid,San Sebastián de los Reyes,es,40.5607262,-3.6324384,True,https://www.idealista.com/inmueble/109196227/,"¡Descubre tu nuevo hogar! Este bonito y amplio apartamento de 55 m² es perfecto para una persona o una pareja que busque comodidad y estilo. Con un salón muy luminoso, este espacio invita a relajarse y disfrutar de cada rincón. El dormitorio cuenta con un armario empotrado, ideal para mantener todo en orden. La cocina independiente ofrece un ambiente acogedor para preparar tus platos favoritos, mientras que el baño completo añade funcionalidad a tu día a día. El edificio consta de un cuarto comunitario para guardar bicicletas. Imagina disfrutar de los días soleados en la azotea transitable como solárium o refrescarte en la piscina comunitaria. La calefacción individual por gas natural garantiza un ambiente cálido durante los meses más fríos. Situado en un entorno rodeado de zonas verdes y parques, estarás a pocos pasos de la Dehesa Boyal y del polideportivo municipal. Además, la estación de Renfe Valdelasfuentes está muy cerca, facilitando tus desplazamientos.  Este apartamento, construido en 1995 y en buen estado, cuenta con ascensor y la posibilidad de plazas de garaje en la zona o en el propio edificio. No dejes pasar la oportunidad de vivir en un lugar que combina tranquilidad y comodidad. ¡Ven a verlo y enamórate!",False,good,False,5073.0,False,False,False,False,[],False,False,279000.0,€,flat,,"Los Arroyos, San Sebastián de los Reyes","Piso en pasaje Salamanca, 5",en,True,Los Arroyos,,True,,,,,,,
107282801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/e4/cd/1308408629.webp,,23,230000.0,flat,sale,51.0,1,1,"calle de la Alfalfa, 30",Madrid,Madrid,es,40.4684552,-3.7015333,True,https://www.idealista.com/inmueble/107282801/,"Alquila Mejor ofrece este Apartamento amueblado de 51 m2: Dormitorio principal con vestidor, salón comedor con cocina integrada con electrodomésticos, un baño, y un magnífico patio de casi 40 m2. APARTAMENTO ESTÁ ACTUALMENTE ALQUILADO LEGALMENTE. Carpintería interior en madera acabado roble y suelos de cerámica, carpintería exterior en PVC con rotura de puente térmico con acabado imitación madera y acristalamiento tipo climalit. Calefacción individual eléctrica con difusores de calor (radiadores eléctricos).  Ubicado en el distrito de Tetuán, en la zona de Valdeacederas, está bien comunicado: Tiene cerca las estaciones de Metro de Ventilla (L9) y Valdeacederas (L1), tiene cerca todo lo necesario (hospitales, colegios, supermercados, correos, iglesia, tiendas varias, restaurantes) por ser un barrio bien consolidado. Datos del alquiler:  - Rentabilidad Bruta anual del 4% - Los inquilinos están en su tercer contrato de alquiler, con garantía de impago de alquiler - Renta mensual de 800 € (suministros por cuenta del inquilino). - Comunidad… menos de 20 €/mes - IBI.. . 225 € Con Alquila Mejor tiene total seguridad en compra y alquiler y estará tranquilo en todo momento debido a su compromiso total.",True,good,False,4510.0,True,False,False,False,[],False,False,230000.0,€,flat,,"Valdeacederas, Madrid","Piso en calle de la Alfalfa, 30",bj,True,Tetuán,Valdeacederas,True,,,,,,,
108392004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/b5/57/1342744171.webp,VAL2025MAN,28,420000.0,chalet,sale,250.0,3,2,"avenida de Madrid, 1 Y",Madrid,Valdemorillo,es,40.4695437,-4.0792078,True,https://www.idealista.com/inmueble/108392004/,"HOGARES VALDEMORILLO - Agencia inmobiliaria de VALDEMORILLO vende: En exclusiva esta propiedad para que compre con seguridad y tranquilidad. Agencia Inmobiliaria inscrita en el RAIN de la Comunidad de Madrid. Nº 000621/2021 Chalet individual en una sola planta, en la exclusiva urbanización de Cerro de Alarcón II. Esta propiedad destaca no solo por su excelente ubicación, sino también por su distribución en una sola planta, perfecta tanto para familias como para quienes buscan una vivienda cómoda. La vivienda cuenta con una superficie de 148 m2, se distribuyen en una sola planta, aunque tiene la posibilidad de abrir una buhardilla que ahora mismo se encuentra en bruto. Dispone de un acogedor salón-comedor con un buen ventanal y salida directa a la terraza donde se pueden apreciar unas bonitas vistas, cuenta con chimenea que hace que sea más acogedora la casa. La cocina es muy luminosa y cuenta con bastante almacenaje. Tiene 3 dormitorios dobles (uno de ellos en suite, 2 baños reformados y uno de ellos tiene plato de ducha. La vivienda está en muy buen estado de conservación y se puede entrar a vivir. La parcela son 1074 m2 perfectamente con grandes árboles y alguna zona solada, cuenta con piscina (actualmente esta vacía). Ubicado en la urbanización Cerro de Alarcón II, con vigilancia 24 horas. Este chalet está rodeado de tranquilidad, naturaleza y todos los servicios esenciales, supermercado y un restaurante. Valdemorillo es conocido por su entorno natural privilegiado, cercano a la Sierra de Guadarrama y a menos de 40 minutos del centro de Madrid. Además, ofrece puntos de interés como: Pantano de Valmayor: Perfecto para deportes acuáticos y actividades al aire libre. Iglesia de Nuestra Señora de la Asunción, un icono histórico de la localidad. Numerosas rutas de senderismo y ciclismo para disfrutar de la naturaleza. Excelentes conexiones con Madrid y localidades cercanas como El Escorial y Villanueva de la Cañada. ¡Beneficiase de nuestro método de trabajo! Puede visitarnos en nuestra oficina en Calle La paz 61 de Valdemorillo y le informaremos de todas las viviendas de las que disponemos.",True,good,False,1680.0,True,False,False,False,[],False,False,420000.0,€,chalet,independantHouse,"Cerro Alarcón, Valdemorillo","Casa independiente en avenida de Madrid, 1 y",,,Cerro Alarcón,,,True,True,,,,,
108879735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/27/7c/1357862975.webp,1711,16,180000.0,studio,sale,30.0,0,1,calle del Capitán Blanco Argibay,Madrid,Madrid,es,40.4686005,-3.7075966,False,https://www.idealista.com/inmueble/108879735/,"Gentile Home presenta oportunidad Única: Estudio listo para habitar o invertir en Valdeacederas. Ubicación Estratégica: A tan solo 10 minutos de las estaciones de metro de Valdeacederas (L-1) y Ventilla (L-9), con Plaza de Castilla y Cuzco a tu alcance. La comodidad de tener la ciudad a tus pies. Listo Para Ti: Este estudio cuenta con cocina integrada, baño independiente y está equipado con placa vitrocerámica, campana extractora, lavadora, horno, microondas y nevera. Además, cuenta con un sistema de aire acondicionado frío/calor perfectamente instalado. Inversión Inteligente: Ideal para una alta rentabilidad si estás pensando en alquilar. También es perfecto como primera vivienda, ya que lo tiene todo. Actúa Rápido: Propiedades como esta no duran eternamente en el mercado. Sin comisiones, directo del propietario. Tu hogar o tu próxima inversión te esperan. No dejes pasar esta oportunidad. Descripción del Lugar Adéntrate en el vibrante barrio de Madrid, donde la historia y la modernidad se entrelazan en una danza cautivadora. Con un total de 50 puntos de interés en un radio de 15 minutos, encontrarás una red de transporte público eficiente, con paradas de autobús a solo 1 minuto de distancia en Pinos Baja-Blanco Argibay y Blanco Argibay-Pinos Baja, que te conectan con toda la ciudad. Además, en un radio de 15 minutos, descubrirás 28 opciones deliciosas de comida y bebida, con el restaurante Amor al Plato a solo 3 minutos de caminata, y el Mesón Benavente a 5 minutos, donde podrás disfrutar de la auténtica cocina regional. Si buscas conveniencia, estarás encantado de saber que hay 56 tiendas de comestibles a poca distancia, incluyendo la carnicería Ángel, la frutería Arroyo, y una tienda de conveniencia en Paseo de la Dirección.  Además, para aquellos con niños, hay 14 escuelas en las cercanías, como el Centro Privado de Educación Infantil, Primaria y Secundaria Divino Corazón, a solo 8 minutos a pie, y el Colegio de Educación Infantil y Primaria Juan Ramón Jiménez, también a 8 minutos de distancia. Para quienes buscan un respiro en medio del bullicio urbano, a tan solo 10 minutos de caminata, encontrarán el hermoso Parque Agustín Rodríguez Sahagún y el encantador Jardín de Luis Javier Benavides, donde podrán sumergirse en la naturaleza y disfrutar de momentos de tranquilidad.  Además, con 5 farmacias en las cercanías, incluyendo la Farmacia Argibay a solo 3 minutos de distancia, tendrás la tranquilidad de saber que la atención médica está a tu alcance en todo momento.  ¡Bienvenido a este emocionante y conveniente vecindario que lo tiene todo!",True,good,False,6000.0,True,False,False,False,[],False,False,180000.0,€,flat,studio,"Valdeacederas, Madrid",Estudio en calle del Capitán Blanco Argibay,bj,True,Tetuán,Valdeacederas,False,,,,,,,
107633539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/9c/76/1333450593.webp,1924,36,1325000.0,flat,sale,208.0,4,5,avenida de Baviera,Madrid,Madrid,es,40.4422049,-3.6665009,False,https://www.idealista.com/inmueble/107633539/,"Exclusiva Propiedad de Lujo en Venta Descubre un hogar donde el diseño moderno, la comodidad y la tecnología se fusionan para ofrecerte un estilo de vida excepcional en una ubicación privilegiada. Espacios amplios y perfectamente diseñados para tu bienestar � 4 habitaciones completas y versátiles Cada dormitorio ha sido concebido para brindar el máximo confort y adaptarse a cualquier necesidad. Con baños en suite, espacios luminosos y un diseño contemporáneo, son perfectos tanto como habitaciones principales como para áreas de trabajo o espacios multifuncionales. � Zona office independiente Un ambiente privado y funcional ideal para trabajar o estudiar sin distracciones, garantizando productividad y comodidad en tu propio hogar. � 4 baños en suite + 1 aseo de cortesía Cada habitación dispone de su propio baño privado con acabados de lujo, combinando estilo y funcionalidad para una experiencia inigualable. Diseño inteligente y tecnología avanzada � 208 m² construidos con una distribución impecable Espacios diseñados para fluir de manera armoniosa, creando ambientes acogedores y funcionales que invitan al disfrute en cada rincón de la casa. � Sistema de domótica de última generación Controla la iluminación, la climatización y otros aspectos del hogar con un solo toque, garantizando máxima comodidad y eficiencia. � Terraza privada de 15 m² Un espacio exterior único donde relajarte, disfrutar del aire libre o compartir momentos especiales con vistas despejadas y máxima privacidad. Un hogar exclusivo con características inigualables ✨ Recién reformado y a estrenar Todo en esta vivienda es completamente nuevo, diseñado con materiales de la más alta calidad y pensado para superar los estándares más exigentes. ☀ Diseño completamente exterior Cada espacio recibe abundante luz natural gracias a su orientación y amplios ventanales, creando una conexión única con el entorno. � Acabados premium en cada detalle Desde los suelos hasta los accesorios, cada rincón refleja lujo, modernidad y sofisticación, ofreciendo un ambiente exclusivo y acogedor. Esta es tu oportunidad de vivir en un hogar que lo tiene todo. ¡Contacta con nosotros y agenda una visita hoy mismo! Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,6370.0,False,False,False,False,[],False,False,1325000.0,€,flat,,"Guindalera, Madrid",Piso en avenida de Baviera,7,True,Barrio de Salamanca,Guindalera,True,,,,,,,
108092610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/8e/4e/1341456248.webp,Ref/avda ensanche108,34,320000.0,duplex,sale,80.0,2,2,"avenida del Ensanche de Vallecas, 108",Madrid,Madrid,es,40.3610561,-3.5954243,True,https://www.idealista.com/inmueble/108092610/,"Contacto al 6 8 5 1 1 2 0 8 3- ¡Descubre tu nuevo hogar en este espectacular dúplex en una urbanización privada! Con 80 m² construidos, este luminoso inmueble cuenta con un amplio salón comedor con vistas a la urbanización, ideal para disfrutar de momentos en familia. La cocina, totalmente equipada, ofrece acceso a un tendedero acristalado que aporta funcionalidad y comodidad.  Se puedes ampliar la segunda planta hacia el salón, al exterior y la primera planta, tanto cocina como dormitorio. Dispone de 2 acogedoras habitaciones y 2 baños, perfectos para el descanso y la privacidad. Además, cuenta con aire acondicionado con bomba de calor y calefacción por conductos, asegurando un ambiente agradable durante todo el año. El trastero de 4 m² es un gran añadido para almacenar lo que necesites. EL PISO NO DISPONE DE PLAZA DE GARAJE, EN LA MISMA URBANIZACIÓN SE VENDEN ENTRE 6000€ Y 7000€. La urbanización ofrece una variedad de servicios que hacen la vida más fácil: piscina, zona infantil, gimnasio y una sala de comunidad con mesa de ping pong. La seguridad está garantizada con vigilancia 24 horas. A solo 150 metros del metro Valdecarros (Línea 1) y con autobuses en la puerta, la comunicación es excelente.  Ubicado cerca del centro comercial La Gavia y supermercados como Ahorramas, Mercadona y Carrefour, tendrás todo lo que necesitas a tu alcance. Además, la cercanía a colegios Educare Torrevilano, CEIP Loyola de Palacio, CEIP Ángel Nieto y GSD Gredos. y al centro deportivo Juan de Dios hace de este lugar una opción ideal para familias. ¡No esperes más para visitar este maravilloso dúplex y convertirlo en tu nuevo hogar! Comunidad 162,30€ e IBI 420,80€.",False,good,False,4000.0,True,False,False,False,[],False,False,320000.0,€,flat,duplex,"Ensanche de Vallecas - La Gavia, Madrid","Dúplex en avenida del Ensanche de Vallecas, 108",bj,True,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True,True,False,6000.0,,339000.0,19000.0,6.0
