propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108795854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/df/01/1355370527.webp,,19,190000.0,flat,sale,73.0,3,1,calle Oeste,Madrid,Getafe,es,40.301439,-3.733434,False,https://www.idealista.com/inmueble/108795854/,"Agencia inmobiliaria de Getafe - ZONA CENTRO - vende piso en la CALLE OESTE de 73 m². PISO LUMINOSO PERFECTO PARA INVERSIÓN YA QUE SE ENCUENTRA A ESCASOS METROS DE LA CALLE TOLEDO.  La vivienda cuenta con las siguientes estancias: - 3 habitaciones. - 1 baño reformado con bañera. - Cocina totalmente equipada. - Salón amplio y luminoso. La finca cuenta con ascensor recientemente instalado.  Características de la vivienda: - Aire acondicionado en el salón. - Caldera recién cambiada. - Suelo de parqué. - Calefacción en todas las estancias.  - Ventanas de aluminio. - Persianas por motor en el salón. La vivienda se encuentra alquilada hasta mayo de 2026. Situado a escasos metros de la A-42 con una incorporación cercana, junto al metro de Alonso de Mendoza y paradas de autobús que conecta con la lineal Madrid-Sur. Próximo a colegios y parques haciéndolo ideal para una vida más cómoda.",False,good,False,2603.0,True,False,False,False,[],False,False,190000.0,€,flat,,"San Isidro, Getafe",Piso en calle Oeste,San Isidro,,,2,False,,True,,,,
109011679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/f0/b8/1361652576.webp,,28,375000.0,flat,sale,45.0,1,2,"calle de la Huerta del Bayo, 2",Madrid,Madrid,es,40.4083226,-3.7049444,True,https://www.idealista.com/inmueble/109011679/,"NO ACEPTAMOS COLABORACIONES NI AGENCIAS INTERMEDIADORAS, ABSTENERSE DE LLAMAR  ¡Descubre tu nuevo hogar en la Calle Huerta del Bayo! Este encantador piso de 45 m², recién reformado y listo para entrar a vivir, es la oportunidad perfecta para quienes buscan comodidad y estilo. Con un dormitorio acogedor y dos baños, este espacio ha sido diseñado pensando en el bienestar y la funcionalidad.  Los muebles y electrodomésticos están incluidos, lo que significa que solo necesitas traer tus maletas. La vivienda es accesible para personas con movilidad reducida, garantizando que todos puedan disfrutar de su confort. Además, cuenta con calefacción eléctrica y aire acondicionado para mantener un ambiente agradable durante todo el año. Ubicado en un bajo exterior con ascensor, este piso ofrece una excelente luminosidad y un ambiente acogedor. No dejes pasar la oportunidad de visitarlo personalmente y enamorarte de cada rincón. ¡Tu nuevo hogar te está esperando!",False,good,False,8333.0,True,False,False,False,[],False,False,375000.0,€,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle de la Huerta del Bayo, 2",Centro,,,bj,True,Lavapiés-Embajadores,False,,,,
108910428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/dc/65/1360502042.webp,B26,88,3800000.0,flat,sale,247.0,3,4,"calle del Barquillo, 26",Madrid,Madrid,es,40.4223925,-3.6955162,True,https://www.idealista.com/inmueble/108910428/,"En pleno corazón de la calle Barquillo, piedra angular del barrio de Justicia, se encuentra esta vivienda de 247 m², integralmente reformada por el prestigioso estudio de arquitectura de Mónica Diago.   Convertida en una de las propiedades más singulares y equilibradas del centro de Madrid, el proyecto respeta el carácter clásico de la finca original, realzando su valor con una distribución fluida, luminosa y actual: 9 balcones a la calle, techos de hasta 3,40 metros, ventanas de madera blanca de 3 metros con contraventanas interiores y exteriores, y suelos de madera natural con despiece a medida son solo algunos de los detalles que evidencian el carácter único de esta propiedad. El salón, situado en una elegante esquina con tres balcones al exterior y una chimenea decorativa de caliza, se conecta mediante embocaduras de piedra natural con el resto de la zona de día. A su lado, el espacio abierto de cocina y comedor está pensado tanto para el día a día como para celebraciones especiales. La cocina, de diseño contemporáneo, se entrega completamente equipada con electrodomésticos Miele de alta gama. Cuenta además con encimeras de piedra natural tratada de Cosentino, una cómoda isla y mobiliario de roble a medida. La zona de descanso se compone de tres dormitorios, todos con baño en suite, armarios empotrados y un amplio vestidor en el dormitorio principal. Se suma un aseo de cortesía, perfectamente ubicado junto a la zona de día, además de una zona de lavandería independiente y múltiples espacios de almacenaje. Cada decisión del proyecto ha sido tomada bajo una mirada arquitectónica equilibrada, funcional y atemporal. Basta con apreciar su cuidada selección de materiales: grifería gun metal de Icónico y Porcelanosa, suelos por aerotermia, sistema domótico, papeles decorativos de alta gama, molduras en pared y cornisas en techos, entre otros. Una oportunidad única de estrenar una vivienda excepcional en una de las calles con más identidad de Madrid, donde la arquitectura clásica se funde con la sensibilidad contemporánea de uno de los estudios más reconocidos del país.",False,good,False,15385.0,True,True,False,False,[],False,False,3800000.0,€,flat,,"Chueca-Justicia, Madrid","Piso en calle del Barquillo, 26",Centro,,,1,True,Chueca-Justicia,True,,,,
109167053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/7b/b6/1366252094.webp,V-BILBAO,17,209000.0,flat,sale,66.0,3,1,calle Bilbao,Madrid,Alcorcón,es,40.3458083,-3.8288473,False,https://www.idealista.com/inmueble/109167053/,"¡Oportunidad en el corazón de Alcorcón!  Grupo Inmobiliario Tizona pone en venta esta vivienda situada en una ubicación privilegiada, en pleno centro de la ciudad. Este piso, en tercera planta ofrece un espacio cómodo y luminoso para toda la familia. Cuenta con tres dormitorios espaciosos, ideales para descansar y organizarse con comodidad. El salón es amplio y acogedor, gracias a la integración de la terraza, que aporta una gran cantidad de luz natural y un ambiente fresco y agradable en cualquier momento del día. Toda la vivienda se caracteriza por su luminosidad, creando un ambiente cálido y lleno de vida. Toda la vivienda ha sido reformada, lo que significa que está lista para entrar a vivir, con acabados modernos y de calidad.  Perfecta para quienes buscan vivir en una zona céntrica, con fácil acceso a servicios, comercios y transporte. ¡No pierdas la oportunidad de convertir esta vivienda en tu nuevo hogar! ""CONJUNTO DE HONORARIOS DE INTERMEDIACIÓN INCLUIDOS EN EL PRECIO"".",False,good,False,3167.0,False,False,False,False,[],False,False,209000.0,€,flat,,"Casco Antiguo, Alcorcón",Piso en calle Bilbao,Centro,,,3,True,Casco Antiguo,False,,,,
108746977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/b8/f0/1355471679.webp,1355,22,484000.0,flat,sale,51.0,1,1,calle de Ayala,Madrid,Madrid,es,40.4279434,-3.6798394,False,https://www.idealista.com/inmueble/108746977/,"Piso en venta a escasos metros de la plaza el marques de salamanca.  VIVAHOGAR OFRECE Piso en venta a escasos metros de la plaza el Marqués de Salamanca.  Dormitorio de buen tamaño, salón, cocina independiente, baño completo.  Todas las estancias de la casa con ventanas.  La vivienda se encuentra en un entreplanta interior, pero con mucha luz. Tiene reformado todo lo que es la fontanería, electricidad y ventanas. Fotos de los muebles generada por IA.    Ideal tanto para vivir como para invertir, su ubicación privilegiada en una de las zonas más demandadas lo convierte en una opción inmejorable. Ubicado en una zona con excelente comunicación mediante transporte público, estarás rodeado de una amplia oferta comercial, cultural y gastronómica. Además, el edificio cuenta con acceso adaptado para personas con movilidad reducida y calefacción por bomba de frío/calor a gas natural. No dejes pasar la oportunidad de vivir en este maravilloso piso que combina elegancia y funcionalidad. ¡Ven a visitarlo y enamórate de tu nuevo hogar! ¡No pierdas la oportunidad de conocerlo! Para más información o concertar una visita, contacta con nosotros.",False,good,False,9490.0,True,False,False,False,[],False,False,484000.0,€,flat,,"Goya, Madrid",Piso en calle de Ayala,Barrio de Salamanca,,,en,False,Goya,True,,,,
109087204,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/f7/f5/1365072553.webp,MBCB25,19,1700000.0,flat,sale,190.0,4,2,plaza del Conde de Barajas s/n,Madrid,Madrid,es,40.4143943,-3.7089775,True,https://www.idealista.com/inmueble/109087204/,"**Piso Singular en el Corazón de Madrid - Oportunidad Única** Descubre este impresionante piso en venta, ubicado en pleno centro de Madrid, a solo unos pasos de la emblemática Plaza Mayor y del Mercado de San Miguel. Este hogar singular, situado en un edificio protegido, ofrece un ambiente tranquilo que recuerda a una zona residencial, ideal para disfrutar de la vida en la capital sin el bullicio del centro. Con 190 m² construidos y 170 m² útiles, este espacio cuenta con un espectacular salón que se abre a una encantadora balconada con vistas a la plaza. Los altísimos techos adornados con molduras y rosetones originales, junto con las vigas de madera, aportan un carácter único y elegante a cada rincón. La inmensa cocina es perfecta para fusionar cocineros y comensales, convirtiendo cada comida en una experiencia memorable. Aunque es de segunda mano y necesita reformas, su potencial es innegable. Construido en 1910, este hogar combina historia y modernidad, con calefacción de gas natural y aire acondicionado para garantizar el confort en cualquier época del año.  Es imposible explicar su esencia y todo lo que transmite en un pequeño texto. Lo mejor es visitarla. Es una joya que no querrás dejar escapar!",False,renew,False,8947.0,True,False,False,False,[],False,False,1700000.0,€,flat,,"Palacio, Madrid",Piso en plaza del Conde de Barajas s/n,Centro,,,2,True,Palacio,True,,,,
108657168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/2b/f1/1351298391.webp,,36,455000.0,flat,sale,55.0,1,1,calle de Alonso Heredia,Madrid,Madrid,es,40.4354699,-3.6719509,False,https://www.idealista.com/inmueble/108657168/,"Tecnocasa - Guindalera-Barrio Salamanca Vende en exclusiva este excelente y luminoso piso. Se encuentra en el corazón de Guindalera, ideal para quienes buscan tranquilidad. El inmueble tiene un amplio salón perfecto para disfrutar de buenos momentos. Un dormitorio muy espacioso, la cocina y el baño están en perfecto estado, listos para entrar a vivir ya que ha sido reformado en su totalidad. Su ubicación es privilegiada, a tan solo 300 metros de la parada de metro Diego de León, lo que facilita el acceso al transporte público y la conexión con el resto de la ciudad. Este piso es una opción perfecta para quienes buscan vivir en una zona tranquila, con todos los servicios a mano y en un estado impecable. Tecnocasa dispone del servicio financiero de Kíron de consulta gratuita para nuestros clientes. CONTÁCTENOS Y LE LLAMAREMOS PARA ORGANIZAR UNA VISITA!",True,good,False,8273.0,True,False,False,False,[],False,False,455000.0,€,flat,,"Guindalera, Madrid",Piso en calle de Alonso Heredia,Barrio de Salamanca,,,1,False,Guindalera,True,,,,
108786689,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/66/59/1355091357.webp,,20,120000.0,flat,sale,54.0,3,1,calle de Benimamet,Madrid,Madrid,es,40.3452988,-3.6855091,False,https://www.idealista.com/inmueble/108786689/,"¡Descubre tu nuevo hogar en este encantador piso de 3 dormitorios! Situado en una quinta planta, este inmueble exterior ofrece luz natural y vistas agradables. Con 54 m² construidos, es ideal para quienes buscan un espacio acogedor para reformar a su gusto. La vivienda se encuentra en una ubicación privilegiada, con fácil acceso a servicios y transporte público. Este piso es perfecto para aquellos que desean financiar su hogar al 100%, con gastos de escrituración a parte. Aunque necesita algunas mejoras, su potencial es innegable. La calefacción no está instalada, lo que te permite decidir cómo climatizar tu nuevo hogar. Además, cuenta con gas canalizado y un ascensor que facilita el acceso. No dejes pasar la oportunidad de personalizar este piso a tu estilo. Con una calificación energética F, tendrás la posibilidad de mejorar su eficiencia y reducir el consumo. ¡Ven a visitarlo y comienza a imaginar cómo será tu vida aquí! periodo se subasta hasta el 14/08/2025.",False,renew,False,2222.0,True,False,False,False,[],False,False,120000.0,€,flat,,"San Cristóbal, Madrid",Piso en calle de Benimamet,Villaverde,,,5,True,San Cristóbal,True,,,,
109168791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/e0/bc/1366308214.webp,,18,715000.0,flat,sale,66.0,2,1,"calle de Jorge Juan, 80",Madrid,Madrid,es,40.4232914,-3.6755893,True,https://www.idealista.com/inmueble/109168791/,"¡Descubre tu nuevo hogar! Este espectacular piso reformado y amueblado es la opción perfecta para quienes buscan comodidad y estilo. Con 66 m² construidos, se encuentra en una planta alta que garantiza una luminosidad excepcional. La vivienda cuenta con dos amplias habitaciones dobles, ideales para descansar o trabajar desde casa, y un baño completo que combina funcionalidad y elegancia. La cocina, equipada con electrodomésticos de la prestigiosa marca BOSCH, es un sueño para los amantes de la gastronomía. El suelo de tarima de madera aporta calidez y sofisticación a cada rincón. Además, la altura de 3 metros en el techo genera una sensación de amplitud que te encantará.  La orientación Sur y Este permite disfrutar de luz natural durante todo el día, mientras que el aire acondicionado y la calefacción eléctrica garantizan un ambiente acogedor en cualquier época del año. Con armarios empotrados y en excelente estado, este piso es una oportunidad única en el mercado. No dejes pasar la ocasión de visitarlo y enamorarte de tu próximo hogar. ¡Contáctanos para más información!",False,good,False,10833.0,False,False,False,False,[],False,False,715000.0,€,flat,,"Goya, Madrid","Piso en calle de Jorge Juan, 80",Barrio de Salamanca,,,5,False,Goya,True,,,,
108565279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/34/d1/1348614132.webp,,21,159000.0,flat,sale,81.0,3,1,Granada,Madrid,Torres de la Alameda,es,40.402706,-3.3621285,False,https://www.idealista.com/inmueble/108565279/,"OPORTUNIDAD EN TORRES DE LA ALAMEDA Piso de 81m2, una zona tranquila, con poco trafico, rodeada de todo tipo de servicios y bien conectada. El inmueble tiene todo tipos de comodidades y posibilidades para aquella persona que esta interesada en en la zona. Dispone de 3 dormitorios, salón, cocina, baño y un armario empotrado en el pasillo.  Aunque el espacio es amplio, por la distribución, la vivienda ofrece un ambiente cálido y acogedor. Tanto el edificio como el piso tienen muy buen estado de conservación y cumplen con los requerimientos de confort y calidad. El edificio se benefician de unos mejores servicios (cantidad y proximidad) debido al modelo urbanístico en el que se construyeron (compacto, complejo e integrador). Salon - Una sala de estar perfecta y bastante amplia Cocina equipada - tiene un diseño muy funcional, consuficiente espacio de almacenaje. Su valor estético consigue crear un espacio de calidez y confortabilidad en todo momento. Tres habitaciones - de una medida suficiente para que no existirá ninguna sensación de agobio.  baños - uno con plato de ducha. Alicatado porcelanico Gres El piso es exterior, tiene mucha luminosidad dandole vitalidad y alegria a la casa. Transportes: Rda. Sta. Susana - Mayor 0,238 km Parada de autobús Mayor - Sauces 0,373 km Parada de autobús Mayor - Rubens 0,381 km Parada de autobús Pº Los Pozos - Viento 0,464 km Parada de autobús Pº Los Pozos - Antonio Machado 0,476 km Educación Escuela Infantil-Casa De Niños El Bosque Encantado - Plaza de Morales 0,179 km Zona Casas De Niños Este-9 - Plaza de Morales 0,206 km Escuela Infantil El Sastrecillo Valiente - Calle Mayor 0,243 km Centro Público De Educación De Personas Adultas - Calle de la Amapola 0,427 km Escuela Infantil Nuestra Señora Del Rosario 0,562 km Escuela/Instituto Colegio Público Nuestra Señora Del Rosario 0,61 km Educación Infantil Y Primaria Nuestra Señora Del Rosario Calle de los Paraísos 0,617 km Instituto De Educación Secundaria Senda Galiana - Calle de las Palmeras 0,809 km Biblioteca Municipal 0,865 km Salud Marta Cisneros 0,516 km Farmacia Centro De Salud 0,57 km Nahid Assadi 3,772 km Dentista El Viso - Avenida de la Isabela de Braganza 3,779 km Veterinario  Farmacia Maria Luisa Basoco - Calle Mayor 3,907 km Centro De Salud Los Hueros 3,987 km Clínica Centro De Salud Primaria El Zulema 4,78 km Hospital Hacer la compra Supermercado Gavilán 0,164 km Almazara De Aceite 0,258 km Tienda de alimentación Supermercado Torres 0,488 km Delicias - Calle de San Juan 0,491 km Panadería Asraf 0,544 km Frutería Ahorramás 0,747 km Panificadora 0,761 km Frutas Abel - Avenida de la Isabela de Braganza 3,817 km Mercadona 4,085 km Lidl - Calle de Mariano José de Larra 4,136 km Sí, es verdad que comprar un piso no sólo exige una ardua búsqueda a través de los portales inmobiliarios y carteles a pie de calle. Ésa es una tarea fácil si se compara con el trabajo posterior: el filtrado de los anuncios. Si quieres simplificar todo, visita nuestro piso! Rosperty - perfecto desde el comienzo hasta al final!",False,renew,False,1963.0,True,False,False,False,[],False,False,159000.0,€,flat,,Torres de la Alameda,Piso en Granada,,,,bj,True,,False,,,,
