propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108977445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/fb/03/1360656007.webp,VT1.2B,22,445000.0,chalet,sale,162.0,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977445/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,2747.0,True,False,False,False,[],False,False,445000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en avenida Miraflores de la sierra, 2",,,,,False,,,,
108702792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/73/99/1347579126.webp,PR-C-762@TipoB3,7,383000.0,flat,sale,141.0,3,2,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/108702792/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,newdevelopment,True,2716.0,True,False,False,False,[],False,False,383000.0,€,,,flat,,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",1,True,True,,False,,,,
108904449,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/cc/75/1358479771.webp,ROSA PÁLIDO,12,1040000.0,chalet,sale,332.0,4,5,"calle Fco. de Goya, 11",Madrid,Boadilla del Monte,Sector S,es,40.4092785,-3.8885619,True,https://www.idealista.com/obra-nueva/108904449/,"LIENZO DE BOADILLA es una promoción compuesta por 8 exclusivas viviendas unifamiliares adosadas, configuradas para ofrecer el máximo confort, combinando diseño y funcionalidad en un entorno privilegiado. Donde se optimizan los espacios y la luz se convierte en la gran protagonista.  Construidas con los mejores materiales, una excelente carpintería interior y exterior, grandes ventanales, baños porcelánicos de primeras marcas. Situadas en una de las mejores ubicaciones de Boadilla del Monte, que pone a tu disposición todos los servicios necesarios para tu día a día: zonas ajardinadas, rutas naturales, comercio local, locales de ocio, centro de salud, hospitales, colegios, centros comerciales. Viviendas de alta calidad con una cuidada selección de materiales duraderos, excelente aislamiento térmico y acústico, así como sistemas de climatización por aerotermia, suelo radiante y refrescante, ventilación controlada y domótica integrada. Las casas están compuestas por 3 plantas. En la planta principal, encontraremos 2 plazas de aparcamiento, zonas ajardinadas privadas en el acceso y parte posterior a la vivienda, una gran cocina equipada con electrodomésticos de primeras marcas, salón con grandes cristaleras que dan paso a un bonito jardín. Se incluye también un aseo para dar servicio a esta zona. En la primera planta, encontraremos 3 espaciosos dormitorios, y un despacho/estudio, 2 cuartos de baño completos con materiales actuales y porcelánicos de alta calidad. Nuestra planta -1 tiene un gran salón que destaca por su amplitud y luminosidad, una zona de lavadero y un espacioso dormitorio en suite. Casas construidas por SERANCO, a quien le avalan 35 AÑOS de proyectos con los mejores resultados. Creando un entorno de confianza entre todos nuestros clientes.",False,newdevelopment,True,3133.0,True,False,False,False,[],False,False,1040000.0,€,True,True,chalet,terracedHouse,"Sector S, Boadilla del Monte","Chalet adosado en calle Fco. de Goya, 11",,,,,False,,,,
89234767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/15/dc/1244965835.webp,13103,55,4200000.0,chalet,sale,700.0,6,6,calle Guecho,Madrid,Madrid,Moncloa,es,40.4734893,-3.822464,False,https://www.idealista.com/inmueble/89234767/,"Beatriz Mateo - Sagasta GV | LA FLORIDA comercializa el siguiente inmueble en primera línea de EL PARDO: UNA VIVIENDA COTTAGE ESTILO INGLÉS EN LA FLORIDA: En una situación privilegiada dentro de La Florida se encuentra una esta peculiar vivienda, en un entorno silencioso posee una gran privacidad y la máxima seguridad con vigilancia 24 horas. Linda con El Pardo en 50 metros y fue diseñada por el arquitecto Eugenio Aguinaga. Un extenso y cuidado jardín rodea la casa, en el que encontramos el pabellón de la piscina con una sala de estar a las orillas de ésta donde disfrutar del maravilloso entorno. Distribuida en dos plantas con un agradable porche que ilumina la planta baja. DISTRIBUCIÓN: Planta Baja: Hall de entrada con aseo de cortesía. Salón panelado de madera dividido en dos ambientes con acceso a porche. Dormitorio principal con sala de estar, vestidor y baño incorporados. Comedor. Cocina. Office. Despensa. Sala de plancha. Dormitorio de servicio con baño incorporado. Trastero. Garaje para tres coches. Planta Primera: Sala de estar. Cuatro cuartos de dormir comparten dos cuartos de baño. CONSTRUCCIONES EXTERIORES / CALIDADES Y SERVICIOS: Pabellón de la piscina con salón y cuarto de baño. Piscina. Riego por aspersión. Construcción antisísmica. Puertas de recibo de caoba. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios.",False,good,False,6000.0,False,False,False,False,[],False,False,4200000.0,€,,,chalet,independantHouse,"El Plantío, Madrid",Casa independiente en calle Guecho,,,,El Plantío,,,,,
108252928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/11/aa/1338545674.webp,AR209929 ,24,620000.0,flat,sale,73.0,2,2,calle de Santa Ana,Madrid,Madrid,Centro,es,40.4090748,-3.7066427,False,https://www.idealista.com/inmueble/108252928/,"Exclusivo piso reformado en el corazón de La Latina con patio privado de uso exclusivo Te presentamos una joya inmobiliaria en el icónico barrio de La Latina, en pleno distrito Centro de Madrid. Este piso de 73 m², completamente reformado, combina diseño contemporáneo, acabados de alta calidad y una ubicación privilegiada. Con un precio de 640.000€, esta vivienda es un sueño hecho realidad para quienes buscan vivir en uno de los barrios más emblemáticos de la capital. El inmueble cuenta con dos amplios dormitorios y dos baños, perfectos para garantizar el máximo confort. Su luminosidad es excepcional, gracias a su orientación óptima y a un diseño que prioriza la entrada de luz natural. Además, dispone de un patio de 50 m² de uso y disfrute exclusivo, un espacio único en el centro de la ciudad donde podrás relajarte, disfrutar de cenas al aire libre o crear tu propio oasis urbano. El suelo de tarima, la puerta blindada y la climatización con aire acondicionado son solo algunos de los detalles que hacen de esta propiedad una opción inigualable. El edificio, construido en 1970, dispone de ascensor y un portal en excelente estado. Aunque el piso no incluye garaje, la zona cuenta con múltiples opciones de aparcamiento público y privado. La Latina es una de las zonas más vibrantes y codiciadas de Madrid. Su oferta cultural, gastronómica y de ocio es inigualable. A pocos pasos del piso, encontrarás el famoso Mercado de la Cebada, la Plaza de la Paja y la emblemática Calle Cava Baja, epicentro de la vida nocturna y culinaria madrileña. Además, estarás cerca de puntos históricos como la Basílica de San Francisco el Grande y el Viaducto de Segovia. En cuanto a educación, el prestigioso Colegio La Salle La Paloma - Fundación Lara está a pocos minutos, ofreciendo opciones académicas de alta calidad. Para tus compras, el Centro Comercial Madrid Rio se encuentra cercano, con una amplia variedad de tiendas y servicios. La ubicación es simplemente inmejorable. La estación de metro más cercana es La Latina (Línea 5), a escasos minutos andando. Asimismo, la estación de cercanías de Embajadores (líneas C5 y C10) está a menos de 2 kilómetros. Si prefieres el autobús, cuentas con varias líneas en las inmediaciones, como las 17, 18 y 35, que conectan rápidamente con otros puntos de la ciudad. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestra experiencia y dedicación nos han convertido en líderes del sector inmobiliario, ofreciendo un servicio integral y personalizado en cada etapa de la compra, venta o alquiler de propiedades. Para más información sobre este exclusivo inmueble, por favor, contacta con nuestro equipo de la oficina de Embajadores en el teléfono o envía un correo electrónico a. No olvides facilitarnos la referencia 209929 para que podamos atenderte de forma más rápida y eficaz. ¡Estamos aquí para ayudarte a hacer realidad tus sueños!",False,good,False,8493.0,False,False,False,False,[],False,False,620000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Santa Ana,bj,False,True,Lavapiés-Embajadores,,640000.0,20000.0,3.0,
108977484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/98/8a/1360658843.webp,VT1.4B,22,550000.0,chalet,sale,179.0,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977484/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,3073.0,True,False,False,False,[],False,False,550000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en avenida Miraflores de la sierra, 2",,,,,False,,,,
108973015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/49/17/1301294226.webp,2 A 2 2 C,32,623000.0,flat,sale,111.0,2,2,"via de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5454388,-3.8945255,True,https://www.idealista.com/obra-nueva/108973015/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,,True,5613.0,True,False,False,False,[],False,False,623000.0,€,True,True,flat,,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en via de Servicio A6, salida 24 s/n",2,True,True,El Pinar- Punta Galea,False,,,,
96837030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/3f/be/983867825.webp,6040,37,1200000.0,countryHouse,sale,1228.0,5,5,Galapagar,Madrid,Galapagar,Deportivo Galapagar - Los Almendros,es,40.5869856,-4.006747,False,https://www.idealista.com/inmueble/96837030/,"GV | CAMPOS RUSTICOS comercializa el siguiente inmueble: Exclusiva casa de campo situada en el entorno de Galapagar, a 30 minutos en coche del Centro de Madrid, se trata de una segunda residencia o vivienda habitual con acceso muy cómodo desde la capital. Cuenta 3 hectáreas de terreno privado, vallado, con multitud de pinos y siendo muy cómodo y llano, dentro de los cuáles se sitúan varias construcciones: una vivienda principal con porche, piscina, pista de tenis, vivienda adicional (en mal estado), 2 construcciones multiusos con garaje y almacén y una espectacular bodega bajo tierra muy singular. Distribución: Vivienda principal: 333 m2. Fachada de granito, cubierta de pizarra, suelo de barro, carpintería de madera. *270m2 en planta baja: Salón. Comedor. Cocina. Dormitorio + baños servicio. 2 Habitaciones con despacho y baño cada una *63 m2 en planta 1ª: Salón. 2 habitaciones. 1 baño. Gran terraza En cuanto a instalaciones, la vivienda principal cuenta con caldera de gas con depósito exterior de gas, para el agua existen 4 pozos agua propia dentro de la finca y para la luz hay acometida de luz general. - Porche exterior para coche - Vivienda Secundaria: 75 m2 - 2 construcciones adicionales con uso de almacén, garaje, multiusos 546 m2 - Barbacoa exterior de obra - Piscina - Pista de tenis Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,977.0,False,False,False,False,[],False,False,1200000.0,€,,,countryHouse,casale,"Deportivo Galapagar - Los Almendros, Galapagar",Casa rural en Galapagar,,,,,,,,,
109214729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/29/7f/1367671100.webp,,1,262700.0,flat,sale,71.0,2,1,calle de Valmojado,Madrid,Madrid,Latina,es,40.3932855,-3.7573445,False,https://www.idealista.com/inmueble/109214729/,"Piso de 71 m² en el barrio de Aluche (Madrid), distribuido en salón-comedor, cocina, 2 dormitorios y 1 baño. La vivienda es luminosa y funcional, ideal para familias o inversión. Se ubica en la calle Valmojado, con excelentes comunicaciones: acceso a la A-5 y M-40, metro y cercanías de Aluche a pocos minutos, además de varias líneas de autobús. El entorno ofrece todos los servicios: supermercados, colegios, instalaciones deportivas, centros de salud, hospital Gómez Ulla, comercios locales y el Centro Comercial Plaza Aluche. También destaca la cercanía del Parque de Aluche, un amplio espacio verde. Oportunidad de vivienda en una zona tranquila, bien comunicada y con todos los servicios al alcance.",False,good,False,3700.0,False,False,False,False,[],False,False,262700.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Valmojado,2,True,False,Aluche,,,,,
108321757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/f5/0d/1340639059.webp,Bajo B,14,330000.0,flat,sale,75.0,2,1,"calle Duquesa de Tamames, 3",Madrid,Madrid,Carabanchel,es,40.3730729,-3.7497012,True,https://www.idealista.com/obra-nueva/108321757/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda.  Una vivienda amplia, cómoda y respetuosa con el medioambiente.  La promoción la forman 14 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Tamames 3, se distribuye en 4 plantas con 3 viviendas por planta y 2 en la planta baja, plazas de garajes en las plantas -1 y -2 y con piscina en la zonas comunes. Viviendas de 1, 2 y 3 dormitorios.",False,newdevelopment,True,4400.0,True,False,False,False,[],False,False,330000.0,€,,,flat,,"Buena Vista, Madrid","Piso en calle Duquesa de Tamames, 3",bj,True,True,Buena Vista,False,,,,
108391858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/85/5e/1344438960.webp,4239,41,285000.0,studio,sale,22.0,0,1,calle de Piamonte,Madrid,Madrid,Centro,es,40.4214452,-3.6953608,False,https://www.idealista.com/inmueble/108391858/,"ALTOR ASESORES OFRECE este acogedor estudio, lleno de personalidad, en una de las zonas más vibrantes y codiciadas de Madrid. Situado en una finca clásica del barrio de Justicia, este estudio ofrece un refugio tranquilo en medio del dinamismo urbano. Con una distribución funcional y un diseño cálido y contemporáneo, la vivienda tiene salon -dormitorio, un baño completo y una cocina totalmente equipada. El salón, de techos altos, relajarse o compartir momentos especiales en un entorno único. La vivienda se encuentra en buen estado y dispone de aire acondicionado, ofreciendo confort durante todo el año. Se ofrece la posibilidad de adquirirla amueblada, lista para entrar a vivir o invertir sin complicaciones. Ubicada en pleno corazón de Chueca, rodeada de restaurantes de autor, cafeterías con encanto, boutiques independientes y una oferta cultural inagotable. Este enclave combina la energía cosmopolita del centro con la elegancia de sus edificios históricos y la cercanía a todo. Excelente conexión con varias líneas de metro y autobuses. Una oportunidad única para quienes buscan un estilo de vida urbano, Finca del años 1905, ha sido rehabilitada por completo, es una joya arquitectónica  Inversión para quien busca rentabilidad en el mercado de alquiler, estudiantes de postrado o turistas.",False,good,False,12955.0,True,False,True,False,[],False,False,285000.0,€,,,flat,studio,"Chueca-Justicia, Madrid",Estudio en calle de Piamonte,4,False,True,Chueca-Justicia,,295000.0,10000.0,3.0,
108837157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/67/c3/1356719451.webp,86121505,32,600000.0,flat,sale,57.0,2,1,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,40.4272188,-3.6747886,False,https://www.idealista.com/inmueble/108837157/,"Ubicada en una de las zonas más codiciadas de Madrid, muy cerca de la Plaza del Marqués de Salamanca, esta elegante propiedad de 57 m² se encuentra en una cuarta planta y ha sido completamente reformada en 2016 con materiales de calidad y un diseño cuidado que combina funcionalidad y estilo. Una opción ideal para quienes buscan confort, luz y una ubicación prime en el centro de la capital. La vivienda se distribuye en un recibidor con armarios empotrados, un salón amplio con cocina integrada y una isla central, equipada con electrodomésticos de bajo consumo. Dispone de dos dormitorios, un baño completo, y cuenta con detalles como techos altos, paredes lisas y puertas de gran formato que aportan amplitud y elegancia al conjunto. Gracias a su orientación sur, recibe luz natural durante todo el día, lo que crea un ambiente cálido y acogedor en cada estancia. El edificio, con una fachada bien conservada, cuenta con ascensor, plataforma elevadora para personas con movilidad reducida, portero físico y calefacción central por gas natural. Además, la vivienda dispone de aire acondicionado en las zonas comunes, garantizando el confort en cualquier época del año. Además de ser una excelente opción como residencia, esta propiedad representa una magnífica inversión. La ubicación es simplemente inmejorable: rodeada de comercios, servicios, centros de salud como La Ruber, colegios como El Pilar, zonas deportivas, y a pocos minutos caminando de El Retiro, El Corte Inglés de Goya y Serrano, así como varias líneas de autobús y la estación de metro Lista. Una propiedad con encanto, decorada con gran gusto, lista para entrar a vivir y disfrutar del estilo de vida sofisticado que ofrece uno de los barrios residenciales más exclusivos y tranquilos de Madrid. Para más información, puede consultar nuestra página web donde encontrará una cuidada selección de pisos exclusivos en Salamanca, así como consultar otras viviendas premium en Madrid similares.",False,good,False,10526.0,True,False,False,False,[],False,False,600000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Díaz Porlier,4,False,True,Goya,,,,,
