propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.parkingSpacePrice
109172827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/09/26/1366433111.webp,PIS0515,38,4,160000.0,flat,sale,81.0,True,3,2,Los Cestos - Belén - Las Eras,Madrid,Ciempozuelos,Los Cestos - Belén - Las Eras,es,,40.1564389,-3.632134,False,https://www.idealista.com/inmueble/109172827/,"Te presentamos este acogedor piso en venta en la tranquila zona de Ciempozuelos, ideal para disfrutar de la comodidad y el espacio. Con 81 m² construidos, cuenta con 3 dormitorios y 1 baño, perfecto para familias o parejas que buscan un hogar amplio y funcional. Este inmueble necesita reforma, está semi amueblado y con calefacción eléctrica individual, ofrece un ambiente cálido y acogedor desde el primer momento. Desde su terraza, podrás disfrutar de hermosas vistas a la piscina comunitaria, que te permitirá relajarte y disfrutar de los días soleados. Además, cuenta con un jardín comunitario, ideal para espacios de ocio al aire libre. La cocina es independiente, ofreciéndote un espacio cómodo para tus recetas. El suelo de terrazo aporta un toque clásico y fácil mantenimiento. Ubicado en una calle tranquila y con todas las comodidades a tu alcance, este piso es una oportunidad única. ¡No dejes pasar la ocasión de visitarlo y convertirlo en tu nuevo hogar! Venga a visitarla sin ningún compromiso. En TGB contamos con un departamento financiero propio y convenios con numerosos bancos, lo que nos permite ofrecerle las mejores condiciones de financiación. Solicite ya su estudio financiero, completamente gratuito. Excelente oportunidad, consúltenos sin compromiso. Estaremos encantados de atenderle. ! Sin honorarios al comprador! [IW].",False,good,False,True,1975.0,False,False,False,False,[],False,False,160000.0,€,,,,,,flat,"Los Cestos - Belén - Las Eras, Ciempozuelos",Piso,Destacado,,
108825296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/f8/5b/1356226347.webp,,81,,155000.0,chalet,sale,98.0,,3,2,AV SAN JOSE,Madrid,Pelayos de la Presa,,es,,40.3597541,-4.3402387,False,https://www.idealista.com/inmueble/108825296/,"¡Descubre tu nuevo hogar en este encantador chalet adosado de dos plantas en la Sierra Oeste Madrileña! Con una superficie construida de 98 m², este inmueble ofrece un espacio ideal para disfrutar en familia. En la planta baja, un acogedor salón-comedor te espera, junto a una cocina independiente perfecta para preparar tus platos favoritos. Además, cuenta con un cuarto de baño, lo que añade comodidad a tu día a día. Subiendo a la primera planta, encontrarás tres luminosos dormitorios que ofrecen un ambiente cálido y tranquilo. También hay un cuarto de baño completo, ideal para el uso familiar.  Este chalet está equipado con aire acondicionado y calefacción individual por gasoil en todas las estancias, asegurando tu confort en cualquier época del año. Además, cuenta con un precioso jardín delantero donde celebrar los mejores eventos familiares al aire libre.  La urbanización incluye una plaza de garaje, lo que facilita el aparcamiento, además de una espectacular piscina comunitaria rodeada de jardines donde podrás relajarte y disfrutar del buen tiempo. Construido en 1954 y en buen estado, este chalet es una oportunidad única para vivir en un entorno tranquilo y acogedor. ¡No dejes pasar la oportunidad de visitarlo!",False,good,False,,1582.0,False,False,False,False,[],False,False,155000.0,€,169900.0,14900.0,9.0,True,True,chalet,Pelayos de la Presa,Chalet adosado en Av San Jose,Destacado,terracedHouse,
108413424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/d2/ca/1344180550.webp,LP29,10,4,1079000.0,flat,sale,82.0,False,2,2,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4211159,-3.6787754,False,https://www.idealista.com/inmueble/108413424/,"Encanto Clásico y Confort Moderno en el Corazón de Goya - Ibiza Spacio4 Luxury Homes presenta esta elegante vivienda completamente reformada, situada en la codiciada zona de Goya - Retiro, en el emblemático número 29 de la calle Lope de Rueda. Ubicada en la cuarta planta de una finca clásica con alto valor arquitectónico, esta propiedad ofrece una combinación perfecta de estilo, funcionalidad y confort contemporáneo en uno de los barrios más prestigiosos de Madrid. Un Refugio Luminoso con Historia y Estilo Con 88 m² construidos, esta vivienda ha sido recientemente renovada con calidades de lujo y atención al detalle, garantizando una experiencia residencial única. Totalmente amueblada y equipada con electrodomésticos de alta gama, está lista para entrar a vivir y disfrutar desde el primer momento. Actualmente se encuentra en la etapa final de la reforma a pocos días de la entrega de llaves. Espacios que Combinan Elegancia y Funcionalidad • 2 dormitorios luminosos, cuidadosamente diseñados para ofrecer descanso y privacidad. • 2 baños completos con acabados de alta calidad, funcionales y modernos. • Cocina integrada con electrodomésticos premium, ideal para un estilo de vida práctico y sofisticado. • Aire acondicionado y calefacción individual por Gas Natural para un confort total en todas las estaciones. • Balcón con excelente entrada de luz natural, que proporciona un ambiente cálido y acogedor. • Distribución inteligente que optimiza cada metro cuadrado, creando una sensación de amplitud y bienestar. Goya - Retiro: Tradición, Estilo y Conectividad Situada a escasos metros del Parque del Retiro, esta propiedad se beneficia de una ubicación inmejorable en una zona de prestigio, conocida por su carácter residencial tradicional y su excelente oferta comercial. Rodeada de tiendas exclusivas, restaurantes gourmet y todos los servicios necesarios, además de una conectividad excepcional con el resto de la ciudad, esta vivienda representa una oportunidad única para vivir o invertir en Madrid. Una Oportunidad Exclusiva para Vivir Madrid al Máximo Ya sea como residencia habitual o como inversión inmobiliaria, esta propiedad ofrece el equilibrio perfecto entre diseño, ubicación y calidad de vida. Contáctenos para más información y para concertar una visita personalizada. AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones por razones comerciales, técnicas o jurídicas.",True,good,False,True,13159.0,True,False,False,False,[],False,False,1079000.0,€,,,,,,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,Destacado,,
108339423,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/a5/87/ef/1341189077.webp,So5,20,,160000.0,chalet,sale,89.0,,3,1,calle Goya s/n,Madrid,Pinto,Parque Europa - Los Pitufos,es,,40.250535,-3.6913249,True,https://www.idealista.com/inmueble/108339423/,"� Oportunidad Única: Chalet en Calle Goya, Pinto (Madrid) SIN COMISIONES, SOMOS PROPIETARIOS Descubre este encantador chalet independiente situado en una de las zonas más tranquilas y residenciales de Pinto. Con una superficie construida de 89 m², esta vivienda ofrece el equilibrio perfecto entre comodidad y espacio exterior. Con amplias posibilidades de reforma y de ampliación de la superficie construida, es perfecto para aquellos que buscan hacer su casa desde 0. Características del Inmueble: Superficie construida: 89 m² Parcela: 115 m² Distribución: 3 dormitorios, 1 baño Extras: Trastero, garaje o almacén de 6 m² Año de construcción: 1961 Plantas: 2 Ubicación y Entorno: Situado en una zona de chalets de Pinto donde se respira ambiente familiar, se encuentra en una zona que combina la tranquilidad de un entorno residencial con la proximidad a todos los servicios necesarios para el día a día. Pinto es conocido por su ambiente familiar, seguridad y calidad de vida, convirtiéndolo en una opción cada vez más atractiva para quienes buscan alejarse del bullicio de Madrid sin renunciar a sus ventajas.",True,renew,False,,1798.0,True,False,False,False,[],False,False,160000.0,€,,,,,,chalet,"Parque Europa - Los Pitufos, Pinto",Chalet adosado en calle Goya s/n,Destacado,terracedHouse,
108371069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/05/c5/1342126098.webp,,50,en,710000.0,flat,sale,96.0,True,3,2,calle de Vallehermoso,Madrid,Madrid,Chamberí,es,Arapiles,40.4341685,-3.7084465,False,https://www.idealista.com/inmueble/108371069/,"PRECIOSA VIVIENDA A ESTRENAR DE TRES DORMITORIOS Y DOS BAÑOS. En el corazón de Chamberí: piso recién reformado y amueblado de 3 dormitorios y 2 baños, cocina abierta de diseño totalmente equipada y un acogedor salón con una chimenea que te encantará. Todos los dormitorios tienen armarios empotrados y la vivienda cuenta con aire acondicionado por conducto. Es una vivienda con muchísima luz, con ventanas orientadas al suroeste. Da a una calle con muy poco tránsito, con lo que hay gran intimidad y tranquilidad. Las fotos de la vivienda son reales (no reproducción de IA). La reforma de la vivienda tiene una garantía de 3 años y la cocina tiene una garantía de 5 años. Edificio elegante y representativo; art decó. Portero físico y calefacción central. Gastos mensuales 130€ aproximadamente. Situado en la zona de Canal, en pleno Chamberí, rodeado de comercios, restaurantes y universidades. Muy bien comunicado con el resto de la ciudad. Y cuenta con hospitales a muy corta distancia. Zona premium con muy alta demanda! Super buena oportunidad para vivienda o como inversión, no dudes en venir a visitarlo! . Somos los propietarios, por lo que no hay comisión de agencia. Te esperamos!",True,good,False,True,7396.0,True,False,False,False,[],False,False,710000.0,€,,,,,,flat,"Arapiles, Madrid",Piso en calle de Vallehermoso,Destacado,,
108922677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/f3/5d/1360495545.webp,LCM38111,37,4,239000.0,flat,sale,75.0,True,3,1,calle Castro de Oro,Madrid,Madrid,Carabanchel,es,Opañel,40.3903899,-3.7301281,False,https://www.idealista.com/inmueble/108922677/,"La Casa Agency presenta en exclusiva este luminoso y moderno piso de 75 m², ubicado en una 4ta planta sin ascensor. La distribución es práctica y acogedora: amplio salon luminoso con salida a la terraza tres habitaciones amplias, el baño, cuenta con un plato de ducha que aporta comodidad y funcionalidad, la cocina es independiente. Una opción ideal para quienes buscan una vivienda para invertir, con espacio para toda la familia y una estupenda ubicación. Además, cuenta con la conexión de metro de transporte linea 5 y 6, autobuses que facilitan los desplazamientos por toda Madrid. En cuanto a la financiación, nos enfocamos en ofrecer préstamos personales e hipotecarios a nuestros clientes. Adaptamos el porcentaje de financiación (100%, 90% o 80%) según el perfil de cada cliente y contamos con asesores disponibles para brindar más información sobre el asesoramiento financiero. Si estás buscando una casa y aún no la has encontrado, a través de La Casa Agency podemos ayudarte de la mejor manera posible. No dudes en obtener más información y contáctanos para cualquier consulta. Estamos aquí para ayudarte en todo el proceso de gestión. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,renew,False,False,3187.0,False,False,False,False,[],False,False,239000.0,€,245000.0,6000.0,2.0,,,flat,"Opañel, Madrid",Piso en calle Castro de Oro,Destacado,,
108305464,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/de/8d/1340160054.webp,,21,2,510000.0,flat,sale,90.0,True,2,1,calle de los Cabestreros,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4084702,-3.7039033,False,https://www.idealista.com/inmueble/108305464/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE ¿Buscas un piso en una de las zonas más vibrantes de Madrid? ¡Este es tu lugar! Tecnocasa te presenta este acogedor piso de 90 m2 en la segunda planta de un edificio con ASCENSOR. La vivienda cuenta con salón con cocina americana, 2 DORMITORIOS, baño completo y 1 BALCON EXTERIOR. Se entrega RECIEN REFORMADO. La ubicación es inmejorable, en pleno corazón de Lavapies - Embajadores - Tirso De Molina, con una excelente comunicación gracias a las estaciones de metro L5 La Latina, L3-Lavapies y Embajadores-L3-L5, así como la estación de Renfe Embajadores a solo 5 minutos a pie. La estación de Atocha también está a solo 10 minutos en metro desde la estación de Tirso de Molina, línea L1. Además, tendrás acceso a una amplia red de autobuses para moverte por la ciudad. ¿Te interesa conocer más detalles sobre la financiación? Uno de nuestros asesores financieros de Kiron estará encantado de informarte. No pierdas la oportunidad de vivir en una de las zonas más emblemáticas de Madrid. ¡Contáctanos sin compromiso y concertaremos una visita para que puedas verlo en persona!",True,good,False,True,5667.0,False,False,False,False,[],False,False,510000.0,€,,,,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de los Cabestreros,Destacado,,
108908569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/b3/bb/1358597841.webp,CCI-000-000055487,35,5,495000.0,flat,sale,134.0,True,4,3,calle del Charleroi,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.382782,-3.633583,False,https://www.idealista.com/inmueble/108908569/,"¡Oportunidad Única! Espacioso Piso Familiar con Urbanización Completa en Vallecas, Madrid. Descubra este magnífico piso de 134 m² en la exclusiva Urbanización Jardines de la Villa, Madrid, un hogar ideal para familias que buscan amplitud, comodidad y una ubicación inmejorable. Este luminoso piso cuenta con cuatro amplias habitaciones. Tres de ellas equipadas con armarios empotrados que maximizan el espacio. La habitación principal es un verdadero santuario privado, ofreciendo un baño en suite y un vestidor que le proporcionará un espacio exclusivo para su día a día. Además, la vivienda dispone de dos baños completos adicionales y un práctico aseo, garantizando la comodidad de toda la familia y sus visitas. Como un valor añadido, este piso cuenta con una quinta habitación extra que puede ser utilizada como despensa, un pequeño estudio o un práctico espacio de lavandería, adaptándose a sus necesidades. El corazón de este hogar lo constituye su amplio salón, un espacio perfecto para el ocio y las reuniones familiares. La cocina, independiente y funcional, cuenta con una terraza tendedero que añade un extra de practicidad. Pero la experiencia de vivir en la Urbanización Jardines de la Villa va más allá de las puertas de su piso. La urbanización es un oasis de servicios y comodidades: disfrute de un refrescante baño en la gran piscina de adultos o en la piscina infantil, mientras los más pequeños se divierten en la zona de recreo con columpios. Para sus eventos o reuniones, dispone de un amplio local multiusos, y para mantenerse en forma, un gimnasio completamente equipado. La tranquilidad y seguridad están garantizadas gracias al servicio de conserjería. La ubicación es sencillamente excepcional. Estará rodeado de todo tipo de servicios: comercios, supermercados, centros educativos y de salud, y enfrente del Polideportivo Municipal Palomeras, ideal para los amantes del deporte. La comunicación es inmejorable: acceso rápido a la M-40 para sus desplazamientos en coche, y una excelente red de transporte público con la parada de metro Sierra de Guadalupe (Línea 1) y la estación de Renfe Vallecas a pocos minutos. Además, varias líneas de autobús pasan justo en la puerta de la urbanización. No deje pasar la oportunidad de vivir en un hogar donde cada detalle ha sido pensado para su bienestar y el de su familia. ¡Contáctenos hoy mismo para concertar una visita y enamorarse de su futuro hogar!",True,good,False,True,3694.0,False,False,False,False,[],False,False,495000.0,€,,,,True,True,flat,"Palomeras sureste, Madrid",Piso en calle del Charleroi,Destacado,,
108854149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/dd/d9/1357063673.webp,76265,25,,1700000.0,chalet,sale,381.0,,6,5,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4339232,-3.8447702,False,https://www.idealista.com/inmueble/108854149/,"Inmejorable oportunidad chalet independiente de 3 plantas, 6 habitaciones y 5 baños, en Pozuelo de Alarcón. 381 m2 construidos. 346 m2 útiles. Orientación Norte - Este. Parcela de 1.889 m2. Salón con chimenea. Terraza. Armarios empotrados, suelo de terrazo y mármol, ventanas de aluminio y puertas de gres. Calefacción con gas natural. Dispone de garaje y trastero. Piscina privada. Videovigilancia. PLANTA 0 Hall Salón Cocina Comedor Despacho Habitación 2 baños PLANTA 1 4 habitaciones 3 baños (2 en suite) PLANTA -1 Garaje NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,renew,False,,4462.0,True,False,False,False,[],False,False,1700000.0,€,,,,True,True,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,Destacado,independantHouse,
108816173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/77/b7/1355966690.webp,,16,3,235000.0,flat,sale,40.0,False,2,1,calle de los Cabestreros,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4106141,-3.7034636,False,https://www.idealista.com/inmueble/108816173/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE ¿Buscas un piso en una de las zonas más vibrantes de Madrid? ¡Este es tu lugar! Tecnocasa te presenta este acogedor piso de 40 m2 en la tercera planta. La vivienda cuenta con salón, 2 DORMITORIOS, cocina independiente y baño completo. La ubicación es inmejorable, en pleno corazón de Lavapies - Embajadores - Tirso De Molina, con una excelente comunicación gracias a las estaciones de metro L5 La Latina, L3-Lavapies y Embajadores-L3-L5, así como la estación de Renfe Embajadores a solo 5 minutos a pie. La estación de Atocha también está a solo 10 minutos en metro desde la estación de Tirso de Molina, línea L1. Además, tendrás acceso a una amplia red de autobuses para moverte por la ciudad. ¿Te interesa conocer más detalles sobre la financiación? Uno de nuestros asesores financieros de Kiron estará encantado de informarte. No pierdas la oportunidad de vivir en una de las zonas más emblemáticas de Madrid. ¡Contáctanos sin compromiso y concertaremos una visita para que puedas verlo en persona!",True,renew,False,False,5875.0,False,False,False,False,[],False,False,235000.0,€,,,,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de los Cabestreros,Destacado,,
109152029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/ce/af/1365823875.webp,pilar valdepielagos,35,,99000.0,chalet,sale,148.0,,3,1,CL PILAR,Madrid,Valdepiélagos,,es,,40.7576518,-3.4649986,False,https://www.idealista.com/inmueble/109152029/,VENTA EN EXCLUSIVA CON HOUSELAND SERVICIOS INMOBILIARIOS Gran ocasión casa de pueblo en Valdepiélagos para diseñar a tu gusto.  En venta casa de pueblo en Valdepiélagos una propiedad con muchísimo potencial que ofrece la posibilidad de crear un hogar único en un entorno natural y tranquilo; la vivienda necesita reforma integral lo que la convierte en una opción perfecta para quienes buscan personalizar cada detalle y diseñar la casa de sus sueños distribuida en dos plantas cuenta con jardín o zona para animales y unas vistas despejadas espectaculares. En la planta principal accedemos a través de un amplio recibidor que nos conduce a una cocina alargada con espacio para transformar en una cocina moderna y funcional un baño completo un salón con luz natural y tres dormitorios desde el mismo recibidor se accede también a la parte exterior pasando por una gran sala que puede convertirse en comedor sala de juegos o zona de estar según las necesidades del nuevo propietario. En la segunda planta se encuentra la buhardilla totalmente diáfana un espacio amplio luminoso y muy versátil que ofrece múltiples posibilidades desde crear dormitorios adicionales hasta un gran estudio un despacho o una sala de ocio La vivienda está ubicada en una zona muy tranquila de Valdepiélagos rodeada de naturaleza con un ambiente ideal para quienes buscan desconectar del ritmo de la ciudad y disfrutar de la calma del entorno rural todo ello a poca distancia de servicios básicos y con buenas comunicaciones con municipios cercanos Una casa con mucho encanto y un sinfín de posibilidades ideal para nuevos proyectos para diseñar a medida una vivienda única en uno de los pueblos con más encanto de la Comunidad de Madrid.,True,renew,False,,669.0,False,False,False,False,[],False,False,99000.0,€,,,,,,chalet,Valdepiélagos,Chalet pareado en CL Pilar,Destacado,semidetachedHouse,
109028226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/d8/00/1362113487.webp,LCM38118,44,2,369000.0,flat,sale,52.0,False,2,1,calle de Ercilla,Madrid,Madrid,Arganzuela,es,Acacias,40.4025252,-3.7039373,False,https://www.idealista.com/inmueble/109028226/,"La Casa Agency, vende vivienda de 52 m², ubicada en la calle Ercilla, en una segunda planta interior de una finca clásica de 1930 que cuenta con la Inspección Técnica del Edificio (ITE) pasada favorablemente. Finca completamente reformada con buen gusto y atención al detalle, ofreciendo una distribución funcional y espacios bien aprovechados. Dispone de un salón luminoso, con ventana orientada al patio interior que permite una excelente entrada de luz natural, creando un ambiente acogedor y tranquilo. La cocina independiente ha sido renovada por completo y equipada con mobiliario de calidad. Se vende totalmente amueblada y con todos los electrodomésticos incluidos: nevera, horno, microondas, vitrocerámica, campana extractora, lavavajillas y lavadora. Todo en perfecto estado y listo para su uso. Consta de dos dormitorios, ambos con ventanas que garantizan una buena ventilación e iluminación, y un baño moderno equipado con plato de ducha. Una oportunidad ideal tanto para vivir como para invertir, en una zona con buena comunicación y todos los servicios a mano. Piso con carácter, reformado con estilo y listo para disfrutar desde el primer día. Contáctanos para más información y agenda tu visita.",False,good,False,False,7096.0,False,False,False,False,[],False,False,369000.0,€,375000.0,6000.0,2.0,,,flat,"Acacias, Madrid",Piso en calle de Ercilla,Destacado,,
108803819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/e2/21/1355711070.webp,,16,bj,314900.0,flat,sale,80.0,True,2,1,plaza Mariano Lanuza,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4090665,-3.7380439,False,https://www.idealista.com/inmueble/108803819/,"BAJO EXTERIOR CON DOBLE ENTRADA EN PUERTA DEL ÁNGEL – UNA OPORTUNIDAD ÚNICA EN LA ZONA MÁS DEMANDADA DE MADRID Te presentamos una auténtica joya en una de las zonas con mayor proyección de Madrid: Puerta del Ángel / Alto de Extremadura, justo frente a la Casa de Campo, en un entorno privilegiado, lleno de vida, zonas verdes y conexiones inmejorables. Esta vivienda exterior en planta baja cuenta con doble acceso, uno independiente desde la calle y otro desde el portal, lo que la convierte en una opción versátil y muy atractiva, tanto como vivienda habitual como para inversión o alquiler. - Distribución actual: 2 dormitorios  - Cocina amplia, reformada y muy luminosa, - Baño completamente renovado, - Salón cómodo y funcional, - Aire acondicionado, - Excelente estado de conservación, listo para entrar a vivir. - Ubicación inmejorable: A un paso de la Casa de Campo, rodeado de naturaleza, pero en plena ciudad. Con acceso inmediato a líneas de autobús, al Metro Alto de Extremadura (L6) y a comercios, colegios y todo tipo de servicios. Un barrio tranquilo, con alma, donde cada rincón tiene historia y encanto. Esta es una propiedad diferente, única por características y situación, en una zona donde la demanda no para de crecer. Una oportunidad que no se repetirá. - Y, por supuesto, con el respaldo y la profesionalidad de TEMPOCASA, agencia italiana líder en crecimiento y referencia en el barrio desde nuestra oficina en Paseo de Extremadura 121.",False,good,False,False,3936.0,False,False,False,False,[],False,False,314900.0,€,320000.0,5100.0,2.0,,,flat,"Puerta del Ángel, Madrid",Piso en plaza Mariano Lanuza,Destacado,,
